"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","stateProvince","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"324","2018-09-12 14:48:17-03","UNIOESTE","UNOP","876","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Ferneda Rocha, L.C.","2012","10","25","Grupo Azul; Ferneda Rocha, L.C.; Veiga, E.B.; Konopczyk, R.M.G.; Lombardi, J.A.;; Ferneda Rocha, L.C.; Veiga, E.B.; Konopczyk, R.M.G.; Lombardi, J.A.; Saka, M.N.","53","2012","10","25","Brasil","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha do Abrigo 04 para a Pedra do Sino.","-43.295278","-22.469444","-43.295278","-22.469444","2035","2035","PRENSADO EM ÁLCOOL. Amostra em sílica. Arbusto, 1 m. Folhas levemente discolor, cartácea, Flores cálice creme, corola alva, filete e estilete alvos, antera creme.",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA
"325","2015-10-22 10:03:01-02","UNIOESTE","UNOP","1581","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Goldenberg, R.","1999",NA,NA,"Candido, L.C.; Hassegawa, M.; Hassegawa, M.","5","1998","10","16","Brasil","Guaratuba","Serra de Araçatuba, Morro dos Perdidos.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Planta apoiante, 70cm, flores alvas. Interior mata nebular, 1200m.",NA,NA,NA,NA,NA,NA,NA,"Paraná","41937","auto",NA,NA,NA,NA,NA,NA
"326","2020-07-10 09:47:25-03","MBML","MBML-HERBARIO","44487",NA,"Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","J.F.Baumgratz & M.L.Souza/2010",NA,NA,NA,"I. de A. Araujo; C.M. Vieira & M. Peron","45","1989","08","16","Brasil","Nova Friburgo","Reserva Ecológica de Macaé de Cima. Macaé de Cima, picada da Serra dos Pirineus","-42.5311012268066","-22.2819004058838",NA,NA,"1300","1300","Mata nebular. Arbusto, 2cm. Folhas nitidamente discolores verdes, flores brancas, estames e estigma brancos, cálice verde, flor passada com resquiceo de sépala rósea","MBML044487","MBML044487",NA,NA,NA,NA,NA,"Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"327","2021-02-08 13:25:35-03","UFBA-IMS","HVC","5056","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Teixeira,V.A.N.","2009","03","10","C.M.Izumisawa; M.Gomes Neto; M.A.S.Mayworn","57","1998","04","16","Brasil","São Paulo","Núcleo Curucutu. Trilha do Rio Embú Guaçú, beira de riacho. Parque Estadual da Serra do Mar","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Flores brancas, frutos vináceos Habitat: Beira de Riacho Habito: Sub-arbusto","HVC00005056",NA,NA,NA,NA,NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA
"328","2017-11-24 14:11:29-02","UFLA","ESAL","27141","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Santos, RM",NA,NA,NA,"Batista, TA;","320",NA,NA,NA,"Brasil","Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","26914","auto",NA,NA,NA,NA,NA,NA
"329","2020-11-18 11:40:48-03","UERJ","HRJ","12726","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","I.S. Matos","2015","08","30","I.S. Matos","62","2015","05","30","Brasil","Itatiaia","Parque Nacional do Itatiaia.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"HRJ00012721",NA,NA,NA,NA,NA,NA,"Rio de Janeiro","19648","auto",NA,NA,NA,NA,NA,NA
"330","2020-11-18 11:40:48-03","UERJ","HRJ","12725","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","I.S. Matos","2015","08","31","I.S. Matos","100","2015","07","17","Brasil","Itatiaia","Parque Nacional do Itatiaia.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"HRJ00012722",NA,NA,NA,NA,NA,NA,"Rio de Janeiro","19648","auto",NA,NA,NA,NA,NA,NA
"331","2021-03-01 11:49:09-03","UFPE","UFP","81241","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Bandeira, BC",NA,NA,NA,"Bandeira, BC; Gomes, C; Moulton, L; Solórzano, A","221","2013","07","22","Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"UFP081241",NA,NA,NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA
"332","2020-09-12 05:00:02-03","US","US","2773473","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.",NA,NA,NA,NA,"W. Anderson, R. Barneby & B. Gates","36559","1975","2","28","Brazil",NA,"S. Tome das Letras, arredores. Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US01950350","US01950350_01","South America",NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"333","2020-09-12 05:00:02-03","US","US","3210436","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.",NA,NA,NA,NA,"J. R. Pirani, I. Cordeiro & R. Mello-Silva","35485","1984","10","30","Brazil",NA,"Sao Thome das Letras. Serra de Sao Thome (campo rupestre)",NA,NA,NA,NA,NA,NA,"CFCR 5685","US01950361","US01950361_01","South America - Neotropics",NA,NA,NA,"Myrtales","Minais Gerais",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"334","2019-12-09 17:30:13-03","UFPR","EFC","12947","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","07","20","Vieira, R.S.; et al.","419","2014","07","20","Brasil","Campina Grande do Sul","Serra do Ibitiraquire - Morro Ibitirati","-48.806","-25.2483","-48.8060","-25.2483",NA,NA,"Arbusto com 1,5 m. em refúgio altomontano. Com flores brancas.","EFC012947",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-12-09 17:30:13-03","UFPR","EFC","12731","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","09","29","Vieira, R.S.","93","2013","12","26","Brasil","Piraquara","Serra do Marumbi - Morro Torre do Vigia","-48.9827","-25.5087","-48.9827","-25.5087",NA,NA,"Arbusto com 1,5m. Com flores branco-esverdeadas.","EFC012731",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-12-09 17:30:15-03","UFPR","EFC","14398","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Bizarro, O.M.R.","2015","09","30","Bizarro, O.M.R.","101","2015","06","07","Brasil","Morretes","Serra do Marumbi - Morro Esfinge","-48.9129","-25.4493","-48.9129","-25.4493","1378","1378","Arbusto 2,5 m alt., frutos imaturos.","EFC014398",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-12-09 17:30:13-03","UFPR","EFC","2623","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2013","11","05","Tramujas, A.P.","236","1991","02","03","Brasil","Campina Grande do Sul","Serra dos Órgãos","-48.8361","-25.2582","-48.8361","-25.2582","1600","1600","Arvoreta 1 m em floresta altomontana a 1600 m s.n.m., pico Cerro Verde. Frutos imaturos.","EFC002623",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-12-09 17:30:13-03","UFPR","EFC","12949","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","07","20","Vieira, R.S.; et al.","421","2014","07","20","Brasil","Campina Grande do Sul","Serra do Ibitiraquire - Morro Ibitirati","-48.806","-25.2483","-48.8060","-25.2483",NA,NA,"Herbácea em refúgio altomontano. Com frutos esverdeados.","EFC012949",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-12-09 17:30:13-03","UFPR","EFC","12437","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","11","05","Vieira, R.S.","142","2013","04","06","Brasil","Piraquara","Serra do Marumbi - Morro Torre do Vigia","-48.9827","-25.5087","-48.9827","-25.5087",NA,NA,"Arbusto com frutos negros.","EFC012437",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-12-09 17:30:13-03","UFPR","EFC","12918","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","06","11","Vieira, R.S.","390","2014","06","02","Brasil","Piraquara","Serra do Marumbi - Morro do Canal","-48.9814","-25.5154","-48.9814","-25.5154",NA,NA,"Arvoreta com 1,5m., em refúgio altomontano. Com frutos azulados.","EFC012918",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-12-09 17:30:13-03","UFPR","EFC","13312","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","11","20","Bizarro, O.M.R.; Sampaio, G.P.B.","60","2014","07","01","Brasil","Antonina","Serra do Ibitiraquire - Pico Paraná","-48.8059","-25.2499","-48.8059","-25.2499","1800","1800","Arvoreta com 3m alt. Flores amarelas.","EFC013312",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-12-09 17:30:13-03","UFPR","EFC","12427","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","03","16","Vieira, R.S.; et al.",NA,"2014","03","16","Brasil","Campina Grande do Sul","Serra do Capivari - Morro Capivari Grande","-48.4919","-25.0803","-48.4919","-25.0803",NA,NA,"Arvoreta no cume, em refúgio altomontano. Com frutos pretos e verdes.","EFC012427",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-12-09 17:30:13-03","UFPR","EFC","13078","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","08","03","Vieira, R.S.; Blum, C.T.","483","2014","08","03","Brasil","Guaraqueçaba","Serra Gigante","-48.1695","-25.1569","-48.1695","-25.1569",NA,NA,"Arvoreta com 3 m. Com flores amarelo-esverdeadas.","EFC013078",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-12-09 17:30:13-03","UFPR","EFC","12663","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","10","28","Vieira, R.S.","221","2014","05","04","Brasil","Morretes","Serra do Marumbi - Morro Leão","-48.9308","-25.4651","-48.9308","-25.4651",NA,NA,"Arvoreta em refúgio vegetacional. Com frutos roxos e verdes.","EFC012663",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-12-09 17:30:13-03","UFPR","EFC","11471","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Caddah, M.K.","2010","04","03","Völtz, R.R.","70","2010","04","03","Brasil","Campina Grande do Sul","Pico Paraná - Serra Ibitiraquire","-48.8083","-25.2523","-48.8083","-25.2523",NA,NA,"Arvoreta de 1,30 m alt. folha verde escura na face abaxial e verde limão na face adaxial. Coletada com frutos. Altitude aproximada de 1.450 m s.n.m.","EFC011471",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-12-09 17:30:13-03","UFPR","EFC","14147","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Blum, C.T.","2141","2015","05","16","Brasil","Antonina","Serra do Ibitiraquire, Pico Ferraria, trilha da crista sudeste","-48.8161","-25.2263","-48.8161","-25.2263","1509","1509","Arbusto 1,1 m, frutos verdes, interior de Floresta Ombrófila Densa Altomontana","EFC014147",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-12-09 17:30:13-03","UFPR","EFC","12485","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","11","20","Vieira, R.S.","201","2013","05","05","Brasil","Campina Grande do Sul","Serra do Ibitiraquire - Morro Caratuva","-48.8291","-25.2401","-48.8291","-25.2401",NA,NA,"Árvore de aprox. 3 m na floresta altomontana. Com frutos verdes e arroxeados.","EFC012485",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-12-09 17:30:13-03","UFPR","EFC","13693","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2015","03","23","Blum, C.T.; Scheer, M.B.","1717","2014","07","23","Brasil","Morretes","Serra da Igreja","-48.8689","-25.6062","-48.8689","-25.6062","1060","1060","Arbusto com 2,5 m aos 1060 m.s.n.m. Frutos verdes e roxos.","EFC013693",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-12-09 17:30:13-03","UFPR","EFC","13664","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Ribeiro, C.L.","2014","08","27","Ribeiro, C.L.; et al.","116","2014","05","29","Brasil","Campina Grande do Sul","Morro Capivari Grande","-48.8215","-25.1377","-48.8215","-25.1377",NA,NA,"Espécie arbustiva","EFC013664",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-12-09 17:30:13-03","UFPR","EFC","13362","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","11","19","Vieira, R.S.; Bizarro, O.M.R.","635","2014","11","19","Brasil","Campina Grande do Sul","Serra do Ibitiraquire - morro Taipabuçú","-48.8279","-25.2324","-48.8279","-25.2324","1600","1600","Arvoreta com 2 m, no interior da floresta. Com flores alvas.","EFC013362",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-12-09 17:30:13-03","UFPR","EFC","8573","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","11","25","Koehler, A.","158","1999","02","28","Brasil","Piraquara","Morro do Vigia","-48.9805","-25.5096","-48.9805","-25.5096",NA,NA,"Ambiente transicional montano - altomontano, 1200m s.n.m., com frutos.","EFC008573",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-12-09 17:30:15-03","UFPR","EFC","14868","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2017","02","13","Vieira, R.S.; Ribeiro, C.","896","2016","03","20","Brasil","Piraquara","Morro Torre Amarela","-48.9833","-25.5186","-48.9833","-25.5186","1250","1250","Arvoreta com 2,5 , próximo ao cume. Flores alvas e frutos verdes.","EFC014868",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-12-09 17:30:13-03","UFPR","EFC","12695","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","12","05","Blum, C.T.; Neuhaus, A.","1640","2014","05","04","Brasil","Piraquara","Torre do Vigia (Trilha)","-48.9827","-25.5087","-48.9827","-25.5087",NA,NA,"Arvoreta, flores brancas, frutos verdes","EFC012695",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-12-09 17:30:13-03","UFPR","EFC","12470","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Ribeiro, C.L.","2014","03","18","Vieira, R.S.","164","2013","03","29","Brasil","Campina Grande do Sul","Serra do Ibitiraquire - Morro Taipabuçú","-48.8229","-25.232","-48.8229","-25.2320",NA,NA,"arbusto no cume. Com frutos verdes e arroxeados.","EFC012470",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-12-09 17:30:13-03","UFPR","EFC","6668","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2013","11","05","Stoltz Jr., L.H.; Roderjan, C.V.","20","1997","02","28","Brasil","Campina Grande do Sul","Morro Itapiroca - Serra dos Órgãos","-48.8353","-25.2466","-48.8353","-25.2466",NA,NA,"Arbusto 1 m, em bordadura de afloramento rochoso em campo altomontano a 1700 m s.n.m. Frutos verdes","EFC006668",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-12-09 17:30:13-03","UFPR","EFC","2631","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2013","11","05","Kuniyoshi, Y.S.; Struminski, E.",NA,"1991","07","05","Brasil","Campina Grande do Sul","Serra dos Órgãos","-48.815","-25.2532","-48.8150","-25.2532","1550","1550","Arvoreta 2 m comum em floresta altomontana a 1550 m s.n.m., próx. pico Paraná. Frutos imaturos.","EFC002631",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-12-09 17:30:13-03","UFPR","EFC","13547","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2015","02","12","Vieira, R.S.","672","2015","02","12","Brasil","Campina Grande do Sul","Serra do Ibitiraquire - morro Taipabuçú","-48.8279","-25.2324","-48.8279","-25.2324","1600","1600","Arvoreta com 2,5 m, no interior da floresta. Com frutos verdes e roxos.","EFC013547",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-12-09 17:30:13-03","UFPR","EFC","2625","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Vieira, R.S.","2014","11","25","Tramujas, A.P.","160","1991","07","26","Brasil","Campina Grande do Sul","Serra dos Órgãos","-49.0553016662598","-25.3055992126465",NA,NA,"1500","1500","Arvoreta comum em floresta altomontana a 1500 m s.n.m., pico MEI?. Frutos imaturos.","EFC002625",NA,NA,NA,NA,NA,NA,"Paraná","55154","auto",NA,NA,NA,NA,NA,NA
"359","2019-11-13 11:25:24-03","USP","SPF","92199","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Woodgyer, EM","1999",NA,NA,"Laessoe, T","H53302","1992","03","22","Brasil","Abaíra",NA,"-41.916667","-13.25","-41.916667","-13.25","1800","1850",NA,"SPF00092199",NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-13 11:25:24-03","USP","SPF","97237","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","D'El Rei Souza, ML","2002",NA,NA,"Godoy, SAP","208","1994","09","13","Brasil","Capivari",NA,"-46.680278","-23.935556","-46.680278","-23.935556",NA,NA,NA,"SPF00097237",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-13 11:25:24-03","USP","SPF","114143","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Wurdack, JJ","1990",NA,NA,"Harley, RM","26318","1988","11","10","Brasil","Rio de Contas",NA,"-41.966667","-13.533333","-41.966667","-13.533333","1600","1600",NA,"SPF00114143",NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-13 11:25:24-03","USP","SPF","196520","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Goldenberg, R","2009",NA,NA,"Freitas, HS","122","2009","07","05","Brasil","São José do Barreiro","Serra da Bocaina","-44.660533","-22.764317","-44.660533","-22.764317","2017","2017",NA,"SPF00196520",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-13 11:25:24-03","USP","SPF","23262","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Wurdack, JJ","1992",NA,NA,"Furlan, A","CFCR3055","1982","04","05","Brasil","Santo Antônio do Itambé",NA,"-43.35","-18.4","-43.35","-18.4","2050","2050",NA,"SPF00023262",NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-13 11:25:24-03","USP","SPF","91409","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Woodgyer, EM","1999",NA,NA,"Sano, PT","H52350","1992","02","26","Brasil","Abaíra",NA,"-41.9","-13.266667","-41.9","-13.266667","1700","1800",NA,"SPF00091409",NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-13 11:25:24-03","USP","SPF","145319","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Souza, ML","2000",NA,NA,"Silva, JM","2654","1998","12","01","Brasil","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"SPF00145319",NA,NA,NA,NA,NA,NA,"Paraná","41937","auto",NA,NA,NA,NA,NA,NA
"366","2019-11-13 11:25:24-03","USP","SPF","122735","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Wurdack, JJ","1997",NA,NA,"Wurdack, JJ","1498","1995","10","15","Brasil","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"SPF00122735",NA,NA,NA,NA,NA,NA,"Paraná","41937","auto",NA,NA,NA,NA,NA,NA
"367","2019-11-13 11:25:24-03","USP","SPF","126126","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Wurdack, JJ","1997",NA,NA,"Ribas, OS","949","1996","01","10","Brasil","Morretes","Serra Marumbi","-48.834400177002","-25.476900100708",NA,NA,"1539","1539",NA,"SPF00126126",NA,NA,NA,NA,NA,NA,"Paraná","30514","auto",NA,NA,NA,NA,NA,NA
"368","2019-11-13 11:25:24-03","USP","SPF","168634","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Chiea, SAC","1995","12",NA,"Simão-Bianchini, R","720","1995","06","18","Brasil","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"SPF00168634",NA,NA,NA,NA,NA,NA,"Rio de Janeiro","19648","auto",NA,NA,NA,NA,NA,NA
"369","2019-11-13 11:25:24-03","USP","SPF","114351","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","Baumgratz, JFA; D'El Rei Souza, ML","2004",NA,NA,"Kirizawa, M","3285","1996","03","22","Brasil","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"1800","1800",NA,"SPF00114351",NA,NA,NA,NA,NA,NA,"São Paulo","38855","auto",NA,NA,NA,NA,NA,NA
"370","2019-11-13 11:25:24-03","USP","SPF","99882","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","Cogn.","D'El Rei Souza, ML","2004",NA,NA,"Baitello, JB","459","1994","03","29","Brasil","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"SPF00099882",NA,NA,NA,NA,NA,NA,"São Paulo","38855","auto",NA,NA,NA,NA,NA,NA
