"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","375247","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"P. von Luetzelburg","411","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376843' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375247","1914",NA,NA,"Magnoliophyta","Malpighiales","Cambess.",NA,"Bahia",NA,NA,"-39.039072","-15.159747",NA,"NY00375247_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","2149961","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"J. F. Ramos","938","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304401' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149961","1983","09","28","Magnoliophyta","Malpighiales","Cambess.",NA,"Pará","Tucuruí","Área de desmatamento, margem direita da PA-149, ramal da Massa Falida.","-49.6735668","-3.764569",NA,"NY02149961_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","2150006","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"J. M. Pires","8236","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304454' target='other'> <mi>dwc_moreinfo</mi></a>","NY02150006","1963","01",NA,"Magnoliophyta","Malpighiales","Cambess.",NA,"Pará",NA,"Belem.","-48.4555221","-1.2849922",NA,"NY02150006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00897066","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"H. S. Irwin","9602","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970974' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897066","1965","10","27","Magnoliophyta","Malpighiales","Cambess.","H. O. Sleumer","Distrito Federal","Brasília","Chapada da Contagem, ca. 20 km N.E. of Brasília","-47.78472222","-15.6555","1000","NY00897066_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00897214","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"B. Maguire","57106","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971997' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897214","1963","10","16","Magnoliophyta","Malpighiales","Cambess.","H. O. Sleumer","Goiás","Luziânia","Along road to Rio Corumba, 30 km from Gama.","-47.9503","-16.2528",NA,"NY00897214_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","2150022","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"S. A. Mori","19814","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304476' target='other'> <mi>dwc_moreinfo</mi></a>","NY02150022","1988","11","15","Magnoliophyta","Malpighiales","Cambess.",NA,"Amazonas",NA,"Distrito Agropecuario, Reserva 1501 (km 41) of the WWF/INPA MCS Project. Secondary vegetation along road 8-10 years old. 2º 24'26 - 2º 25'31 S; 59º 43'40 - 59º 45' 50","-59.74583","-2.41625","50.00","NY02150022_01","50.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","2149981","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"C. A. Cid Ferreira","9463","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304426' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149981","1987","11","06","Magnoliophyta","Malpighiales","Cambess.",NA,"Pará","Monte Alegre","Serra da Paituna, próxima à Pedra do Pilao, a 30 km de Monte Alegre","-54.25","-1.92",NA,"NY02149981_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02149955","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"W. A. Ducke","80","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304395' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149955","1935","11","15","Magnoliophyta","Malpighiales","Cambess.",NA,"Amazonas","Manaus","loco Cachoeira Grande.","-60.0250015258789","-3.10193991661072",NA,"NY02149955_01",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","2149958","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"M. J. G. Hopkins","977","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304398' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149958","1987","12","23","Magnoliophyta","Malpighiales","Cambess.",NA,"Roraima","Alto Alegre","Serra de Tapequém. South side of plateau.-Serra de Tapequém. South side of plateau. Grazed and disturbed grassland/scrub.","-61.666667","3.833333","600","NY02149958_01","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","2150003","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"M. G. Vieira","606","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304451' target='other'> <mi>dwc_moreinfo</mi></a>","NY02150003","1979","10","25","Magnoliophyta","Malpighiales","Cambess.",NA,"Rondônia",NA,"a 4 Km próximo de Vilhena","-60.166667","-12.75",NA,"NY02150003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","2150016","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"I. L. do Amaral","1067","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304469' target='other'> <mi>dwc_moreinfo</mi></a>","NY02150016","1983","04","29","Magnoliophyta","Malpighiales","Cambess.",NA,"Pará","Itaituba","Estrada Satarem-Cuiaba, BR-163, km 877, Serra do Cachimbo, Cachoeira da Luz, rio Curua, margem esquerda.","-54.95","-8.75",NA,"NY02150016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","2149986","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"J. M. Pires","51859","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304431' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149986","1961","09",NA,"Magnoliophyta","Malpighiales","Cambess.",NA,"Pará",NA,"Vicinity of Belem","-48.4555221","-1.2849922",NA,"NY02149986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","2150021","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"M. G. da Silva","3138","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304475' target='other'> <mi>dwc_moreinfo</mi></a>","NY02150021","1977","05","25","Magnoliophyta","Malpighiales","Cambess.",NA,"Pará","Paragominas","Itinga do Pará","-47.5378","-4.4361",NA,"NY02150021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","2150012","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"M. G. da Silva","3138","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304460' target='other'> <mi>dwc_moreinfo</mi></a>","NY02150012","1977","05","25","Magnoliophyta","Malpighiales","Cambess.",NA,"Pará","Paragominas","Itinga do Pará","-47.5378","-4.4361",NA,"NY02150012_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","632103","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"R. M. Harley","H51006","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376842' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632103","1992","01","21","Magnoliophyta","Malpighiales","Cambess.","S. T. Zmarzty","Bahia","Abaíra","Campo da Pedra Grande","-41.9","-13.23","1500","NY00632103_01","1550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00897076","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"W. W. Thomas","4360","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971023' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897076","1985","10","13","Magnoliophyta","Malpighiales","Cambess.","K. A. Vincent","Mato Grosso","Santa Terezinha","Hillside forest along rd. to Santa Terezinha (MT413), 7 km E of junction with BR158","-51.22","-10.33",NA,"NY00897076_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00897217","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"A. Castellanos","517","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=972001' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897217","1964","07","25","Magnoliophyta","Malpighiales","Cambess.","E. Guimarães","Ceará",NA,"Subida Guariba",NA,NA,NA,"NY00897217_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00897151","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"R. Goodland","977","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971551' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897151","1967",NA,NA,"Magnoliophyta","Malpighiales","Cambess.","D. C. Daly; Z. Marchal","Minas Gerais",NA,"Triángulo region.",NA,NA,NA,"NY00897151_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00897215","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"L. A. Mattos Silva","74","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971998' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897215","1976","09","22","Magnoliophyta","Malpighiales","Cambess.","H. O. Sleumer","Distrito Federal","Brasília","Centro de Pesq Agrop do Cerrado, km 18 da BR 020, trecho Sobradinho/Planaltina","-47.9294","-15.7797",NA,"NY00897215_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00897152","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"M. dos R. Cordeiro","1241","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971554' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897152","1976","11","29","Magnoliophyta","Malpighiales","Cambess.","D. C. Daly; Z. Marchal","Mato Grosso","Matupá","Fazenda Cachimbo, sub. Base Projeto RADAM. SC.21-ZB-PT.A. estrada BR.80.","-54.9328","-10.0575",NA,"NY00897152_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00897166","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"W. R. Anderson","6573","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971596' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897166","1973","03","07","Magnoliophyta","Malpighiales","Cambess.","H. O. Sleumer","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 6-7 km E of Alto Paraíso on road to Nova Roma","-47.4754","-14.0755","1400","NY00897166_01","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","2149989","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"J. M. Pires","50999","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304437' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149989","1961","09","16","Magnoliophyta","Malpighiales","Cambess.",NA,"Amapá",NA,"Rio Araguari; 20 minutes downriver from Porto Platón.","-51.37","0.73",NA,"NY02149989_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00897169","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"E. P. Heringer","2710","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971774' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897169","1979","11","08","Magnoliophyta","Malpighiales","Cambess.","D. C. Daly; Z. Marchal","Distrito Federal","Brasília","Bacia do Rio São Batolomeu.","-47.9294","-15.7797",NA,"NY00897169_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2149997","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"E. P. Killip","30529","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304445' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149997","1929","11","03","Magnoliophyta","Malpighiales","Cambess.",NA,"Pará",NA,"Ilha do Mosqueiro, near Pará","-48.3828","-1.1458",NA,"NY02149997_01 NY02149997_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","2150026","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"M. G. da Silva","5349","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304480' target='other'> <mi>dwc_moreinfo</mi></a>","NY02150026","1980","06","04","Magnoliophyta","Malpighiales","Cambess.",NA,"Pará","Tucuruí","Estrada para Repartimento, km 25.","-49.7136","-3.9564",NA,"NY02150026_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00897171","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"E. P. Heringer","1231","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971778' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897171","1979","04","23","Magnoliophyta","Malpighiales","Cambess.","R. L. Liesner","Goiás","Luziânia","Material coletado na estrada Pires do Rio - Luziânia. (30 km)","-47.9503","-16.2528",NA,"NY00897171_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","2423032","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"E. M. Saddi","370","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2679976' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423032","2010","03","22","Magnoliophyta","Malpighiales","Cambess.",NA,"Piauí","Ribeiro Gonçalves","Parcela de Monitoramento C7 do empreendimento da Linha de Transmissão LT 500 Kv Colinas - São João do Piauí","-45.2481","-7.5961",NA,"NY02423032_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00897205","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"H. S. Irwin","19054","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971983' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897205","1968","01","23","Magnoliophyta","Malpighiales","Cambess.","H. O. Sleumer","Goiás","Cocalzinho de Goiás","75 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","-48.63","-15.35","700","NY00897205_01","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","375248","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"M. Kuhlmann","4121","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376837' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375248","1957","05","22","Magnoliophyta","Malpighiales","Cambess.","M. Sugiyama","São Paulo","Sao Simao","Sao Simao. Horto Florestal junto a Estaçao Bento Quirino. E. F. Mogiana.","-47.5497","-21.47",NA,"NY00375248_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00897181","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"M. Macedo","1468","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971798' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897181","1980","01","23","Magnoliophyta","Malpighiales","Cambess.","R. Callejas Posada","Mato Grosso","Cuiabá","Chapada road near Cachoeirinha forest, Chapados dos Guimaraes, Cuiabá.","-56.0967","-15.5961",NA,"NY00897181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","2150005","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"M. G. Vieira","1005","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304453' target='other'> <mi>dwc_moreinfo</mi></a>","NY02150005","1979","11","07","Magnoliophyta","Malpighiales","Cambess.",NA,"Rondônia","Vilhena","Estrada Vilhena - Pimenta Bueno, entre os Kms 640 e 645","-60.166667","-12.75",NA,"NY02150005_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00897170","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"E. P. Heringer","4368","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971776' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897170","1980","04","14","Magnoliophyta","Malpighiales","Cambess.","D. C. Daly; Z. Marchal","Distrito Federal","Brasília","Bacia do São Bartolomeu","-47.9294","-15.7797",NA,"NY00897170_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00897175","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"J. M. Pires","9413","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971787' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897175","1963","04","26","Magnoliophyta","Malpighiales","Cambess.","H. O. Sleumer","Distrito Federal","Brasília","Entre Bras. e a zona do calcáreo","-47.9294","-15.7797",NA,"NY00897175_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","2149982","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"G. T. Prance","9861","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2304427' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149982","1969","02","12","Magnoliophyta","Malpighiales","Cambess.",NA,"Roraima",NA,"Vicinity of Auaris","-64.37","4.05","760","NY02149982_01","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01023452","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"L. M. M. Carreira","633","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192277' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023452","1983","03","22","Magnoliophyta","Malpighiales","Cambess.","C. S. Rosário","Mato Grosso","Cuiabá","Chapada dos Guimarães, São Vicente, Cachoeirinha.","-56.0967","-15.5961",NA,"NY01023452_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00897211","PreservedSpecimen","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"L. Duarte","176","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971992' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897211","1962","09","08","Magnoliophyta","Malpighiales","Cambess.","H. O. Sleumer","Distrito Federal","Brasília","Gama, arredores do Convênio.","-47.9294","-15.7797",NA,"NY00897211_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
