"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"282","2021-03-01 16:29:07-03","UNICAMP","UEC","24984","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Shepherd, GJ; Shepherd, SLK",NA,"Brazil",NA,NA,"Subarbusto de até 3 m. Infloresc. com pelos castanhos, corola rosa e pilosa. Bastante variável.","UEC067782","12841","1980","08","01","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Serra da Bocaina, Estr. p/ Silveiras, 26 Km de S. J. do Barreiro. Beira de mata, perto de um riacho.",NA,NA,"1400","1400","UEC067782",NA,NA,NA,"2009","12",NA,NA,NA,NA,NA,NA,NA
"283","2021-03-01 16:29:07-03","UNICAMP","UEC","25015","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Shepherd, GJ; Shepherd, SLK",NA,"Brazil",NA,NA,"Subarbusto de até 50 cms, infloresc. com pelos acastanhados. Corola rosa e fortemente pilosa. Pilosidades (ferruginea), forma das folhas varíaveis.","UEC067789","12825","1980","08","01","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Serra da Bocaina, Estr. p/ Silveiras, 26 Km de S. J. do Barreiro. Beira de mata, perto de um riacho.",NA,NA,"1400","1400","UEC067789",NA,NA,NA,"2009","12",NA,NA,NA,NA,NA,NA,NA
"284","2021-03-01 16:29:07-03","UNICAMP","UEC","4148","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Shepherd, GJ; Semir, J; Andrade, JB; Leite, V",NA,"Brazil",NA,NA,"Subarbusto até 1,5m. Flores salmão.","UEC090701","5766","1977","09","06","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Romão, GO","Minas Gerais","Pico da Bandeira perto de Caparaó. Em mata e beira de mata.",NA,NA,"1500","1600","UEC090701",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA
"285","2021-03-01 16:29:07-03","UNICAMP","UEC","4149","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Vasconcellos-Neto, J; et al.",NA,"Brazil",NA,NA,"Arbusto até 1m.","UEC090683","5591","1977","05","01","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Romão, GO","Rio de Janeiro","Parque Nacional do Itatiaia. Abrigo Rebouças.",NA,NA,"2350","2350","UEC090683",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA
"286","2021-03-01 16:29:07-03","UNICAMP","UEC","56343","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Pereira, OJ",NA,"Brazil",NA,NA,"Flor rosa pl. 1/2m.; Montanha","UEC090702","456","1984","06","16","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Romão, GO","Espírito Santo","Rodovia Vitória, Belo Horizonte km 89. Pedra Azul - Domingos Martins",NA,NA,"1000","1000","UEC090702",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA
"287","2021-03-01 16:29:07-03","UNICAMP","UEC","59028","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Brugger, M; et al.",NA,"Brazil",NA,NA,"No morro. Arbusto com 2 metros.","UEC110793","22911","1988","10","15","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Romão, GO","Minas Gerais","MG- P.N. Caparaó - Cachoeira Bonita.",NA,NA,NA,NA,"UEC110793",NA,NA,NA,"2001","09","25",NA,NA,NA,NA,NA,NA
"288","2021-03-01 16:29:07-03","UNICAMP","UEC","87210","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Carmello-Guerreiro, SM; Fumes, TF; Gragnani, MC; Lima, GPP; Minarelli, AM; Ono, EO; et al.",NA,"Brazil",NA,NA,"Arbusto de 80cm, flores rosa-escuro. Frutos verdes.; Campo rupestre","UEC090691","317","1987","11","06","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Romão, GO","São Paulo","Pico do Itapeva e arredores.","-45.5","-22.75","2000","2000","UEC090691","Campos do Jordão",NA,NA,"2005","05",NA,"-45.5","-22.75",NA,NA,NA,NA
"289","2021-03-01 16:29:07-03","UNICAMP","UEC","173534","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Romão, GO; Gissi, DS; et al.",NA,"Brazil",NA,NA,"Subarbusto prostado, corola rosada, frutos imaturos rosados.; Campo Rupestre.","UEC089823","2710","2010","04","11","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Romão, GO","Minas Gerais","Parque nacional do Caparaó. Trilha entre a Tronqueira e o Pico da Bandeira.&nf;2000 - 2890m.&nf;20º 25' 15''s&nf;41º 51' 12,6''w","-41.8683013916016","-20.4333000183105",NA,NA,"UEC089823","Alto Caparaó","21645","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-01 16:29:07-03","UNICAMP","UEC","205166","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Streher, NS",NA,"Brazil",NA,NA,"Campos de Altitude","UEC166933","NS122","2018","01","14","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Streher, NS","Minas Gerais","Parque Nacional do Itatiaia. Trilha do Couto - planalto","-44.8699989318848","-22.283899307251",NA,NA,"UEC166933","Itamonte","26914","auto","2018","01","14",NA,NA,NA,NA,NA,NA
"291","2021-03-01 16:29:07-03","UNICAMP","UEC","4150","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Gibbs, PE; Leitão Filho, HF; Andrade, JB",NA,"Brazil",NA,NA,"Subarbusto ate 80 cm; flores com sépalas vermelhas. Comum entre rochas (Ericaceae).","UEC067777","4576","1977","03","28","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","Minas Gerais","São José do Barreiro, Nativo no alto da Serra da Bocaina.","-46.3657989501953","-20.2453002929688",NA,NA,"UEC067777","São Roque de Minas","57119","auto","2009","12",NA,NA,NA,NA,NA,NA,NA
"292","2021-03-01 16:29:07-03","UNICAMP","UEC","141404","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Simão-Bianchini, R; Bianchini, S",NA,"Brazil",NA,NA,"Subarbusto crescendo em pedras, próximo à estrada; brácteas rosa-esverdeadas; cálice ferrugíneo; corola rosa-escuro.","UEC090695","719","1995","06","18","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt",NA,"Rio de Janeiro","Entrada da Reserva do Itatiaia, divisa com MG.","-44.5633010864258","-22.4960994720459",NA,NA,"UEC090695","Itatiaia","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-02-10 17:52:07-03","UNICAMP","UEC","173561","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Romão, GO; Dantas, APT",NA,"Brazil",NA,NA,NA,"UEC089858","106670","2006","07","15","Magnoliopsida",NA,NA,"(Pers.) Sleumer ex B.L.Burtt","Romão, GO","Rio de Janeiro",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"UEC089858","Teresópolis","38539","auto","2006","07","15",NA,NA,NA,NA,NA,NA
"294","2020-02-10 17:52:07-03","UNICAMP","UEC","173558","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Romão, GO; Dantas, APT",NA,"Brazil",NA,NA,NA,"UEC089859","106641","2006","07","13","Magnoliopsida",NA,NA,"(Pers.) Sleumer ex B.L.Burtt","Romão, GO","Rio de Janeiro",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"UEC089859","Teresópolis","38539","auto","2006","07","13",NA,NA,NA,NA,NA,NA
"295","2021-03-01 16:29:07-03","UNICAMP","UEC","173359","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Romão, GO; Dantas, APT",NA,"Brazil",NA,NA,"Subarbusto ca. 30cm alt.; flores rosadas.; Campo de altitude, predominantemente arbustivo, próximo a blocos de rocha.","UEC089953","1389","2006","07","13","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Romão, GO","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Trilha para a Pedra do Sino.","-42.9655990600586","-22.4122009277344",NA,NA,"UEC089953","Teresópolis","38539","auto","2006","07","13",NA,NA,NA,NA,NA,NA
"296","2021-03-01 16:29:07-03","UNICAMP","UEC","173574","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Romão, GO; Dantas, APT",NA,"Brazil",NA,NA,"Arbusto escandente, até 2m alt.; flores rosadas.; Campo de altitude, com afloramento rochoso, substrato seco e areno-pedregoso.","UEC089884","1405","2006","07","15","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Romão, GO","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, trilha para a Pedra do Sino, ca. 2Km antes do Abrigo 4.","-42.9655990600586","-22.4122009277344",NA,NA,"UEC089884","Teresópolis","38539","auto","2006","07","15",NA,NA,NA,NA,NA,NA
"297","2021-03-01 16:29:07-03","UNICAMP","UEC","141443","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Mantovani, W",NA,"Brazil",NA,NA,"Herbácea; 0,4m. Flores vermelhas.","UEC090693","160","1979","10","23","Magnoliopsida",NA,NA,"(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Estrada de acesso à Reserva Florestal","-44.3199996948242","-22.6800003051758",NA,NA,"UEC090693","Bananal","26795","auto","1997","11",NA,NA,NA,NA,NA,NA,NA
"298","2021-03-01 16:29:07-03","UNICAMP","UEC","85941","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Shirasuna, RT; Catharino, ELM; Esteves, GL; Rodrigues, EA",NA,"Brazil",NA,NA,"Arbusto, cerca de 1,0-1,5 m de altura, indumento ferrugíneo nos râmulos, verso das folhas, eixo da inflorescência, brácteas e cálice; corola róseo-clara.","UEC067780","66","1994","09","28","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Serra da Bocaina, Alto do morro da antena.","-44.3199996948242","-22.6800003051758",NA,NA,"UEC067780","Bananal","26795","auto","2009","12",NA,NA,NA,NA,NA,NA,NA
"299","2021-03-01 16:29:07-03","UNICAMP","UEC","85938","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Rodrigues, EA; Shirasuna, RT; Catharino, ELM; Esteves, GL",NA,"Brazil",NA,NA,"Subarbusto, cerca de 0,5 m de altura, indumento da face abaxial da folha ferruginea; botões florais róseos.","UEC067790","214","1994","09","27","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Serra da Bocaina, Estrada para Madeirite. Sobre rocha.","-44.3199996948242","-22.6800003051758",NA,NA,"UEC067790","Bananal","26795","auto","2009","12",NA,NA,NA,NA,NA,NA,NA
"300","2021-03-01 16:29:07-03","UNICAMP","UEC","77993","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Martins, A",NA,"Brazil",NA,NA,"Subarbusto, flores rosa, folhas furugineas, em barranco.","UEC067785","26493","1992","06","08","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Romão, GO","São Paulo","Caminho para São José dos Alpes, Em barranco.","-45.5900001525879","-22.7299995422363",NA,NA,"UEC067785","Campos do Jordão","21048","auto","2010","08",NA,NA,NA,NA,NA,NA,NA
"301","2021-03-01 16:29:07-03","UNICAMP","UEC","85330","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Furlan, A",NA,"Brazil",NA,NA,"Arbusto em barranco ate 8 cm. de alt. Flores rosa forte.","UEC067775","279","1985","12","08","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Estrada para São José dos Alpes, Beira da estrada.","-45.5900001525879","-22.7299995422363",NA,NA,"UEC067775","Campos do Jordão","21048","auto","2009","12",NA,NA,NA,NA,NA,NA,NA
"302","2021-03-01 16:29:07-03","UNICAMP","UEC","36267","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Gouvêa, LSK; Taroda, N",NA,"Brazil",NA,NA,"Arbusto lenhoso -+ 60 cm alt. Flores rosas.","UEC067781","16486","1984","09","22","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Instituto Florestal, Estrada entre Reserva do Inst. Florestal para S. J. Alpes. -+ 7Km. Em campo.","-45.5900001525879","-22.7299995422363",NA,NA,"UEC067781","Campos do Jordão","21048","auto","2009","12",NA,NA,NA,NA,NA,NA,NA
"303","2020-02-10 17:52:07-03","UNICAMP","UEC","59697","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Pereira, DP",NA,"Brazil",NA,NA,NA,"UEC067787","s.n.","1984","11","30","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Instituto Florestal, Parque estadual. Região de S. J. Alpes, no campo.","-45.5900001525879","-22.7299995422363",NA,NA,"UEC067787","Campos do Jordão","21048","auto","2009","12",NA,NA,NA,NA,NA,NA,NA
"304","2021-03-01 16:29:07-03","UNICAMP","UEC","4146","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Davis, PH; Cruz, ND; Semir, J; Felippe, GM; Kinoshita, LS; Shepherd, GJ",NA,"Brazil",NA,NA,"Arbusto ate 1 m. Flores vermelhas.","UEC067779","3037","1976","09","29","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Reserva do Instituto Florestal, Campo limpo. São José dos Alpes.","-45.5900001525879","-22.7299995422363","1900","1900","UEC067779","Campos do Jordão","21048","auto","2009","12",NA,NA,NA,NA,NA,NA,NA
"305","2021-03-01 16:29:07-03","UNICAMP","UEC","4147","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Gouvêa, LSK; Gouvêa, MA",NA,"Brazil",NA,NA,"Subarbusto até 1,0 m, flores rosa vinho.","UEC067783","5902","1977","09","06","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Reserva do Instituto Florestal, S. José dos Alpes. Em barrancos.","-45.5900001525879","-22.7299995422363",NA,NA,"UEC067783","Campos do Jordão","21048","auto","2009","12",NA,NA,NA,NA,NA,NA,NA
"306","2021-03-01 16:29:07-03","UNICAMP","UEC","4151","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Gouvêa, LSK; Gouvêa, MA",NA,"Brazil",NA,NA,"Subarbusto até 1,0 m, flores rosa vinho.","UEC067778","5902","1977","09","06","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Reserva do Instituto Florestal, S. José dos Alpes. Em barrancos.","-45.5900001525879","-22.7299995422363",NA,NA,"UEC067778","Campos do Jordão","21048","auto","2009","12",NA,NA,NA,NA,NA,NA,NA
"307","2021-03-01 16:29:07-03","UNICAMP","UEC","133948","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Arzolla, FARDP; Paula, GCR",NA,"Brazil",NA,NA,"Semi-arbusto, com frutos.","UEC090696","412","2004","01","25","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Romão, GO","São Paulo","São José dos Alpes","-45.5900001525879","-22.7299995422363",NA,NA,"UEC090696","Campos do Jordão","21048","auto","2005","05",NA,NA,NA,NA,NA,NA,NA
"308","2021-03-01 16:29:07-03","UNICAMP","UEC","77182","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Gianotti, E",NA,"Brazil",NA,NA,"Subarbusto com ramos escadentes; flores róseas; frutos imaturos, beira de mata.","UEC067788","26670","1992","06","08","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Romão, GO","São Paulo","São José dos Alpes, Praia. Beira de mata.","-45.5900001525879","-22.7299995422363",NA,NA,"UEC067788","Campos do Jordão","21048","auto","2010","08",NA,NA,NA,NA,NA,NA,NA
"309","2021-03-01 16:29:07-03","UNICAMP","UEC","186144","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Silva, SMP; et al.",NA,"Brazil",NA,NA,"Arbusto, caule lenhoso; Inflorescência rosa-alaranjada.; crescida sobre serrapilheiras","UEC110337","163","2006","04","28","Magnoliopsida",NA,NA,"(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Estrada São Francisco-Campos do Jordão, divisa Piquete/ Wenceslau Braz; -22.6136 N; -45.1761 L;","-45.1699981689453","-22.6100006103516","645","645","UEC110337","Piquete","13434","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-03-01 16:29:07-03","UNICAMP","UEC","83829","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Macias, L; Goldenberg, R; Koch, I; Árbocz, GF; Belinello, R",NA,"Brazil",NA,NA,"Arbusto 0,5 m , flores com pétalas rosa-escuras, frutos maduros atro-purpúreos.","UEC067786","96.122","1996","05","25","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Romão, GO","São Paulo","Margem da estrada para São Francisco dos Campos. Mata de altitude, alternando com campo montano.","-45.1699981689453","-22.6100006103516",NA,NA,"UEC067786","Piquete","13434","auto","2010","08",NA,NA,NA,NA,NA,NA,NA
"311","2021-03-01 16:29:07-03","UNICAMP","UEC","155103","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Giulietti, AM; Parra, LR; Sano, PT; Sztutman, M",NA,"Brazil",NA,NA,"Arbusto ca. 1m alt. muito ramificado. Folhas discolores, face superior verde e face inferior com tricomas castanho-dourados. Raque e ramos das inflorescências com tricomas dourados. Brácteas rosadas. corola rósea. Frutos jovens com tri","UEC070226","1114","1995","06","05","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Margem da estrada Piquete - Campos do Jordão. São Francisco dos Campos a 3km do Posto Rodoviário do entrocamento com a rodovia.","-45.1699981689453","-22.6100006103516",NA,NA,"UEC070226","Piquete","13434","auto","2009","12",NA,NA,NA,NA,NA,NA,NA
"312","2021-03-01 16:29:07-03","UNICAMP","UEC","85829","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Kiyama, CY; Simão-Bianchini, R; Rossi, L; Shirasuna, RT",NA,"Brazil",NA,NA,"Arbusto, até 0,5 m alt. crescendo em barranco à margem da estrada. Flores totalmente ros intenso; Frutos maduros negros.","UEC067784","70","1994","09","06","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Estrada de manutenção da Petrobrás","-45.8400001525879","-23.5300006866455",NA,NA,"UEC067784","Salesópolis","18032","auto","2009","12",NA,NA,NA,NA,NA,NA,NA
"313","2021-03-01 16:29:07-03","UNICAMP","UEC","101611","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Freitas, L; San Martin-Gajardo, I",NA,"Brazil",NA,NA,"Arbusto ca. 1,5m. Flores vermelho púrpureo. Folhas discolores e coriáceas. Ocorre em mata Ombrófila Alto Montana.; Interface Campo de Altitude e mata Mista Aluvial","UEC090692","364","1998","03","28","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo",NA,"-44.5699996948242","-22.6399993896484",NA,NA,"UEC090692","São José do Barreiro","30784","auto","1999","01",NA,NA,NA,NA,NA,NA,NA
"314","2021-03-01 16:29:07-03","UNICAMP","UEC","101615","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Freitas, L",NA,"Brazil",NA,NA,"Arbusto 1,7m. Flores rosas pilosas.; Beira de rio em floresta ombrófila densa altomontana.","UEC090690","294","1997","09","21","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo",NA,"-44.5699996948242","-22.6399993896484",NA,NA,"UEC090690","São José do Barreiro","30784","auto","1999","01",NA,NA,NA,NA,NA,NA,NA
"315","2021-03-01 16:29:07-03","UNICAMP","UEC","101608","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Freitas, L; San Martin-Gajardo, I",NA,"Brazil",NA,NA,"Arbusto 1,3m. Tubo vermelho pupúreo. Folhas discolores.","UEC090699","359","1998","03","26","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Kinoshita, LS","São Paulo","Beira de Mata Ombrófila Alto-Montana.","-44.5699996948242","-22.6399993896484",NA,NA,"UEC090699","São José do Barreiro","30784","auto","1999","01",NA,NA,NA,NA,NA,NA,NA
"316","2021-03-01 16:29:07-03","UNICAMP","UEC","113054","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Freitas, L; Kinoshita, LS",NA,"Brazil",NA,NA,"Arbusto 1,7m. Corola vermelho rosado.","UEC090700","860","2000","05","29","Magnoliopsida",NA,"eriophylla","(Pers.) Sleumer ex B.L.Burtt","Romão, GO","São Paulo","Campo de altitude. Fazenda Mariana.","-44.5699996948242","-22.6399993896484",NA,NA,"UEC090700","São José do Barreiro","30784","auto","2005","05",NA,NA,NA,NA,NA,NA,NA
"317","2019-11-06 09:55:02-03","UFOP","OUPR","3670","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Silva, J.P.",NA,"Indisponível",NA,NA,"Arbusto. Flores vermelhas",NA,"s.n.","1894",NA,NA,NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","01","06",NA,NA,NA,NA,NA,NA
"318","2019-11-06 09:55:02-03","UFOP","OUPR","3679","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Brandão, F.L.S.",NA,"Brasil",NA,NA,"Arbusto. Campo. Flores vermelhas",NA,"s.n.","1892","12","21",NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,NA,"Ponte do Xavier",NA,NA,NA,NA,NA,NA,NA,NA,"2015","01","06",NA,NA,NA,NA,NA,NA
"319","2019-11-06 09:55:02-03","UFOP","OUPR","3717","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Coelho, L.E.",NA,"Brasil",NA,NA,"Arbusto. Flores vermelhas",NA,"s.n.","1893","02","20",NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,NA,"Ponte do Xavier",NA,NA,NA,NA,NA,NA,NA,NA,"2015","01","06",NA,NA,NA,NA,NA,NA
"320","2019-11-06 09:55:02-03","UFOP","OUPR","4342","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"s.col.",NA,"Brasil",NA,NA,"Arbusto. Flor rosea. Terreno pedregoso",NA,"s.n.",NA,NA,NA,NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais",NA,"-43.4160995483398","-20.377799987793",NA,NA,NA,"Mariana","33524","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"321","2019-11-06 09:55:02-03","UFOP","OUPR","3482","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"s.col.",NA,"Brasil",NA,NA,"Arbusto. Flor vermelha. Campo",NA,"s.n.",NA,NA,NA,NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"322","2019-11-06 09:55:02-03","UFOP","OUPR","3995","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"s.col.",NA,"Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"323","2019-11-06 09:55:02-03","UFOP","OUPR","4340","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"s.col.",NA,"Brasil",NA,NA,"Arbusto. Flor Violacea. Campo",NA,"s.n.",NA,NA,NA,NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"324","2019-11-06 09:55:02-03","UFOP","OUPR","4341","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Badini, J.",NA,"Brasil",NA,NA,"arbusto. Flores róseas",NA,"s.n.",NA,NA,NA,NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"325","2019-11-06 09:55:02-03","UFOP","OUPR","6004","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"s.col.",NA,"Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"326","2019-11-06 09:55:02-03","UFOP","OUPR","6005","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"s.col.",NA,"Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
