"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","individualCount","typeStatus","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","fieldNumber","sex"
"605","2008-05-27 22:02:00-03","MO","MOBOT","689900","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Martín E. Timaná","1991","2","23","Peru","Madre de Dios","Tambopata","Las Piedras. Albergue Cusco Amazónico. Bosque primario, levemente perturbado con árboles hasta 50 m, suelos ricos. Trocha A","-69.05","-12.48333",NA,NA,NA,NA,NA,NA,"Timaná 1507","6",NA,"South America",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"49",NA
"606","2019-03-26 10:48:00-03","MO","MOBOT","690875","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"John James Pipoly, III|W. Rodriguez|O. Álvarez","1993","12","8","Colombia","Antioquia","Urrao","Parque Nacional Natural Las Orquídeas. Vereda Calles. Inventario Permanente. Margen derecha del Río Calles.","-76.3166667","6.5333333",NA,NA,NA,NA,NA,NA,"Pipoly 17951","8",NA,"South America",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"75",NA
"607","2008-05-27 22:02:00-03","MO","MOBOT","691064","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas",NA,NA,NA,"Alfredo Tupayachi H.","1986","10",NA,"Peru","Cusco","Urubamba","Machupicchu. Circuito de camino Inca; entre Pueblo de Aguas Calientes y baños termales.","-72.53333","-13.15",NA,NA,NA,NA,NA,NA,"Tupayachi Herrera 204","3",NA,"South America",NA,NA,"2400.00000000","2700.00000000",NA,NA,NA,NA,NA,NA,NA,"86-9",NA
"608","2011-10-28 04:58:00-02","MO","MOBOT","691394","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Alwyn H. Gentry|Olga Salazar de Benavides|G. Castillo|Bernardo R. Ramírez Padilla","1986","7","26","Colombia","Nariño",NA,"Junin-Barbacoas road, 2-10 km N of Junin. Pluvial forest.","-78.16666","1.5",NA,NA,NA,NA,NA,NA,"Gentry 55300","7",NA,"South America",NA,NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,"86-100",NA
"609","2008-05-27 22:02:00-03","MO","MOBOT","691673","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Alwyn H. Gentry|Miryam Monsalve B.","1985","12","11","Colombia","Valle del Cauca",NA,"Santa Helena, above Topacio, edge of Los Farallones de Cali National Park. Trigonobalanus forest. Transect 8.","-76.58333","3.5",NA,NA,NA,NA,NA,NA,"Gentry 53147","3",NA,"South America",NA,NA,"1940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"85-427",NA
"610","2011-06-13 15:13:00-03","MO","MOBOT","692364","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","M. Timana (MO)",NA,NA,NA,"Alwyn H. Gentry","1989","12","14","Peru","Madre de Dios","Tambopata","Cusco Amazónico, 15 km ENE of Puerto Maldonado. Transect # 7","-69.08333","-12.58333",NA,NA,NA,NA,NA,NA,"Gentry 68750","4",NA,"South America",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"396",NA
"611","2016-10-13 05:57:00-03","MO","MOBOT","692423","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"David A. Neill","1985","3","1","Ecuador","Pastaza","Mera","2 km northeast of Mera. Premontane Rain Forest.","-78.1","-1.45",NA,NA,NA,NA,NA,NA,"Neill 5855",NA,NA,"South America",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2014-04-04 05:46:00-03","MO","MOBOT","692954","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas",NA,NA,NA,"Alwyn H. Gentry|Rodolfo Vásquez|E. Andrade C.|Nestor Jaramillo|Peggy Stern","1980","8","1","Peru","Loreto","Maynas","Caserío Alianza, Río Tamshiyacu. Non-inundated forest on lateritic soil, trail toward Río Maniti.","-72.8","-4.08333",NA,NA,NA,NA,NA,NA,"Gentry 29265","5",NA,"South America",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"80-19",NA
"613","2015-04-28 12:07:00-03","MO","MOBOT","693280","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Jaime L. Jaramillo|Vlastimil Zak","1985","6","29","Ecuador","Pichincha",NA,"Reserva Florística- Ecológica Rio Guajalito, Km 59 de la carr. antigua Quito-Sto Domingo de los Colorados, 3.5 km al NE de la carretera. Estribaciones occidentales del Volcán Pichincha.","-78.8027778","-0.2313889",NA,NA,NA,NA,NA,NA,"Jaramillo Asanza 7889","3",NA,"South America",NA,NA,"1800.00000000","2200.00000000",NA,NA,NA,NA,NA,NA,NA,"85-6",NA
"614","2008-07-29 09:51:00-03","MO","MOBOT","694103","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Thomas B. Croat","1972","9","16","Peru","Loreto",NA,"Altura Tuta Pishco on Río Napo; disturbed primary forest.","-73.2391666","-3.0383333",NA,NA,NA,NA,NA,NA,"Croat 20270","13",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"320",NA
"615","2008-08-08 13:22:00-03","MO","MOBOT","694143","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","J.C.",NA,NA,NA,"Thomas B. Croat","1972","9","17","Peru","Loreto",NA,"Río Napo at Negro Urco.","-73.3666667","-2.95",NA,NA,NA,NA,NA,NA,"Croat 20341","5",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"322",NA
"616","2020-11-08 13:11:00-03","MO","MOBOT","694624","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Walter A. Palacios","1990","10","6","Ecuador","Napo","El Chaco","Proyecto Hidroeléctrico Coca, Punto ST4. Márgen derecha del Río Quijos, ca 10 km al sur de Reventador. Bosque pluvial Premontano.","-77.5","-0.1333333",NA,NA,NA,NA,NA,NA,"Palacios Cuenca 6096","7",NA,"South America",NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"90-50",NA
"617","2011-03-21 06:54:00-03","MO","MOBOT","695185","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","A. Bornstein (SEMO)",NA,NA,NA,"Marko Lewis","1988","8","26","Bolivia","La Paz","Inquisivi","Waterfall area along road between Licoma Pampa and Communidad Alto Polea, ca. 3 km via road NW from the Cajuata turnoff. Ca. 10 crow km N of Licoma. Cloud forest area, especially humid in deep shade of waterfall ravine.","-67.2333333","-16.7166667",NA,NA,NA,NA,NA,NA,"Lewis 881161","6",NA,"South America",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"88-39",NA
"618","2008-05-27 22:02:00-03","MO","MOBOT","695325","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Thomas B. Croat","1990","3","8","Colombia","Nariño","Ricaurte","Reserva Natural La Planada: 7 km above Chucunés on road between Tuquerres and Ricaurte; disturbed primary forest and margins of old pasture along Sendero La Vieja.","-77.9","1.1",NA,NA,NA,NA,NA,NA,"Croat 71189","4",NA,"South America",NA,NA,"1780.00000000","1850.00000000",NA,NA,NA,NA,NA,NA,NA,"67",NA
"619","2008-05-27 22:02:00-03","MO","MOBOT","695510","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Thomas B. Croat","1990","3","16","Colombia","Nariño","Ricaurte","Vicinity Ricaurte; Along Río Imbí, ca 2-3 km above Ecopetrol Campamento Palmar, located 3 km NW of Ricaurte, along trail to Ramos (indigenous settlement).","-77.93333","1.13333",NA,NA,NA,NA,NA,NA,"Croat 71524","6",NA,"South America",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"77",NA
"620","2008-05-27 22:02:00-03","MO","MOBOT","695534","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Thomas B. Croat","1990","3","16","Colombia","Nariño","Ricaurte","Vicinity Ricaurte; Along Río Imbí, ca 2-3 km above Ecopetrol Campamento Palmar, located 3 km NW of Ricaurte, along trail to Ramos (indigenous settlement).","-77.93333","1.13333",NA,NA,NA,NA,NA,NA,"Croat 71561","7",NA,"South America",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"77",NA
"621","2011-04-04 06:05:00-03","MO","MOBOT","695603","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre|Camilo Díaz S.","1986","6","4","Peru","Loreto","Loreto","Pampa Hermosa and vicinity, Río Corrientes, 1 km S of jct. with Río Macusari. Low rainforest, mostly firma with scattered white sand. Mayna Jívaro","-75.8333333","-3.25",NA,NA,NA,NA,NA,NA,"Lewis 10772","3",NA,"South America",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"86-1",NA
"622","2008-05-27 22:02:00-03","MO","MOBOT","695751","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Alwyn H. Gentry","1991","6","18","Peru","Madre de Dios",NA,"Cocha Cashku, Manu National Park.",NA,NA,NA,NA,NA,NA,NA,NA,"Gentry 74369","4",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"649",NA
"623","2011-04-04 06:09:00-03","MO","MOBOT","695769","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|Daniel Fast|José Campos de la Cruz","1987","3","30","Peru","Loreto","Alto Amazonas","Puranchim, río Sinchiyacu. Rainforest, terra firma and palm lowlands.","-76.9166667","-2.8333333",NA,NA,NA,NA,NA,NA,"Lewis 13394","3",NA,"South America",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-11",NA
"624","2019-11-14 04:36:00-03","MO","MOBOT","787386","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"W. Scott Hoover|P. Gelpi|Ana Argüello|Ruth Ann Lorentzen","1988","1","19","Ecuador","Carchi",NA,"Along north bank of Quebrada Mongon at point where Scott finished on 11/18/88.","-78.26666","0.96666",NA,NA,NA,NA,NA,NA,"Hoover 2958","3",NA,"South America",NA,NA,"1200.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,"18",NA
"625","2008-05-27 22:02:00-03","MO","MOBOT","932496","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Brent Berlin","1972","11","27","Peru","Amazonas","Condorcanqui","Rio Cenepa region. Trailside east of Huampami, 1 days walk to Shaim. Along creek flowing into Nahim, which runs into Huampami Creek.",NA,NA,NA,NA,NA,NA,NA,NA,"Berlin 392",NA,NA,"South America",NA,NA,"548.64000000","609.60000000",NA,NA,NA,NA,NA,NA,NA,"44",NA
"626","2011-05-17 15:47:00-03","MO","MOBOT","951252","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Francisco J. Roldán","1989","8","30","Colombia","Antioquia","Jericó","Vereda Palenque, salida a Puente Iglesias.","-75.8","5.8",NA,NA,NA,NA,NA,NA,"Roldán 1263",NA,NA,"South America",NA,NA,"1910.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2011-11-08 05:06:00-02","MO","MOBOT","956730","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Ricardo Callejas|et al.","1987","6","10","Colombia","Antioquia","Jardín","2 km N de Jardín, vía a Morro Amarillo, Alto de las Flores, bosques a margen derecha.","-75.8","5.66666",NA,NA,NA,NA,NA,NA,"Callejas Posada 3961",NA,NA,"South America",NA,NA,"2220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2011-11-08 05:06:00-02","MO","MOBOT","957082","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Ricardo Callejas|et al.","1988","4","21","Colombia","Antioquia","Frontino","Corregimiento Nutibara, Región de Murrí, km 20-30 en la vía Nutibara-La Blanquita, bpm-bht-bmht (sensu Espinal).",NA,NA,NA,NA,NA,NA,NA,NA,"Callejas Posada 6449",NA,NA,"South America",NA,NA,"900.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2011-06-21 05:10:00-03","MO","MOBOT","957757","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Ramiro Fonnegra G.|et al.","1992","6","6","Colombia","Antioquia","Fredonia","Cerro Bravo.","-75.699432","5.937223",NA,NA,NA,NA,NA,NA,"Fonnegra G. 4397",NA,NA,"South America",NA,NA,"1770.00000000","2050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2008-05-27 22:02:00-03","MO","MOBOT","960617","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas (HUA)",NA,NA,NA,"Jorge Araque Molina|Fred A. Barkley","1949","2","6","Colombia","Antioquia",NA,"En los alrededores de Bocaná, a 7 km al este de Medellín",NA,NA,NA,NA,NA,NA,NA,NA,"Araque Molina 19An052",NA,NA,"South America",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2013-01-28 05:13:00-02","MO","MOBOT","979429","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","L. Arroyo",NA,NA,NA,"René Guillén V.|et al.","1995","8","14","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Bella Vista, a 200 m de la laguna Bella-vista sobre el camino hacia la comunidad. Bosque húmedo de altura. Suelos arcillo limosos con presencia de arena.","-61.56305","-13.60027",NA,NA,NA,NA,NA,NA,"Guillén Villarroel 3972","10",NA,"South America",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2008-05-27 22:02:00-03","MO","MOBOT","979648","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","L. Arroyo",NA,NA,NA,"Timothy J. Killeen|T. Grinwood","1995","10","28","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Paisaje variado de campo cerrado; bosque de galeria y campo rupestre. Sabanas recien quemadas.","-60.40472","-14.80833",NA,NA,NA,NA,NA,NA,"Killeen 7794","2",NA,"South America",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2008-05-27 22:02:00-03","MO","MOBOT","1974880","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","I. Vargas",NA,NA,NA,"J.A. Carrasco|et al.","2004","4","12","Bolivia","Santa Cruz","Manuel Maria Caballero","Bosque nublado intervenido por ganados con bastante. Entre el Locotal y el campamento que estaba a unos 5 km del Empalme.","-64.71944","-17.78916",NA,NA,NA,NA,NA,NA,"Carrasco 287",NA,NA,"South America",NA,NA,"2100.00000000","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2008-05-27 22:02:00-03","MO","MOBOT","1974879","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","I. Vargas",NA,NA,NA,"J.A. Carrasco|et al.","2004","4","12","Bolivia","Santa Cruz","Manuel Maria Caballero","Bosque nublado intervenido por ganados con bastante. Entre el Locotal y el campamento que estaba a unos 5 km del Empalme.","-64.71388","-17.80888",NA,NA,NA,NA,NA,NA,"Carrasco 286A",NA,NA,"South America",NA,NA,"2100.00000000","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2013-08-23 04:12:00-03","MO","MOBOT","3064166","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Ricardo Callejas","1987","9","27","Colombia","Antioquia","Montebello","Via Montebello-El Cairo, kms 4-26 de Montebello,","-75.5","5.5",NA,NA,NA,NA,NA,NA,"Callejas Posada 5320",NA,NA,"South America",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2013-09-05 05:35:00-03","MO","MOBOT","3057529","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","M. Del Aguila",NA,NA,NA,"Miguel Del Águila|R.E. Gullison","1991","10","12","Bolivia","Beni","Moxos","Colectas a orillas del rio Chirizi, 139 km S de San Ignacio. U. de Princeton. Bosque primario, areno arcilloso, Al borde del rio.","-66.06666","-15.85",NA,NA,NA,NA,NA,NA,"Águila 142",NA,NA,"South America",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2010-01-25 18:23:00-02","MO","MOBOT","3063608","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium tocotanum","(C. DC.) Yunck.","Ricardo Callejas",NA,NA,NA,"James L. Luteyn|Maria L. Lebrón-Luteyn","1978","1","14","Venezuela","Aragua",NA,"Maracay-Choroni road. High point along road, ca 18 km N. Maracay. Steep roadside slopes.",NA,NA,NA,NA,NA,NA,NA,NA,"Luteyn 5169",NA,NA,"South America",NA,NA,"1480.00000000",NA,NA,"tocotanum",NA,NA,NA,NA,NA,NA,NA
"638","2010-01-25 18:23:00-02","MO","MOBOT","3063608","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium tocotanum","(C. DC.) Yunck.","Ricardo Callejas",NA,NA,NA,"James L. Luteyn|Maria L. Lebrón-Luteyn","1978","1","14","Venezuela","Aragua",NA,"Maracay-Choroni road. High point along road, ca 18 km N. Maracay. Steep roadside slopes.",NA,NA,NA,NA,NA,NA,NA,NA,"Luteyn 5169",NA,NA,"South America",NA,NA,"1480.00000000",NA,NA,"tocotanum",NA,NA,NA,NA,NA,NA,NA
"639","2008-05-27 22:02:00-03","MO","MOBOT","3086698","PreservedSpecimen","Plantae","Piperaceae","Piper","exserens","Piper exserens","(Miq.) C. DC.",NA,NA,NA,NA,"* ZUCCAR",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUCCAR s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2008-05-27 22:02:00-03","MO","MOBOT","3059716","PreservedSpecimen","Plantae","Piperaceae","Piper","exserens","Piper exserens","(Miq.) C. DC.","P. Dusén",NA,NA,NA,"Per Dusén","1914",NA,NA,"Brazil","Paraná",NA,"Tacarehý locis silvae jori mae. Vae apertis.",NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 15276",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2013-05-07 06:03:00-03","MO","MOBOT","3060594","PreservedSpecimen","Plantae","Piperaceae","Piper","exserens","Piper exserens","(Miq.) C. DC.","Trelease",NA,NA,NA,"Ynés Mexia","1930","3","11","Brazil","Minas Gerais",NA,"Viçosa. Agricultural College lands; Cha-Cha Valley. In partial shade of trees.",NA,NA,NA,NA,NA,NA,NA,NA,"Mexia 4453",NA,NA,"South America",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2013-05-07 06:03:00-03","MO","MOBOT","3060698","PreservedSpecimen","Plantae","Piperaceae","Piper","exserens","Piper exserens","(Miq.) C. DC.","Trelease",NA,NA,NA,"Ynés Mexia","1930","5","12","Brazil","Minas Gerais",NA,"Viçosa. Fazenda de Deserto; Barraca Frio. In cut-over woods.",NA,NA,NA,NA,NA,NA,NA,NA,"Mexia 4687",NA,NA,"South America",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2013-05-07 06:03:00-03","MO","MOBOT","3064309","PreservedSpecimen","Plantae","Piperaceae","Piper","exserens","Piper exserens","(Miq.) C. DC.","Trelease",NA,NA,NA,"Ynés Mexia","1930","5","21","Brazil","Minas Gerais",NA,"Viçosa. Cha-Cha Valley road; about 2 km. from Agricultural College gate. Cut-over, thickety woods.",NA,NA,NA,NA,NA,NA,NA,NA,"Mexia 4727",NA,NA,"South America",NA,NA,"675.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2008-05-27 22:02:00-03","MO","MOBOT","3064375","PreservedSpecimen","Plantae","Piperaceae","Piper","exserens","Piper exserens","(Miq.) C. DC.","W. Trelease",NA,NA,NA,"Per Dusén","1909",NA,NA,"Brazil","Paraná",NA,"Tacarehý, in fruticetis ad rivulum.",NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 8132",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2012-11-20 05:13:00-02","MO","MOBOT","3059823","PreservedSpecimen","Plantae","Piperaceae","Piper","huberi","Piper huberi","C. DC.",NA,NA,NA,NA,"Jacob E. Huber",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Huber 269",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2020-05-30 04:37:00-03","MO","MOBOT","3072626","PreservedSpecimen","Plantae","Piperaceae","Piper","ovantherum","Piper ovantherum","C. DC.",NA,NA,NA,NA,"Ernst Üle",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Üle 9279",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2013-01-22 16:46:00-02","MO","MOBOT","100561252","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"A. Roca|Genevieve Bourdy|Alcides Serato","1997","4","16","Bolivia","La Paz","Abel Iturralde","Comunidad Buena Vista. Senda Buena Vista-Altamarani.","-67.55","-14.3666667",NA,NA,NA,NA,NA,NA,"Roca 309","1",NA,"South America",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2009-08-21 21:03:00-03","MO","MOBOT","3072559","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.",NA,NA,NA,NA,"Richard Spruce","1855",NA,NA,"Peru",NA,NA,"Prope Tarapoto Peruviae Orientalis.",NA,NA,NA,NA,NA,NA,NA,NA,"Spruce 4082",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2008-05-27 22:02:00-03","MO","MOBOT","3072738","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.",NA,NA,NA,NA,"Gert G. Hatschbach","1979","2","8","Brazil","Paraná",NA,"Jurape (mun. Morretes)",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 41971",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2008-05-27 22:02:00-03","MO","MOBOT","1209748","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"José Schunke V.","1975","5","9","Peru","San Martín","Mariscal Cáceres","Quebrada de Cachiyacu, afluente de la quebrada de Huaquisha, al bosque de la quebrada, em bosque alto, en abundante luz solar.",NA,NA,NA,NA,NA,NA,NA,NA,"Schunke Vigo 8451","3",NA,"South America",NA,NA,"500.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,"105",NA
"651","2014-04-04 05:50:00-03","MO","MOBOT","1252154","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Rodolfo Vásquez|et al.","1997","1","26","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Mamayaque, Río Cenepa, Quebrada Saasa. Bosque primario, sobre colinas.","-78.19444","-4.52777",NA,NA,NA,NA,NA,NA,"Vásquez Martínez 22363","5",NA,"South America",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2012-04-12 05:10:00-03","MO","MOBOT","1750869","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","R. Callejas (HUA)",NA,NA,NA,"Alfredo F. Fuentes","2002","3","21","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en planicie ondulada","-67.79444","-14.6475",NA,NA,NA,NA,NA,NA,"Fuentes Claros 3918","8",NA,"South America",NA,NA,"227.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"02-11",NA
"653","2017-02-06 14:39:00-02","MO","MOBOT","1752481","PreservedSpecimen","Plantae","Piperaceae","Piper","propinquum","Piper propinquum","C. DC.","A. Fuentes (LPB)",NA,NA,NA,"Narel Paniagua Zambrana|et al.","2002","1","29","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, arroyo Retama, entrando 600 m del encuentro con el río Quendeque. Bosque monte alto de pie de monte. Parcela Temporal de Muestreo (0.1 ha) 5.","-67.8147222","-14.9766667",NA,NA,NA,NA,NA,NA,"Paniagua Zambrana 4073","8",NA,"South America",NA,NA,"310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"02-03",NA
