"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"1332","2019-05-06 11:58:00-03","UFU","HUFU","60913","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Cezare, C.H.G.; Souza-Silva, S. & Raimundo, R.","155","2007","09","27",NA,"Brasil",NA,NA,"Árvore, ca. 2.5 m alt. Flor ausente, botão floral marrom.; Cerrado ralo, sobre solo pedregoso.","HUFU00010425",NA,NA,"(Mart.) Coville","Lima, M.R.","Goiás","Luziânia",NA,"-47.947778","-16.778333","HUFU00010425","758","758",NA,NA,NA,"-47.947778","-16.778333","2010",NA,NA,NA,NA,NA,NA
"1333","2019-05-06 11:58:00-03","UFU","HUFU","69296","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Freitas, F.S.; Albuquerque, L.S.","608","2014","04","27",NA,"Brasil",NA,NA,"Árvore, ca 5m. Frutos imaturos verdes, cobertos por pelos marrons; Cerrado","HUFU00010386",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Uberlândia","Bacia do Rio Uberabinha","-48.245278","-19.013611","HUFU00010386",NA,NA,NA,NA,NA,"-48.245278","-19.013611",NA,NA,NA,NA,NA,NA,NA
"1334","2019-05-06 11:58:00-03","UFU","HUFU","74752","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Costa, A.C.; Souza, H.C.P.; Pereira, M.L.; Dias, A.G.; Medeiros, L.N.; Justino, G.S.; et al.","61","2017","04",NA,NA,"Brasil",NA,NA,"Planta 3298, ca. 3m alt. Folhas compostas glabras.; Área de cerrado em regeneração.","HUFU00072520",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Estrela do Sul","Fazenda Duratex Florestal, Parcela 08","-47.810556","-18.843889","HUFU00072520","987","987",NA,NA,NA,"-47.810556","-18.843889",NA,NA,NA,NA,NA,NA,NA
"1335","2020-11-27 11:33:50-03","UFU","HUFU","75089","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Romero, R.; Versiane, A.F.A.; Brito, R.V.; Souza, L.P. & Silva, K.R.S.","8967","2017","10","17",NA,"Brasil",NA,NA,"Árvore, ca. 3m. Cálice, corola e estames esverdeados.; Campo rupestre.","HUFU00072957",NA,NA,"(Mart.) Coville","Brito, R.V.","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, entre Km 184. Próximo aos Eucaliptos.","-43.850556","-18.295833","HUFU00072957","1250","1250",NA,NA,NA,"-43.850556","-18.295833","2017","11",NA,NA,NA,NA,NA
"1336","2019-08-08 09:59:54-03","UFU","HUFU","78516","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Morais, E.R.","s.n.","2019","03","29",NA,"Brasil",NA,NA,"Árvore.","HUFU00075697",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Patos de Minas",NA,"-46.474167","-18.6825",NA,NA,NA,NA,NA,NA,"-46.474167","-18.6825",NA,NA,NA,NA,NA,NA,NA
"1337","2019-05-06 11:58:00-03","UFU","HUFU","48186","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Castro, W.S. & Oliveira, A.L.F.","4524","2007","05","24",NA,"Brasil",NA,NA,"Arbórea, ca. 0,2 m. Frutos imaturos verdes. Frutos maturos marrom.; Cerrado rupestre.","HUFU00040730",NA,NA,"(Mart.) Coville","P.H.N.Bernardes","Minas Gerais","Capitólio","Região de Furnas, Estrada para cachoeira Feixo da Serra.","-46.0499992370605","-20.6152992248535","HUFU00040730",NA,NA,NA,"29474","auto",NA,NA,"2007","10","03",NA,NA,NA,NA
"1338","2019-05-06 11:58:00-03","UFU","HUFU","49190","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Romero, R.; Bernardes, P.H.N.; Melo, K.B.S. & Soares, P.N.","7971","2007","11","07",NA,"Brasil",NA,NA,"Árvore ca. de 7 m. Corola creme, anteras amarronzadas.; Cerrado.","HUFU00040718",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Capitólio","Região de Furnas, Paraíso Perdido; estrada após Paraíso Perdido, ca. 2 km a frente.","-46.0499992370605","-20.6152992248535","HUFU00040718",NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","2019-05-06 11:58:00-03","UFU","HUFU","28530","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Romero, R.; Pacheco, R.A.; Nakajima, J.N. & Volpi, R.L.","6398","2002","10","07",NA,"Brasil",NA,NA,"Árvore 4 m. Cálice e corola creme esverdeado, estames creme.; Cerrado rupestre.","HUFU00040728",NA,NA,"(Mart.) Coville","Silva, C.I.","Minas Gerais","Delfinópolis","Estrada para Gurita","-46.8539009094238","-20.343900680542","HUFU00040728",NA,NA,NA,"41380","auto",NA,NA,"2003","01","07",NA,NA,NA,NA
"1340","2019-05-06 11:58:00-03","UFU","HUFU","71299","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Fontelas, J.C.; Silva, E.P.; Gobbo, M.S.L.A.; Medeiros, N.F.; Maciel, T.A. & Pimenta, V.R.A.","27","2015","10","05",NA,"Brasil",NA,NA,"Arvoreta, ca 2m. Cálice, corola e estames creme.; Campo Rupestre","HUFU00050708",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Diamantina","Estrada Conselheiro Mata km 175","-43.6002998352051","-18.2493991851807","HUFU00050708",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","2020-11-27 11:33:50-03","UFU","HUFU","75011","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Duarte, D.V.; Silva, G.M.; Marinho, P. & Alves, R.F.","34","2017","10","19",NA,"Brasil",NA,NA,"Árvore, ca. de 2,5m. Cálice e corola creme esverdeado. Aroma característico.; Campo rupestre.","HUFU00072872",NA,NA,"(Mart.) Coville","Paranhos, G.M.; Brito, R.V.","Minas Gerais","Diamantina","Estrada Diamantina - Gouveia, BR 259, ca. 12km SW de Diamantina. C.R.","-43.6002998352051","-18.2493991851807","HUFU00072872",NA,NA,NA,"101169","auto",NA,NA,"2017","11","01",NA,NA,NA,NA
"1342","2019-05-06 11:58:00-03","UFU","HUFU","36342","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Alves, A.S.S.; Alves, A.A.","445","2003","06","28",NA,"Brasil",NA,NA,"Arvoreta 1,8 m. Frutos verde e marrom.","HUFU00010426",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Lagamar","Reserva Vegetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439","HUFU00010426",NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","2019-05-06 11:58:00-03","UFU","HUFU","28237","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Mendes, S.; Arruda, R. & Yamamoto, M.","251","2002","08","23",NA,"Brasil",NA,NA,"Árvore, ca. 15,0 m. Inflorescência creme.; Mata semidecídua.","HUFU00010462",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Estrada para Mata da Zilda.","-47.2928009033203","-19.3528003692627","HUFU00010462",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","2019-05-06 11:58:00-03","UFU","HUFU","9187","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Nakajima, J.N.; Romero, R.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","1184","1995","07","14",NA,"Brasil",NA,NA,"Árvore ca.3m. Frutos verdes.; Cerrado.","HUFU00040722",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688","HUFU00040722",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","2019-05-06 11:58:00-03","UFU","HUFU","2952","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","FEEP","54","1992","04","24",NA,"Brasil",NA,NA,"Arbóreo, ca. 3 m. Frutos verdes.; Cerrado.","HUFU00010431",NA,NA,"(Mart.) Coville","Scalon, V.R.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00010431",NA,NA,NA,"58223","auto",NA,NA,"2008","11","05",NA,NA,NA,NA
"1346","2019-05-06 11:58:00-03","UFU","HUFU","3403","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Oliveira, P.E.A.M.","3016","1992","09","30",NA,"Brasil",NA,NA,"Cerrado perturbado.","HUFU00010433",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00010433",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","2019-05-06 11:58:00-03","UFU","HUFU","9689","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Guilherme, F.A.G.","55","1995","04","19",NA,"Brasil",NA,NA,"Arbórea, ca. 4 m. Botões esverdeados, cálice vinho, pétalas esverdeadas, estames creme, anteras roxas.","HUFU00010467",NA,NA,"(Mart.) Coville","Guilherme, F.A.G.","Minas Gerais","Uberlândia","Parque do Sabiá, Beira da estrada, em frente ao estádio.","-48.2771987915039","-18.9186000823975","HUFU00010467",NA,NA,NA,"58223","auto",NA,NA,"1995","09","10",NA,NA,NA,NA
"1348","2019-05-06 11:58:00-03","UFU","HUFU","56322","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Rocha, G.P.E.; Versiane, A.F.A.","81","2009","10","02",NA,"Brasil",NA,NA,"Árvore 3,5 m alt. Flor com odor. Corola e estames creme.; Cerrado.","HUFU00010391",NA,NA,"(Mart.) Coville","Rocha, G.P.E.","Minas Gerais","Uberlândia","Reserva Ecológica do Panga, Borda de estrada da Reserva Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00010391",NA,NA,NA,"58223","auto",NA,NA,"2011","06","30",NA,NA,NA,NA
"1349","2019-05-06 11:58:00-03","UFU","HUFU","41157","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Proença, C.; Harris, S.A.","2655","2003","08","21",NA,"Brasil",NA,NA,"Arbusto pouco ramificado. Sépalas verde-amareladas, pétalas amarelas, folhas com nervuras amareladas.; Cerrado sensu strictu com afloramentos rochosos.","HUFU00010466",NA,NA,"(Mart.) Coville",NA,"Distrito Federal","Brasília","Entre o córrego Pipiripau e Formosa GO","-47.9296989440918","-15.7797002792358","HUFU00010466",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350","2019-05-06 11:58:00-03","UFU","HUFU","50120","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Silva, C.I.","s.n.","2007","11","23",NA,"Brasil",NA,NA,NA,"HUFU00010468",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Araguari","Fazenda Campo Alegre","-48.187198638916","-18.6471996307373","HUFU00010468",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","2019-05-06 11:58:00-03","UFU","HUFU","54851","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Kinoshita, L.S.; Borges, A.; Galvao, J.C.; Siqueira, A.F.P.; Silveira, G.A.R.; et al.","143","2008","11","04",NA,"Brasil",NA,NA,"Árvore ca. 4 m. Flores velhas, botões e frutos.","HUFU00040717",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Capitólio","Pousada do Rio Turvo, Estrada de terra Pousada do Rio Turvo - Cachoeira, beira de estrada.","-46.0499992370605","-20.6152992248535","HUFU00040717",NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","2019-05-06 11:58:00-03","UFU","HUFU","54926","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Kinoshita, L.S.; Martins, A.B.; Galvao, J.C.; Ferreira, C.V.V.; Shimizu, G.H.; et al.","95","2008","11","05",NA,"Brasil",NA,NA,"Árvore, 4m. Com frutos.; Cerrado.","HUFU00010429",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Capitólio","Pousada do Rio Turvo, Estrada para Mineradora.","-46.0499992370605","-20.6152992248535","HUFU00010429",NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","2019-05-06 11:58:00-03","UFU","HUFU","47623","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Rosa, P.O.; Bernardes, P.H.N.; Melo, K.B.S. & Pinho, G.V.","566","2007","03","21",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Frutos imaturos verdes.; Campo rupestre.","HUFU00040723",NA,NA,"(Mart.) Coville","Melo, K.B.S.","Minas Gerais","Capitólio","Região de Furnas, Estrada para Pedreira, próximo à Cachoeira.","-46.0499992370605","-20.6152992248535","HUFU00040723",NA,NA,NA,"29474","auto",NA,NA,"2007","08","18",NA,NA,NA,NA
"1354","2019-05-06 11:58:00-03","UFU","HUFU","32552","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Pacheco, R.A.; Cruz, M.P.; Carvalho, S.M.; Rezende, I.M.; Alves, A.S.S.; Volpi, R.L. & Romero,","642","2003","05","17",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Frutos verde-acastanhados.; Cerrado.","HUFU00040726",NA,NA,"(Mart.) Coville","Alves, A.S.S.","Minas Gerais","Delfinópolis","Estrada para Condomínio de Pedras","-46.8539009094238","-20.343900680542","HUFU00040726",NA,NA,NA,"41380","auto",NA,NA,"2003","06","25",NA,NA,NA,NA
"1355","2019-05-06 11:58:00-03","UFU","HUFU","28861","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Romero, R.; Pacheco, R.A.; Nakajima, J.N. & Volpi, R.L.","6441","2002","10","11",NA,"Brasil",NA,NA,"Árvore, ca. 4 m. Cálice e corola esverdeados, estames creme.; Campo rupestre.","HUFU00040725",NA,NA,"(Mart.) Coville","Volpi, R.L.","Minas Gerais","Delfinópolis","Fazenda José Antunes, Trilha da Escada de Pedras.","-46.8539009094238","-20.343900680542","HUFU00040725",NA,NA,NA,"41380","auto",NA,NA,"2003","01","07",NA,NA,NA,NA
"1356","2019-05-06 11:58:00-03","UFU","HUFU","74232","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Almeida-Filho, S.L.","s.n.","2017","05","27",NA,"Brasil",NA,NA,"Barbatimão; Região de Cerrado.","HUFU00072444",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Ituiutaba","Fazenda Pouso Alegre","-49.4650001525879","-18.968900680542","HUFU00072444",NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","2019-05-06 11:58:00-03","UFU","HUFU","36341","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Alves, A.S.S.; Alves, A.A.","404","2003","06","14",NA,"Brasil",NA,NA,"Árvore, ca. 3,5. Fruto marrom esverdeado.","HUFU00010432",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Lagamar","Reserva Vegetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439","HUFU00010432",NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","2019-05-06 11:58:00-03","UFU","HUFU","65476","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Pafume, A.; Velasco, D.; Vieira, M.; Vilela, D.; Fernandes, L.; Fernandes, J. & Oliveira, A.","0237","2012","08","21",NA,"Brasil",NA,NA,"Arbóreo.; Cerrado.","HUFU00010388",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Paracatu","AHE Batalha","-46.874698638916","-17.2222003936768","HUFU00010388",NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2019-05-06 11:58:00-03","UFU","HUFU","57822","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","s/coletor","s.n.","2007","05","12",NA,"Brasil",NA,NA,NA,"HUFU00010396",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Patrocínio","Fazenda União","-46.9925003051758","-18.9438991546631","HUFU00010396",NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2019-05-06 11:58:00-03","UFU","HUFU","31894","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Arruda, R.; Araújo, G.M.; Amorim, E.H. & Mendes, S.","311","2003","04","11",NA,"Brasil",NA,NA,"Árvore ca, de 2 m. Frutos esverdedos.; Cerrado.","HUFU00010464",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, Céu do Cavalo.","-47.2928009033203","-19.3528003692627","HUFU00010464",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","2019-05-06 11:58:00-03","UFU","HUFU","27948","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Mendes, S.; Amorim, E.H.; Nakajima, J.N. & Arruda, R.","115","2002","06","27",NA,"Brasil",NA,NA,"Árvore ca. de 4 m. Frutos verdes.; Cerrado.","HUFU00010461",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, cerrado do alojamento.","-47.2928009033203","-19.3528003692627","HUFU00010461",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","2019-05-06 11:58:00-03","UFU","HUFU","28296","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Amorim, E.H.; Mendes, S. & Marçal, O.","185","2002","09","19",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Corola creme e estames violeta.","HUFU00010397",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Estrada Céu do Cavalo","-47.2928009033203","-19.3528003692627","HUFU00010397",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","2019-05-06 11:58:00-03","UFU","HUFU","31617","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Mendes, S.; Amorim, E.H. & Barbosa, A.A.A.","509","2003","03","06",NA,"Brasil",NA,NA,"Árvore, ca. de 5 m. Frutos imaturos marrons.; Cerrado.","HUFU00010463",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Gerônimo.","-47.2928009033203","-19.3528003692627","HUFU00010463",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","2019-05-06 11:58:00-03","UFU","HUFU","35877","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Hattori, E.K.O.; Fleury-Silva, H.R. & Amorim, E.H.","180","2003","12","06",NA,"Brasil",NA,NA,"Árvore, ca. 4 m. Frutos marrons.; Mata.","HUFU00010367",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Mata da Zilda.","-47.2928009033203","-19.3528003692627","HUFU00010367",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2019-05-06 11:58:00-03","UFU","HUFU","31257","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Amorim, E.H.; Mendes, S.; Arruda, R. & Fonseca, D.V.","424","2003","01","16",NA,"Brasil",NA,NA,"Árvore 2,5 m. Cálice marrom, corola creme, estigma branco e antera rosa.","HUFU00010394",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Mata próximo a casa do Hélio.","-47.2928009033203","-19.3528003692627","HUFU00010394",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","2019-05-06 11:58:00-03","UFU","HUFU","64132","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Rocha, R.R.","s.n.","2012","03","25",NA,"Brasil",NA,NA,"Fruto verde, vagem.","HUFU00010423",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Rio Paranaíba","Fazanda Catolés","-46.247200012207","-19.1935997009277","HUFU00010423",NA,NA,NA,"29416","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","2019-05-06 11:58:00-03","UFU","HUFU","12885","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Romero, R.; Nakajima, J.N.","3699","1996","09","23",NA,"Brasil",NA,NA,"Arvoreta ca. 1,5m. Cálice e corola esverdeados. Estames e estilete creme.; Campo limpo.","HUFU00052066",NA,NA,"(Mart.) Coville","Garcia, F.C.P.","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Guarita de Sacramento, após cerrado.","-47.439998626709","-19.8652992248535","HUFU00052066",NA,NA,NA,"69737","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA
"1368","2019-05-06 11:58:00-03","UFU","HUFU","10197","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","3007","1995","09","28",NA,"Brasil",NA,NA,"Árvore ca. 3m. Cálice verde e corola creme. Estames e estiletes vinho.; Afloramento rochoso.","HUFU00040721",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","São Roque de Minas","Estrada para Sacramento, Morro próximo ao Córrego dos Passageiros.","-46.3657989501953","-20.2453002929688","HUFU00040721",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","2019-05-06 11:58:00-03","UFU","HUFU","16390","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4663","1997","10","16",NA,"Brasil",NA,NA,"Árvores ca. 2m. Cálice e corola verdes. Filetes e estiletes brancos. Anteras róseas.; Campo sujo.","HUFU00040719",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Sacramento, entrada Garagem de Pedras.","-46.3657989501953","-20.2453002929688","HUFU00040719",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","2019-05-06 11:58:00-03","UFU","HUFU","16310","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4692","1997","10","16",NA,"Brasil",NA,NA,"Árvore ca.2m. Cálice e corla esverdeados. Filetes e estiletes brancos. Anteras cinzas.; Cerrado em afloramento rochoso.","HUFU00040720",NA,NA,"(Mart.) Coville","Garcia, F.C.P.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem das Pedras, descida para o vale dos Cândidos.","-46.3657989501953","-20.2453002929688","HUFU00040720",NA,NA,NA,"57119","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA
"1371","2019-05-06 11:58:00-03","UFU","HUFU","6501","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Romero, R.; et al.","1248","1994","10","14",NA,"Brasil",NA,NA,"Árvore ca. 3m. Flores creme e perfumadas.; Campo sujo 2 meses após queimada.","HUFU00040724",NA,NA,"(Mart.) Coville","Garcia, F.C.P.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688","HUFU00040724",NA,NA,NA,"57119","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA
"1372","2019-05-06 11:58:00-03","UFU","HUFU","3151","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","FEEP","205","1992","06","05",NA,"Brasil",NA,NA,"Árvore, ca. 4 m. Fruto verde.; Cerrado.","HUFU00010389",NA,NA,"(Mart.) Coville","Barneby, R.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00010389",NA,NA,NA,"58223","auto",NA,NA,"1995","04",NA,NA,NA,NA,NA
"1373","2019-05-06 11:58:00-03","UFU","HUFU","584","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Schiavini, I.; Araújo, G.M.","13","1986","10","09",NA,"Brasil",NA,NA,"Arbusto, ca. 4,0 m. Flores brancas quando jovens.; Cerrado.","HUFU00010393",NA,NA,"(Mart.) Coville","Barneby, R.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00010393",NA,NA,NA,"58223","auto",NA,NA,"1996","02",NA,NA,NA,NA,NA
"1374","2019-05-06 11:58:00-03","UFU","HUFU","55769","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Hemsing, P.K.B.; Versiane, A.F.A.; Marques, D.; Rocha, G.P.E.; Marzinek, J.; et al.","96","2009","08","21",NA,"Brasil",NA,NA,"Árvore, ca. 6 m. Frutos marrons a negros.; Cerrado.","HUFU00010392",NA,NA,"(Mart.) Coville","Rocha, G.P.E.","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Trilha da cachoeirinha - Trilha do campo.","-48.2771987915039","-18.9186000823975","HUFU00010392",NA,NA,NA,"58223","auto",NA,NA,"2009","12","07",NA,NA,NA,NA
"1375","2019-05-06 11:58:00-03","UFU","HUFU","59072","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Marques, D.; Rocha, G.P.E.","128","2010","09","06",NA,"Brasil",NA,NA,"Árvore, 3,5 m. Folíolos 8-10, verdes amarelados, cálice esverdeado, corola branca, estames brancos.; Cerrado.","HUFU00010390",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga, Trilha dos Mourões","-48.2771987915039","-18.9186000823975","HUFU00010390",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","2019-05-06 11:58:00-03","UFU","HUFU","14985","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Ressel, K.","3","1997","08","14",NA,"Brasil",NA,NA,"Frutos imaturos verdes.; Cerrado.","HUFU00010427",NA,NA,"(Mart.) Coville",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00010427",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
