"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","coordinatePrecision","individualCount","geoFlag","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","fieldNumber","sex"
"102","2019-11-21 14:33:02-03","UFJF","CESJ","7707","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","L. Krieger","1989","05","15","L. Krieger","1969","10",NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Planta sarmentosa, cultivada em cercas. Flores róseas, folhas comestíveis quando cozidas.","CESJ007707",NA,"Angiosperma",NA,NA,"36144",NA,"auto","CESJ7707","América do Sul",NA,NA,NA,NA,NA,NA
"103","2019-11-21 14:33:02-03","UFJF","CESJ","8244","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","D.C. Zappi","1989","05","15","L. Krieger","1970","04",NA,"Brasil","Minas Gerais","Juiz de Fora","Próximo ao Rio Paraibuna","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Em lugar sombreado, com formação de galhas na ponta.","CESJ008244",NA,"Angiosperma",NA,NA,"36144",NA,"auto","CESJ8244","América do Sul",NA,NA,NA,NA,NA,NA
"104","2019-11-21 14:33:02-03","UFJF","CESJ","46117","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia violacea","(Leuenb.) N.P. Taylor & Zappi","D. Zappi","2016",NA,NA,"P.L. Viana; N.F.O. Mota; T.E. Almeida; D.Souza","2005","02","09","Brasil","Minas Gerais","Santo Antônio do Rio Abaixo","Área de influência da PCH Quinquim","-43.2538986206055","-19.2283000946045",NA,NA,NA,NA,"Arbusto em borda de mata semidecídua, próxima a instalações rurais.","CESJ046117",NA,"Angiosperma",NA,"violacea","8339",NA,"auto","1887","América do Sul",NA,NA,NA,NA,NA,NA
"105","2019-11-21 14:33:02-03","UFJF","CESJ","16130","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","L. Krieger","1978","11","04","L. Krieger","1978","11","04","Brasil","Minas Gerais","Januária",NA,"-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"N.v. Ora-pro-nobis, espinho de Sto Antônio, quiabento.&nf;Arbustivo, espinhoso, folhas carnosas. Flores róseas.","CESJ016130",NA,"Angiosperma",NA,NA,"148972",NA,"auto","CESJ16130","América do Sul",NA,NA,NA,NA,NA,NA
"106","2019-11-21 14:33:02-03","UFJF","CESJ","7528","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","L. Krieger","1969","10","18","L. Krieger","1969","10","18","Brasil","Minas Gerais","Juiz de Fora","Benfica","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arbusto sarmentoso, e terreno baldio, flores lilacíneas.","CESJ007528",NA,"Angiosperma",NA,NA,"36144",NA,"auto","CESJ7528","América do Sul",NA,NA,NA,NA,NA,NA
"107","2019-11-21 14:33:02-03","UFJF","CESJ","58800","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","C.N. Silva","2012","02","16","C.N. Silva; L. Menini Neto","2011","11","09","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico da UFJF - Mata do Krambeck, Borda de mata.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Borda de mata. Arvoreta, ca. de 3m de alt., flores cor-de-rosa.","CESJ058800",NA,"Angiosperma",NA,NA,"36144",NA,"auto","118","América do Sul",NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:27:13-03","UNICAMP","UEC","124038","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Gonzaga, DR","2015","09","14","Flores, A; Rodrigues, RS","2001","10","26","Brazil","São Paulo","Guapiara","Rodovia SP 250 (Capão Bonito-Guapiara), ca. 15 km da cidade.","-48.447222","-24.270833","-48.447222","-24.270833",NA,NA,"Em beira de mata, árvore ca. 5m de altura, tépalas rosadas.","UEC041120","UEC041120","Magnoliopsida",NA,NA,NA,NA,NA,"683",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:27:13-03","UNICAMP","UEC","179454","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Caxambu, MG","2013","11","07","Siqueira, EL; Calado, PIN","2013","10","02","Brazil","Mato Grosso do Sul","Glória dos Dourados","Bar da Dona Preta, Km 6 - Guassulândia.","-54.07125","-22.509694","-54.07125","-22.509694","378","378","Arbusto heliófito, ereto, ca. 1,70 , armado com espinhos. Flores rosas.; Relevo: plano. Vegetação: savana (cerrado sensu strictu).","UEC031642","UEC031642","Magnoliopsida",NA,NA,NA,NA,NA,"771",NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:27:13-03","UNICAMP","UEC","130857","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Freitas, MF","2000",NA,NA,"Kinupp, VF","1997","05","19","Brazil","Paraná","Londrina","Rua Paranaguá esquina com Guararapes em quintal.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Arbusto 2,5 m; botões florais róseos; flores rosas com estames amarelos e gineceu branco; planta armada.","UEC041095","UEC041095","Magnoliopsida",NA,NA,"63728",NA,"auto","531",NA,NA,NA,NA,NA,NA,NA
"111","2019-08-20 10:08:43-03","UNICAMP","UEC","153265","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Las Peñas, ML",NA,NA,NA,"Urdampilleta, JD; Las Peñas, ML","2006","10","12","Brazil","São Paulo","Campinas","Barão Geraldo.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"UEC041096","UEC041096","Magnoliopsida",NA,NA,"23900",NA,"auto","431",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-12 12:52:36-03","UNICAMP","UEC","209226","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Campos-Rocha, A","2010","09","13","Campos-Rocha, A","2010","09","13","Brazil","São Paulo","Nova Odessa","em cultivo no Jardim Botânico Plantarum, canteiro de plantas medicinais","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"Arbusto com espinhos, pouco látex, tronco com fissuras verticais basais, flores róseas protegidas por brácteas verdes, estames e estigma amarelos","UEC179383",NA,"Magnoliopsida",NA,NA,"8440",NA,"auto","522",NA,NA,NA,NA,NA,NA,NA
"113","2019-11-19 14:05:29-03","UFRPE","PEUFR","15282","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","D. Zappi","1999","12",NA,"A.M. Miranda","1994","02","09","Brasil","Pernambuco","São Bento do Sul",NA,NA,NA,NA,NA,NA,NA,"Arbusto ca. 2,50m de altura; flores vistosas, de coloração rosa, anteras e estigmas amarelas.","PEUFR015282",NA,NA,NA,NA,NA,NA,NA,"1286",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-19 14:05:29-03","UFRPE","PEUFR","24060","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","D. Zappi","1999","12",NA,"M. Alves; M. Costa e Silva; M. Loyola; V. Gomes; F. Gonçalves; J. Jupiassú; F. Lins; D. Oliveira; J. Queiróz","1997","10","17","Brasil","Bahia","Palmeiras","Morro do Pai Inácio, ao longo da BR 242","-41.477778","-12.460278","41º28'40W","12º27'37S","1100","1140","Herbácea; ruícola; rara.","PEUFR024060",NA,NA,NA,NA,NA,NA,NA,"1016",NA,NA,NA,NA,NA,NA,NA
"115","2019-11-19 14:05:29-03","UFRPE","PEUFR","489","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","F. A. R. Santos","1993","05","12","V. Sobrinho",NA,NA,NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEUFR000489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-19 14:05:29-03","UFRPE","PEUFR","2386","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","V. C. Andrade; F. Gallindo","1982","01","06","I. Pontual","1968","10","03","Brasil","Pernambuco","Recife","Dois Irmão","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Planta com mais ou menos 2m de altura; flores róseo-choque.","PEUFR002386",NA,NA,NA,NA,"18865",NA,"auto","879",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-19 14:05:29-03","UFRPE","PEUFR","13174","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia var. grandifolia","Haw.","F. A. R. Santos","1993","02","02","F. A. R. Santos","1992","10","30","Brasil","São Paulo","São Paulo","Instituto de Botânica, Seção de Orquidologia","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"PEUFR013174",NA,NA,NA,"var. grandifolia","53584",NA,"auto","61",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-19 14:05:29-03","UFRPE","PEUFR","13174","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia var. grandifolia","Haw.","F. A. R. Santos","1993","02","02","F. A. R. Santos","1992","10","30","Brasil","São Paulo","São Paulo","Instituto de Botânica, Seção de Orquidologia","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"PEUFR013174",NA,NA,NA,"var. grandifolia","53584",NA,"auto","61",NA,NA,NA,NA,NA,NA,NA
"119","2020-04-22 16:18:19-03","UFPB","JPB","58445","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Hort. ex Pfeiff.","Souza, RS","2014","02","08","Moreira, RS; Silva, GS; Souza, AS","2013","11","11","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.216028","-14.329611","-40.216028","-14.329611","884","884","; HABITAT: Mata Atlântica.; DESC: Arbusto, ca. 2 m de alt. Folhas simples, suculenta. Flores lilás, multiestaminadas, em botões lilás escuro.","JPB0058445",NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,"149","Southern America",NA,NA,NA,NA,NA,NA
"120","2020-04-22 16:18:19-03","UFPB","JPB","251","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Rocha, EA","2006","09","04","Xavier, LP","1941","09","04","Brasil","Paraíba","João Pessoa","Tambiá.","-34.863056","-7.115","-34.863056","-7.115","47","47","; DESC: Utilizada para cercas vivas.",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,"JPB251","Southern America",NA,NA,NA,NA,NA,NA
"121","2020-04-22 16:18:19-03","UFPB","JPB","64186","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Gadelha Neto, PC","2017","04","28","Brasil","Paraíba","Areia","Parque Estadual Mata do Pau-Ferro","-35.762778","-6.974444","-35.762778","-6.974444","564","564","Cactácea arbórea de ramificações irregulares. Folhas simples, alternas. Espinhos cilíndricos, aciculados. Flores rosadas reunidas em inflorescência terminal. Substrato ereno-argiloso.; HABITAT: Floresta Ombrófila Aberta; DESC: Cactáce","JPB0064186",NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,"4144","Southern America",NA,NA,NA,NA,NA,NA
"122","2020-06-03 21:51:52-03","UFPB","JPB","64657","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Araújo, LDA","2012","12","20","Brasil","Paraíba","Areia","Parque Estadual Mata do Pau Ferro","-35.762778","-6.974444","-35.762778","-6.974444","564","564","; HABITAT: Floresta Ombrófila Aberta; DESC: Cactácea arbórea de ramificações irregulares. Flores rosadas. Substrato areno-argiloso.","JPB0064657",NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,"138","Southern America",NA,NA,NA,NA,NA,NA
"123","2020-04-22 16:18:19-03","UFPB","JPB","35671","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Rocha, EA","2005","11","24","Rocha, EA; Santiago, A; Xavier, S","2005","11","24","Brasil","Piauí","São Brás","Ca. De 1km antes do povoado de Bom Jesus.","-42.15","-7.298889","-42.15","-7.298889","234","234","; DESC: Arbusto, cerca de 2-4m de altura, com flores róseas, vistosas, ornitófilas. Planta usada como cerca-viva. Frequente no local.",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,"1406","Southern America",NA,NA,NA,NA,NA,NA
"124","2019-11-05 16:46:30-03","UFOP","OUPR","30332","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Pfeiff.","Messias, M.C.T.B.","2017","08",NA,"Urriago, L.M.; Jardim, C.M.","2017","08","10","Brasil","Minas Gerais","Ouro Preto","Morro da Queimada","-43.493611","-20.383889","-43.493611","-20.383889",NA,NA,"Arbusto. Caule com espinhos, folhas suculentas, flores de cor fuccia. Terrícola e rupícola. Cultivada",NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"125","2019-11-05 16:46:30-03","UFOP","OUPR","32951","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Messias, M.C.T.B.","2019","08",NA,"Trindade, R.C. da","2019","07","25","Brasil","Minas Gerais","Mariana",NA,"-43.416111","-20.377778","-43.416111","-20.377778",NA,NA,"Planta de pequeno porte, folhas verde-escuras, flores róseo-escuras. Cultivada em quintal",NA,NA,NA,NA,NA,NA,NA,NA,"154",NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 10:00:23-03","FURB","FURB","59504","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Kassner-Filho, A.","2018","06","19","Kassner-Filho, A.","2018","06","19","Brasil","Santa Catarina","Indaial","Encano Alto.","-49.1952777","-26.9980555","-49.1952777","-26.9980555",NA,NA,"flor lilás-rosado Habitat: borda do fragmento Habito: arbusto","FURB59504","FURB59504",NA,NA,NA,NA,NA,NA,"2880",NA,NA,NA,NA,NA,NA,NA
"127","2019-03-16 17:26:30-03","UNEMAT","HERBAM","18432","S","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Pfeiff.","Antoniazzi, SA; Silva, TRC","2015",NA,NA,"Silva, T.R.C.","2015","01","21","Brasil","Mato Grosso","Colíder","Resgate de FLORA da UHE Colíder. Lote B de supress","-55.4508018493652","-10.8177995681763","-8785721","-661310","275","275",NA,"HERBAM018432",NA,NA,NA,NA,"78569",NA,"auto","2816Equipe 08",NA,NA,NA,NA,NA,NA,NA
"128","2020-04-27 16:09:11-03","UFES","VIES","24049","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","L. Scheinvar","1996","03","28","Souza, V.D.","1992","05","19","Brasil","Espírito Santo","Castelo","Localizado no pasto, lado direito da estrada de Castelo para o Córrego do Ipê.","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,"VIES024049","VIES024049",NA,NA,NA,"23588",NA,"auto","341",NA,NA,NA,NA,NA,NA,NA
"129","2020-04-27 16:09:11-03","UFES","VIES","40637","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","W.C. Cardoso","2020","04","17","Kollmann, L.; M. Simonelli, L Magnago,","2007","12","15","Brasil","Espírito Santo","Pinheiros",NA,"-40.2132987976074","-18.3703002929688",NA,NA,"130","130",NA,"VIES040637","VIES040637",NA,NA,NA,"28525",NA,"auto","10197",NA,NA,NA,NA,NA,NA,NA
"130","2020-04-27 16:09:11-03","UFES","VIES","19877","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,"2014",NA,NA,"Pereira, O.J.; Quinino, M.K. & Deus, Y.S.","2003","08","22","Brasil","Espírito Santo","Vitória","Parque Estadual da Fonte Grande.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"VIES019877","VIES019877",NA,NA,NA,"15291",NA,"auto","7281",NA,NA,NA,NA,NA,NA,NA
"131","2019-08-16 08:38:53-03","UTFPR","HCF","12860","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haworth","M.G. Caxambu","2013","11","07","E.L. Siqueira","2013","10","02","Brasil","MS","Glória de Dourados","Bar da Dona Preta, Km 6 - Guassulândia","-54.07125","-22.509694","54°04'16,5 W","22°30'34,9 S","378","378","arbusto heliófito, ereto, ca. 1,70 m, armado com espinhos. Flores rosas.",NA,NA,NA,NA,NA,NA,NA,NA,"771",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-28 12:59:36-03","UTFPR","HCF","29878","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haworth","A. Pujals","2019","03","28","A. Pujals","2019","01","25","Brasil","MG","Aimorés",NA,"-41.075556","-19.459444","41°04'32 W","19°27'34 S","166","166","liana. Mata nativa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-08-16 08:38:53-03","UTFPR","HCF","22806","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haworth","M.G. Caxambu","2017","04","07","E.L. Siqueira","2017","03","27","Brasil","PR","Goioerê","RPPN Moreira Sales","-53.034694","-24.068306","53°02'04,9 W","24°04'05,9 S","487","487","arbusto ca. 1,70 m, semi-ciófilo. Flores com cálice verde e corola rosa. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,"2138",NA,NA,NA,NA,NA,NA,NA
"134","2019-12-01 11:41:39-03","UTFPR","HCF","29940","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haworth","E.C. Nardin","2019","04","05","F. Marinero","2018","11","23","Brasil","MG","Bom Jesus do Galho","Rio Doce","-42.498056","-19.526389","42°29'53 W","19°31'35 S","223","223","árvore 5 m. Flores com pétalas rosas e estames amarelos. Várzea.",NA,NA,NA,NA,NA,NA,NA,NA,"1083",NA,NA,NA,NA,NA,NA,NA
"135","2019-08-16 08:38:53-03","UTFPR","HCF","7140","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haworth","M.G. Caxambu","2008","10","07","M.G. Caxambu","2008","09","18","Brasil","PR","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"arbusto ereto, heliófito, ramificado. Caule estriado com espinhos escuros, longos. Flores rosas. Cultivado.",NA,NA,NA,NA,NA,"28572",NA,"auto","2271",NA,NA,NA,NA,NA,NA,NA
"136","2021-03-21 19:33:25-03","UFC","EAC","14393","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Scardino; et al.","1981","01",NA,"Grupo Pedra do Cavalo","1980","12",NA,"Brasil","Bahia","Cachoeira","Porto Castro Alves","-39.083333","-12.533333","-39.083333","-12.533333","40","120","Subarbusto, caule suculento com grupos de gloquídios, folha suculenta, flor rósea protegida por brácteas em infloresc. terminal","EAC0014393","EAC0014393","Dicotyledon",NA,NA,NA,NA,NA,"1011","Southern America",NA,NA,NA,NA,NA,NA
"137","2021-03-21 19:33:25-03","UFC","EAC","62734","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Guedes, M.L.","2017","12",NA,"Guedes, M.L.; Araújo, F.","2017","11","17","Brasil","Bahia","Ipirá","Distrito Pau Ferro","-39.733333","-12.15","-39.733333","-12.15",NA,NA,"Arbusto, espinescente. Folhas suculentas verdes. Flores vistosas com pétalas róseas, muitos estames.; Área antropizada.","EAC0062734","EAC0062734","Dicotyledon",NA,NA,NA,NA,NA,"25931","Southern America",NA,NA,NA,NA,NA,NA
"138","2021-03-21 19:33:25-03","UFC","EAC","28268","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Menezes, M.O.T.","2008","11","13","Souza, E.B.; Delprete, P.G.; Cavalcanti, F.S.","1998","11","12","Brasil","Ceará","Mulungu","Sítio Neblina, saída de Baturité","-38.9963989257812","-4.30556011199951",NA,NA,NA,NA,"Árvore, flor rosa-choque; Capoeira","EAC0028268","EAC0028268","Dicotyledon",NA,NA,"10506",NA,"auto","310","Southern America",NA,NA,NA,NA,NA,NA
"139","2021-03-21 19:33:25-03","UFC","EAC","15927","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Taylor, N.P.","2009","01","19","Figueiredo, M.A.; et al.","1988","12","17","Brasil","Ceará","Guaramiranga",NA,"-38.9331016540527","-4.26332998275757",NA,NA,"830","830",NA,"EAC0015927","EAC0015927","Dicotyledon",NA,NA,"13198",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA
"140","2021-03-21 19:33:25-03","UFC","EAC","942","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Taylor, N.P.; Zaffi, D.C.","1990","01","22","Bezerra, P.; et al.","1952","10","03","Brasil","Ceará","Maranguape","Sa. Aratanha, no terreiro de uma casa, sítio São J","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,NA,"EAC0000942","EAC0000942","Dicotyledon",NA,NA,"40608",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA
"141","2021-03-21 19:33:25-03","UFC","EAC","10852","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","et al.; Taylor, N.P.","1990","01","22","Bruno, F.; Cavalcanti, F.S.","1981","09","25","Brasil","Ceará","Pacoti","Residência do Sr. Augusto Alves, Substrato úmido","-38.9233016967773","-4.22499990463257",NA,NA,NA,NA,"Arbusto, abundante, medicinal e alimentício; Canteiro","EAC0010852","EAC0010852","Dicotyledon",NA,NA,"9622",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:19:46-03","MBM","MBM","78582","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Taylor, N.P.",NA,NA,NA,"Hatschbach, G.","1982","11","27","Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM078582","MBM078582",NA,NA,NA,"25180",NA,"auto","45754","Southern America",NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:19:46-03","MBM","MBM","269569","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Tessmann, G.","1949","02","19","Brazil","Paraná","Bela Vista","Ca. 42km N de Londrina",NA,NA,NA,NA,NA,NA,NA,"MBM269569","MBM269569",NA,NA,NA,NA,NA,NA,"3814","Southern America",NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:19:46-03","MBM","MBM","416379","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Cordeiro, J.","2019","02","05","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","2018","11","16","Brazil","Minas Gerais","Couto de Magalhães de Minas",NA,"-43.483889","-18.108056","-43.483889","-18.108056","825","825","Arbusto com 2,8 cm de altura; corola magenta/roxa.; Campo rupestre.","MBM416379",NA,NA,NA,NA,NA,NA,NA,"5923","Southern America",NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:19:46-03","MBM","MBM","418823","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Nardin, E.C.","2019","04","05","Marinero, F.; Nardin, E.C.; Nardin, E.C.","2018","11","23","Brazil","Minas Gerais","Bom Jesus do Galho","Rio Doce","-42.498056","-19.526389","-42.498056","-19.526389","223","223","Árvore 5 m; flores com pétalas rosas e estames amarelos.; Várzea","MBM418823",NA,NA,NA,NA,NA,NA,NA,"1083","Southern America",NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:19:46-03","MBM","MBM","420911","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Pujals, A.","2019","03","28","Pujals, A.; Molina, J.M.P.; Molina, J.M.P.","2019","01","25","Brazil","Minas Gerais","Aimorés",NA,"-41.075556","-19.459444","-41.075556","-19.459444","166","166","Liana.; Mata Nativa","MBM420911",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:19:46-03","MBM","MBM","47993","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Trujillo, B.","1964","03","05","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM047993","MBM047993",NA,NA,NA,NA,NA,NA,"6148","Southern America",NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:19:46-03","MBM","MBM","283017","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Freitas, M.F.",NA,NA,NA,"Kinnup, V.F.","1997","05","19","Brazil","Paraná","Londrina","Rua Paranaguá - Rua Guararapes","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"MBM283017","MBM283017",NA,NA,NA,"63728",NA,"auto","531","Southern America",NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:19:46-03","MBM","MBM","283165","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Nunes, T.S.; et al.; et al.","2001","11","26","Brazil","Bahia","São Gabriel","São Gabriel","-41.9118995666504","-11.2292003631592",NA,NA,NA,NA,NA,"MBM283165","MBM283165",NA,NA,NA,"57869",NA,"auto","616","Southern America",NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:19:46-03","MBM","MBM","263627","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Krieger, L.",NA,NA,NA,"Krieger, L.","1978","11","04","Brazil","Minas Gerais","Januária","Januária","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,"MBM263627","MBM263627",NA,NA,NA,"148972",NA,"auto","16130","Southern America",NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:19:46-03","MBM","MBM","263628","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Krieger, L.",NA,NA,NA,"Krieger, L.","1987","10","20","Brazil","Minas Gerais","Juiz de Fora","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"MBM263628","MBM263628",NA,NA,NA,"36144",NA,"auto","23912","Southern America",NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:19:46-03","MBM","MBM","45955","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1961","04","08","Brazil","Paraná","Guaíra","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"MBM045955","MBM045955",NA,NA,NA,"33984",NA,"auto","7896","Southern America",NA,NA,NA,NA,NA,NA
