"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","imagecode","infraspecificEpithet","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1538","2012-11-01 05:08:00-02","MO","MOBOT","2933051","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"Basil Stergios|Luz Delgado","1988","5","9","South America","Venezuela","I.R.N.R.G. a la cuenca alta del Río Caura, Unidad de Vegetación. Selvas húmedas de lomerio bajo escarpado del Rio Caura, a la altura del raudal Guanagujaña.",NA,NA,NA,NA,NA,NA,NA,"C.Romero","Stergios 12602","Bolívar",NA,"thibaudiana",NA,"-64.2","5.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539","2014-02-25 05:40:00-03","MO","MOBOT","2933173","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"Ángel Fernández","1990","2",NA,"South America","Venezuela","Dept. Atabapo. Río Putaco, 19 km antes de desembocadura en el Río Ocamo. Raudal Xikita-pora.",NA,NA,NA,NA,NA,NA,NA,"C.Romero","Fernández 7148","Amazonas",NA,"thibaudiana",NA,"-64.55","2.93333","215.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540","2020-01-25 04:33:00-03","MO","MOBOT","3148292","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"Julian A. Steyermark|Gerrit Davidse|Francico Guánchez M.","1980","5","12","South America","Venezuela","Dpto. Atures; primary rainforest, along road between Paso el Diablo and Caño de Culebra, 25-30 km southeast of Puerto Ayacucho.",NA,NA,NA,NA,NA,NA,NA,"Carolina Romer","Steyermark 122316","Distrito Federal",NA,"thibaudiana",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541","2012-01-05 10:39:00-02","MO","MOBOT","3288193","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"Saúl Altamirano","2006","6","25","South America","Bolivia","Santa Rosa Del Abuna a Cobija: bosque anegado en fondo de valle plano con sartenejal.",NA,NA,NA,NA,NA,NA,NA,"Carolina Romero (MO)","Altamirano Azurduy 3453","Pando",NA,"thibaudiana","Abuna","-67.4886111","-10.8702778","194.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1542","2012-01-05 14:11:00-02","MO","MOBOT","3391088","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"J. Alberto Peñaranda","2007","1","27","South America","Bolivia","Sindicato: Villa Mercedez. Bosque ribereño siempre verde, con dosel de 25-30 m, sotobosque arbóreo alto. Suelo de abundante materia orgá3nica zona cálida con lluvia permanente bioclima termotropical húmedo.",NA,NA,NA,NA,NA,NA,NA,"Carolina Romero (MO)","Peñaranda 387","Cochabamba",NA,"thibaudiana","Capinota","-65.50555","-16.73277","295.00000000","328.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543","2009-08-23 06:44:00-03","MO","MOBOT","3425998","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"Ramiro Fonnegra G.|et al.","1999","10","21","South America","Colombia","Camino a la cabecera del municipio. Bosques alrededor de la quebrada Marne (afluente de la quebrada Malena).",NA,NA,NA,NA,NA,NA,NA,"C. Romero (COL)","Fonnegra G. 7051","Antioquia",NA,"thibaudiana","Puerto Berrío",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544","2009-08-23 06:44:00-03","MO","MOBOT","3426744","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"Ramiro Fonnegra G.|et al.","2003","6","9","South America","Colombia","Instalaciones de la Represa de Urrá.",NA,NA,NA,NA,NA,NA,NA,"C. Romero (COL)","Fonnegra G. 7836","Córdoba",NA,"thibaudiana","Tierralta","-76.1975","8.01111","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545","2011-11-08 05:06:00-02","MO","MOBOT","76574","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"Ricardo Callejas|et al.","1987","6","23","South America","Colombia","Río Samaná norte, margen izquierda del río, sobre la vía Medellín-ogotá",NA,NA,NA,NA,NA,NA,NA,"T.D. Pennington (K)","Callejas Posada 4079","Antioquia",NA,"thibaudiana","San Luis","-74.83333","6","700.00000000","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546","2011-11-08 05:06:00-02","MO","MOBOT","76583","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"Ricardo Callejas|et al.","1986","12","15","South America","Colombia","Corregimiento El 12, vía el 12-Barroblanco, finca Las Mercedes, potrero El Nogal",NA,NA,NA,NA,NA,NA,NA,"T.D. Pennington (K)","Callejas Posada 3214","Antioquia",NA,"thibaudiana","Tarazá","-75.4","7.46666","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","2013-01-28 05:13:00-02","MO","MOBOT","937495","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"René Guillén V.|R. Choré","1994","10","18","South America","Bolivia","Campamento Los Fierros,en bosque de altura, camino al aserradero Moira. En el campo de la Pista.",NA,NA,NA,NA,NA,NA,NA,"Carolina Romero (COL)","Guillén Villarroel 2406","Santa Cruz",NA,"thibaudiana","Velasco","-60.7966666","-14.5544444","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1548","2013-02-13 05:33:00-02","MO","MOBOT","938784","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|René Guillén V.|E. Gutiérrez|G. Zapata|L. Peña","1993","6","30","South America","Bolivia","Parque Nacional Noel Kempff Mercado. 5-7 km al NE del camino entre Los Fierros y Tarbo. Sobre el camino entre el campamento viejo de los Fierros y la Meseta. Bosque alto de pie de monte con Pasiuma guianensis, Phenacospermun guianense",NA,NA,NA,NA,NA,NA,NA,"Carolina Romero (COL)","Saldias Paz 2795","Santa Cruz",NA,"thibaudiana","Velasco","-60.8166667","-14.55","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1549","2008-05-27 22:02:00-03","MO","MOBOT","94435","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"James L. Zarucchi|Beatriz E. Echeverry C.","1986","12","13","South America","Colombia","Mpio. de Tarazá; along road to Barro Blanco 5.5 km from crossing of Río Cauca, Hacienda Las Mercedes, Lat. 7º28'N, 7º28'N, Long. 75º17'W, alt ca 100 m; disturbed forest along road.",NA,NA,NA,NA,NA,NA,NA,"T.D. Pennington (K)","Zarucchi 4522","Antioquia",NA,"thibaudiana",NA,"-75.28333","7.46666","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-25","14",NA
"1550","2017-02-03 05:18:00-02","MO","MOBOT","94484","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"James L. Zarucchi|Dairon Cárdenas L.","1986","11","23","South America","Colombia","Mpio. de Cáceres; 13 km W of El Jardín, Finca El Amparo, Lat. 7º47'N, Long. 75º20'W, alt. 120 m; old secondary forest with few primary remnants.",NA,NA,NA,NA,NA,NA,NA,"T.D. Pennington (K)","Zarucchi 4200","Antioquia",NA,"thibaudiana",NA,"-75.33333","7.78333","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-5","5",NA
"1551","2008-05-27 22:02:00-03","MO","MOBOT","98305","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"Bruce K. Holst|Ronald L. Liesner","1986","5","8","South America","Venezuela","PIAR: Río Aparamán at SSE base of Amaruay-tepui. E of Auyan-tepui, W of Aparamán-tepui. 500 m. 5º55'N, 62º13'W. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,"C.Romero","Holst 2816","Bolívar",NA,"thibaudiana",NA,"-62.21666","5.91666","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-29","2",NA
"1552","2013-06-02 05:37:00-03","MO","MOBOT","101870","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"Walter A. Palacios|I. Vargas|Efraín Freire","1991","10","27","South America","Ecuador","Shaime. Frente a destacamento Militar. Márgen derecha del Río Nangaritza. Bosque primario. Suelos con 20 % de pendiente, 20 cm de profundidad.",NA,NA,NA,NA,NA,NA,NA,"T.D. Pennington (K)","Palacios Cuenca 8701","Zamora-Chinchipe",NA,"thibaudiana","Nangaritza","-78.71666","-4.3","930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-92","8",NA
"1553","2020-04-16 20:47:00-03","MO","MOBOT","2913806","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"Wilmer A. Díaz|Silvino Elcoro","1993","6",NA,"South America","Venezuela","Zona Minera ''El Polaco''. Bosque Húmedo Premontano.",NA,NA,NA,NA,NA,NA,NA,"R.E. Gereau","Díaz 1375","Bolívar",NA,"thibaudiana","Gran Sabana","-61.4333333","4.5333333","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1554","2014-08-22 15:38:00-03","MO","MOBOT","100141250","PreservedSpecimen","Plantae","Fabaceae","Inga","thibaudiana","Inga thibaudiana thibaudiana",NA,"H.C.H. Silva|S.G. Freire","2001","10","24","South America","Brazil","Igarassu. Mata da Usina Sao José.",NA,NA,NA,NA,NA,NA,NA,"F. Bonadeu (RB)","Silva 65","Pernambuco",NA,"thibaudiana",NA,"-35.0027778","-7.8388889","25.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1555","2020-08-31 09:14:52-03","INPA","INPA","130262","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Sobral, MEG","1985","07",NA,"Southern America","Brasil","Reserva da Floresta Rio Doce, Linhares. Reserva da Floresta Rio Doce.",NA,NA,NA,"INPA0130262","Dicotyledon Rosids","Fabales","DC.","Grimes, JW","4030","Espírito Santo","INPA0130262 INPA0130262_e INPA0130262_e1",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556","2020-08-31 09:14:53-03","INPA","INPA","258487","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Costa, MAS","2007","12","11","Southern America","Brasil","Rio Uatumã, Ilha do Tambor, limite da Reserva Biol, Beira da praia.",NA,NA,NA,"INPA0258487","Dicotyledon Rosids","Fabales","DC.","Vieira, MGG","1045","Amazonas",NA,NA,"Presidente Figueiredo","-60.0250015258789","-2.03444004058838",NA,NA,"229398","auto","2013",NA,NA,"06","28",NA,NA,NA,NA,NA
"1557","2020-08-31 09:14:52-03","INPA","INPA","20814","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Tavares, S","1960","10","26","Southern America","Brasil","Cabo, Mata de Gurjaú",NA,NA,NA,"INPA0020814","Dicotyledon Rosids","Fabales","DC.","Cowan, RS","541","Pernambuco",NA,NA,"Recife","-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto","1962",NA,NA,"02",NA,NA,NA,NA,NA,NA
"1558","2020-08-31 09:14:52-03","INPA","INPA","20815","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Tavares, S","1960","10","14","Southern America","Brasil","Horto Zoobotânico de Dois Irmãos.",NA,NA,NA,"INPA0020815","Dicotyledon Rosids","Fabales","DC.","Vieira, MGG","526","Pernambuco",NA,NA,"Recife","-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto","1999",NA,NA,"10",NA,NA,NA,NA,NA,NA
"1559","2020-08-31 09:14:53-03","INPA","INPA","6671","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Fróes, RL","1951","01","15","Southern America","Brasil","Anil, Ilha de São Luiz, reservatório Sacaven.",NA,NA,NA,"INPA0006671","Dicotyledon Rosids","Fabales","DC.",NA,"26811","Maranhão",NA,NA,"São Luís","-59.1","-10",NA,NA,NA,NA,NA,"-59.1","-10",NA,NA,NA,NA,NA,NA,NA
"1560","2020-08-31 09:14:52-03","INPA","INPA","151571","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Thomas, WW","1986","06","17","Southern America","Brasil","Represa Samuel: forest along PR-3 road, ca. 10 km SE of dam.",NA,NA,NA,"INPA0151571","Dicotyledon Rosids","Fabales","DC.","Grimes, JW","5139","Rondônia","INPA0151571 INPA0151571_e INPA0151571_e1",NA,"Porto Velho","-63.4","-8.816667",NA,NA,NA,NA,"1989","-63.4","-8.816667",NA,NA,NA,NA,NA,NA,NA
"1561","2020-08-31 09:14:52-03","INPA","INPA","136671","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Lisbôa, PLB","1980","02","01","Southern America","Brasil","Rio Tocantins, BR 422, km 45, Margem esquerda do rio Tocantins, BR-422, km 45, antiga estrada de ferro Alcobaça.",NA,NA,NA,"INPA0136671","Dicotyledon Rosids","Fabales","DC.","Lobo, MGA","1375","Pará","INPA0136671 INPA0136671_e",NA,"Tucuruí","-50.374392","-4.104597",NA,NA,NA,NA,"1980","-50.374392","-4.104597","03",NA,NA,NA,NA,NA,NA
"1562","2021-01-10 20:49:56-03","INPA","INPA","230281","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Zartman, CE","2006","01","25","Southern America","Brasil","Distrito Agropecuário da SUFRAMA, Projeto Dinâmica Biológica de Fragmentos Florestais, Km 37",NA,NA,NA,"INPA0230281","Dicotyledon Rosids","Fabales","DC.","Zartman, CE","5126","Amazonas",NA,NA,"Manaus","-59.79","-2.45",NA,NA,NA,NA,"2006","-59.79","-2.45",NA,NA,NA,NA,NA,NA,NA
"1563","2020-08-31 09:14:52-03","INPA","INPA","224713","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Freitas, MA de","2004","03","08","Southern America","Brasil","FLONA de Caxiuanã, Caxiuanã, Saída do refeitorio para o campo de futebol da ECFPn. Platô.",NA,NA,NA,"INPA0224713","Dicotyledon Rosids","Fabales","DC.","Bonadeu, F","1039","Pará","INPA0224713 INPA0224713_e INPA0224713_nd INPA0224713_num",NA,"Melgaço","-51.763889","-2.235833",NA,NA,NA,NA,"2012","-51.763889","-2.235833","08","08",NA,NA,NA,NA,NA
"1564","2020-08-31 09:14:52-03","INPA","INPA","220897","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Souza, LAG de","2007","03","27","Southern America","Brasil","BR 307, Coletada em beira de estrada; na BR 307; indo para Cucuí no km 15. Em área de terra firme sob solo Latossolo amarelo textura muito argilosa.",NA,NA,NA,"INPA0220897","Dicotyledon Rosids","Fabales","DC.","Cortês, A; Ramos, J","28_07","Amazonas",NA,NA,"São Gabriel da Cachoeira","-66",NA,NA,NA,NA,NA,"2007","-66",NA,"05","30",NA,NA,NA,NA,NA
"1565","2020-08-31 09:14:52-03","INPA","INPA","20813","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Tavares, S","1960","11","12","Southern America","Brasil","Vicência, Mata do Engenho Jundiá.",NA,NA,NA,"INPA0020813","Dicotyledon Rosids","Fabales","DC.","Cowan, RS","543","Pernambuco","INPA0020813 INPA0020813_e",NA,"Recife","-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto","1962",NA,NA,"02",NA,NA,NA,NA,NA,NA
"1566","2020-08-31 09:14:53-03","INPA","INPA","99441","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Lowe, J","1981","05","01","Southern America","Brasil","Rio Trombetas, Cachoeira Porteira, Road ZF 1,3 km of Itacoatiara road, 50km NE of Manaus.",NA,NA,NA,"INPA0099441","Dicotyledon Rosids","Fabales","DC.","Lowe, J","4123","Amazonas","INPA0099441 INPA0099441_e",NA,NA,"-57.057302","-1.004232",NA,NA,NA,NA,"1981","-57.057302","-1.004232","05",NA,NA,NA,NA,NA,NA
"1567","2020-08-31 09:14:52-03","INPA","INPA","136696","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Lisbôa, PLB","1980","02","05","Southern America","Brasil","Rio Tocantins, BR 422, km 20, Margem esquerda do rio Tocantins, km 20 da BR-422, ramal à esquerda.",NA,NA,NA,"INPA0136696","Dicotyledon Rosids","Fabales","DC.","Lobo, MGA","1417","Pará","INPA0136696 INPA0136696_e",NA,"Tucuruí","-50.142903","-4.379344",NA,NA,NA,NA,"1980","-50.142903","-4.379344","03",NA,NA,NA,NA,NA,NA
"1568","2020-08-31 09:14:53-03","INPA","INPA","267564","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Silva, JBD da","2008","06","23","Southern America","Brasil","ARIE-PDBFF, Estrada ZF-3Sítio amostral Km 37Parcela CTFS-25haQuadrat 540X500",NA,NA,NA,"INPA0267564","Dicotyledon Rosids","Fabales","DC.","Jardim, MM","331","Amazonas",NA,NA,"Manaus","-59.785556","-2.441667",NA,NA,NA,NA,"2010","-59.785556","-2.441667","06","23",NA,NA,NA,NA,NA
"1569","2020-08-31 09:14:53-03","INPA","INPA","267563","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Silva, JBD da","2008","06","23","Southern America","Brasil","ARIE-PDBFF, Estrada ZF-3Sítio amostral Km 37Parcela CTFS-25haQuadrat 580X560",NA,NA,NA,"INPA0267563","Dicotyledon Rosids","Fabales","DC.","Jardim, MM","330","Amazonas",NA,NA,"Manaus","-59.785556","-2.441667",NA,NA,NA,NA,"2010","-59.785556","-2.441667","06","23",NA,NA,NA,NA,NA
"1570","2021-01-10 20:49:56-03","INPA","INPA","180256","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Nascimento, JR do","1981","10","08","Southern America","Brasil","Distrito Agropecuário, ZF3., Distrito Agropecuário da SUFRAMA, 90 Km ao Norte de Manaus, Rodovia 174, Km 64, depois 34 Km Leste na ZF-3, Fazenda Esteio",NA,NA,NA,"INPA0180256","Dicotyledon Rosids","Fabales","DC.","Vieira, MGG","INPA180256","Amazonas","INPA0180256 INPA0180256_e INPA0180256_e1",NA,"Manaus","-59.8","-2.433333",NA,NA,NA,NA,"1995","-59.8","-2.433333",NA,NA,NA,NA,NA,NA,NA
"1571","2020-08-31 09:14:52-03","INPA","INPA","175530","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Nee, MH","1992","05","20","Southern America","Brasil","Distrito Agropecuário, ZF3., Ca. 90 km N de Manaus, Distrito Agropecuário da Suframa, rodovia BR-174, km 64, depois 7 km leste na ZF-3, Fazenda Porto Alegre.",NA,NA,NA,"INPA0175530","Dicotyledon Rosids","Fabales","DC.","Grimes, JW","42778","Amazonas","INPA0175530 INPA0175530_e INPA0175530_nd",NA,"Manaus","-59.95","-2.366667","50","50",NA,NA,"1993","-59.95","-2.366667",NA,NA,NA,NA,NA,NA,NA
"1572","2020-08-31 09:14:52-03","INPA","INPA","133606","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Magalhães, FMM",NA,NA,NA,"Southern America","Brasil","Reserva Florestal Adolfo Ducke",NA,NA,NA,"INPA0133606","Dicotyledon Rosids","Fabales","DC.",NA,"212","Amazonas","INPA0133606 INPA0133606_e",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"1573","2020-08-31 09:14:52-03","INPA","INPA","169542","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Beck, HT","1987","10","09","Southern America","Brasil","Monte Dourado, São Militão of Jari Genetic Reserve. Monte Dourado.",NA,NA,NA,"INPA0169542","Dicotyledon Rosids","Fabales","DC.","Vieira, MGG","28","Pará","INPA0169542 INPA0169542_e INPA0169542_e1",NA,"Almeirim","-52.539719","-0.867855",NA,NA,NA,NA,"1996","-52.539719","-0.867855","10",NA,NA,NA,NA,NA,NA
"1574","2020-08-31 09:14:52-03","INPA","INPA","100975","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Eiten, G","1968","08","30","Southern America","Brasil","Barra da Graças, 260 km along new road NNE of village of XAVANTINA, at Royal Society-Royal Geographic Sociey Base Camp.",NA,NA,NA,"INPA0100975","Dicotyledon Rosids","Fabales","DC.","Liesner, RL","8439","Mato Grosso","INPA0100975 INPA0100975_e INPA0100975_e1 INPA0100975_nd",NA,NA,"-51.75","-12.85","450","450",NA,NA,"1981","-51.75","-12.85",NA,NA,NA,NA,NA,NA,NA
"1575","2021-01-10 20:49:56-03","INPA","INPA","101437","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Martinelli, G","1980","06","04","Southern America","Brasil","BR 163, Rio Cuminá-Mirim, 46 km, Estrada BR-163, próximo ao Rio Cuminá-Mirim, 46 km de Oriximiná.",NA,NA,NA,"INPA0101437","Dicotyledon Rosids","Fabales","DC.","Lima, HC de","6781","Pará","INPA0101437 INPA0101437_e",NA,"Oriximinã","-55.8661","-1.76556","50","50",NA,NA,"1981","-55.8661","-1.76556",NA,NA,NA,NA,NA,NA,NA
"1576","2021-01-10 20:49:56-03","INPA","INPA","101674","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Martinelli, G","1980","06","20","Southern America","Brasil","Rio Trombetas, Cachoeira Porteira, Rio Trombetas, Ilha do Roçado, 4 km NW de Cachoeira Porteira",NA,NA,NA,"INPA0101674","Dicotyledon Rosids","Fabales","DC.","Lima, HC de","7084","Pará","INPA0101674 INPA0101674_e INPA0101674_nd INPA0101674_num",NA,"Oriximinã","-57.057302","-1.004232","70","70",NA,NA,"1981","-57.057302","-1.004232",NA,NA,NA,NA,NA,NA,NA
"1577","2020-08-31 09:14:52-03","INPA","INPA","102108","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Silva, ASL da","1981","04","15","Southern America","Brasil","Remansão, Area a ser inundada, Remansão. Área a ser inundada pela represa da hidrelétrica de Tucuruí.",NA,NA,NA,"INPA0102108","Dicotyledon Rosids","Fabales","DC.","Silva, ASL da","1542","Pará","INPA0102108 INPA0102108_e",NA,"Jacundá","-49.5","-4.5",NA,NA,NA,NA,"1981","-49.5","-4.5",NA,NA,NA,NA,NA,NA,NA
"1578","2020-08-31 09:14:52-03","INPA","INPA","104650","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Teixeira, LOA","1982","06","04","Southern America","Brasil","Humaitá-Porto Velho, km 20, Estrada Humaitá-Lábrea, km 20.",NA,NA,NA,"INPA0104650","Dicotyledon Rosids","Fabales","DC.","Grimes, JW","914","Amazonas",NA,NA,"Humaitá","-63.1964","-7.5922",NA,NA,NA,NA,"1989","-63.1964","-7.5922",NA,NA,NA,NA,NA,NA,NA
"1579","2020-08-31 09:14:52-03","INPA","INPA","13208","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Rodrigues, WA","1962","10","16","Southern America","Brasil","Estrada do Igarapé de Tabatinga., Estrada do Igarapé do Tabatinga",NA,NA,NA,"INPA0013208","Dicotyledon Rosids","Fabales","DC.","Cowan, RS","4694","Amazonas","INPA0013208 INPA0013208_e",NA,"Manaus",NA,"-4.25",NA,NA,NA,NA,"1973",NA,"-4.25",NA,NA,NA,NA,NA,NA,NA
"1580","2020-08-31 09:14:52-03","INPA","INPA","110244","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Nelson, BW","1980","11","02","Southern America","Brasil","Vizinhança de Brasiléia., Vizinhança de Brasiléia.",NA,NA,NA,"INPA0110244","Dicotyledon Rosids","Fabales","DC.","Grimes, JW","830","Acre","INPA0110244 INPA0110244_e INPA0110244_e1",NA,"Brasiléia","-68.75","-11",NA,NA,NA,NA,"1989","-68.75","-11",NA,NA,NA,NA,NA,NA,NA
"1581","2020-08-31 09:14:52-03","INPA","INPA","116989","S","Plantae","Leguminosae-Mim","Inga","thibaudiana","Inga thibaudiana",NA,"Daly, DC","1981","10","30","Southern America","Brasil","Approx. 25 Km S of Tucuruí, just off old BR 422 at junction with old railroad bed.",NA,NA,NA,"INPA0116989","Dicotyledon Rosids","Fabales","DC.","Pennington, TD","1089","Pará","INPA0116989 INPA0116989_e INPA0116989_e1",NA,"Tucuruí","-49.633333","-3.966667",NA,NA,NA,NA,"1997","-49.633333","-3.966667",NA,NA,NA,NA,NA,NA,NA
