"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"139","2020-12-11 11:39:17-03","UFMG","BHCB","75955","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand",NA,"1995","05",NA,"Zipparro, VB; Almeida-Scabbia, RJ","s.n.","1995","05","15","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, 6m de altura, frutos verdes.","BHCB010818","BHCB010818","Dicotyledon",NA,"Southern America","Fazenda Intervales, Base Saibadela, trilha do rio.",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:39:24-03","UFMG","BHCB","59344","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral",NA,NA,NA,NA,"Franco, G; et al.","2945",NA,NA,NA,"Brasil","São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:39:24-03","UFMG","BHCB","75962","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral",NA,NA,NA,NA,"Scabbia, RA","1107",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:39:24-03","UFMG","BHCB","91425","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral",NA,"2019","04",NA,"Torres, RB; et al.","513","1998","06","24","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Arvoreta 3,5m de altura, frutos imaturos verdes; Mata Atlântica, Sub-bosque","BHCB050479",NA,"Dicotyledon",NA,"Southern America","Est. Experimental IAC",NA,"17990","auto",NA,NA,NA,NA,NA,NA
"143","2021-02-11 17:20:44-03","UFPR","UPCB","25488","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Lannoy, L.C.","2017","07",NA,"Athayde, S.F.","213","1994","11","14","Brasil","Paraná","Guaraqueçaba","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,"Árvore, 5m x 16cm, estéril. Subosque da Floresta Secundária..","UPCB0030306",NA,NA,NA,NA,"Morro do Quittumbê ou do Costão.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:20:44-03","UFPR","UPCB","5472","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Lannoy, L.C.","2017","07",NA,"Hatschbach, G.","14539","1966","07","27","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"100","100","Arvoreta, fruto negro. Mata pluvial encosta de morro, vertente atlântica..","UPCB0030302",NA,NA,NA,NA,"Morro do Tabaquara",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"145","2021-02-11 17:20:44-03","UFPR","UPCB","13101","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Lannoy, L.C.","2017","07",NA,"Cardoso da Silva, F.",NA,"1985","11","13","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore. Floresta atlântica. N.V.: guamirim-bravo..","UPCB0030304",NA,NA,NA,NA,"Parque Estdual do Marumbi, ca. 800m da estação ferroviária, ca. 500m L de Curitiba, Serra do Mar.",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"146","2021-02-11 17:20:44-03","UFPR","UPCB","4746","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Lannoy, L.C.","2017","07",NA,"Hatschbach, G.","9885","1963","01","12","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"10","10","Arvoreta, 3m, flor alva. Mata pluvial da planície litorânea..","UPCB0030303",NA,NA,NA,NA,"Rio da Divisa",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"147","2021-02-11 17:20:44-03","UFPR","UPCB","8928","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Lannoy, L.C.","2017","07",NA,"Hatschbach, G.","26266","1971","02","04","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"10","10","Arbusto, 2m, flor alva. Mata pluvial, base do morro..","UPCB0030307",NA,NA,NA,NA,"Rio do Costa",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"148","2021-02-11 17:20:44-03","UFPR","UPCB","7175","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Lannoy, L.C.","2017","07",NA,"Hatschbach, G.","18643","1968","02","27","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"50","100","Arbusto, 2m, flor alva. Mata pluvial da encosta de morro..","UPCB0030305",NA,NA,NA,NA,"Serra de Araraquara",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"149","2021-02-11 17:20:44-03","UFPR","UPCB","4718","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Lannoy, L.C.","2017","07",NA,"Hatschbach, G.","9540","1962","12","29","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"10","50","Arbusto, flor alva. Mata pluvial..","UPCB0030301",NA,NA,NA,NA,"Sítio do Meio",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"150","2018-06-22 05:25:00-03","MO","MOBOT","2475827","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 5745","1957","12","19","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America","Tres Barras",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","3201577","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 59800","1994",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"30.00000000","50.00000000",NA,NA,NA,NA,NA,"South America","Descampado (mun. Guaratuba). Mata pluvial da base dos morros.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","3201600","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand","M.L. Kawasaki",NA,NA,NA,"Souza","Souza 20","2000",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Caraguatatuba, Parque Estadual da Serra do Mar, Nucleo Caraguatatuba, Nova Trihla dos Tropeiros. Mata Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","3454524","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand","E. Nic Lughadha",NA,NA,NA,"Leslie R. Landrum","Landrum 3999","1981","12","10","Brazil","Paraná",NA,"-48.66666","-25.33333",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"South America","Antonina, along road to Guaraquecaba. Mainly evergreen broadleaf forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2011-11-08 05:06:00-02","MO","MOBOT","3454527","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand","E. Nic Lughadha",NA,NA,NA,"Gert G. Hatschbach|Ricardo Callejas","Hatschbach 47167","1983","11","30","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Serrinha (mun. Antonina).",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2011-11-08 05:06:00-02","MO","MOBOT","3454544","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand","E. Nic Lughadha",NA,NA,NA,"Ricardo Callejas|Gert G. Hatschbach|Clovis Ramos","Callejas Posada 1809","1983","11","30","Brazil","Paraná",NA,"-49.5","-25.5",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"South America","Mun. de Antonina. Localidad de Serrinha. Mata de la vertiente Atlántica.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","3454584","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand","E. Nic Lughadha",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 17889","1967","11","20","Brazil","Paraná",NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America","Mun. Guaratuba. Praia do Mendanha.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2016-01-27 16:32:00-02","MO","MOBOT","307997","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","B.S. Amorim",NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58872","1987","9","3","Brazil","São Paulo",NA,"-46.9333333","-24.25",NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,"South America","Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 3",NA,NA,NA,NA,NA,NA,NA,"87-199","3"
"158","2016-01-27 15:46:00-02","MO","MOBOT","308354","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","B.S. Amorim",NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 59040","1987","9","4","Brazil","São Paulo",NA,"-46.9166667","-24.3666667",NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,"South America","Sete Barras, S entrance to Carlos Botelho State Park.",NA,NA,NA,NA,NA,NA,NA,"87-214","2"
"159","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","17012","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","G. Hatschbach",NA,NA,NA,"S.R. Ziller",NA,NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore 25 m, floresta primária pouco alterada;",NA,NA,"Tracheophyta","Myrtales","América do Sul","serra negra, fazenda guam.",NA,"37295","auto","Magnoliopsida",NA,NA,NA,NA,NA
"160","2020-08-31 09:07:47-03","INPA","INPA","124656","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Hatschbach, GG","1983","03",NA,"Hatschbach, GG","45974","1982","12","29","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"100","100",NA,"INPA0124656",NA,"Dicotyledon Com-Clade","Myrtales","Southern America","Serrinha",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"161","2020-08-31 09:07:56-03","INPA","INPA","96821","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Amorim, BS","2017","01",NA,"Hatschbach, GG","41871","1979","01","12","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"INPA0096821","INPA0096821 INPA0096821_e","Dicotyledon Com-Clade","Myrtales","Southern America","Rio Bromado",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"162","2020-08-31 09:07:56-03","INPA","INPA","271139","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral",NA,NA,NA,NA,"Flores, TB","1800","2013","03","26","Brasil","São Paulo","Tapiraí","-47.31605","-24.02021","-47.31605","-24.02021","480","480",NA,"INPA0271139",NA,"Dicotyledon Com-Clade","Myrtales","Southern America","Reserva Particular de Votorantim (CBA), UHE da Barra, trilha da caixa d'água para a vila de moradores.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","54290",NA,"Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","M.C. Souza & D. Caldas",NA,NA,NA,"J.F.A. Baumgratz; J.F.A. Baumgratz, M. Nadruz, M. Bovini, M.S. Wängler & F.H. Nadal","1605","2019","01","30","Brasil","Rio de Janeiro","Paraty","-44.811944","-23.268056","44W48'43","23S16'5","638","638","Ramo jovem verde, adultos cinéreo, folhas verdes discolores, inflorescência com raque verde-clara, botões florais alvos, flores com hiapnto, cálice, pétalas, estames e estilete alvos. Altura 5m. Habitat margem da trilha, em local sombr","MBML054290","MBML054290",NA,NA,NA,"Parque Nacional da Serra da Bocaina. Zona de amortecimento do Parque Nacional da Serra da Bocaina. Floresta Ombrófila Montana secundária. Picada para o pico do Coriscão, com inicio na trilha do Telégrafo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-01 11:49:30-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagelaris","Gomidesia flagelaris","D.(Legrand)","(D. LEGRAND) Sobral","2017","02",NA,"Zipparro, VB; Scabbia-Almeida, RJ","1239","1994","05","15","Brasil","São Paulo","Rio Claro","-48.75","-24.255556","-48.75","-24.255556",NA,NA,"Árvore com ca. de 6 m, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 11:49:30-03","UFPE","UFP","82415","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagelaris","Gomidesia flagelaris","D.(Legrand)","(D. LEGRAND) Sobral","2017","02",NA,"Zipparro, VB; Scabbia-Almeida, RJ","1239","1994","05","15","Brasil","São Paulo","Rio Claro","-48.75","-24.255556","-48.75","-24.255556",NA,NA,"Árvore com ca. de 6 m, frutos verdes.","UFP082415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-01 11:49:33-03","UFPE","UFP","82406","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral.","Amorim, BS","2017","02",NA,"Rodrigo, C","54","2001","10","19","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Arbusto, fruto maduro carnoso e preto.; Mata Atlântica, encosta.","UFP082406",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"167","2021-03-01 11:49:33-03","UFPE","UFP","82417","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral.","Amorim, BS","2017","02",NA,"Morellato, LPC","s.n.","1999","02",NA,"Brasil","São Paulo","Rio Claro","-48.75","-24.255556","-48.75","-24.255556",NA,NA,"Árvore com ca. de 7 m de altura, presença de botões verde-claros, flores brancas e frutos imaturos de coloração verde. Indivíduo M68 na fenologia.; Floresta Ombrófila Densa de Terras Baixas, Trilha do Rio entre pontos 8 e 9.","UFP082417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 11:49:33-03","UFPE","UFP","82759","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral.","Amorim, BS","2017","02",NA,"Urbanetz, C; Mariuza; Domingos; Lelo","357","2004","02","11","Brasil","São Paulo","Cananéia","-47.916667","-24.883333","-47.916667","-24.883333","30","155","Arvoreta de 2,5m.","UFP082759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-01 11:49:33-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral.","Amorim, BS","2017","02",NA,"Morellato, LPC","s.n.","1999","02",NA,"Brasil","São Paulo","Rio Claro","-48.75","-24.255556","-48.75","-24.255556",NA,NA,"Árvore com ca. de 7 m de altura, presença de botões verde-claros, flores brancas e frutos imaturos de coloração verde. Indivíduo M68 na fenologia.; Floresta Ombrófila Densa de Terras Baixas, Trilha do Rio entre pontos 8 e 9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 11:49:33-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral.","Amorim, BS","2017","02",NA,"Urbanetz, C; Mariuza; Domingos; Lelo","357","2004","02","11","Brasil","São Paulo","Cananéia","-47.916667","-24.883333","-47.916667","-24.883333","30","155","Arvoreta de 2,5m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 11:49:33-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral.","Amorim, BS","2017","02",NA,"Castro, R","89","2002","01","19","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore com ca 5m, flor de cor alva.; Florestade econsta, mata atlântica.",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"172","2021-03-01 11:49:33-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral.","Amorim, BS","2017","02",NA,"Rodrigo, C","54","2001","10","19","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Arbusto, fruto maduro carnoso e preto.; Mata Atlântica, encosta.",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"173","2021-03-01 11:49:33-03","UFPE","UFP","82690","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral.","Amorim, BS","2017","02",NA,"Castro, R","89","2002","01","19","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore com ca 5m, flor de cor alva.; Florestade econsta, mata atlântica.","UFP082690",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"174","2020-09-12 05:00:02-03","US","US","2402957","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand",NA,NA,NA,NA,"R. M. Klein","1420","1955","6","23","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"30",NA,NA,"US01895363","US01895363_01 US01895363_02",NA,"Myrtales","South America - Neotropics","Cunhas.",NA,"27253","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"175","2020-09-12 05:00:02-03","US","US","2705839","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand",NA,NA,NA,NA,"G. Hatschbach","26266","1971","2","4","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"10",NA,NA,"US01895358","US01895358_01 US01895358_02",NA,"Myrtales","South America - Neotropics","Rio do Costa",NA,"37295","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"176","2020-09-12 05:00:02-03","US","US","3034476","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand",NA,NA,NA,NA,"G. Hatschbach & R. Callejas","47167","1983","11","30","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"US01895356","US01895356_01 US01895356_02",NA,"Myrtales","South America - Neotropics","Serrinha.",NA,"38300","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US","3280978","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand",NA,NA,NA,NA,"R. Callejas & C. Ramos","1809","1983","11","30","Brazil","Paraná","Antonina","-49.5","-25.5",NA,NA,"100",NA,NA,"US01895355","US01895355_01 US01895355_02",NA,"Myrtales","South America - Neotropics","Serrinha",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"178","2020-09-12 05:00:02-03","US","US","2403142","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand",NA,NA,NA,NA,"R. Reitz & R. M. Klein","5.745","1957","12","19","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"150","150",NA,"US00117859","US00117859_01",NA,"Myrtales","South America","Tres Barras, Garuva San Francisco de Sul.",NA,NA,NA,"Dicotyledonae",NA,"Isotype",NA,NA,"1"
"179","2020-09-12 05:00:02-03","US","US","2404771","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand",NA,NA,NA,NA,"G. Hatschbach","9825","1963","1","26","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"10",NA,NA,"US01895362","US01895362_01 US01895362_02",NA,"Myrtales","South America - Neotropics","Sertão do Indaial",NA,"24916","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"180","2020-09-12 05:00:02-03","US","US","2509115","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand",NA,NA,NA,NA,"G. Hatschbach","14539","1966","7","27","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"100",NA,NA,"US01895359","US01895359_01 US01895359_02",NA,"Myrtales","South America - Neotropics","Morro da Tabaraquara.",NA,"24916","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"181","2020-09-12 05:00:02-03","US","US","2564822","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand",NA,NA,NA,NA,"G. Hatschbach, ex herb. of Herman F. Linders & J. Lindeman","13552","1966","1","19","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"US02367346","US02367346_01",NA,"Myrtales","South America - Neotropics","Estr. Cacatu-Serra Negra",NA,"38300","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"182","2020-09-12 05:00:02-03","US","US","2536701","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand",NA,NA,NA,NA,"G. Hatschbach","18116","1967","12","14","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"50",NA,NA,"US01895354","US01895354_01 US01895354_02",NA,"Myrtales","South America - Neotropics","Rio do Cedro",NA,"37295","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"183","2020-09-12 05:00:02-03","US","US","3120788","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand",NA,NA,NA,NA,"L. R. Landrum","3999","1981","12","10","Brazil","Paraná","Antonina","-48.67","-25.33",NA,NA,"100",NA,NA,"US01895357","US01895357_01 US01895357_02",NA,"Myrtales","South America - Neotropics","Antonina, along road to Guaraquecaba",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"184","2020-09-12 05:00:02-03","US","US","2564832","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand",NA,NA,NA,NA,"G. Hatschbach, ex herb. of Herman F. Linders & J. Lindeman","13552","1966","1","19","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"US01895361","US01895361_01 US01895361_02",NA,"Myrtales","South America - Neotropics","Estr. Cacatu-Serra Negra",NA,"38300","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"185","2020-10-15 09:53:57-03","UFPR","EFC","3829","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Hatschbach, G.",NA,NA,NA,"Guapyassu, M.","93","1993","11","06","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"EFC003829",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"186","2019-11-13 11:27:01-03","USP","SPF","105897","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Anônimo",NA,NA,NA,"Leitão Filho, HF","32708","1995","02","09","Brasil","Mato Grosso do Sul","Eldorado","-48.391944","-24.646389","-48.391944","-24.646389",NA,NA,NA,"SPF00105897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-13 11:27:01-03","USP","SPF","19288","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Nic Lughadha, E","1997",NA,NA,"Hatschbach, G","41871","1979","01","12","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"SPF00019288",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"188","2021-03-25 13:52:50-03","UNIVILLE","JOI","1653","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legand","M. Sobral","2004","12","23","F.C.S. Vieira","405","2004","07","04","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"400","400","; HABITO: arvoreta, terrestre; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI001653","JOI001653",NA,NA,NA,"Monte Crista.",NA,"22441","auto",NA,NA,NA,NA,NA,NA
"189","2021-03-25 13:52:50-03","UNIVILLE","JOI","2949","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legand","F.C.S. Vieira","2007","03","02","F.C.S. Vieira","1439","2005","12","19","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"30","30","; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI002949","JOI002949",NA,NA,NA,"Rio do Cristo.",NA,"22441","auto",NA,NA,NA,NA,NA,NA
