"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"195","2020-04-30 04:37:00-03","MO","MOBOT","2407878","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"RODRÍGUEZ",NA,NA,NA,"Argentina","Misiones","San Pedro","-53.88333","-27.13333",NA,NA,NA,NA,"RODRÍGUEZ 565","Parque Provincial Moconá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2017-08-25 05:21:00-03","MO","MOBOT","2426076","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Tressens, S. G., //","Sara G. Tressens|Lidia I. Ferraro|H. A. Keller|Victor Maruñak|V. Revilla","1999","4","27","Argentina","Misiones","Guaraní","-54.205","-26.91638",NA,NA,NA,NA,"Tressens 6115","Predio Guaraní. Sendero CIFOR en selva",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2017-08-25 05:21:00-03","MO","MOBOT","2426092","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Tressens, S. G., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo|W. Vebra","1999","8","31","Argentina","Misiones","Guaraní","-54.205","-26.91638",NA,NA,NA,NA,"Tressens 6345","Predio Guaraní. Parcela CIFOR",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","2482542","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","F. F. Mazine, April/","Gert G. Hatschbach","1966","8","12","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 14598","San Jose dos Pinhaes. Col S. Andrade.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","311818","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","F.F. Mazine (ESA)","Alwyn H. Gentry","1989","5","27","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,"Gentry 66151","Itaipu, Forest Reserve Noe. Pto. Puente Stroessner.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"383","3"
"200","2008-05-27 22:02:00-03","MO","MOBOT","3181758","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","F. F. Mazine, April/","Gert G. Hatschbach","1966",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 14612","Mun. Campina Grand do Sul; Sitio do Belizario.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2012-02-29 13:36:00-03","MO","MOBOT","3188867","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","F. F. Mazine, May","José E. Montes","1958","4","22","Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,"Montes 27394","Candelariz. Habitat; en interice d elo, selva, lkugar algo bajo, wuelo aseno Pedredoso.","250.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","3189871","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"Gert G. Hatschbach","1968",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 410","Rio Iguacu, prox.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2008-05-27 22:02:00-03","MO","MOBOT","3189946","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","F. F. Mazine, May/","Leslie R. Landrum","1982","1","13","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Landrum 4121","Rio de Janeiro, Floresta da Tijuca, near chapel, evergreen forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","3189959","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","M. Sobral","J. Cordeiro","1985",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Cordeiro 124","Veu do Noiva mun. Morretes.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","3190060","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","M. Sobral","R. Kummrow","1987",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Kummrow 2938","Veu de Noiva, mun. Morretes.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2008-05-27 22:02:00-03","MO","MOBOT","3190121","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","M. Sobral","Gert G. Hatschbach","1969",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 21204","Sao Joao da Graciosa. mun. Morretes.","50.00000000","100.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2008-05-27 22:02:00-03","MO","MOBOT","3190406","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"Gert G. Hatschbach","1968",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 19153","Dois Irmaos. Mun. Mal Candido Rondon.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2009-12-05 05:55:00-02","MO","MOBOT","3190660","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","M. Sobral","Gert G. Hatschbach|A.R. Campos","1989",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 53203","Rio Bromado. Parana.","100.00000000","300.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","3219537","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","F. F. Mazine, May","S. Keel","1989","8","26","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,"Keel 1989","Reserva Biologica Limoy. Along the Park to observatory tower. In the forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2018-11-16 10:10:00-02","MO","MOBOT","3459834","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","B.K.Holst (SEL)","Itaipú Binacional","1981","4","8","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,"Binacional 886","Pto. Dorila. Bosque alto.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"211","2018-11-16 10:10:00-02","MO","MOBOT","3459839","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","B.K.Holst (SEL)","Itaipú Binacional","1979","7","12","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,"Binacional 411","Río Pozuelo. Bosque bajo, ribera de río.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"212","2018-11-16 10:10:00-02","MO","MOBOT","3459840","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","B.K.Holst (SEL)","Itaipú Binacional","1979","8","3","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,"Binacional 458","Viv. Ftal. Itaipú. Bosque alto, explotado.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"213","2008-05-27 22:02:00-03","MO","MOBOT","954509","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","F.F. Mazine (ESA)","Elsa M. Zardini|Leongino Guerrero","1994","12","26","Paraguay","Alto Paraná",NA,"-54.81388","-25.63027",NA,NA,NA,NA,"Zardini 41751","Estancia Río Bonito. Forest III, western part. Tall forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"980","5"
"214","2008-05-27 22:02:00-03","MO","MOBOT","954613","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","F.F. Mazine (ESA)","Elsa M. Zardini|Leongino Guerrero","1994","12","27","Paraguay","Alto Paraná",NA,"-54.80527","-25.63166",NA,NA,NA,NA,"Zardini 41852","Estancia Río Bonito: Forest II (around Río Bonito). Tall forest.","60.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"982","6"
"215","2008-05-27 22:02:00-03","MO","MOBOT","958260","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","F.F. Mazine (ESP)","Elsa M. Zardini|Leongino Guerrero","1994","8","30","Paraguay","Alto Paraná",NA,"-54.80472","-25.63194",NA,NA,NA,NA,"Zardini 40733","Estancia Río Bonito. Forest II (around Río Bonito). Tall forest.","240.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"949","6"
"216","2016-03-08 11:12:00-03","MO","MOBOT","987156","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","F.F. Mazine (ESP)","Elsa M. Zardini|Leongino Guerrero","1995","5","25","Paraguay","Alto Paraná",NA,"-54.8138889","-25.6302778",NA,NA,NA,NA,"Zardini 42571","Estancia Río Bonito. Forest III.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1000","4"
"217","2008-05-27 22:02:00-03","MO","MOBOT","987230","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","F.F. Mazine (ESP)","Elsa M. Zardini|Leongino Guerrero","1995","5","26","Paraguay","Alto Paraná",NA,"-54.81388","-25.63027",NA,NA,NA,NA,"Zardini 42634","Estancia Río Bonito. Forest III. Tall forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1002","4"
"218","2011-10-17 18:51:00-02","MO","MOBOT","3190612","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","S. Tressens","Sara G. Tressens","1994",NA,NA,"Argentina","Corrientes",NA,"-54.205","-26.91638",NA,NA,NA,NA,"Tressens 4917","Predio Guarani, Tramo 1, hacia el ayo. Paraiso. Selva con abundancia d ehelechos en el sotobosque.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-06-12 09:07:06-03","UFSM","HDCF","6339","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Figueira, M","Figueira, M; Andriollo, D D; Rodrigues, R; Nunes, J D","2011","10","21","Brasil","Rio Grande do Sul","Tapera","-52.858333","-28.641944","-52.858333","-28.641944",NA,NA,"70","Floresta Municipal das Araucárias Janaína Orth","460","460","América",NA,NA,"Arvoreta, rara, presente no interior da mata, aprox. 2 m de alt., frutos globosos e vináceos; Floresta Ombrófila Mista, relevo suave, solo argiloso",NA,NA,NA,NA,"2011","10","21",NA,NA,NA,NA,NA
"220","2019-03-29 10:41:33-03","UFSM","HDCF","5142","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Figueira, M.","Nascimento, A. R. T.","1997","03","19","Brasil","Rio Grande do Sul","Crissiumal","-54.1011009216309","-27.4997005462646",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"Pesquisa Lageado Crissiumal",NA,NA,"18805","auto","2016","04","15",NA,NA,NA,NA,NA
"221","2016-09-05 16:03:02-03","UFSM","HDCF","2812","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Marchiori, J. N. C.","Marchiori, J. N. C.","1986","08","18","Brasil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"432",NA,NA,NA,"América",NA,NA,"Parque Estadual do Turvo. Madeira coletada",NA,NA,"14404","auto","1986","09","15",NA,NA,NA,NA,NA
"222","2016-09-05 16:03:01-03","UFSM","HDCF","2467","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Figueira, M.","Longhi, S. J.","1986","08","18","Brasil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"647","Parque Estadual do Turvo",NA,NA,"América",NA,NA,"Folhas jovens muito tenras e esbranquiçadas, semelhante a uma flor",NA,NA,"14404","auto","2015","04","22",NA,NA,NA,NA,NA
"223","2020-08-31 09:07:32-03","INPA","INPA","87930","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Legrand, CMDE","Hatschbach, GG","1968","06","13","Brasil","Paraná","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,"INPA0087930","INPA0087930 INPA0087930_e","19417","Rio Iguaçu, próximo a barra do Perdido.",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","28404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-04 11:05:52-03","UFRB","HURB","9900","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","R.C.Seubert","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gabien, W.","2014","08","14","Brasil","Santa Catarina","Indaial","-49.221389","-27.117222","49º13'17W","27º07'02S","HURB000009900",NA,"32","Faxinal do Bepe - Parque Nacional da Serra do Itajaí;","649","649",NA,NA,NA,"encosta.",NA,NA,NA,NA,"2014","08","14",NA,NA,NA,NA,NA
"225","2021-03-04 11:05:52-03","UFRB","HURB","9940","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","R.C. Seubert","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gabien, W.","2014","04","24","Brasil","Santa Catarina","Indaial","-49.212222","-27.119167","49º12'44W","27º07'09S","HURB000009940",NA,"95","Faxinal do Bepe - Parque Nacional da Serra do Itajaí;","650","650",NA,NA,NA,"encosta.",NA,NA,NA,NA,"2014","04","24",NA,NA,NA,NA,NA
"226","2020-09-12 05:00:02-03","US","US","3088858","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,NA,"1986","5","2","Brazil","Santa Catarina","São Miguel d´Oeste","-53.5181007385254","-26.7252998352051",NA,NA,"US01897707","US01897707_01 US01897707_02","13","São Miguel do Oeste, Parque municipal",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales","15233","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"227","2020-09-12 05:00:02-03","US","US","3076562","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"G. Hatschbach","1972","8","23","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"US01897709","US01897709_01 US01897709_02","30242","Horto Sapitanduva",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales","38300","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"228","2020-09-12 05:00:02-03","US","US","327398","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"G. Hatschbach & A. R. Campos","1989","7","14","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"US01897705","US01897705_01 US01897705_02","53203","Rio Bromado","100","300","South America - Neotropics",NA,NA,NA,NA,"Myrtales","30514","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"229","2020-09-12 05:00:02-03","US","US","2563726","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"G. Hatschbach & O. A. Guimarães","1966","9","14","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"US01897713","US01897713_01 US01897713_02","14710","Cadeado",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales","30514","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"230","2020-09-12 05:00:02-03","US","US","2564264","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"G. Hatschbach","1966","8","17","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"US01897714","US01897714_01 US01897714_02","14612","Sítio do Belizario",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales","55154","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"231","2020-09-12 05:00:02-03","US","US","3076682","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"G. Hatschbach","1985","2","27","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"US01897708","US01897708_01 US01897708_02","48937","Col. Santos Andrade","800",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales","45291","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"232","2020-09-12 05:00:02-03","US","US","2708121","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"G. Hatschbach","1968","4","25","Brazil","Paraná","Marechal Cândido Rondon","-54.0567016601562","-24.5561008453369",NA,NA,"US01897712","US01897712_01 US01897712_02","19153","Dois Irmãos",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales","27823","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"233","2020-09-12 05:00:02-03","US","US","2535448","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"R. Reitz & Klein, --","1958","3","6","Brazil","Santa Catarina","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,"US01897716","US01897716_01 US01897716_02","6565","Sabiá","750",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales","21797","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"234","2020-09-12 05:00:02-03","US","US","2580345","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"R. Reitz & Klein, --","1956","3","29","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"US01897717","US01897717_01 US01897717_02","2954","Morro da Ressacada","100",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales","27253","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"235","2020-09-12 05:00:02-03","US","US","2563770","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"G. Hatschbach","1966","8","12","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"US01897715","US01897715_01 US01897715_02",NA,"Col. S. Andrade",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales","45291","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"236","2020-09-12 05:00:02-03","US","US","3128230","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"R. Kummrow & Y. Silva","1987","8","18","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"US01897706","US01897706_01 US01897706_02","2938","Véu da Noiva",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales","30514","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"237","2020-09-12 05:00:02-03","US","US","2688868","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"G. Hatschbach & O. A. Guimarães","1968","6","13","Brazil","Paraná","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,"US01897710","US01897710_01 US01897710_02","19417","Rio Iguaçu, prox. a barra do Perdido",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales","28404","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"238","2020-09-12 05:00:02-03","US","US","2707902","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"G. Hatschbach","1968","5","30","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"US01897711","US01897711_01 US01897711_02","19281","Rio Sagrado de Cima","150",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales","30514","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"239","2019-12-09 17:30:21-03","UFPR","EFC","18627","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Souza, I.","Souza, I. et al.","2019","08","17","Brasil","Paraná","Morretes","-48.891","-25.330133","-48.891000","-25.330133","EFC018627",NA,"578","Trilha Cachoeiras Gêmeas","716","716",NA,NA,NA,"Árvore 15 m, frutos maduros vermelhos, atrativos a fauna, frutificação abundante.",NA,NA,NA,NA,"2019","08","17",NA,NA,NA,NA,NA
"240","2019-12-09 17:30:21-03","UFPR","EFC","5468","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Ribeiro, C.L.","Ziller, S.R.; Kuniyoshi, Y.S.","1996","03","26","Brasil","Paraná","Pinhão","-52.0194","-25.723","-52.0194","-25.7230","EFC005468",NA,"1327","Rio Jordão","620","620",NA,NA,NA,"Árvore em sub-bosque de floresta de galeria. Salto da Tia Chica. 620m. Flores brancas.",NA,NA,NA,NA,"2016","10","31",NA,NA,NA,NA,NA
"241","2019-12-09 17:30:21-03","UFPR","EFC","13447","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Blum, C.T.","2014","07","07","Brasil","Paraná","Piraquara","-49.0004","-25.4687","-49.0004","-25.4687","EFC013447",NA,"1967","Recreio da serra","940","940",NA,NA,NA,"Árvore com 13m a 940 m.s.n.m. Com frutos verdes e avermelhados.",NA,NA,NA,NA,"2015","05","08",NA,NA,NA,NA,NA
"242","2019-12-09 17:30:21-03","UFPR","EFC","18356","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Seki, M. S.","Seki, M. S.","2018","12","05","Brasil","PR","Bituruna","-51.640375","-26.005648","-51.640375","-26.005648","EFC018356",NA,"18016","Floresta adjacente ao reservatório de Foz do Areia.","769","769",NA,NA,NA,"Estratos superiores de floresta com cerca de 40 anos. Parcela P2-M2-10. __COMMOM_NAME__: Guamirim",NA,NA,NA,NA,"2019","05","10",NA,NA,NA,NA,NA
"243","2019-12-09 17:30:21-03","UFPR","EFC","15618","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","David, F.","Silva, J.M.","2014","07","28","Brasil","Paraná","Piraquara","-48.9969","-25.4919","-48.9969","-25.4919","EFC015618",NA,"8574","Mananciais da Serra","960","960",NA,NA,NA,"Árvore 4m, frutos imaturos. Floresta Ombrófila Mista.",NA,NA,NA,NA,"2014","07","28",NA,NA,NA,NA,NA
"244","2019-12-09 17:30:21-03","UFPR","EFC","11258","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Saueressig, D.","Saueressig, D.; Henke, J.M.","2011","08","28","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"EFC011258",NA,"1463","Bocaiúva do Sul/PR",NA,NA,NA,NA,NA,"árvore de 7 metros de altura, subosque de F.O.M. __COMMOM_NAME__: guamirim",NA,NA,"61623","auto","2011","12","02",NA,NA,NA,NA,NA
"245","2019-12-09 17:30:21-03","UFPR","EFC","5284","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Tiepolo, G.; Svolenski, A.C.","1996","07","04","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"EFC005284",NA,"381","Estrada da Graciosa",NA,NA,NA,NA,NA,"Árvore de pequeno porte com frutos. Rio Mãe Catira.",NA,NA,"30514","auto","2015","05","08",NA,NA,NA,NA,NA
"246","2019-11-13 11:26:42-03","USP","SPF","126129","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Kawasaki, ML","Barbosa, E","1997","04","17","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"SPF00126129",NA,"68",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto","1997",NA,NA,NA,NA,NA,NA,NA
