"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","stateProvince","preparationType","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","typeStatus","individualCount","fieldNumber"
"332","2020-08-20 20:39:00-03","UFSC","FLOR","30614","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Jarenkow, J.A.","Jarenkow, J.A.","1998","01","19","Brasil","Barra do Ribeiro","BR-116, ca. de 3 km da divisa com Tapes.","-51.3011016845703","-30.2910995483398",NA,NA,"arvoreta, flor cálice verde; corola branca; estames com filetes brancos e anteras amarelas; pistilo verde-claro, 6m altura","FLOR0030614",NA,NA,"Fabales","3828",NA,"Rio Grande do Sul",NA,NA,NA,"1998","31686","auto",NA,NA,NA,NA,NA,NA,NA
"333","2020-08-20 20:39:00-03","UFSC","FLOR","23637","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Falkenberg, D.B.","Falkenberg, D.B.; Stehmann, J.R. & Vieira, A.O.","1994","01","21","Brasil","Caçapava do Sul","BR 153, entre km 488 e 489.","-53.4914016723633","-30.5121994018555",NA,NA,"árvore, pétalas creme, estames amarelos, nectário verde, 10m altura","FLOR0023637",NA,NA,"Fabales","6436",NA,"Rio Grande do Sul",NA,"300","300","1994","50525","auto",NA,NA,NA,NA,NA,NA,NA
"334","2020-08-20 20:39:00-03","UFSC","FLOR","27350","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Jarenkow, J.A.","Jarenkow, J.A.","1995","03","17","Brasil","Pelotas","Cascata.","-52.3424987792969","-31.771900177002",NA,NA,"árvore, Fruto Imaturo, verde, 8m altura","FLOR0027350",NA,NA,"Fabales","2561",NA,"Rio Grande do Sul",NA,NA,NA,"1995","51462","auto",NA,NA,NA,NA,NA,NA,NA
"335","2020-08-20 20:39:00-03","UFSC","FLOR","7111","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Irgang, B.E.","Silva Filho, F.A. da","1985","03","30","Brasil","Porto Alegre","Morro da Polícia.","-51.2299995422363","-30.0331001281738",NA,NA,"árvore, 5m altura","FLOR0007111",NA,NA,"Fabales","414",NA,"Rio Grande do Sul",NA,"300","300","1985","29946","auto",NA,NA,NA,NA,NA,NA,NA
"336","2020-08-20 20:39:00-03","UFSC","FLOR","7250","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Sobral, M.","Miotto, S.T.S.","1977","04","04","Brasil","Uruguaiana","Saída de Uruguaiana, RS.","-57.0882987976074","-29.7546997070312",NA,NA,"Fruto Maduro,","FLOR0007250",NA,NA,"Fabales","404",NA,"Rio Grande do Sul",NA,NA,NA,"1985","93142","auto",NA,NA,NA,NA,NA,NA,NA
"337","2020-08-20 20:39:00-03","UFSC","FLOR","5124","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Klein, R.M.","Sohn, S.; Campos, J.M.","1981","02","12","Brasil","Capão Alto","Mais ou menos 8 km.","-50.5119018554688","-27.9368991851807",NA,NA,"árvore, flor branca esverdeada. De tronco de casca grossa bem ramificada, folhas lanceoladas de cor verde clara c/ nervuras bem distintas","FLOR0005124",NA,NA,"Fabales","18",NA,"Santa Catarina",NA,NA,NA,"1981","41668","auto",NA,NA,NA,NA,NA,NA,NA
"338","2021-03-04 15:45:57-03","IF","SPSF","14985","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis",NA,NA,"G. Hatschbach","1991","08","19","Brasil","Urubici","campo dos Padres","-49.5917015075684","-28.0149993896484",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Rosales","55699","América do Sul","SC",NA,NA,NA,NA,"30102","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"339","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Sello, HL",NA,NA,NA,"Brazil",NA,"Habitat in prov. Rio Grande do Sul et S. Pauli, e. gr. prope S. João de S. Barbara et Tolledo",NA,NA,NA,NA,NA,NA,"P14P2N0020",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil",NA,"Habitat in prov. Rio Grande do Sul et S. Pauli, e. gr. prope S. João de S. Barbara et Tolledo",NA,NA,NA,NA,NA,NA,"P14P2N0020",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-02-08 12:45:02-03","UFRGS","ICN","155405","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Falkenberg, DB","Falkenberg, DB; Stehmann, JR; Vieira, AO","1994","01","21","Brasil","Caçapava do Sul","BR-153 entre km 488 e 489","-53.4914016723633","-30.5121994018555",NA,NA,"Doação do Herbário Flor. Duplicatas BHCB, UEL, +4.; Árvore, 10 m de altura. Pétalas creme, estames amarelos, nectário verde.; Beira de capão de mata galeria.",NA,NA,"Dicotyledon",NA,"6436","América do Sul","RS",NA,"300","300",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"342","2021-02-08 12:45:02-03","UFRGS","ICN","171853","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Stehmann, JR; Vieira, AO; Falkenberg, DB","1994","01","21","Brasil","Caçapava do Sul","BR-153 km 488, Rodovia Caçapava-Bagé.","-53.4914016723633","-30.5121994018555",NA,NA,"Árvore 5m altura, flores dimorfas.",NA,NA,"Dicotyledon",NA,"1343","América do Sul","RS",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"343","2021-02-08 12:45:02-03","UFRGS","ICN","141038","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Jarenkow, JA","Jurinitz, CF","2001","12","20","Brasil","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"Hábito arbóreo.; Mata.",NA,NA,"Dicotyledon",NA,"254","América do Sul","RS",NA,"300","300",NA,"49429","auto",NA,NA,NA,NA,NA,NA,NA
"344","2021-02-08 12:45:02-03","UFRGS","ICN","142953","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","G. Moreira, G Gosmann; J. Fl","Moreira, G; Gosmann, G; Fleck, J","2006","02","13","Brasil","Canguçu","Propriedade do Prof. Gilson Moreira","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA
"345","2021-02-08 12:45:02-03","UFRGS","ICN","119911","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Rodrigues, RS","1996","04","04","Brasil",NA,"entroncamento Caçapava do Sul para São Sepé",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"554","América do Sul","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-02-08 12:45:02-03","UFRGS","ICN","143003","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Hagelund, K","1983","02","26","Brasil","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,"Doação de Karner Hagelund.",NA,NA,"Dicotyledon",NA,"14479","América do Sul","RS",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"347","2021-02-08 12:45:02-03","UFRGS","ICN","124817","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Sobral, M; et al.",NA,NA,NA,"Brasil","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,"Árvore 6m, em beira de estrada; frutos maduros.",NA,NA,"Dicotyledon",NA,"9171","América do Sul","RS",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"348","2021-02-08 12:45:02-03","UFRGS","ICN","124818","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Sobral, M; et al.",NA,NA,NA,"Brasil","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,"Árvore 6m, em beira de estrada; flores amarelo-creme.",NA,NA,"Dicotyledon",NA,"9173","América do Sul","RS",NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA
"349","2021-02-08 12:45:02-03","UFRGS","ICN","159894","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Nilson, AD","Costa, F","2009","03","30","Brasil","Porto Alegre","Jardim Botânico Fundação Jardim Botânico","-51.2299995422363","-30.0331001281738",NA,NA,"Indivíduo catalogado na Fundação Jardim Botânico número 457, indivíduo utilizado nos experimentos de dissertação de mestrado de Fernanda de Costa (PPG Ciências Farmacêuticas/UFRGS); área de floresta estacional decidual e semidecidual",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,NA,NA,"2009","29946","auto",NA,NA,"03","30",NA,NA,NA
"350","2021-02-08 12:45:02-03","UFRGS","ICN","159895","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Nilson, AD","Costa, F","2009","03","30","Brasil","Porto Alegre","Jardim Botânico Fundação Jardim Botânico","-51.2299995422363","-30.0331001281738",NA,NA,"Indivíduo catalogado na Fundação Jardim Botânico número 458, indivíduo utilizado nos experimentos de dissertação de mestrado de Fernanda de Costa (PPG Ciências Farmacêuticas/UFRGS); área de floresta estacional decidual e semidecidual",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,NA,NA,"2009","29946","auto",NA,NA,"03","30",NA,NA,NA
"351","2021-02-08 12:45:02-03","UFRGS","ICN","119915","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Rodrigues, RS","1995","07","20","Brasil","Santana do Livramento","BR 293, estrada Santana do Livramento-Quaraí Arroio Sarandi","-55.5327987670898","-30.8908004760742",NA,NA,"Arvoreta, beira de mata ripária; frutos maduros.",NA,NA,"Dicotyledon",NA,"549","América do Sul","RS",NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA
"352","2021-02-08 12:45:02-03","UFRGS","ICN","132343","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Wiesbauer, MB","2004","01","16","Brasil","Viamão","Parque Estadual de Itapuã estrada de acesso à Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,"Árvore, flor amarelada; Beira da estrada",NA,NA,"Dicotyledon",NA,"48","América do Sul","RS",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"353","2021-02-08 12:45:02-03","UFRGS","ICN","146204","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Waechter, JL","Waechter, JL","2005","04","06","Brasil","Encruzilhada do Sul","Boqueirão","-52.521900177002","-30.5438995361328",NA,NA,"Frutos verde-claros, ainda fechados no momento da herborização; Árvore em beira de estrada, com ca. 8m de altura, relativamente comum nas florestas mistas de podocarpo da região",NA,NA,"Dicotyledon",NA,"2716","América do Sul","RS",NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"354","2021-02-08 12:45:02-03","UFRGS","ICN","131302","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Kinupp, VF","Kinupp, VF; Florístico 2003/, Alunos Inv","2004","01","31","Brasil","Encruzilhada do Sul","Fazenda XaFri Boqueirão","-52.521900177002","-30.5438995361328",NA,NA,"Árvore; 12,0 m; sépalas verde-claro, pétalas creme, disco nectarífero verde e mucilaginoso/brilhante, estames inseridos no disco, ovário pentacarpelar, anteras caidiças, botões verdes; as folhas produzem espuma quando esfregada na água, limpa a pele.",NA,NA,"Dicotyledon",NA,"2862","América do Sul","RS",NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"355","2021-02-08 12:45:02-03","UFRGS","ICN","183726","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Matzenbacher, NI","Matzenbacher, NI","2010","11","01","Brasil","Mariana Pimentel","Reserva Biológica do Cerro Negro","-51.5830993652344","-30.3525009155273",NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,NA,NA,NA,"20931","auto",NA,NA,NA,NA,NA,NA,NA
"356","2021-02-08 12:45:02-03","UFRGS","ICN","169648","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Alves, TLS","Alves, TLS","2009","05","26","Brasil","Morro Reuter","Morro da Embratel","-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,NA,"Dicotyledon",NA,"32","América do Sul","RS",NA,NA,NA,NA,"12924","auto",NA,NA,NA,NA,NA,NA,NA
"357","2021-02-08 12:45:02-03","UFRGS","ICN","130003","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Grings, M; Brack, P","Grings, M",NA,NA,NA,"Brasil","Nova Petrópolis","Linha Imperial","-51.1143989562988","-29.3763999938965",NA,NA,"árvore de +-9m em mata com araucária; ambiente seco; ramo estéril.",NA,NA,"Dicotyledon",NA,"44","América do Sul","RS",NA,"650","650",NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA
"358","2021-02-08 12:45:02-03","UFRGS","ICN","152243","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Grings, M","Grings, M","2007","08","30","Brasil","Piratini","Projeto de Assentamento Rubira","-53.1041984558105","-31.4480991363525",NA,NA,"frutos secos; árvore emergente em floresta de topo de morro.",NA,NA,"Dicotyledon",NA,"312","América do Sul","RS",NA,NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA
"359","2021-02-08 12:45:02-03","UFRGS","ICN","137550","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Bordignon, SAL","Bordignon, SAL","2004","05","10","Brasil","Riozinho","Paredão","-50.4524993896484","-29.6410999298096",NA,NA,"Material testemunho para trabalho em fitoquímica de Jarbas Alves Montanha",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,NA,NA,NA,"18583","auto",NA,NA,NA,NA,NA,NA,NA
"360","2021-02-08 12:45:02-03","UFRGS","ICN","167709","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Grings, M","Grings, M","2009","01","19","Brasil","Santana do Livramento","Projeto de Assentamento Fidel Castro próximo da BR 293","-55.5327987670898","-30.8908004760742",NA,NA,"árvore florescendo; em borda de capão de suave coxilha",NA,NA,"Dicotyledon",NA,"1282","América do Sul","RS",NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA
"361","2021-02-08 12:45:02-03","UFRGS","ICN","122580","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Baptista, LRM","Hagelund, K","1970","02","02","Brasil","Santo Ângelo",NA,"-54.2630996704102","-28.2992000579834",NA,NA,"Doação de K. Hagelund",NA,NA,"Dicotyledon",NA,"5826","América do Sul","RS",NA,NA,NA,"2008","25915","auto",NA,NA,"01","22",NA,NA,NA
"362","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","19473","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Abruzzi, M.L.","1984","01",NA,"Brasil","Entre Encruzilhada do Sul e Dom Feliciano","Estrada entre Encruzilhada do Sul e Dom Feliciano.",NA,NA,NA,NA,"sabão-de-soldado. Muito numeroso no local, flores brancas, frutos verdes, árvore com cerca de 5 m de altura.","HAS0019473",NA,"Magnoliophyta",NA,"908",NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-08-26 10:50:42-03","MCN-FZBRS","HAS","32709","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Pankowski, L.H.","1991","12",NA,"Brasil","Santa Maria","Reserva Biológica do Ibicuí-Mirim, na mata de encosta à margem esquerda","-53.8069000244141","-29.6842002868652",NA,NA,"Sabão-de-soldado, na beira da mata, árvore com indício de floração (botões esverdeados), pouco numerosa.","HAS0032709",NA,"Magnoliophyta",NA,"254",NA,"Rio Grande do Sul",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"364","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96931","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Tubino, D.","1955",NA,NA,"Brasil","Bagé",NA,"-54.1068992614746","-31.3313999176025",NA,NA,"Herbário João Mattos nº 2136; IPRN","HAS0096931",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,NA,NA,"2020","74087","auto",NA,NA,"08",NA,NA,NA,NA
"365","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96958","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D. Don","Senna, R. M.","Mattos, J.; Mattos, N.; Silveira, N.","1985","04",NA,"Brasil","Bagé","Cerca de 12km de Aceguá","-54.1068992614746","-31.3313999176025",NA,NA,"Na mata ciliar. Árvore com cerca de 6m de altura. Frutos maduros. IPRN","HAS0096958",NA,"Magnoliophyta",NA,"28859",NA,"Rio Grande do Sul",NA,NA,NA,"2020","74087","auto",NA,NA,"08",NA,NA,NA,NA
"366","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","20264","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Bueno, O.; et al.","1985","03",NA,"Brasil","Bagé","Sede da cidade. Morro da TV a 3 km do centro.","-54.1068992614746","-31.3313999176025",NA,NA,"Em beira de estrada não mexida. Árvore com frutos verdes, pouco numerosa.","HAS0020264",NA,"Magnoliophyta",NA,"4310",NA,"Rio Grande do Sul",NA,NA,NA,"2020","74087","auto",NA,NA,"08","20",NA,NA,NA
"367","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96952","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D. Don","Senna, R. M.","Mattos, J.; Mattos, N.","1980","09",NA,"Brasil","Caçapava do Sul","8km oeste da Cidade","-53.4914016723633","-30.5121994018555",NA,NA,"Numa capoeira. Árvore com cerca de 8m de altura. IPRN","HAS0096952",NA,"Magnoliophyta",NA,"22071",NA,"Rio Grande do Sul",NA,NA,NA,"2020","50525","auto",NA,NA,"08",NA,NA,NA,NA
"368","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96955","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D. Don","Senna, R. M.","Mattos, J.; Mattos, N.","1984","05",NA,"Brasil","Caçapava do Sul","A 5km da cidade, na rodovia para Porto Alegre","-53.4914016723633","-30.5121994018555",NA,NA,"Numa capoeira. Árvore com cerca de 6m de altura. Nome popular: Timbuva. IPRN","HAS0096955",NA,"Magnoliophyta",NA,"22045",NA,"Rio Grande do Sul",NA,NA,NA,"2020","50525","auto",NA,NA,"08",NA,NA,NA,NA
"369","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96951","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D. Don","Senna, R. M.","Mattos, J.; Model, N.","1986","02",NA,"Brasil","Caçapava do Sul","A 8km da Cidade","-53.4914016723633","-30.5121994018555",NA,NA,"Na mata virgem. Árvore alta. Est. IPRN","HAS0096951",NA,"Magnoliophyta",NA,"21124",NA,"Rio Grande do Sul",NA,NA,NA,"2020","50525","auto",NA,NA,"08",NA,NA,NA,NA
"370","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","20117","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R; M.","Bueno, O.","1985","03",NA,"Brasil","Caçapava do Sul","defronte a Pedra do Segredo.","-53.4914016723633","-30.5121994018555",NA,NA,"Árvore com frutos verdes; numerosa; no mato.","HAS0020117",NA,"Magnoliophyta",NA,"4168",NA,"Rio Grande do Sul",NA,NA,NA,"2020","50525","auto",NA,NA,"08","20",NA,NA,NA
"371","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96960","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D. Don","Senna, R. M.","Mattos, J.","1988","03",NA,"Brasil","Caçapava do Sul","Picada Grande","-53.4914016723633","-30.5121994018555",NA,NA,"Na parte alta da serrinha. Numa matinha. Árvore com cerca de 6m de altura. IPRN","HAS0096960",NA,"Magnoliophyta",NA,"31302",NA,"Rio Grande do Sul",NA,NA,NA,"2020","50525","auto",NA,NA,"08",NA,NA,NA,NA
"372","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","46569","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Senna, R.M.","2000","11",NA,"Brasil","Canguçu","Assentamento União","-52.6755981445312","-31.3950004577637",NA,NA,"Floresta Estacional Semidecidual, árvore. Inventário e monitoramento de ecossistemas como instrumento de conservação da biodiversidade em áreas de assentamentos rurais da metade sul do Rio Grande do Sul. FAPERGS/FZB/Centro de Ecologia-UFRGS.","HAS0046569",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,NA,NA,"2020","68702","auto",NA,NA,"08","20",NA,NA,NA
"373","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96947","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Mattos, J.; Mattos, N.; Assis, E.","1978","11",NA,"Brasil","Dom Feliciano",NA,"-52.1074981689453","-30.7042007446289",NA,NA,"Numa capoeira. Árvore com cerca de 5 m de altura. IPRN","HAS0096947",NA,"Magnoliophyta",NA,"19072",NA,"Rio Grande do Sul",NA,NA,NA,"2020","44660","auto",NA,NA,"08",NA,NA,NA,NA
"374","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96943","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Camargo, O.R.","1975","09",NA,"Brasil","Encruzilhada do Sul","Cerro da Vigia","-52.521900177002","-30.5438995361328",NA,NA,"Herbário de Árvores do RS; No mato, 15 m., frutos secos.","HAS0096943",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,NA,NA,"2020","62084","auto",NA,NA,"08",NA,NA,NA,NA
"375","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96942","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Camargo, O.R.","1975","07",NA,"Brasil","Encruzilhada do Sul","Estação Experimental de Zootecnia","-52.521900177002","-30.5438995361328",NA,NA,"No mato; arvoreto 3m; frutos maturos. Pau-de-sabão, maria-preta, timbauva. Herbário de Árvores do RS.","HAS0096942",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,NA,NA,"2020","62084","auto",NA,NA,"08",NA,NA,NA,NA
"376","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","96953","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D. Don","Senna, R. M.","Mattos, J.","1982","01",NA,"Brasil","Encruzilhada do Sul","Na Estação Experimental","-52.521900177002","-30.5438995361328",NA,NA,"Num capão. Árvore com cerca de 6m de altura.IPRN","HAS0096953",NA,"Magnoliophyta",NA,"23344",NA,"Rio Grande do Sul",NA,NA,NA,"2020","62084","auto",NA,NA,"08",NA,NA,NA,NA
"377","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","100311","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Magalhães, R.G.","1999","04",NA,"Brasil","Muitos Capões","Arroio Saltinho","-51.1817016601562","-28.3141994476318",NA,NA,"(Projeto Pró-Guaíba)","HAS0100311",NA,"Magnoliophyta",NA,"144",NA,"Rio Grande do Sul",NA,NA,NA,"2020","41750","auto",NA,NA,"08","20",NA,NA,NA
"378","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","96944","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Camargo, O.R.","1975","09",NA,"Brasil","Osório","Morro da Borrucea - Escarpa da Serra Geral","-50.2696990966797","-29.8866996765137",NA,NA,"Herbário de Árvores do RS; Na margem do mato; arvoreta; estéril.","HAS0096944",NA,"Magnoliophyta",NA,"s.n.",NA,"Rio Grande do Sul",NA,NA,NA,"2020","27350","auto",NA,NA,"08",NA,NA,NA,NA
"379","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","41538","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Senna, R. M.","Silveira, N.","1992","06",NA,"Brasil","Osório","no Morro Borússia","-50.2696990966797","-29.8866996765137",NA,NA,"6m de altura. Frutos maduros","HAS0041538",NA,"Magnoliophyta",NA,"11529",NA,"Rio Grande do Sul",NA,NA,NA,"2020","27350","auto",NA,NA,"08","20",NA,NA,NA
