"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","maximumElevationInMeters","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"183","2009-06-03 03:32:00-03","MO","MOBOT","771513","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Philip J. Barbour","Barbour 5132","1980","5","3","South America","Peru","Madre de Dios","Tambopata Nature Reserve, ca. 30 air km. or 85 river kms south-soutwest Puerto Maldonado.","260.00000000",NA,NA,NA,NA,"Tambopata","-69.28333","-12.81666",NA,NA,NA,"A. Henderson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,"75","3",NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","1528319","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Michael H. Nee","Nee 31889","1984","9","12","South America","Bolivia","Beni","cerca al Río Beni aguas abajo a Cachuela Esperanza","125.00000000",NA,NA,NA,NA,NA,"-65.58333","-10.53333",NA,NA,NA,"M. Moraes Ramírez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2013-03-29 11:25:00-03","MO","MOBOT","1970855","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata concinna","L.R. Moreno","L.R. Moreno","Moreno 252","2002","7","24","South America","Bolivia","Pando",NA,"260.00000000",NA,NA,NA,NA,"Nicolas Suarez","-69.0763889","-11.1344444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,"1","concinna"
"186","2013-03-29 11:25:00-03","MO","MOBOT","1970855","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata concinna","L.R. Moreno","L.R. Moreno","Moreno 252","2002","7","24","South America","Bolivia","Pando",NA,"260.00000000",NA,NA,NA,NA,"Nicolas Suarez","-69.0763889","-11.1344444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,"1","concinna"
"187","2009-07-27 09:32:00-03","MO","MOBOT","2999709","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","amylacea","Scheelea amylacea","Barb. Rodr.","Auguste F.M. Glaziou","Glaziou 16484","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S.F. Glassman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2009-07-27 09:32:00-03","MO","MOBOT","3000607","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","amylacea","Scheelea amylacea","Barb. Rodr.","Auguste F.M. Glaziou","Glaziou 18587","1861",NA,NA,"South America","Brazil",NA,"(-Attala excelsa Mart.) Fide Paris list.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S.F. Glassman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","3002642","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","Sydney F. Glassman","Glassman 13089","1976","9","1","South America","Brazil",NA,"Mato Grosso. Munic. of Pedro Gomes, Rio Pequiri, about 150 km. S. of Rondopolis. In gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","3002741","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","Sydney F. Glassman","Glassman 13089","1976","9","1","South America","Brazil",NA,"Mato Grosso. Munic. of Pedro Gomes, Rio Pequiri, about 150km. S. of Rondopolis. In gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2012-04-20 13:41:00-03","MO","MOBOT","3002891","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","Sydney F. Glassman","Glassman 13089","1976","9","1","South America","Brazil",NA,"Mato Grosso. Munic. of Pedro Gomes, Rio Pequire, about 150 km. S. of Rondopolis, In gallery forest, associ. with Syagrus flexuosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"192","2009-07-27 09:32:00-03","MO","MOBOT","3003107","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","Auguste F.M. Glaziou","Glaziou 22268","1861",NA,NA,"South America","Brazil","Goiás","Dona Barbara, bei Morinhos. Scheene Palme mit duckem 3-4 m. hohem stamm. Einheimischer Name ''Coco de guriri''.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S.F. Glassman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-08-31 09:19:02-03","INPA","INPA","176692","S","Plantae","Monocotyledon","Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Macêdo, M","2360","1989","08","24","Southern America","Brasil","Mato Grosso","Nossa Senhora do Livramento, Fazenda Rosalina, margem direita do córrego Aguassú.",NA,NA,NA,"INPA0176692","INPA0176692 INPA0176692_1 INPA0176692_1e INPA0176692_e","Nossa Senhora do Livramento","-56.3","-15.8",NA,NA,NA,NA,"-56.3","-15.8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-08-31 09:19:02-03","INPA","INPA","253825","S","Plantae","Monocotyledon","Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Penha, DV","100","2013","06","18","Southern America","Brasil","Pará","Comunidade Tapará Grande, atraz do canal principal à direita sentido Santarém - Tapará","91",NA,NA,"INPA0253825","INPA0253825 INPA0253825_e","Santarém","-54.524778","-2.29725",NA,NA,"91",NA,"-54.524778","-2.29725",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-08-31 09:19:21-03","INPA","INPA","172908","S","Plantae","Monocotyledon","Arecales","Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart.) Burret","Henderson, AJ","1659","1992","02","08","Southern America","Brasil","Acre","Rio Juruá, Rio Juruá, above Cruzeiro do Sul, near Natal.",NA,NA,NA,"INPA0172908","INPA0172908 INPA0172908_1 INPA0172908_2 INPA0172908_e","Cruzeiro do Sul","-72.25","-8.333333",NA,NA,NA,"Henderson, AJ","-72.25","-8.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-09-16 16:42:31-03","MBML","MBML-HERBARIO","7603",NA,"Plantae",NA,NA,"Palmae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","H. Q. Boudet Fernandes; et al","3202","1997","05","21",NA,"Brasil","São Paulo","Fazenda Caçula, acesso pelo lado esquerdo da rodovia Buritizal-Pedregulho, km 8, estrada em direção ao fundo do vale. Do lado esquerdo, a ca. De 25-50 m da bifurcação, indo para a fazenda Pary. Altitude 750 m/s.m.",NA,NA,"Arbustiva, solitária, 7m de altura. Estipe, com pelo menos 2m de altura (- 5m*) e ca. De 50 cm (40 cm*) de diâmetro, escondido por remanescentes de bainhas. Folhas, ca. de 20 (-30*) contemporâneas., Pecíolo mais bainha 50 x 7.4 cm. Raq","MBML007603",NA,"Buritizal","-47.644722","-20.131667",NA,NA,NA,NA,"47W38'41","20S7'54",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-09-16 16:42:31-03","MBML","MBML-HERBARIO","7607",NA,"Plantae",NA,NA,"Palmae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","H. Q. Boudet Fernandes; et al","3208","1997","05","22",NA,"Brasil","São Paulo","Fazenda Nelore, indo para Olimpia, a 8 km da entrada para Barretos. Altitude 600 m/s.m. Pastagem",NA,NA,"Arbustiva, solitária, 8m de altura. Estipe 4.5m x 50cm (diâmetro da base). Raque foliar 4.2m. Pecíolo 5,7-7 cm de largura distal. Folíolo: 192 pares, inseridos em diferentes planos, em grupos de 2-6; o mediano 66 cm x 4.5cm com nervura","MBML007607",NA,"Barretos","-48.658889","-20.57",NA,NA,NA,NA,"48W39'32","20S34'12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-06-15 15:28:38-03","UNESP-RC","HRCB","34932","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Constantino, R.","164","2001","11","09",NA,"Brasil","Mato Grosso do Sul","Propriedade Recanto Ecológico e Jardim das Águas",NA,NA,"Palmeira ca. 4m, inflorescência de flores rosadas. <ll>dwc_commonname:</ll> bacuri",NA,NA,"Bonito","-56.4818992614746","-21.1210994720459","71352","auto",NA,"Constantino, R.",NA,NA,"2001","11",NA,NA,NA,NA,NA,NA,NA
"199","2019-05-23 11:07:39-03","UFLA","ESAL","14665","S","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng) Burret","Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Fazenda Bonanza","3",NA,"árvore; 4,0; ;; floresta",NA,NA,"Santa Vitória","-50.1213989257812","-18.8386001586914","74800","auto","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-12-19 11:17:11-03","UFG","UFG","2071","S","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","Rizzo, J.A.; Barbosa, A.","2918","1968","12","03",NA,"Brasil","Goiás","Morro dos Lobos, Localizada nas elevações que forma o Morro dos Lobos. Mata primitiva.",NA,NA,NA,NA,NA,"Trindade","-49.488899230957","-16.6494007110596","26001","auto",NA,"Noblick, L.R.",NA,NA,"1992","05","06",NA,NA,NA,NA,NA,NA
"201","2019-12-19 11:17:11-03","UFG","UFG","976","S","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","Rizzo, J.A.; Barbosa, A.","1676","1968","07","04",NA,"Brasil","Goiás","No Km 14 do rodovia Goiânia para Nerópolis, à margem direita. Mata alterada.",NA,NA,NA,NA,NA,"Nerópolis","-49.2186012268066","-16.406400680542","15315","auto",NA,"Noblick, L.R.",NA,NA,"1992","05","06",NA,NA,NA,NA,NA,NA
"202","2019-12-19 11:17:11-03","UFG","UFG","13851","S","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","Noblick, L.R.; Ferreira, H.D.","4864","1992","05","07",NA,"Brasil","Goiás","14km NE of the city on BR-060/BR 153 to Anápolis. Disturbed forest with deep latosol.","700",NA,"Solitary palm with 2,5m x 40-60cm trunk (often with persistent leaf bases) and often appearing to be narrower at the base, 25-30 LEAVES in crown, spirally arranged and spreading. Leaf sheath plus petiole is 15-20cm long with a true leaf petiole often",NA,NA,"Goiânia","-49.266667","-16.666667",NA,NA,"800",NA,"-49.266667","-16.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-09-17 10:39:45-03","UEPA","MFS-FRUTOS","MFSFR000133","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Germano, CM","106","2012","05","27",NA,"Brasil","Pará","Comunidade Rio Urubueua de Fátima.",NA,NA,"Fruto composto (infrutescência), amarelo, oblongo, endocarpo duro.&nf;&nf;Informações adicionais: O mesocarpo é comestível e o endocarpo é fonte de carvão.&nf;&nf;Fonte: Barroso et al.(1999); Cavalcante, P.B. (1996); Lorenzi et al. (2006).","MFSFR000133","MFSFR000133 MFSFR000133_e","Abaetetuba","-48.976111","-1.619167",NA,NA,NA,NA,"-48.976111","-1.619167",NA,NA,NA,NA,"MFS001254",NA,NA,NA,NA
"204","2020-09-12 05:00:02-03","US","US","1800970","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Ll. Williams","13315","1940","6","15","South America - Neotropics","Venezuela","Bolivar","El tigre, near rio cuchivero","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","1800971","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Ll. Williams","13315","1940","6","15","South America - Neotropics","Venezuela","Bolivar","El tigre, near rio cuchivero","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","1359426","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","E. P. Killip & A. C. Smith","25141","1929","6","16","South America - Neotropics","Peru","Junín","Rio perene",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","1359427","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","E. P. Killip & A. C. Smith","25141","1929","6","16","South America - Neotropics","Peru","Junín","Rio perene",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","2567136","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","G. T. Prance & N. T. Silva","59372","1964","10","11","South America - Neotropics","Brazil","Mato Grosso","Serra do Roncador, in forest of rio vau, 46 km n of Chavantina",NA,NA,NA,"US00059975","US00059975_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","S. F. Glassman","13063","1976","8","30","South America - Neotropics","Brazil","Goiás","Goianopolis N ofg Goiana along BR 060, N of Santa Tereza",NA,NA,"see sheet #s 3487370 and 3487371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","S. F. Glassman","13063","1976","8","30","South America - Neotropics","Brazil","Goiás","Goianopolis N ofg Goiana along BR 060, N of Santa Tereza",NA,NA,"see sheet #s 3487370 and 3487371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","S. F. Glassman","13063","1976","8","30","South America - Neotropics","Brazil","Goiás","Goianopolis N ofg Goiana along BR 060, N of Santa Tereza",NA,NA,"see sheet #s 3487370 and 3487371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","S. F. Glassman","13063","1976","8","30","South America - Neotropics","Brazil","Goiás","Goianopolis N ofg Goiana along BR 060, N of Santa Tereza",NA,NA,"see sheet #s 3487370 and 3487371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","3487371","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","S. F. Glassman","13063","1976","8","30","South America - Neotropics","Brazil","Goiás","Goianopolis N ofg Goiana along BR 060, N of Santa Tereza",NA,NA,NA,"US01104235","US01104235_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","3487370","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","S. F. Glassman","13063","1976","8","30","South America - Neotropics","Brazil","Goiás","Goianopolis N ofg Goiana along BR 060, N of Santa Tereza",NA,NA,NA,"US01104234","US01104234_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","S. F. Glassman","13063","1976","8","30","South America - Neotropics","Brazil","Goiás","Goianopolis N ofg Goiana along BR 060, N of Santa Tereza",NA,NA,"see sheet #s 3487370 and 3487371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"216","2020-09-02 16:20:30-03","Cenargen","CEN","56852","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Roberto Fontes Vieira","1473","1993","04","30",NA,"Brasil","GO","Beira do Rio Corumbá, próximo ao eixo da barragem de Corumbá II.",NA,"Exsicatas","Fruto na carpoteca.","CEN00056852","CEN00056852 CEN00056852_1 CEN00056852_2 CEN00056852_3","CALDAS NOVAS","-48.483333","-17.55",NA,NA,NA,"R. C. Martins","-48.483333","-17.55","2011","10",NA,NA,NA,NA,NA,"2",NA
"217","2020-09-02 16:20:30-03","Cenargen","CEN","10743","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Aldicir Osni Scariot","12","1986","07","22",NA,"Brasil","PA","Igarapé Azul - 12 km do acampamento N1 da DOCEGEO - Serra Norte.","350","Exsicatas","PLANTULA (1)","CEN00010743","CEN00010743","MARABA","-50.7","-6",NA,NA,"350","M. Martins & E. L. Perez","-50.7","-6.0","2009","11",NA,NA,NA,NA,NA,"1",NA
"218","2020-09-02 16:20:30-03","Cenargen","CEN","12461","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Aldicir Osni Scariot","178","1988","12","13",NA,"Brasil","RO","Sitio Boa Vista - Prop. Paulino Braga.","220","Exsicatas","N° de estames = 50; N° receptaculo feminino por cacho: 464.","CEN00012461","CEN00012461 CEN00012461_1 CEN00012461_2 CEN00012461_3","PRESIDENTE MEDICI","-62.25","-10.666666",NA,NA,"220","M. Martins & E. L. Perez","-62.25","-10.666666","2009","11",NA,NA,NA,NA,NA,"5",NA
"219","2020-09-02 16:20:30-03","Cenargen","CEN","33312","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Ghillean Tolmie Prance","26109","1979","06","08",NA,"Brasil",NA,"Vicinity of Acurizal, Rio Paraguai.",NA,"Exsicatas","Leaflet 183 / side of leaf, leaf +- 8 m long, inflorescence pendulous. Fruto na carpoteca. Doação do The New York Botanical Garden - Instituto Nacional de Pesquisas da Amazônia - State of Mato Grosso.","CEN00033312","CEN00033312 CEN00033312_1 CEN00033312_2 CEN00033312_3 CEN00033312_4 CEN00033312_5 CEN00033312_6 CEN00033312_7",NA,"-57.533333","-17.866666",NA,NA,NA,"G. P. Lima","-57.533333","-17.866666","2017","08",NA,NA,NA,NA,NA,"1",NA
"220","2020-09-02 16:20:30-03","Cenargen","CEN","58027","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Michael Jeffrey Balick","3720","1993","11","23",NA,"Brasil","MA","15 km from Porto Franco, on road to Grajaú.",NA,"Exsicatas","Stemless palm (young ?), leaves 22, crispate, petiole 60-90 cm, rachis 5 m, pinnae 160-163 side, grouped.&nf;Doação The New York Botanical Garden - Institute of Economic Botany.","CEN00058027","CEN00058027 CEN00058027_1 CEN00058027_2 CEN00058027_3","GRAJAU","-47.333333","-6.25",NA,NA,NA,"G. P. Lima","-47.333333","-6.25","2017","08",NA,NA,NA,NA,NA,"5",NA
"221","2020-09-02 16:20:30-03","Cenargen","CEN","63039","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Glocimar Pereira-Silva","10784","2006","06","19",NA,"Brasil","TO","Canteiro de obras do UHE São Salvador (área do bota-fora).","260","Exsicatas","Área de influência direta (lago).","CEN00063039","CEN00063039 CEN00063039_1 CEN00063039_2 CEN00063039_3","PARANA","-48.235555","-12.81",NA,NA,"260",NA,"-48.235555","-12.81",NA,NA,NA,NA,NA,NA,NA,"4",NA
"222","2020-09-02 16:20:30-03","Cenargen","CEN","22653","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Bruno Machado Teles Walter","1819","1992","08","03",NA,"Brasil","GO","Fazenda Tiê Piranga (prop. Brahma), entrada a 5 km SE de Uruaçú, próximo ao rio Maranhão. Córrego aflora em lagoa azul.","440","Exsicatas","Folhas com ate 3.5 m de comp.; 180 folíolos em média (90 em cada lado da raquis). Espata e inflorescência estraminea. Cacho dos frutos com aprox. 15 kg. O ambiente geral faz uma transição discreta para mata seca. Bacia de inundação da UHE Serra da Mesa.","CEN00022653","CEN00022653 CEN00022653_1","URUACU",NA,"-14.55",NA,NA,"440","R. C. Martins","-4905000.0","-14.55","2011","10",NA,NA,NA,NA,NA,"4",NA
"223","2020-09-02 16:20:30-03","Cenargen","CEN","112277","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Jonatan Alves da Silva - IFN","1551","2018","07","25",NA,"Brasil","GO","Conglomerado: GO-702. Subunidade 2, subparcela 1, indivíduo 1.",NA,"Unicata","Inventário Florestal Nacional (IFN). Tipo de base reta. Fruto imaturo com dimensão de 6,0x2,5cm de forma coco, cor externas verde, internas marrom, seco com polpa. Fuste Casca externas marrom, interna marrom, espessura da casca externa fina, áspera.","CEN00112277","CEN00112277 CEN00112277_1","MORRINHOS","-49.32","-17.64",NA,NA,NA,"G. Pereira-Silva","-49.32","-17.64","2018","10",NA,NA,NA,NA,NA,"1",NA
"224","2020-09-02 16:20:30-03","Cenargen","CEN","12971","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Michelle Pinard","858",NA,NA,NA,NA,"Brasil","AC","Seringal Cachoeira, 35 km Sudeste de Xapuri.",NA,"Exsicatas","Doação da Universidade Federal do Acre - Rio Branco, Acre - Brasil.","CEN00012971",NA,"XAPURI","-68.5044021606445","-10.6517000198364","103965","auto",NA,"G. P. Lima",NA,NA,"2017","08",NA,NA,NA,NA,NA,"1",NA
"225","2020-09-02 16:20:30-03","Cenargen","CEN","10753","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Aldicir Osni Scariot","9","1986","10","04",NA,"Brasil","MT","N-5 - Jardim Botânico de Carajás - Serra Norte.",NA,"Exsicatas","Forma touceiras. Estipe colunar; ereta; de 20m de altura. Ocorre principalmente em margens de cursos d'agua. Reprodução sexuada e assexuada (perfilhamento). Plântulas.","CEN00010753","CEN00010753 CEN00010753_1 CEN00010753_2 CEN00010753_3 CEN00010753_4 CEN00010753_5 CEN00010753_6 CEN00010753_7 CEN00010753_8","POCONE","-56.6227989196777","-16.2567005157471","200792","auto",NA,"G. P. Lima",NA,NA,"2017","08",NA,NA,NA,NA,NA,"2",NA
"226","2020-09-02 16:20:30-03","Cenargen","CEN","37589","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Eduardo Lleras Perez","2279","1987","08","26",NA,"Brasil","MT","BR 364, km 165, 35 km a SE de Rondonópolis.","240","Exsicatas",NA,"CEN00037589","CEN00037589 CEN00037589_1 CEN00037589_2 CEN00037589_3 CEN00037589_4","RONDONOPOLIS","-54.6356010437012","-16.4708003997803","69781","auto","240","R. C. Martins","-5463333.0","-1675000.0","2011","10",NA,NA,NA,NA,NA,"2",NA
"227","2020-09-02 16:20:30-03","Cenargen","CEN","53321","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Aldicir Osni Scariot","926","2003","09","30",NA,"Brasil","TO",NA,"570","Exsicatas","131 pinas/lado; ráquis c/ 495 cm; pecíolo com 80 cm; pinas: 88 (basal); 66 (mediana); 11 cm (apical). Planta com 24 folhas; folhas com pinas em mais de um plano. Inflorescências masculinas e femininas separadas.","CEN00053321","CEN00053321 CEN00053321_1 CEN00053321_2 CEN00053321_3 CEN00053321_4 CEN00053321_5","DIANOPOLIS","-46.8205986022949","-11.627799987793","77760","auto","570","G. P. Lima","-4666278.0","-1163750.0","2017","08",NA,NA,NA,NA,NA,"4",NA
"228","2020-09-02 16:20:30-03","Cenargen","CEN","10760","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Eduardo Lleras Perez","2067","1985","12","04",NA,"Brasil","TO","Estrada Rio Javaé - Formoso do Araguaia, 5 km a leste do Rio Javaé.","240","Exsicatas","Manchas com cerca de 100 árvores.","CEN00010760","CEN00010760 CEN00010760_1 CEN00010760_2 CEN00010760_3 CEN00010760_4","FORMOSO DO ARAGUAIA","-49.5289001464844","-11.7966995239258","161471","auto","240","G. P. Lima","-5003333.0","-1176667.0","2017","08",NA,NA,NA,NA,NA,"3",NA
"229","2019-06-05 10:33:09-03","UFG","HJ","5596","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Guilherme, FAG; Carneiro, SES; Bernasol, WP","1712","2009","04","20",NA,"Brasil","Goiás","UHE Salto do Rio Verdinho.",NA,NA,NA,"HJ00005596",NA,"São Simão","-50.766667","-19.149444",NA,NA,NA,NA,"50º46'0''W","19º8'58''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
