"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","infraspecificEpithet","dayIdentified","fieldNumber","individualCount","typeStatus"
"102","2020-12-21 16:40:01-03","MBM","MBM","25847","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Reitz, R.","4905",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Campo do Massiambu",NA,NA,"MBM025847","MBM025847","Swallen, J.R.","Palhoça","-48.6678009033203","-27.645299911499","(Nees) Kunth",NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:44:58-03","UFMG","BHCB","70792","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Aristida","laevis","Aristida laevis","Girardi Deiro, AM","1388",NA,NA,NA,"Southern America","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"Bagé","-54.1068992614746","-31.3313999176025","(Nees) Kunth",NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:21:16-03","UFPR","UPCB","60875","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Kozera, C.","2857","2006","01","05",NA,"Brasil","Paraná","Ponte dos Arcos.",NA,"Herbácea cespitosa, campo seco..","UPCB0038302",NA,"Kozera, C.","Balsa Nova","-49.6356010437012","-25.5839004516602","(Nees) Kunth",NA,NA,NA,NA,"27346","auto","2007","03",NA,NA,NA,NA,NA,NA
"105","2016-06-15 13:03:00-03","MO","MOBOT","100913602","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","helleriana","Aristida helleriana","Marene Marchi|Jaime Mujica-Sallés","Marchi 3991","2012","11","11","South America","Brazil","Rio Grande do Sul","Estacia São Miguel, área de conservación del Banco de Germoplasma in situ de ~Butia odorata~.",NA,NA,NA,NA,NA,"Tapes","-51.363225","-30.529475","M. Marchi, Muj.-Sall. & R.L. Barbieri","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype"
"106","2011-10-17 18:06:00-02","MO","MOBOT","1582913","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Zulma E. Rúgolo de Agrasar|Hilda M. Longhi-Wagner|S. Boechat|Ana María Molina","Rúgolo de Agrasar 1408","1992","12","6","South America","Brazil","Rio Grande do Sul","Ruta RS-020, 7 km después de Barabé. Barranca arenosa al borde de la ruta",NA,NA,NA,NA,NA,NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2011-10-17 18:06:00-02","MO","MOBOT","1582914","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Zulma E. Rúgolo de Agrasar|Hilda M. Longhi-Wagner|S. Boechat|Ana María Molina","Rúgolo de Agrasar 1416","1992","12","6","South America","Brazil","Rio Grande do Sul","Ruta RS-020, 7 km después de Barabé. Barranca arenosa al borde de la ruta",NA,NA,NA,NA,NA,NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2013-08-23 04:12:00-03","MO","MOBOT","1765539","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","W.G. Herter","Herter 1642","1933","12","2","South America","Uruguay","Rivera","Galco",NA,NA,NA,NA,"H. Longhi-Wagner, 1991 (ICN)",NA,NA,NA,"(Nees) Kunth","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2010-04-06 21:16:00-03","MO","MOBOT","2228669","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Armando T. Hunziker|Alfredo E. Cocucci|José A. Caro","Hunziker 14002","1959","3","3","South America","Argentina","Córdoba","Sierra Grande: Ruta nº 20, Cerro Blanco, más arriba de El Durazno",NA,NA,NA,NA,"Caro, A.","Punilla",NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2009-06-25 14:15:00-03","MO","MOBOT","2228681","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Armando T. Hunziker","Hunziker 15061",NA,NA,NA,"South America","Argentina","Córdoba","Sierra de Achala (falda oeste): Subiendo desde Mina Clavero a Pampa de Achala",NA,NA,NA,NA,"Caro, A.","San Alberto",NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2009-06-25 14:15:00-03","MO","MOBOT","2248826","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Armando T. Hunziker","Hunziker 2706p.p.","1943","3","16","South America","Argentina","Salta","Amblayo",NA,NA,NA,NA,"Sulekic, A. A.","San Carlos",NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-06-25 14:15:00-03","MO","MOBOT","2248847","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Armando T. Hunziker","Hunziker 22503","1974","1","25","South America","Argentina","Córdoba","Sierra Grande (falda este): entre Yacanto y Atos Pampa",NA,NA,NA,NA,NA,"Calamuchita",NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","2248868","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","CARO","CARO 2818","1958","12","5","South America","Argentina","Córdoba","Ruta nº 20: entre El Durazno y Cerro Blanco, cerca del Río Yuspe",NA,NA,NA,NA,"Caro, A.","Punilla",NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-01-31 04:34:00-03","MO","MOBOT","2257057","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","David L. Anderson","Anderson 2401","1972","3","29","South America","Argentina","San Luis","Estancia El Rincón del Valle de R. Sorondo, Valle de Pacanta",NA,NA,NA,NA,NA,"Pringles",NA,NA,"(Nees) Kunth","1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-01-31 04:12:00-03","MO","MOBOT","2290931","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","David L. Anderson|H.B. Molinero|J.E. Alliney","Anderson 3233","1976","12","7","South America","Argentina","Córdoba","Estancia El Potrero, al noreste de La Punilla, San Luis",NA,NA,NA,NA,NA,"Río Cuarto",NA,NA,"(Nees) Kunth","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"116","2009-06-25 14:16:00-03","MO","MOBOT","2432049","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Armando T. Hunziker","Hunziker 6960","1946","10","17","South America","Argentina","Córdoba","Sierra Grande: Copina, rumbo a Pampa de Achala",NA,NA,NA,NA,"Caro, A.","Punilla",NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-08-23 08:49:00-03","MO","MOBOT","2482567","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Lyman B. Smith|Roberto M. Klein","Smith 8252","1956","12","4","South America","Brazil","Rio Grande do Sul","Curitibanos",NA,NA,NA,NA,"Longhi-Wagner, H. M.",NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2011-03-16 22:19:00-03","MO","MOBOT","2513780","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Bernardo Rosengurtt","Rosengurtt 6429b","1956","1","16","South America","Uruguay","Rocha","Camino de Los Indios",NA,NA,NA,NA,NA,NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2012-04-04 15:31:00-03","MO","MOBOT","2821165","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Hilda M. Longhi-Wagner","Longhi-Wagner 1532","1987","11","16","South America","Brazil","Rio Grande do Sul","Bagé. junto à ponte rio Camaquã.",NA,NA,NA,NA,NA,NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"120","2009-06-25 21:28:00-03","MO","MOBOT","2821226","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Anonymous","Anonymous 1553","1987","11","17","South America","Brazil","Rio Grande do Sul","Dom Pedrito, BR-293, Km 194, âpós rio Piraí. Campo sujo, beira de estrada.",NA,NA,NA,NA,"H. Wagner",NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-05-05 04:12:00-03","MO","MOBOT","2821339","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Malagarriga, Ramón Peñafort","Malagarriga 1622","1950",NA,NA,"South America","Brazil","Rio Grande do Sul","Inst. Agr. do Sul.",NA,NA,NA,NA,"Hilda M. Longhi-Wagner",NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","2821666","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Tarciso S. Filgueiras","Filgueiras 881","1981",NA,NA,"South America","Brazil","Goiás","Capim duro, crescendo em margem de rodovia, entre Brasilia e Luziânia. Mun. Luziânia, Espiguetas ve arroxeadas. Ocasional.",NA,NA,NA,NA,"Longhi-Wagner",NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","2821837","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Troels M. Pedersen","Pedersen 12571","1979","11","28","South America","Brazil","Rio Grande do Sul","Mun. Dom. Pedrito: near Estância Santo Affonso. Rough grassland.",NA,NA,NA,NA,"Longhi-Wagner",NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-07-16 16:03:00-03","MO","MOBOT","2821959","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Karner Hagelund","Hagelund 13459","1980","11","30","South America","Brazil","Rio Grande do Sul","Fazenda Faxinal-Arrolo dos Ratos.",NA,NA,NA,NA,"Hilda Longhi-Wagner",NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","2821999","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Hilda M. Longhi-Wagner","Longhi-Wagner 1995","1989",NA,NA,"South America","Brazil","Rio Grande do Sul","Porto, Alegre, Morro da Polícia.",NA,NA,NA,NA,"H. Longhi-Wagner",NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2009-06-24 20:49:00-03","MO","MOBOT","2822067","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Jason R. Swallen","Swallen 7757","1945","12","17","South America","Brazil","Rio Grande do Sul","Common on hillsides with A. Pallens, Valinho, 3-4 km. from Passo Fundo,",NA,NA,NA,NA,NA,NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2009-06-24 20:49:00-03","MO","MOBOT","2822080","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Jason R. Swallen","Swallen 7603","1945","12","5","South America","Brazil","Rio Grande do Sul","Fazenda Experimental de Criacão Bagé.",NA,NA,NA,NA,NA,NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2009-06-24 20:49:00-03","MO","MOBOT","2822146","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Jason R. Swallen","Swallen 7171","1945","10","23","South America","Brazil","Rio Grande do Sul","Instituto Agronomico do Sul, Pelotas,",NA,NA,NA,NA,NA,NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2009-06-24 20:49:00-03","MO","MOBOT","2822202","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Jason R. Swallen","Swallen 7607","1945","12","5","South America","Brazil","Rio Grande do Sul","Fazenda Experimental de Criacão Bagé,",NA,NA,NA,NA,NA,NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-03-29 10:41:35-03","UFSM","HDCF","7167","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Nicolini, G.",NA,"2015","06","17","América","Brasil","Rio Grande do Sul",NA,NA,"Altura de 0,2 m, RS-575-3-1-1H",NA,NA,"Canto-Dorow, T. S.","Santana do Livramento","-55.44","-30.6","(Nees) Kunth",NA,NA,"-55.44","-30.6",NA,NA,"2015","10",NA,NA,"27",NA,NA,NA
"131","2017-11-24 14:11:59-02","UFLA","ESAL","3495","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Gavilanes, ML","287",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Morro Santana",NA,"; ; ;",NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738","(Nees) Kunth",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-11-24 14:11:59-02","UFLA","ESAL","514","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Valls","2.177",NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,"; ; ;",NA,NA,"Hilda M. Longhi - Wagner","Rio Pardo","-52.378101348877","-29.9897003173828","(Nees) Kunth",NA,NA,NA,NA,"46320","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-07 11:44:56-03","FUVATES","HVAT","1231","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","E. Freitas","s.n.","2004","10","10",NA,"Brasil","Rio Grande do Sul","Morro da Polícia.",NA,NA,"HVAT00001231",NA,"E. Freitas","Porto Alegre","-51.23","-30.033056","(Nees) Kunth",NA,NA,"-51º13'48''W","-30º1'59''S",NA,NA,"2004","10",NA,NA,"10",NA,NA,NA
"134","2020-06-25 16:06:22-03","FUVATES","HVAT","5429","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","M. Caumo","242","2017","01","26",NA,"Brasil","Rio Grande do Sul","Vila Capivarita, Horto Tarumã CMPC.",NA,"Herbácea; APP com vegetação campestre - estágio inicial.","HVAT00005429",NA,"I. Boldrini; M. Caumo","Pantano Grande","-52.485833","-30.324444","(Nees) Kunth",NA,NA,"-52º29'9''W","-30º19'28''S",NA,NA,"2017","10",NA,NA,"29",NA,NA,NA
"135","2020-06-25 16:06:22-03","FUVATES","HVAT","3455","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","G. Bruisma","157","2010","12","12",NA,"Brasil","Rio Grande do Sul","Morro Gaúcho.",NA,NA,"HVAT00003455",NA,"E. Freitas","Arroio do Meio","-51.932778","-29.337222","(Nees) Kunth",NA,NA,"-51º55'58''W","-29º20'14''S",NA,NA,"2011","05",NA,NA,"06",NA,NA,NA
"136","2018-08-28 14:52:34-03","UPF","RSPF","522","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis",NA,NA,"1970","09","27","América do Sul","Brasil","Rio Grande do Sul",NA,NA,"Gramineae/ Ex. BLA 4954",NA,NA,"B.M.A. Severo",NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-07-15 13:20:37-03","UPF","RSPF","1468","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae",NA,NA,NA,NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2018-08-28 14:52:34-03","UPF","RSPF","518","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Odir",NA,"1977","11","06","América do Sul","Brasil","Rio Grande do Sul","Sta Gema",NA,"Gramineae",NA,NA,"B.M.A. Severo",NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2018-08-28 14:52:34-03","UPF","RSPF","532","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","A.C. Pereira",NA,"1978","10","12","América do Sul","Brasil","Rio Grande do Sul",NA,NA,"Gramineae",NA,NA,"B.M.A. Severo","Bagé","-54.1068992614746","-31.3313999176025","(Nees) Kunth",NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2018-08-28 14:52:34-03","UPF","RSPF","531","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","B.M.A. Severo",NA,"1978","12","19","América do Sul","Brasil","Rio Grande do Sul","BR 386. Km 190",NA,"Gramineae",NA,NA,"B.M.A. Severo","Fontoura Xavier","-52.3457984924316","-28.9827995300293","(Nees) Kunth",NA,NA,NA,NA,"20220","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2018-08-28 14:52:34-03","UPF","RSPF","533","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","B.M.A. Severo",NA,"1979","10","05","América do Sul","Brasil","Rio Grande do Sul",NA,NA,"Gramineae",NA,NA,"B.M.A. Severo","Lagoa Vermelha","-51.5257987976074","-28.2085990905762","(Nees) Kunth",NA,NA,NA,NA,"42261","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2018-08-28 14:52:34-03","UPF","RSPF","525","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Marly; Jair",NA,"1971","02","07","América do Sul","Brasil","Rio Grande do Sul","São Miguel, Junto a Granja Odil Scipione",NA,"Gramineae",NA,NA,"Equipe Ismar B.","Passo Fundo","-52.4067001342773","-28.2628002166748","(Nees) Kunth",NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2018-08-28 14:52:34-03","UPF","RSPF","673","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","B.M.A. Severo",NA,NA,NA,NA,"América do Sul","Brasil","Rio Grande do Sul","Estrada entre Piratini e Caguçu",NA,"Gramineae",NA,NA,"B.M.A. Severo","Piratini","-53.1041984558105","-31.4480991363525","(Nees) Kunth",NA,NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2018-08-28 14:52:34-03","UPF","RSPF","521","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","B.M.A. Severo",NA,NA,NA,NA,"América do Sul","Brasil","Rio Grande do Sul",NA,NA,"Gramineae",NA,NA,"B.M.A. Severo","Porto Alegre","-51.2299995422363","-30.0331001281738","(Nees) Kunth",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2018-08-28 14:52:34-03","UPF","RSPF","671","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","I. Boldrini; B.M.A. Severo",NA,NA,NA,NA,"América do Sul","Brasil","Rio Grande do Sul","Morro da polícia",NA,"Gramineae",NA,NA,"B.M.A. Severo","Porto Alegre","-51.2299995422363","-30.0331001281738","(Nees) Kunth",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2018-08-28 14:52:34-03","UPF","RSPF","676","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","B.M.A. Severo",NA,NA,NA,NA,"América do Sul","Brasil","Rio Grande do Sul","S. João Velho",NA,"Gramineae",NA,NA,"B.M.A. Severo","Santo Ângelo","-54.2630996704102","-28.2992000579834","(Nees) Kunth",NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2018-08-28 14:52:34-03","UPF","RSPF","678","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","B.M.A. Severo",NA,NA,NA,NA,"América do Sul","Brasil","Rio Grande do Sul",NA,NA,"Gramineae",NA,NA,"B.M.A. Severo","Tupanciretã","-53.8358001708984","-29.0806007385254","(Nees) Kunth",NA,NA,NA,NA,"59498","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2018-08-28 14:52:34-03","UPF","RSPF","524","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Marly; Jair",NA,"1970","09","27","América do Sul","Brasil","Rio Grande do Sul","BR 259, Junto a fazenda da Brigada",NA,"Gramineae",NA,NA,"B.M.A. Severo",NA,NA,NA,"(Nees) Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2018-08-28 14:52:34-03","UPF","RSPF","670","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","B.M.A. Severo",NA,NA,NA,NA,"América do Sul","Brasil","Rio Grande do Sul","D. Feliciano",NA,"Gramineae",NA,NA,"B.M.A. Severo","Amaral Ferrador","-52.2574996948242","-30.8782997131348","(Nees) Kunth",NA,NA,NA,NA,"29758","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2018-08-28 14:52:34-03","UPF","RSPF","520","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","A.C. Pereira",NA,"1978","05",NA,"América do Sul","Brasil","Rio Grande do Sul","Morro da Embratel",NA,"Gramineae Descrição: Teratogia na espigueta",NA,NA,"B.M.A. Severo","Bagé","-54.1068992614746","-31.3313999176025","(Nees) Kunth",NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-07-15 13:20:37-03","UPF","RSPF","677","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","B.M.A. Severo",NA,NA,NA,NA,"América do Sul","Brasil","Rio Grande do Sul",NA,NA,"Gramineae",NA,NA,"B.M.A. Severo","Guaíba","-51.3250007629395","-30.113899230957","(Nees) Kunth",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2018-08-28 14:52:34-03","UPF","RSPF","675","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","B.M.A. Severo",NA,NA,NA,NA,"América do Sul","Brasil","Rio Grande do Sul",NA,NA,"Gramineae",NA,NA,"B.M.A. Severo","Júlio de Castilhos","-53.6817016601562","-29.226900100708","(Nees) Kunth",NA,NA,NA,NA,"41205","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2018-08-28 14:52:34-03","UPF","RSPF","530","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Odir",NA,"1977","11","12","América do Sul","Brasil","Rio Grande do Sul","Estrada entre Passo Fundo e Coxilha, Km 3",NA,"Gramineae Descrição: Ápice escabroso na folha",NA,NA,"B.M.A. Severo","Passo Fundo","-52.4067001342773","-28.2628002166748","(Nees) Kunth",NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2018-08-28 14:52:34-03","UPF","RSPF","526","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Marly; Jair",NA,"1979","10","07","América do Sul","Brasil","Rio Grande do Sul","Estrada entre Passo Fundo e Ernestina",NA,"Gramineae",NA,NA,"B.M.A. Severo","Passo Fundo","-52.4067001342773","-28.2628002166748","(Nees) Kunth",NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2018-08-28 14:52:34-03","UPF","RSPF","528","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Marly; Jair",NA,"1970","11","06","América do Sul","Brasil","Rio Grande do Sul","Estrada entre Passo Fundo e Getúlio Vargas, RST km 16",NA,"Gramineae",NA,NA,"B.M.A. Severo","Passo Fundo","-52.4067001342773","-28.2628002166748","(Nees) Kunth",NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2018-08-28 14:52:34-03","UPF","RSPF","805","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","B.M.A. Severo; et al.",NA,"1982","05","15","América do Sul","Brasil","Rio Grande do Sul","Estrada entre Passo Fundo e Lagoa Vermelha; Granja Dr. A. Amantino BR 285, km 64-65",NA,"Gramineae/ ver n° 791",NA,NA,NA,"Passo Fundo","-52.4067001342773","-28.2628002166748","(Nees) Kunth",NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2018-08-28 14:52:34-03","UPF","RSPF","238","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","B.M.A. Severo; et al.",NA,"1981","03","25","América do Sul","Brasil","Rio Grande do Sul","Estrada entre Passo Fundo e Lagoa Vermelha; Granja Dr. A. Amantino BR 285, km 64-65, baixada",NA,"Gramineae / ver 237",NA,NA,"B.M.A. Severo","Passo Fundo","-52.4067001342773","-28.2628002166748","(Nees) Kunth",NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2018-08-28 14:52:34-03","UPF","RSPF","529","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","Angela",NA,"1971","05","20","América do Sul","Brasil","Rio Grande do Sul","Estrada entre Passo Fundo e Marau; RS Km 17",NA,"Gramineae",NA,NA,NA,"Passo Fundo","-52.4067001342773","-28.2628002166748","(Nees) Kunth",NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2018-08-28 14:52:34-03","UPF","RSPF","674","S","Plantae",NA,NA,"Poaceae","Aristida","laevis","Aristida laevis","B.M.A. Severo",NA,NA,NA,NA,"América do Sul","Brasil","Rio Grande do Sul","Estrada entre Passo Fundo e Ronda Alta",NA,"Gramineae",NA,NA,"B.M.A. Severo","Passo Fundo","-52.4067001342773","-28.2628002166748","(Nees) Kunth",NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
