"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"1349","2015-03-13 19:07:31-03","F","FMNH-SEEDPLANTS","V0269362F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"A. Schinini","19491","1979","12","7","Argentina","Santiago Del Estero",NA,"Depto. Copo. 13 km SW de Los Tigres",NA,NA,NA,NA,NA,NA,NA,"V0269362F","V0269362F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1350","2015-03-13 19:07:31-03","F","FMNH-SEEDPLANTS","V0269363F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"E. Bordas","4239","1987","2","14","Paraguay","Cordillera",NA,"Caacupe: Barrio Alegre",NA,NA,NA,NA,NA,NA,NA,"V0269363F","V0269363F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1351","2015-03-13 19:07:31-03","F","FMNH-SEEDPLANTS","V0269364F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"Buttura","343","1979","11","21","Brazil","Paraná",NA,"Guaira, Parque Sete Quedas",NA,NA,NA,NA,NA,NA,NA,"V0269364F","V0269364F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1352","2017-08-21 16:22:02-03","F","FMNH-SEEDPLANTS","V0269365F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"J. C. Lindeman & J. H. de Haas","3417","1966","11","26","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0269365F","V0269365F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1353","2015-03-13 19:07:31-03","F","FMNH-SEEDPLANTS","V0269366F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,NA,"14773","1986","10","30","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0269366F","V0269366F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1354","2015-03-13 19:07:31-03","F","FMNH-SEEDPLANTS","V0269367F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"A. Amaral, Jr.","2079","1975","11","12","Brazil","São Paulo","Rubiao Junior","Botucatu, Jardim Botanico Campus UNESP",NA,NA,NA,NA,"870",NA,NA,"V0269367F","V0269367F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1355","2015-03-13 19:07:31-03","F","FMNH-SEEDPLANTS","V0269368F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"A. Amaral, Jr.","2066","1975","4","1","Brazil","São Paulo","Rubiao Junior","Botucatu, Jardim Botanico Campus UNESP",NA,NA,NA,NA,"870",NA,NA,"V0269368F","V0269368F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1356","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269369F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"L. R. H. Bicudo et al.","1461","1986","9","18","Brazil","São Paulo",NA,"Botucatu, Rodovia municipal (estrada do roberto), liga Vitoriana ao Rio bonito Campo e Nautica, ca 5 km de Vitoriana, Fazenda Gold Farm","-48","-22.8",NA,NA,NA,NA,NA,"V0269369F","V0269369F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1357","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269370F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"C. J. Campos & J. M. Lima","27472","1972","4","27","Brazil","São Paulo","Rubiao Junior","Botucatu, Jardim botanico campus UNESP",NA,NA,NA,NA,NA,NA,NA,"V0269370F","V0269370F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1358","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269371F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"A. Amaral, Jr.","4","1982","12","2","Brazil","São Paulo","Rubiao Junior","Botucatu, proximo ao Repouso do Inacio",NA,NA,NA,NA,NA,NA,NA,"V0269371F","V0269371F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1359","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269372F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"A. Amaral, Jr.","1811","1974","10","21","Brazil","São Paulo","Rubiao Junior","Botucatu, No Jardim Botanico da UNESP",NA,NA,NA,NA,"870",NA,NA,"V0269372F","V0269372F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1360","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269373F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"J. Murça Pires & P. P. Furtado","17260","1980","10","22","Brazil","Mato Grosso",NA,"Fazend-Congonha. P 7 (Radam) 'Amazonia.'",NA,NA,NA,NA,NA,NA,NA,"V0269373F","V0269373F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1361","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269374F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"G. G. Hatschbach & R. Kummrow","48433","1984","10","14","Brazil","Mato Grosso do Sul",NA,"Amambai, Rod. para Cel. Sapucaia.",NA,NA,NA,NA,NA,NA,NA,"V0269374F","V0269374F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1362","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269375F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"Mello Barreto","5203","1936","8","23","Brazil","Minas Gerais",NA,"Andrelandia. Cruz das Almas",NA,NA,NA,NA,NA,NA,NA,"V0269375F","V0269375F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1363","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269377F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"A. P. Duarte","13902","1970","11","3","Brazil","Minas Gerais",NA,"Estado de Minas Geris, margem do Paraiba",NA,NA,NA,NA,NA,NA,NA,"V0269377F","V0269377F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1364","2018-04-05 17:15:02-03","F","FMNH-SEEDPLANTS","V0269378F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"A. Schinini & E. Bordas","17867","1979","9","30","Paraguay","Chaco",NA,"Dep. Chaco; Cerro Leon","-60","-20.43",NA,NA,NA,NA,NA,"V0269378F","V0269378F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1365","2018-04-05 17:15:02-03","F","FMNH-SEEDPLANTS","V0269379F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"A. Schinini & E. Bordas","16501","1979","3","12","Paraguay","Nueva Asuncion",NA,"Dep. Nueva Asuncion. Loc: Ruta Trans-Chaco","-61","-21.5",NA,NA,NA,NA,NA,"V0269379F","V0269379F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1366","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269380F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"E. L. Cabral","103","1979","4","5","Argentina","Corrientes","Empedrado",NA,NA,NA,NA,NA,NA,NA,NA,"V0269380F","V0269380F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1367","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269381F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"A. Schinini et al.","18392","1979","9","14","Argentina","Corrientes","San Martín","Yapeyu. En costa del Río Urugua",NA,NA,NA,NA,NA,NA,NA,"V0269381F","V0269381F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1368","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269382F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"E. Hassler","7769","1901",NA,NA,"Paraguay","Concepción",NA,"[Dept. Amambay or Concepcion] In regione cursus superioris fluminis Apa",NA,NA,NA,NA,NA,NA,NA,"V0269382F","V0269382F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1369","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269383F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"E. Hassler","6124","1902",NA,NA,"Paraguay","Cordillera",NA,"Cerros de Tobaty",NA,NA,NA,NA,NA,NA,NA,"V0269383F","V0269383F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1370","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269384F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"P. Jörgensen","3459","1931","11",NA,"Paraguay","Guairá",NA,"Villarrica",NA,NA,NA,NA,NA,NA,NA,"V0269384F","V0269384F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1371","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269385F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"E. Hassler","7429","1901",NA,NA,"Paraguay","Concepción",NA,"Prope Concepción",NA,NA,NA,NA,NA,NA,NA,"V0269385F","V0269385F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1372","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269386F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"P. Brack et al.","s.n.","1981","10",NA,"Brazil","Rio Grande do Sul",NA,"Tenen Portelo. Parque Estadual do Turvo",NA,NA,NA,NA,NA,NA,NA,"V0269386F","V0269386F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1373","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269387F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"E. Dinelli","5148","1906","10","17","Argentina","Jujuy","Ledesma",NA,NA,NA,NA,NA,NA,NA,NA,"V0269387F","V0269387F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1374","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269388F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"T. Meyer","3199","1939","3","1","Argentina","Santa Fé",NA,"Indio Muerto",NA,NA,NA,NA,NA,NA,NA,"V0269388F","V0269388F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1375","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269389F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"L. A. Mroginski et al.","657","1972","4","9","Argentina","Corrientes",NA,"Dep. Gral. Paz., 12 km E de Ita Ibate, costa Río Parana",NA,NA,NA,NA,NA,NA,NA,"V0269389F","V0269389F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1376","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269391F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"L. A. Mroginski et al.","645","1972","4","9","Argentina","Corrientes",NA,"Dep. Gral. Paz., 12 km E de Ita Ibate, costa Río Parana",NA,NA,NA,NA,NA,NA,NA,"V0269391F","V0269391F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1377","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269392F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"A. Schinini & L. A. Mroginski","4437","1972","4","16","Argentina","Corrientes","Itati","orilla del Río Parana",NA,NA,NA,NA,NA,NA,NA,"V0269392F","V0269392F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1378","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269393F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"A. Schinini & L. A. Mroginski","4636","1972","4","22","Argentina","Corrientes","Capital","Ruta 12, 19 Km E de Corrientes, Paraje Km 13",NA,NA,NA,NA,NA,NA,NA,"V0269393F","V0269393F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1379","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269394F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"M. M. Arbo","2357","1979","9","1","Argentina","Corrientes","Ituzaingo",NA,NA,NA,NA,NA,NA,NA,NA,"V0269394F","V0269394F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1380","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269395F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"O. Kuntze","s.n.","1892","9",NA,"Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,"V0269395F","V0269395F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1381","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269396F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"K. Fiebrig","832","1903","2","4","Paraguay","Cordillera",NA,"Left from Piribabuay and South from Tobati",NA,NA,NA,NA,NA,NA,NA,"V0269396F","V0269396F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1382","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269397F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"A. Schinini","13807","1976","11","19","Argentina","Corrientes","Ituzaingo","Loc. Isla Apipe, Pto. San Antonio",NA,NA,NA,NA,NA,NA,NA,"V0269397F","V0269397F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1383","2018-04-24 13:17:02-03","F","FMNH-SEEDPLANTS","V0354480F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"RRC ID Flag",NA,NA,NA,"D. C. Daly","2263","1983","7","22","Bolivia","Santa Cruz","Chiquitos","20-35 Km SSE of Santiago de Chiquitos","-59","-18.53",NA,NA,"400",NA,NA,"V0354480F","V0354480F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"2263",NA,NA
"1384","2018-03-07 15:58:05-03","F","FMNH-SEEDPLANTS","V0354481F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","55789","1991","11","5","Brazil","São Paulo",NA,"Rod. SP-255, mun. Jataí",NA,NA,NA,NA,NA,NA,NA,"V0354481F","V0354481F_01 V0354481F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"44789",NA,NA
"1385","2019-06-11 12:43:53-03","F","FMNH-SEEDPLANTS","V0354482F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"RRC ID Flag",NA,NA,NA,"A. Jardim","1474","1994","12","28","Bolivia","Santa Cruz","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,"V0354482F","V0354482F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"1474",NA,NA
"1386","2018-04-24 13:16:59-03","F","FMNH-SEEDPLANTS","V0354483F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"RRC ID Flag",NA,NA,NA,"A. Jardim","1955","1995","3","31","Bolivia","Santa Cruz","Ñuflo de Chávez","Las Trancas. Lomerio cerca a las parcelas de Bolfor. Bosque Chiquitiano",NA,NA,NA,NA,"400",NA,NA,"V0354483F","V0354483F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"1955",NA,NA
"1387","2018-04-24 13:16:57-03","F","FMNH-SEEDPLANTS","V0354484F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"RRC ID Flag",NA,NA,NA,"T. J. Killeen","1694","1986","1","29","Bolivia","Santa Cruz","José Miguel de Velasco","halfway between San Miguel and San Rafael","-60","-16.75",NA,NA,"500",NA,NA,"V0354484F","V0354484F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"1694",NA,NA
"1388","2018-04-24 13:17:59-03","F","FMNH-SEEDPLANTS","V0354485F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"RRC ID Flag",NA,NA,NA,"M. Nee","34239","1987","2","24","Bolivia","Santa Cruz","Andrés Ibañez","12 km E of center of Santa Cruz de la Sierra on road to Cotoca","-63","-17.77",NA,NA,"375",NA,NA,"V0354485F","V0354485F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"34239",NA,NA
"1389","2018-04-24 13:18:01-03","F","FMNH-SEEDPLANTS","V0354486F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"RRC ID Flag",NA,NA,NA,"M. Nee","46697","1996","1","5","Bolivia","Santa Cruz","Andrés Ibañez","at quebrada 10.5 Km SSE of center of Cotoca, 9.5 Km SSE of turnoff from highway bypass at Cotoca on dirt road to Paurito","-62","-17.83",NA,NA,"345",NA,NA,"V0354486F","V0354486F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"46697",NA,NA
"1390","2018-04-24 13:17:29-03","F","FMNH-SEEDPLANTS","V0354487F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"RRC ID Flag",NA,NA,NA,"J. C. Solomon","10361","1983","5","1","Bolivia","Tarija",NA,"Prov. O'Connor. 73.1 Km E of Tarija-Padcaya road, on road to Entre Ríos (ca 1 Km below Narvaez)","-64","-21.42",NA,NA,"1700",NA,NA,"V0354487F","V0354487F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"10361",NA,NA
"1391","2018-04-24 13:16:43-03","F","FMNH-SEEDPLANTS","V0354488F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"RRC ID Flag",NA,NA,NA,"M. Toledo","279","1993","12","7","Bolivia","Santa Cruz","Ñuflo de Chávez","Región de Lomerío. Comunidad San Antonio","-61","-16.77",NA,NA,"300","500",NA,"V0354488F","V0354488F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"279",NA,NA
"1392","2019-06-11 13:09:28-03","F","FMNH-SEEDPLANTS","V0354489F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"RRC ID Flag",NA,NA,NA,"S. G. Tressens","3527","1988","11","27","Argentina","Corrientes","Ituzaingo","Rincón Santa María, Pto. Jupiter",NA,NA,NA,NA,NA,NA,NA,"V0354489F","V0354489F_01 V0354489F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"3527",NA,NA
"1393","2018-04-24 13:17:11-03","F","FMNH-SEEDPLANTS","V0354490F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"RRC ID Flag",NA,NA,NA,"I. G. Vargas C.","3567","1994","10","24","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"V0354490F","V0354490F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"3567",NA,NA
"1394","2018-04-24 13:16:40-03","F","FMNH-SEEDPLANTS","V0354491F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"RRC ID Flag",NA,NA,NA,"J. Willian","136","1986","8","15","Bolivia","Chuquisaca","Luis Calvo","In forest near forest-field margin at Rancho Guaranguy, 6 km N of Muyupampa (Vaca Guzmán)",NA,NA,NA,NA,NA,NA,NA,"V0354491F","V0354491F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"136",NA,NA
"1395","2015-03-13 19:07:30-03","F","FMNH-SEEDPLANTS","V0269324F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"D. R. Brunner","1303","1985","11","6","Paraguay","Itapúa",NA,"Reserva Salto Tembey","-54","-26.63",NA,NA,NA,NA,NA,"V0269324F","V0269324F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1396","2015-03-13 19:07:30-03","F","FMNH-SEEDPLANTS","V0269325F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"D. R. Brunner","1339","1985","11","11","Paraguay","Presidente Hayes",NA,"Cuenca del rio Pilcomayo, km 18 de la ruta 12 hacia Fortin Martinez","-57","-25.12",NA,NA,"70",NA,NA,"V0269325F","V0269325F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1397","2015-03-13 19:07:31-03","F","FMNH-SEEDPLANTS","V0269344F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"W. Hahn et al.","875","1982","12","13","Paraguay","Caaguazú",NA,"3 km N of Yhú","-55","-25",NA,NA,NA,NA,NA,"V0269344F","V0269344F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1398","2015-03-13 19:07:32-03","F","FMNH-SEEDPLANTS","V0269390F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"A. Krapovickas","27534","1975","3","12","Argentina","Corrientes","Esquina","26 km SE de Libertador. Est. La Blanca. Río Guayquiraro","-59","-3.0333",NA,NA,NA,NA,NA,"V0269390F","V0269390F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1399","2019-09-04 18:00:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium silvaticum",NA,NA,NA,NA,NA,"R. E. Fries","1660","1902","4","20","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"silvaticum",NA,NA,"Syntype"
"1400","2019-09-04 18:00:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium silvaticum",NA,NA,NA,NA,NA,"R. E. Fries","1483","1902",NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"silvaticum",NA,NA,"Syntype"
