"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","class","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","typeStatus"
"207","2020-09-12 05:00:02-03","US","US","2280499","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","J. E. Montes","1761",NA,NA,NA,"South America","Argentina","Misiones","Loreto, Dept. Candelaria",NA,NA,"220",NA,NA,NA,"US02364712",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"208","2020-09-12 05:00:02-03","US","US","3060899","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","J. E. Simonis, L. Perez, W. J. Hahn & R. Duré","159","1983","3","22","South America","Paraguay","Amambay","Dept. Amambayl Bella Vista, dry deciduous forest along Rio Apa",NA,NA,"200",NA,NA,NA,"US01630976",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"209","2020-09-12 05:00:02-03","US","US","2267268","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","A. L. Woolston","133",NA,NA,NA,"South America","Paraguay","Alto Paraguay","Primavera, Alto Paraguay.",NA,NA,NA,NA,NA,NA,"US01631043","US01631043_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","2708198","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","G. Hatschbach","14250","1966","4","28","South America","Brazil","Paraná","Est. Parana (Brasil). Mun. Cianorte. Fda. Lagôa.",NA,NA,NA,NA,NA,NA,"US01631047","US01631047_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"211","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","T. J. Page","s.n.","1852",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","3031573","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","E. Bordas","3607","1985","2","8","South America","Paraguay","Caaguazu","Departamento Caaguazú. Coronel Oviedo. Barrio Cerrito, north of town.",NA,NA,NA,NA,NA,NA,"US01631034",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","3357747","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","O. S. Ribas & L. B. Pereira","1750","1997","2","11","South America","Brazil","Paraná","Rio Samambaia (Mun. Jaguariaíva) Paraná.",NA,NA,NA,NA,NA,NA,"US01631040","US01631040_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","3315414","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","G. Hatschbach, A. Pott, V. J. Pott & J. M. Silva","62417","1995","5","7","South America - Neotropics","Brazil","Mato Grosso","Jauru, 5km O na rodovia para o trevo com a BR-174, Mato Grosso.",NA,NA,NA,NA,NA,NA,"US01631018","US01631018_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","3012982","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","E. Bordas","3173","1984","3","3","South America","Paraguay","Guaira","Departamento Guairá. Villarrica.",NA,NA,NA,NA,NA,NA,"US01631030",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"216","2020-09-12 05:00:02-03","US","US","2101810","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","B. Rambo","s.n.","1952","1","30","South America","Brazil",NA,"Brasilia, RGS, Palmeira. In campestribus alte dumetosis.",NA,NA,NA,NA,NA,NA,"US01631031","US01631031_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"217","2020-09-12 05:00:02-03","US","US","3198512","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","B. Pérez","112","1990","6","20","South America","Paraguay","Central","Central. Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.47","-25.33",NA,NA,NA,NA,"US01630979",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"218","2020-09-12 05:00:02-03","US","US","3473170","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","O. S. Ribas & L. B. Pereira","2628","1998","2","8","South America - Neotropics","Brazil","Mato Grosso do Sul","Rod. MS-295, 30km O de Iguatemi (Mun. Iguatemi) Mato Grosso do Sul.",NA,NA,NA,NA,NA,NA,"US01631036","US01631036_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"219","2020-09-12 05:00:02-03","US","US","3198517","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","E. M. Zardini & C. Velásquez","9900","1989","1","26","South America","Paraguay","Paraguari","Paraguari: Cerro Mbatoví. Forest along northern slope, in regeneration.","-57.12","-25.42",NA,NA,NA,NA,"US01631022",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"220","2020-09-12 05:00:02-03","US","US","2481323","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","A. Krapovickas, C. L. Cristóbal & R. Palacios","12498","1966","2","8","South America","Paraguay","Caaguazu","Dep. Caaguazú. 5 Km E de Caaguazú. Ruta 2.",NA,NA,NA,NA,NA,NA,"US01631027",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"221","2020-09-12 05:00:02-03","US","US","2432771","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","T. Pederson","3129","1955","1","22","South America","Paraguay",NA,"Villa Elisa.",NA,NA,NA,NA,NA,NA,"US01631048","US01631048_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"222","2020-09-12 05:00:02-03","US","US","2953173","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","L. Perez de Molas, M. Vavrek & E. Gonzalez","23","1982","1","27","South America","Paraguay","Central","Nemby, Dpto. Central.",NA,NA,NA,NA,NA,NA,"US01631035","US01631035_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"223","2020-09-12 05:00:02-03","US","US","619562","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","P. G. Lorentz","35*","1879","2","4","South America","Brazil",NA,"1½ m; ad Monte Calvario prope Villa occidental, [illegible text].",NA,NA,NA,NA,NA,NA,"US01631046","US01631046_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"224","2020-09-12 05:00:02-03","US","US","3012981","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","E. Bordas","1836","1982","11",NA,"South America","Paraguay","Central","Departamento Central. San Lorenzo, Ciudad Universitaria.",NA,NA,NA,NA,NA,NA,"US01631032",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"225","2020-09-12 05:00:02-03","US","US","3249651","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","G. Hatschbach, A. Schinini & J. M. Silva","58742","1993","2","9","South America - Neotropics","Brazil","Mato Grosso do Sul","Ponta Porã, km 22 da rod. para Antonio João, Mato Grosso do Sul.",NA,NA,NA,NA,NA,NA,"US01630983","US01630983_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"226","2020-09-12 05:00:02-03","US","US","3406233","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","J. A. Carneiro","386",NA,NA,NA,"South America","Brazil","Paraná","Ibaiti (Mun. Ibaiti) Paraná.",NA,NA,NA,NA,NA,NA,"US01631045","US01631045_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"227","2020-09-12 05:00:02-03","US","US","3080604","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","N. Soria","414",NA,NA,NA,"South America","Paraguay","Central","San Lorenzo, Dto Central",NA,NA,NA,NA,NA,NA,"US01630977",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"228","2020-09-12 05:00:02-03","US","US","3198515","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","E. M. Zardini & A. Salinas","24944","1990","12","7","South America","Paraguay","Central","Central. Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast. Savanna.","-57.47","-25.33",NA,NA,NA,NA,"US01631020","US01631020_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"229","2020-09-12 05:00:02-03","US","US","3198511","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","E. M. Zardini","11032","1989","2","17","South America","Paraguay","Guaira","Guaira: Cordillera de Ybytyruzú. Cerro Peró 1 km W of Destacamento Tororo.","-56.25","-25.92",NA,NA,NA,NA,"US01630978",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"230","2020-09-12 05:00:02-03","US","US","1473894","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","P. K. Dusén","16706","1915","2","17","South America","Brazil","Paraná","Paraná: Jaguariahyva in campo.",NA,NA,"720",NA,NA,NA,"US01631033","US01631033_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"231","2020-09-12 05:00:02-03","US","US","2432735","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","T. Pederson","5441","1960","2","14","South America","Argentina","Corrientes","Estancia Garruchos, Dept. Santo Tome",NA,NA,NA,NA,NA,NA,"US01631467",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"232","2020-09-12 05:00:02-03","US","US","3249643","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","G. Hatschbach, A. Schinini & J. M. Silva","58546","1993","2","7","South America - Neotropics","Brazil","Mato Grosso do Sul","Rod. MS-295, 1 km L de Mundo Novo, Mato Grosso do Sul.",NA,NA,NA,NA,NA,NA,"US01630981","US01630981_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"233","2020-09-12 05:00:02-03","US","US","3249645","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H. Rob.","G. Hatschbach","14250","1966","4","28","South America","Brazil","Paraná","Fda. Lagoa (mun. Cianorte) Paraná.",NA,NA,NA,NA,NA,NA,"US01630982","US01630982_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"234","2019-10-07 09:11:38-03","UEFS","HUEFS","146643","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Barbosa, E.","2083","2007","02","27",NA,"Brasil","Paraná","Fazenda Rondon.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"HUEFS0146643","HUEFS0146643",NA,"Jaguariaíva","Asteranae",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-10-07 09:11:38-03","UEFS","HUEFS","73290","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Hatschbach, G.","74436","2003","03","10",NA,"Brasil","Mato Grosso do Sul","Rodovia Bonito-Campo dos Ïndios, próximo de Três Morros","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"HUEFS0073290","HUEFS0073290","N.Roque","Bonito","Asteranae",NA,"71352","auto","2003","11",NA,NA,NA,NA,NA,NA
"236","2019-10-07 09:11:38-03","UEFS","HUEFS","104605","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Hatschbach, G.","76867","2004","03","09",NA,"Brasil","Mato Grosso do Sul","Rod. BR-277, próximo do Rio Xagu.",NA,NA,NA,NA,NA,"Capoeira.","HUEFS0104605","HUEFS0104605",NA,"Nova Laranjeiras","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-10-07 09:11:38-03","UEFS","HUEFS","83005","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Hatschbach, G.","74590","2003","03","11",NA,"Brasil","Mato Grosso do Sul","Rod. MS-472, trevo da Rod. BR -267 para Bela Vista, entre km 10-20","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,"HUEFS0083005","HUEFS0083005","J.M.Gonçalves","Bela Vista","Asteranae",NA,"66197","auto","2004","08",NA,NA,NA,NA,NA,NA
"238","2019-09-05 16:00:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii",NA,"G. Niederlein","481",NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"239","2019-01-25 15:34:03-02","IAC","IAC","21119","S","Plantae",NA,NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","G.G. Hatschbach","21585","1969","05","20",NA,"Brasil","Paraná","Fazenda Lagoa","-52.605","-23.6633",NA,NA,NA,NA,NA,NA,"H.F. Leitão Filho","Cianorte",NA,NA,NA,NA,"1970","08","10","-52.605","-23.6633",NA,NA,NA
"240","2019-11-01 14:54:10-03","UnB","UB","5369","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Gomes Júnior, JC","1502","1964","02","09","Southern America","Paraguay",NA,"Estrada que vai de Souza Puita ao Rio Pequi-doce",NA,NA,NA,NA,NA,"Brotos roxos muito vistosos.; Arbusto 1,5m. Flor roxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-01 14:54:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Montes, JE","14744","1955","02","15","Southern America","Argentina","Missiones","Dep. Cainguas, Puerto Rico",NA,NA,"205","205",NA,"Pl. follage anual (rebrota) 1-2m. Arbustiva, flores lilas rosadas; Habitat abra matorral, lugar alto, escasa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-05-06 11:53:34-03","UFU","HUFU","50954","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","76885","2004","03","10",NA,"Brasil","Mato Grosso do Sul","Rod. MS 295, próximo do km 35.","-54.5611000061035","-23.6802997589111","350","350",NA,"Ereta, flor lilás-escura.; Cerrado.","HUFU00047485","HUFU00047485","Nakajima, J.N.","Iguatemi",NA,NA,"71460","auto","2016","03",NA,NA,NA,NA,NA,NA
"243","2019-05-06 11:53:34-03","UFU","HUFU","50947","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","74778","2003","03","24",NA,"Brasil","Mato Grosso do Sul","Rodovia Bonito - Bodoquena, próximo da divisa.","-56.7150001525879","-20.5386009216309",NA,NA,NA,"Ereta, ca. 1 m. Flor lilás-escura.; Cerrado.","HUFU00047484","HUFU00047484","Nakajima, J.N.","Bodoquena",NA,NA,"47684","auto","2016","03",NA,NA,NA,NA,NA,NA
"244","2021-02-08 12:36:34-03","UFRGS","ICN","083333","S","Plantae","Dicotyledon",NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Gaelzer, MB","102",NA,NA,NA,"América do Sul","Brasil","RS",NA,"-53.6063995361328","-28.638599395752",NA,NA,NA,NA,NA,NA,"Marques, D","Cruz Alta",NA,NA,"44498","auto","2015","05","25",NA,NA,NA,NA,NA
"245","2021-02-08 12:36:34-03","UFRGS","ICN","181162","S","Plantae","Dicotyledon",NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Hagelund, K","657","1963","05","12","América do Sul","Brasil","RS","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,"Marques, D","Giruá",NA,NA,"23862","auto","2015","05","25",NA,NA,NA,NA,NA
"246","2021-02-08 12:36:34-03","UFRGS","ICN","128162","S","Plantae","Dicotyledon",NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Hagelund, K","2030",NA,NA,NA,"América do Sul","Brasil","RS","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,"Loeuille, B","Giruá",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-08 12:36:34-03","UFRGS","ICN","128171","S","Plantae","Dicotyledon",NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Hagelund, K","1779",NA,NA,NA,"América do Sul","Brasil","RS","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,"Loeuille, B","Giruá",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-02-08 12:36:34-03","UFRGS","ICN","046949","S","Plantae","Dicotyledon",NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Gaelzer, MB","103","1977","02","15","América do Sul","Brasil","RS",NA,"-53.7771987915039","-27.8507995605469",NA,NA,NA,NA,NA,NA,"Marques, D","Santo Augusto",NA,NA,"24835","auto","2015","05","25",NA,NA,NA,NA,NA
"249","2021-02-08 12:38:44-03","UFRGS","ICN","181753","S","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Hagelund, K","1709","1964","01",NA,"América do Sul","Brasil","RS","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,"Matzenbacher, NI; Mafioleti, SI","Giruá",NA,NA,"23862","auto","1990","04","10",NA,NA,NA,NA,NA
"250","2021-02-08 12:38:44-03","UFRGS","ICN","182613","S","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Hagelund, K","2049","1964","03",NA,"América do Sul","Brasil","RS","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,NA,"Giruá",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-02-08 12:38:44-03","UFRGS","ICN","181754","S","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","niederleinii","Vernonia niederleinii","Hieron.","Hagelund, K","9025","1972","02","25","América do Sul","Brasil","RS","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,"Matzenbacher, NI; Mafioleti, SI","Santo Ângelo",NA,NA,"25915","auto","1990","04","06",NA,NA,NA,NA,NA
"252","2019-11-21 10:00:55-03","IBt","SP","328101","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Correa Gomes Jr, J","1502","1964","01","09",NA,"Paraguai",NA,"Estrada que vai de Souza Puita ao Rio Pequi-Doce",NA,NA,NA,NA,NA,NA,NA,NA,"Simão Bianchini, R",NA,NA,NA,NA,NA,"2016","06","08",NA,NA,NA,NA,NA
"253","2019-11-21 10:00:55-03","IBt","SP","426306","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Dematteis, M; Salas, R; Vega, A","3052-I","2009","02","17","Southern America","Argentina","Misiones","Campina de Americo, cementerio",NA,NA,NA,NA,NA,NA,NA,NA,"Simão Bianchini, R","General Manuel Belgrano",NA,NA,NA,NA,"2016","06","08",NA,NA,NA,NA,NA
"254","2019-11-21 10:00:55-03","IBt","SP","43154","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Rodrigues, FM","15","1930","01","10","Southern America","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simão Bianchini, R","Posadas",NA,NA,NA,NA,"2016","08",NA,NA,NA,NA,NA,NA
"255","2019-11-21 10:00:55-03","IBt","SP","53908","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Montes, JE","1740","1946","01","07","Southern America","Argentina","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simão Bianchini, R","Santa Ana",NA,NA,NA,NA,"2016","06","08",NA,NA,NA,NA,NA
"256","2019-11-21 10:00:55-03","IBt","SP","53911","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Montes, JE","1761","1946","01","20","Southern America","Argentina","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simão Bianchini, R","Loreto",NA,NA,NA,NA,"2016","06","08",NA,NA,NA,NA,NA
"257","2019-11-21 10:00:55-03","IBt","SP","370784","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Hatschbach, G; Hatschbach, M; Barbosa, E","74590","2003","03","11",NA,"Brasil","Mato Grosso do Sul","Rod. MS - 472, trevo da Rod. BR - 267 para Bela Vista, entre km 10 - 20","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,NA,NA,"Gonçalves, JM","Bela Vista",NA,NA,"66197","auto","2004","08",NA,NA,NA,NA,NA,NA
"258","2019-11-21 10:00:55-03","IBt","SP","370769","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Hatschbach, G; Hatschbach, M; Barbosa, E","74436","2003","03","10",NA,"Brasil","Mato Grosso do Sul","Rodovia Bonito - Campo dos Índios, próximo de Três Morros","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,"Dematteis, M","Bonito",NA,NA,"71352","auto","2003",NA,NA,NA,NA,NA,NA,NA
"259","2019-11-21 10:00:55-03","IBt","SP","386536","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Hatschbach, G; Hatschbach, M; Barbosa, E","76917","2004","03","09",NA,"Brasil","Mato Grosso do Sul","Rod. MS-164, Fazenda Itamarati","-55.7256011962891","-22.5361003875732","700","700",NA,NA,NA,NA,"Dematteis, M","Ponta Porã",NA,NA,"102608","auto","2004",NA,NA,NA,NA,NA,NA,NA
"260","2019-11-21 10:00:55-03","IBt","SP","160820","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","niederleinii","Lessingianthus niederleinii","(Hieron.) H.Rob.","Davidse, G; D'Arcy, WG","11399","1976","03","15",NA,"Brasil","Paraná","17 km N of Castro along Highway PR-11","-50.0119018554688","-24.7910995483398","960","960",NA,NA,NA,NA,"Robinson, H","Castro",NA,NA,"50779","auto","2004",NA,NA,NA,NA,NA,NA,NA
