"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"380","2020-08-20 14:56:26-03","UFSC","FLOR","54916","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Barboza, E.","2013","12","03","Barboza, E.; Cordeiro, J.; Silva, J.M. & Motta, J.T.","4070","2013","10","30","Brasil","Santa Catarina","Campo Alegre","Campos do Quiriri.",NA,"-26.015278","49º57'88''W","26º0'55''S","arebusto de 2,50m, flor alvacenta","FLOR0054916",NA,"862","862",NA,NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-08-20 20:39:04-03","UFSC","FLOR","22125","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Smith, S.F.","1990",NA,NA,"Ribas, O.S.","183","1989","10","09","Brasil","Paraná","Antonina","Bairro Alto.","-48.7118988037109","-25.4286003112793",NA,NA,"arbusto, flor alva, 2m altura","FLOR0022125",NA,NA,NA,NA,NA,NA,NA,"Gentianales","38300","auto",NA,NA,NA,NA,NA,NA,NA
"382","2020-08-20 20:39:04-03","UFSC","FLOR","27671","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Smith, S.F.","1996",NA,NA,"Ribas, O.S.; Santos, E.P. dos & Cruz, J.M.","909","1995","10","23","Brasil","Paraná","Morretes","Estação Marumbi, Rio Taquaral.","-48.834400177002","-25.476900100708",NA,NA,"arbusto, flor alva, 2m altura","FLOR0027671",NA,NA,NA,NA,NA,NA,NA,"Gentianales","30514","auto",NA,NA,NA,NA,NA,NA,NA
"383","2020-08-20 20:39:04-03","UFSC","FLOR","28017","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Hatschbach, G.","1997",NA,NA,"Cordeiro, J.; Cruz, J.M.","1430","1997","03","20","Brasil","Paraná","São José dos Pinhais","Estrada para a Usina de Guaricana, Córrego Fundo.","-49.2064018249512","-25.5347003936768",NA,NA,"arbusto, Fruto Maduro, preto, 1,5m altura","FLOR0028017",NA,NA,NA,NA,NA,NA,NA,"Gentianales","45291","auto",NA,NA,NA,NA,NA,NA,NA
"384","2020-08-20 20:39:04-03","UFSC","FLOR","17526","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Delprete, P.","1998",NA,NA,"Falkenberg, D.B.","4486","1987","10","17","Brasil","Santa Catarina","Joinville","Reserva da CELESC, usina Piraí.","-48.8456001281738","-26.3043994903564",NA,NA,"arbusto com espinhos, pétalas brancas, Fruto Imaturo, verde, levemente piloso, 2m altura","FLOR0017526",NA,"400","400",NA,NA,NA,NA,"Gentianales","37150","auto",NA,NA,NA,NA,NA,NA,NA
"385","2020-08-20 20:39:04-03","UFSC","FLOR","1088","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Delprete, P.","1998",NA,NA,"Reitz, R.; Klein, R.M.","10055","1960","10","07","Brasil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre.","-48.6380996704102","-26.2432994842529",NA,NA,"arbusto, flor branca, 2m altura. Atualmente essa região pertence ao município de Campo Alegre (nota da curadoria em 2/2013).","FLOR0001088",NA,"1300","1300",NA,NA,NA,NA,"Gentianales","23627","auto",NA,NA,NA,NA,NA,NA,NA
"386","2020-08-20 14:56:26-03","UFSC","FLOR","15709","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","Hatschbach, G.","1986","01",NA,"Cordeiro, J.; Silva, J.M.","143","1985","09","11","Brasil","Paraná","Morretes","Véu de Noiva.","-48.834400177002","-25.476900100708",NA,NA,"arbusto, flor alva, 2m altura","FLOR0015709",NA,NA,NA,NA,NA,NA,NA,"Gentianales","30514","auto",NA,NA,NA,NA,NA,NA,NA
"387","2020-08-20 20:39:04-03","UFSC","FLOR","36260","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","Kirkbride Jr, J.H.","1978",NA,NA,"Kuhlmann, M.","2733","1951","11","01","Brasil","São Paulo","São Paulo","Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,"arbusto","FLOR0036260",NA,NA,NA,NA,NA,NA,NA,"Gentianales","53584","auto",NA,NA,NA,NA,NA,NA,NA
"388","2020-08-20 14:56:26-03","UFSC","FLOR","36163","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","Jung, S.L.","1980","10","16","Kuhlmann, M.; Toledo, J.F.","3381","1946","04","09","Brasil","São Paulo","São Paulo","Jardim Botânico, mata úmida em frente ao abrigo.","-46.6300010681152","-23.5400009155273",NA,NA,"flor roxo-alaranjado","FLOR0036163",NA,NA,NA,NA,NA,NA,NA,"Gentianales","53584","auto",NA,NA,NA,NA,NA,NA,NA
"389","2020-08-20 14:56:26-03","UFSC","FLOR","36253","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae","(L.B.Sm. & Downs) Steyerm.","Jung, S.L.","1980","10","16","Hoehne, F.C.","s.n.","1931","10","31","Brasil","São Paulo","São Paulo","Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,"Planta viva nº 125. Ex. 1ª Secção Botânica e Agronomia do Instituto Biológico.","FLOR0036253",NA,NA,NA,NA,NA,NA,NA,"Gentianales","53584","auto",NA,NA,NA,NA,NA,NA,NA
"390","2020-08-20 14:56:26-03","UFSC","FLOR","60941","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Pessoa, M.C.","2014","04",NA,"Barreto, K.D.; Fernandes, G.D. & Fernandes, R.D.","3105","1994","10","20","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.96","47º30'0''W","23º57'36''S","Árvore 2,5m alt, flores alvas","FLOR0060941","FLOR0060941",NA,NA,NA,NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-12-18 18:37:34-03","UFMT","UFMT","43085","S","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Pessoa, M.C.","2014","04",NA,"Ivanauskas, N.M.; Gorenstein, M.R.; Carneiro, P.H.M.; Sakamoto, D.G.; et al","1507","1996","06","07","Brasil","São Paulo","Jacupiranga","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha do Rolado.","-48","-24.6900005340576",NA,NA,"Arvoreta de 2m com espinhos, flores brancas.; Floresta Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35797","auto",NA,NA,NA,NA,NA,NA,NA
"392","2021-03-04 15:46:00-03","IF","SPSF","12539","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","J.A.Pastore","2011","12","02","G.A.D.C. Franco & A.Custodio Filho","707","1988","09","28","Brasil","SP","Salesópolis","Reserva Florestal, Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","18032","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"393","2021-03-04 15:46:00-03","IF","SPSF","50018","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M.L.Brotto","2013","10","02","M.E.Engels","1585","2013","09","02","Brasil","SP","Boraceia","Serra do Mar","-48.943056","-25.881944",NA,NA,"COLETA: Arbórea. Caule castanho. Folhas verdes. Flores alvas. Floresta Ombrófila Densa.; GEOGRAFIA: Linha de transmissão elétrica.;",NA,NA,"800","800","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"394","2021-03-04 15:46:00-03","IF","SPSF","45594","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","J.A.Pastore","2012","02","09","K.Spaolonzi & G.C.R.Turatti","72","2011","10","20","Brasil","SP","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.616667","-23.65",NA,NA,"COLETA: Arvoreta 3,2m altura e 3,5cm de DAP; flores brancas.;",NA,NA,"790","790","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"395","2021-03-04 15:46:00-03","IF","SPSF","51293","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M.L.Brotto","2015","09","23","M.L.Brotto","2004","2015","09","14","Brasil","PR","Piraquara","Recreio da Serra","-49.015556","-25.4475",NA,NA,"COLETA: Árvore de 3m; flor de corola branca.; GEOGRAFIA: Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.;",NA,NA,"990","990","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"396","2021-03-04 15:46:00-03","IF","SPSF","26756","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana",NA,NA,NA,NA,NA,"S.R.Ziller & W.Maschio","962","1995","09","20","Brasil","PR","Guaraqueçaba","mata ciliar","-48.3288993835449","-25.3066997528076",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","37295","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"397","2021-03-04 15:46:00-03","IF","SPSF","21746","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana",NA,NA,NA,NA,NA,"O.S.Ribas","909","1995","10","23","Brasil","PR","Morretes","rio Taquaral","-48.834400177002","-25.476900100708",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial atlantica&nf;;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","30514","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"398","2021-03-04 15:46:00-03","IF","SPSF","14775","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana",NA,NA,NA,NA,NA,"V.Nicolack & K.U.Kramer","82","1989","10","24","Brasil","PR","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","17116","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"399","2021-03-04 15:46:00-03","IF","SPSF","15553","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","J.A.Pastore","2011","12","02","P.L.R.Moraes","505","1991","10","07","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta armada, 3,5m altura; flores brancas, com odor.;",NA,NA,"700","700","América do Sul",NA,NA,"Magnoliophyta","Rubiales","34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"400","2021-03-04 15:46:00-03","IF","SPSF","31179","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts",NA,NA,NA,NA,"R.G.Udulutsch","702","2002","04","24","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.986944","-24.062222",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha do rio Taquaral&nf;;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"401","2021-03-04 15:46:00-03","IF","SPSF","31773","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts",NA,NA,NA,NA,"R.G.Udulutsch","554","2002","04","20","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.968889","-24.0675",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta estacional&nf;;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"402","2021-03-04 15:46:00-03","IF","SPSF","34453","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts",NA,NA,NA,NA,"L.S.Kinoshita & C.Urbanetz & F.T.Farah & S.H.Obando-Polo","244","2004","10","13","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.993333","-24.039444",NA,NA,"COLETA: XLS: SPSFNovo; Arbusto 1,70m altura, flores com pétalas brancas; GEOGRAFIA: entrada da trilha da Represa&nf;;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"403","2021-03-04 15:46:00-03","IF","SPSF","34469","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","J. A. Pastore","2007","11","28","L.S.Kinoshita & A.M.Correa & R.Cielo-Filho & R.F.C.Araujo & J.C.Galvão & P.Moraes","142","2004","10","15","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.993333","-24.056111",NA,NA,"COLETA: XLS: SPSFNovo; Arbusto 3m, flores brancas; GEOGRAFIA: mata atlântica, trilha do açude&nf;;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"404","2021-03-04 15:46:00-03","IF","SPSF","37213","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","G.A.D.C. Franco","2011","06","07","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & C.O.da.Silva & P.D.Fogaça","6152","2006","08","29","Brasil","SP","São Miguel Arcanjo","PECB","-47.924722","-24.016944",NA,NA,"COLETA: XLS: SPSFNovo; arvoreta, 2,5m alt., frutos imaturos verdes; GEOGRAFIA: Trilha do Turvinho 2&nf;UTM: X=202479 Y=7340811 ZONA=23J;",NA,NA,"816","816","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"405","2021-03-04 15:46:00-03","IF","SPSF","37533","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","J. A. Pastore","2007","12","03","C. de Moura & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & G.C.R.de Paula","126","2007","11","08","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.532222","-23.395",NA,NA,"COLETA: Arbusto, 50 cm, flores brancas.; GEOGRAFIA: Trilha da Cachoeira.;",NA,NA,"770","770","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"406","2021-03-04 15:46:01-03","IF","SPSF","39429","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","F. A. R. D. P. Arzolla","2008","03","17","J.A.Pastore & F. A. R. D. P. Arzolla & C. de Moura & F.E.S.P.Vilela","1556","2008","02","25","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.531944","-23.393889",NA,NA,"COLETA: Arvoreta até 2m, frutos negros; GEOGRAFIA: Trilha da Cachoeira;",NA,NA,"815","815","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"407","2021-03-04 15:46:01-03","IF","SPSF","51521","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","R.D.V. da Silva","2016","10","01","F.A.R.D.P. Arzolla et al.","1743","2015","07","28","Brasil","SP","Mogi das Cruzes","Estrada Cinco Estrelas","-46.135556","-23.462778",NA,NA,"GEOGRAFIA: Floresta ombrófila densa montana;",NA,NA,"960","960","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"408","2021-03-04 15:46:00-03","IF","SPSF","28781","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","J.A.Pastore","2011","12","02","R.S.Bianchini & S.Bianchini & R.P.G.Rosário","1433","2000","09","08","Brasil","SP","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Ombrófila Densa&nf;Arvoreta 2m altura; frutos imaturos verdes.; GEOGRAFIA: Núcleo Caraguatatuba;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","30093","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"409","2021-03-04 15:46:00-03","IF","SPSF","28774","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","J.A. Pastore","2011","12","02","L.Rossi & M.L.Kawasaki & L.Bopp","2156","2000","09","19","Brasil","SP","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Ombrófila Densa de Encosta&nf;Arvoreta 1,5m, alguns ramos espinescentes, flores brancas e frutos imaturos.; GEOGRAFIA: Núcleo Caraguatatuba&nf;Trilha dos Tropeiros;",NA,NA,"60","150","América do Sul",NA,NA,"Magnoliophyta","Rubiales","30093","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"410","2021-03-04 15:46:01-03","IF","SPSF","44196","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts",NA,NA,NA,NA,"R.A.F.Lima & A.G.Aguirre","859","2008","10","20","Brasil","SP","Ibiúna","Parque Estadual de Jurupará, Base roda D'Água","-47.2200012207031","-23.6499996185303",NA,NA,"COLETA: Floresta Ombrófila Densa Montana.; GEOGRAFIA: Mata Secundária;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","43112","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"411","2021-03-04 15:46:00-03","IF","SPSF","27918","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts",NA,NA,NA,NA,"F.A.R.D.P.Arzolla","247","2001","03","31","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","15840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"412","2021-03-04 15:46:00-03","IF","SPSF","33492","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts",NA,NA,NA,NA,"F.A.R.D.P.Arzolla","633","2004","09","23","Brasil","SP","São Paulo","P.E.Cantareira, regiao da Pedra Grande","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"413","2021-03-04 15:46:00-03","IF","SPSF","09673","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts",NA,NA,NA,NA,"A.C.Dias","60","1985","10","21","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"414","2017-09-11 17:13:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Guillemin, JBA","hb. Franqu804",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro, in Monte Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2017-09-11 17:13:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Riedel, L","650",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro, in Monte Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2017-09-11 17:13:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Riedel, L","153",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro, in Monte Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2017-09-11 17:13:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Burchell, WJ","3753","1826","12","22","Brazil","São Paulo","Cubatão","IBB/Cubatão, SP, from The Pico da Serra 1 1/2 miles toward São Paulo","-46.466667","-23.85","-46.466667","-23.85",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2017-09-11 17:13:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Riedel, L","153",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","In monte Corcovado.","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"419","2017-09-11 17:13:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Riedel, L","650",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","In monte Corcovado.","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"420","2017-09-11 17:13:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Chomelia","vauthieri","Chomelia vauthieri","Müll.Arg.",NA,NA,NA,NA,"Vauthier, AC","hb. DC.235",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra dos Orgâos prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2017-09-11 17:13:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Chomelia","vauthieri","Chomelia vauthieri","Müll.Arg.",NA,NA,NA,NA,"Vauthier, AC","et hb. com235",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra dos Orgâos prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-11-21 10:17:36-03","IBt","SP","300037","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Barbosa, MRV","2007",NA,NA,"Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT","8954","1995","09","02","Brasil","São Paulo","Eldorado","Parque Estadual Jacupiranga, Núcleo da Caverna do Diabo, trilha para o Mirante dos Angicos","-48.408889","-24.501667","-48.408889","-24.501667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-11-21 10:17:36-03","IBt","SP","300035","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Barbosa, MRV","2007",NA,NA,"Souza, JP; et al.","134","1995","02","16","Brasil","São Paulo","Tapiraí","Cachoeira do Chá, a 12 km de Tapiraí em direção a Juquiá","-47.560833","-20.029461","-47.560833","-20.029461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-02-04 09:02:31-03","IBt","SP","11877","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Loefgren, A","CGGs.n.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-11-21 10:17:36-03","IBt","SP","396644","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Delprete, PG","2005",NA,NA,"Hatschbach, G; Hatschbach, M; Silva, JM","74267","2002","11","15","Brasil","Mato Grosso do Sul","Bonito","Projeto Guaicurus, ínicio da rodovia oar Morraria do Sul","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA
"426","2019-11-21 10:17:36-03","IBt","SP","319210","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Cordeiro, J; Cruz, JM","1430","1997","03","20","Brasil","Paraná","São José dos Pinhais","Estrada para a Usina de Guaricana, Córrego Fundo","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"427","2021-02-04 09:02:31-03","IBt","SP","146089","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Davis, PH","60805","1976","09","09","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
