"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"1408","2009-02-05 03:32:00-02","MO","MOBOT","1091421","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","L. Painter","L. Painter","1996","6","21","Bolivia","Santa Cruz","Velasco","Lago Caimán. Parcela de investigación S-6, árbol No. 18. Bosque alto.","-60.9","-13.58333",NA,NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,"Painter 15",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409","2013-01-28 05:13:00-02","MO","MOBOT","1118279","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","G.L. Webster (DAV)","Bonifacio Mostacedo C.|René Guillén V.|L. Peña","1995","4","6","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Lago Caimán (Norte del Parque, cerca al Río Itenez). Bosque alto semideciduo. Suelos acidos, arcillo-arenoso. Parcela permanente:12-N6","-60.9","-13.58333",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,"Mostacedo C. 3068",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410","2008-05-27 22:02:00-03","MO","MOBOT","2923319","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","R.L. Liesner","Michael H. Nee","1992","1","29","Brazil","Amazonas",NA,"Mun. de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, then 23 km east on ZF3, Fazenda Esteio. Projeto Dinâmica Biológica de Fragmentos. Florestais, secondary growth and abandoned pastures between camp Colosso and camp Florestal.","-59.86666","-2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nee 42361",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411","2008-05-27 22:02:00-03","MO","MOBOT","2923285","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","R.L. Liesner","Michael H. Nee","1922","2","24","Brazil","Amazonas",NA,"Mun. de Manaus, Distrito Agropecuário de SUFRAMA, Rodovia BR 174, km 64, then 21 km east on ZF3, Fazenda Porto Alegre. Projeto Dinâmica Biológica Porto Alegre.Florestais, secondary vegetation (capoeira) and edge of tropical evergreen forest (mata de terra firme sobre latosolo amarelo), E side of reserva 3402 at Cabo Frio","-59.9","-2.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nee 42577",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412","2008-05-27 22:02:00-03","MO","MOBOT","3151805","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","André, M.","Édouard-François André","1999","11","17","Brazil","Amazonas",NA,"Reserva Florestal Dulce, Manaus-Itacoatiara, km 26. Trilha da Torre. Árvore ca. 6 m alt. Folhas verdes, a face superior mais escura. Mata de Terra Firme e Igarapé.","-59.96666","-2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"André 3183",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413","2015-03-30 09:08:00-03","MO","MOBOT","2922375","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","M.J.Huft","Ieda L. do Amaral|Cornélio|J. Guedes|J. Lima","1982","11","16","Brazil","Amazonas",NA,"Vila Bittencourt, rio Japurá, margem direita, localidade denominada Serrinha,. Mata de Terra firme, uma elevacao de + 100 m de altura, solo pedregoso recoberto de liquens e musgos.","-69.4166667","-1.4166667",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,"Amaral 487",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1414","2012-04-26 05:08:00-03","MO","MOBOT","3279453","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","K.J. Wurdack","André M. de Carvalho","1994","4","6","Brazil","Bahia",NA,"Munic. de Porto Seguro. Reserva da Brasil Holanda de Ind. S/A. Entrada no km 22 da Rod Eunapolis/P. Seguro. Ca 9.5 km na entrada Mata Higrofila Sul Baiana. Mata perturbada.","-39.32527","-16.4625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carvalho 4468",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415","2015-08-12 05:57:00-03","MO","MOBOT","146950","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"H. Balslev|et al.","2005","3","11","Ecuador","Sucumbíos",NA,"Reserva Faunistica Cuyabeno. Laguna Grande and surroundings, including Río Cuyabeno from Pto. Bolívar to above Laguna Cañangueno.","-76.16666",NA,NA,NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,"Balslev 97063",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","2021-01-10 20:45:27-03","INPA","INPA","105274","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Rylands, AB","1980","11","17","Brasil","Bahia","Una","Estação Lemos Maia. CEPLAC. Floresta ao lado W da estação.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"INPA0105274","INPA0105274 INPA0105274_e",NA,NA,NA,"190/1980","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"1417","2020-08-31 09:02:12-03","INPA","INPA","88562","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Coêlho, LF","Vieira, MGG","1979","10","04","Brasil","Rondônia","Porto Velho","Vila do Caneco-Mineração Jacundá a 106 km de Porto Velho BR-164.","-62.9","-9.116667","-62.9","-9.116667","112","112",NA,"INPA0088562","INPA0088562 INPA0088562_e INPA0088562_e1","1981","01",NA,"238","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418","2020-08-31 09:02:12-03","INPA","INPA","94284","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Ferreira, CAC","Ferreira, CAC","1980","06","20","Brasil","Pará","Oriximiná","Rio Trombetas, A 200 m da margem esquerda da estrada da cachoeira Porteira paralela ao rio Trombetas km 23.","-57.55355","-1.555211","-57.55355","-1.555211",NA,NA,NA,"INPA0094284","INPA0094284 INPA0094284_e INPA0094284_e1","1981",NA,NA,"1090","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419","2020-08-31 09:02:09-03","INPA","INPA","137462","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Vicentini, A","Ferreira, CAC","1984","10","19","Brasil","Acre","Cruzeiro do Sul","Estrada do Aeroporto da cidade., Estrada do Aeroporto da cidade","-73.216667","-7.133333","-73.216667","-7.133333",NA,NA,NA,"INPA0137462","INPA0137462 INPA0137462_e INPA0137462_e1","1997",NA,NA,"5147","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420","2020-08-31 09:02:11-03","INPA","INPA","68378","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Cordeiro, I dos R.","Gomes, M","1977","03","30","Brasil","Mato Grosso",NA,"Núcleo de Aripuanã; mata de terra firme, solo argiloso.","-59.4","-10.7","-59.4","-10.7",NA,NA,NA,"INPA0068378","INPA0068378 INPA0068378_e","2005","09",NA,"1068","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421","2021-01-10 20:45:27-03","INPA","INPA","187602","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Cordeiro, I dos R.","Setz, EZF","1990","12","07","Brasil","Amazonas","Manaus","Distrito Agropecuário, ZF3., Distrito Agropecuário da Suframa, Rod. BR-174, Km 64 depois 24 Km Leste na ZF-3, Fazenda Esteio, Igarapé do Acampamento Colosso.","-59.866667","-2.416667","-59.866667","-2.416667",NA,NA,NA,"INPA0187602","INPA0187602 INPA0187602_e","2005","09",NA,"1014","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422","2020-08-31 09:02:09-03","INPA","INPA","10169","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Rodrigues, WA","1961","11","23","Brasil","Amazonas","Manaus","Igarapé do Buião., Igarapé do Buião.","-60.025","-3.102","-60.025","-3.102",NA,NA,NA,"INPA0010169","INPA0010169 INPA0010169_e",NA,NA,NA,"2819a","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423","2021-01-10 20:45:27-03","INPA","INPA","101725","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Ramos, JF","Martinelli, G","1980","06","20","Brasil","Pará","Oriximinã","Serra do Cachorro, Rio Cachorro, Serra do Cachorro, 15 km NW de Cachoeira Porteira.","-57.12882","-1.003867","-57.12882","-1.003867","200","200",NA,"INPA0101725","INPA0101725 INPA0101725_e INPA0101725_e1","1990","01",NA,"7152","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424","2021-01-10 20:45:27-03","INPA","INPA","105708","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Silva, M da","Guarim Neto, G","1981","12","06","Brasil","Mato Grosso",NA,"Estação Ecológica de Iquê-Juruena, Estação Ecológica de Iquê-Juruena. Margens do Igarapé- Poeira.","-57.4","-16.8","-57.4","-16.8",NA,NA,NA,"INPA0105708","INPA0105708 INPA0105708_e INPA0105708_e1","1982","10",NA,"495","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425","2020-08-31 09:02:09-03","INPA","INPA","106871","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Amaral, IL do","1982","11","16","Brasil","Amazonas",NA,"Vila Bittencourt, Rio Japurá, Serrinha","-69.258348","-1.642784","-69.258348","-1.642784",NA,NA,NA,"INPA0106871",NA,NA,NA,NA,"487","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426","2020-08-31 09:02:09-03","INPA","INPA","109783","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Grimes, JW","Lowrie, SR","1980","10","25","Brasil","Acre","Rio Branco","BR 364, km 8, 8 km from Rio Branco-Porto Velho road.","-67.75","-10.02","-67.75","-10.02",NA,NA,NA,"INPA0109783","INPA0109783 INPA0109783_e INPA0109783_e1","1982",NA,NA,"643","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427","2020-08-31 09:02:09-03","INPA","INPA","11488","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Guedes, M","1900","07","31","Brasil","Pará","Belém","Murutucú, Murutuéu.","-48.5","-1.3","-48.5","-1.3",NA,NA,NA,"INPA0011488","INPA0011488 INPA0011488_e",NA,NA,NA,"MG1961","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428","2021-01-10 20:45:27-03","INPA","INPA","11492","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Pessoal do Museu Goeldi","1908","10","21","Brasil","Pará",NA,"E.F. de Bragança Santa Izabel, E. F. B. Santa Izabel.","-48.1","-1.4","-48.1","-1.4",NA,NA,NA,"INPA0011492","INPA0011492 INPA0011492_e",NA,NA,NA,"MG9745","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429","2020-08-31 09:02:09-03","INPA","INPA","11493","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Guedes, M","1897","10","28","Brasil","Pará","Belém","Sacramento, Sacramento.","-48.5","-1.3","-48.5","-1.3",NA,NA,NA,"INPA0011493","INPA0011493 INPA0011493_e",NA,NA,NA,"MG1254","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430","2020-08-31 09:02:09-03","INPA","INPA","11509","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Cavalcante, PB","1960","01",NA,"Brasil","Amazonas","São Gabriel da Cachoeira","Estrada Uaupés-Camanaús, Rio Negro, estrada Uaupés-Cmanaus.","-67.08","-0.11","-67.08","-0.11",NA,NA,NA,"INPA0011509","INPA0011509 INPA0011509_e",NA,NA,NA,"773","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431","2020-08-31 09:02:09-03","INPA","INPA","117046","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Huft, MJ","Daly, DC","1981","11","01","Brasil","Pará",NA,"Approx. 18 km from Tucuruí; 16 km S on old BR 422, then 2 km W on overgrown logging road","-49.683333","-3.883333","-49.683333","-3.883333",NA,NA,NA,"INPA0117046","INPA0117046 INPA0117046_e INPA0117046_e1","1983",NA,NA,"1163","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1432","2020-08-31 09:02:09-03","INPA","INPA","124584","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Vicentini, A","Todzia, CA","1983","07","05","Brasil","Amazonas",NA,"Rio Abacaxis, Terra Preta.","-58.666667","-4.366667","-58.666667","-4.366667",NA,NA,NA,"INPA0124584","INPA0124584 INPA0124584_e INPA0124584_e1","1997",NA,NA,"2318","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433","2020-08-31 09:02:09-03","INPA","INPA","125454","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Bastos, MNC","Santos, MR dos","1979","01","18","Brasil","Pará","Santarém","Santarém, Curuá-Una, Prainha.","-54.2","-2.8","-54.2","-2.8",NA,NA,NA,"INPA0125454","INPA0125454 INPA0125454_e","1979",NA,NA,"549","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434","2020-08-31 09:02:09-03","INPA","INPA","125857","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Cordeiro, I dos R.","Plowman, T","1982","12","03","Brasil","Amazonas","Maraã","Rio Japurá. Sítio Cuiú-Cuiú.","-65.05","-2.466667","-65.05","-2.466667",NA,NA,NA,"INPA0125857","INPA0125857 INPA0125857_e","2005","09",NA,"12111","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435","2020-08-31 09:02:09-03","INPA","INPA","13380","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Rodrigues, WA","1962","11","29","Brasil","Amazonas","Manaus","Igarapé do Buião., Igarapé do Buião.","-60.025","-3.102","-60.025","-3.102",NA,NA,NA,"INPA0013380","INPA0013380 INPA0013380_e",NA,NA,NA,"4847","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","2021-01-10 20:45:27-03","INPA","INPA","13425","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Rodrigues, WA","1962","11","28","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, km 27 da estrada Manaus-Itacoatiara.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,"INPA0013425","INPA0013425 INPA0013425_e",NA,NA,NA,"4892","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437","2020-08-31 09:02:09-03","INPA","INPA","134307","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Silva, MG da","Silva, MFF da","1979","12","08","Brasil","Pará",NA,"BR 230, Vilas Residenciais da UHT, BR-230, 8 km ao Sul das vilas residenciais da U.H.T.. A 2 km da estrada em uma picada para o interior da mata.","-49.6","-3.8","-49.6","-3.8",NA,NA,NA,"INPA0134307","INPA0134307 INPA0134307_e",NA,NA,NA,"162","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438","2020-08-31 09:02:09-03","INPA","INPA","135439","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Silva, MG da","Silva, MG da","1980","06","12","Brasil","Pará","Tucuruí","Km 20 da estrada para Breu Branco, Km 20 da estrada para Breu, próximo ao matadouro.","-49.7","-3.9","-49.7","-3.9",NA,NA,NA,"INPA0135439","INPA0135439 INPA0135439_e",NA,NA,NA,"5482","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","2020-08-31 09:02:09-03","INPA","INPA","136505","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Maciel, UN","Maciel, UN","1978","12","02","Brasil","Pará","Santarém","Região do Tapajós, Picada Porto Novo-Aramanai. Sub-bosque com cipoal.","-55.341631","-2.858506","-55.341631","-2.858506",NA,NA,NA,"INPA0136505","INPA0136505 INPA0136505_e","1979",NA,NA,"119","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440","2020-08-31 09:02:09-03","INPA","INPA","141284","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Secco, RS","Gentry, AH","1974","04","05","Brasil","Amazonas","Manaus","Campus do INPA","-59.985833","-3.096111","-59.985833","-3.096111",NA,NA,NA,"INPA0141284","INPA0141284 INPA0141284_e INPA0141284_e1","1992","05",NA,"11204","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","2020-08-31 09:02:11-03","INPA","INPA","144384","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Ramos, JF","Cordeiro, I dos R.","1985","07","15","Brasil","Amazonas","Barcelos","Serra do Aracá, Próximo a base da Serra do Aracá, acesso pelo Rio Jauari (Cuieras), afluente do Rio Aracá.","-63.366667","0.7","-63.366667","0.7",NA,NA,NA,"INPA0144384","INPA0144384 INPA0144384_e INPA0144384_e1","1990","01",NA,"217","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","2020-08-31 09:02:11-03","INPA","INPA","144437","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Cordeiro, I dos R.","1985","06","27","Brasil","Amazonas","Barcelos","Margem esquerda do Rio Aracá. Bacuquara., Margem esquerda do Rio Aracá. Localidade Bacuquara.","-63.5","-0.333333","-63.5","-0.333333",NA,NA,NA,"INPA0144437","INPA0144437 INPA0144437_e",NA,NA,NA,"272","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443","2020-08-31 09:02:11-03","INPA","INPA","148612","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Granville, JJ de","1984","01","26","French Guiana","Cayenne",NA,"Montagne de la Trinité, sommet NE ca 30 m in high forest on the trail te camp 4. in a chablia.",NA,NA,NA,NA,NA,NA,NA,"INPA0148612","INPA0148612 INPA0148612_e",NA,NA,NA,"6292","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444","2020-08-31 09:02:11-03","INPA","INPA","150563","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Huft, MJ","Thomas, WW","1985","09","25","Brasil","Mato Grosso","Sinop","Rd to Faz. Atlântica, 10-14 km W of BR163., Road to Fazenda Atlântica, 10-14 km W of BR-163 and 8 km N of road to Porto dos Gaúchos (MT-220).","-55.566667","-11.6","-55.566667","-11.6",NA,NA,NA,"INPA0150563","INPA0150563 INPA0150563_e INPA0150563_e1","1987",NA,NA,"4058","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445","2020-08-31 09:02:11-03","INPA","INPA","152915","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Vicentini, A","Ferreira, CAC","1986","10","28","Brasil","Amazonas","Jutaí","Estrada do Breu, a 4 km da cidade, Estrada de Breu, atrás da cidade a 4 km da cidade.","-67.266667","-3.233333","-67.266667","-3.233333",NA,NA,NA,"INPA0152915","INPA0152915 INPA0152915_e INPA0152915_e1","1997",NA,NA,"8318","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446","2020-08-31 09:02:11-03","INPA","INPA","157732","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Vicentini, A","Lima, HC de","1986","11","11","Brasil","Amazonas","Tefé","Próximo a Vila Nogueira.","-64.666667","-3.5","-64.666667","-3.5",NA,NA,NA,"INPA0157732","INPA0157732 INPA0157732_e INPA0157732_e1","1997",NA,NA,"2715","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447","2020-08-31 09:02:11-03","INPA","INPA","26956","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"Prance, GT","1969","02","11","Brasil","Roraima","Amajari","Auaris, 4-6 km south of Auaris.","-64.366667","4.05","-64.366667","4.05","800","800",NA,"INPA0026956","INPA0026956_e",NA,NA,NA,"9822","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448","2020-08-31 09:02:11-03","INPA","INPA","151295","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","Huft, MJ","Thomas, WW","1985","11","02","Brasil","Mato Grosso","Vila Bela da SantíssimaTrindad","58 km S of Rondônia state line, BR364 from Vilhena, 58 km S of Rondônia state line on BR-364 from Vilhena to Cáceres.","-59.933333","-13.366667","-59.933333","-13.366667",NA,NA,NA,"INPA0151295","INPA0151295 INPA0151295_e INPA0151295_e1","1987",NA,NA,"4778","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449","2020-08-31 09:02:11-03","INPA","INPA","160244","S","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"França, JT","1989","11","04","Brasil","Rondônia","Itapuã do Oeste","FLONA do Jamarí, Floresta Nacional de Jamari. Material coletado na área denominada Jacundá.","-62.733333","-9","-62.733333","-9",NA,NA,NA,"INPA0160244","INPA0160244 INPA0160244_e",NA,NA,NA,"409","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
