"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","year","month","day","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"362","2011-03-30 19:29:00-03","MO","MOBOT","3399310","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,"J. Alberto Peñaranda|H. Huaylla|J. Vedia","Peñaranda 234","South America","Bolivia","Chuquisaca","San Miguel del Bañado. Monteagudo camino hacia Rosario del Ingre. Bosque Chaco Serrano con restos de Bosque Tucumano-Boliviano en quebradas y laderas protegidas; pasando a lugares abiertos con pastos y hacienda.",NA,NA,NA,"2007","12","16","-63.85305","-20.14166",NA,"Hernando Siles",NA,NA,NA,NA,NA,NA,NA,"1086.00000000",NA,NA,NA,NA,NA,NA,NA
"363","2011-03-28 16:04:00-03","MO","MOBOT","3432462","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","E. Portal (HSB)","E. Portal|E. Cervantes|H. Huaylla|J. Alberto Peñaranda|J. Vedia","Portal 116","South America","Bolivia","Chuquisaca","Parque National y área natural de manejo integrado de la Serranía del Iñao. Cuenca del río Limón. Ca. 20 km toma de agua hacia Monteagudo Bosque Tucumano-Boliviano, laderas, colinas empinadas húmedas.",NA,NA,NA,"2006","12","15","-63.91583","-19.72861",NA,"Hernando Siles",NA,NA,NA,NA,NA,NA,NA,"1235.00000000",NA,NA,NA,NA,NA,NA,NA
"364","2020-02-01 04:34:00-03","MO","MOBOT","3486931","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","D. Cardosa (K)","Rocío Rojas|Gregorio Ortiz|Gina Castillo|Erika Fernández","Rojas Gonzáles 4628","South America","Peru","Pasco","Distrito Palcazú. Camino desde alto Lagarto hacia alto Comuñiz. Bosque primario.",NA,NA,NA,"2007","8","30","-75.55027","-10.10416",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,"3",NA,NA,NA
"365","2020-02-01 04:34:00-03","MO","MOBOT","3487124","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","D. Cardosa (K)","Rocío Rojas|Gregorio Ortiz|Gina Castillo|Erika Fernández","Rojas Gonzáles 4760","South America","Peru","Pasco","Distrito Palcazú. Comunidad Nativa Alto Lagarto. Bosque primario.",NA,NA,NA,"2007","10","5","-75.55027","-10.10416",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,"2",NA,NA,NA
"366","2008-05-27 22:02:00-03","MO","MOBOT","75021","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","C. Diaz (MO)","Camilo Díaz S.|et al.","Díaz Santibáñez 6046","South America","Peru","Tumbes","Matapalo. Parcela de evaluación florística (2mt. x 500 m) paralela a la parcela V, orientación Este-Oeste.",NA,NA,NA,"1992","11","12","-80.25916","-3.84138",NA,"Zarumilla",NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,"5","185",NA,NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","78378","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Ronald L. Liesner (MO)","Abundio Sagástegui A.|et al.","Sagástegui Alva 9253","South America","Peru","Cajamarca","Andaloy (San Benito - Yetón).",NA,NA,NA,"1979","5","17","-78.9333333","-7.4333333",NA,"Contumazá",NA,NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,"3","116",NA,NA
"368","2011-06-09 17:37:00-03","MO","MOBOT","78678","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","A.L.B. Sartori (UEC)","Abundio Sagástegui A.|et al.","Sagástegui Alva 11288","South America","Peru","Cajamarca","Andalon (San Benito - Yetón).",NA,NA,NA,"1983","12","7",NA,NA,NA,"Contumazá",NA,NA,NA,NA,NA,NA,NA,"2200.00000000",NA,NA,NA,"3","245",NA,NA
"369","2011-06-09 17:37:00-03","MO","MOBOT","78782","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","A. Gentry (MO)","Abundio Sagástegui A.|et al.","Sagástegui Alva 9731","South America","Peru","Cajamarca","Anadaloy (San Benito - Guzmango).",NA,NA,NA,"1981","5","1",NA,NA,NA,"Contumazá",NA,NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,"3","139",NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","961414","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","R. Fortunato (BAB)","Elsa M. Zardini|Leongino Guerrero","Zardini 41177","South America","Paraguay","Concepción","Arroyo Tagatiyá-Guazú at Estancia Bello Horizonte. Gallery forest on limestone.",NA,NA,NA,"1994","9","16","-57.43777","-22.75916",NA,NA,NA,NA,NA,NA,NA,NA,NA,"270.00000000",NA,NA,NA,"6","959",NA,NA
"371","2008-05-27 22:02:00-03","MO","MOBOT","970340","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","H. Bach (BAB)","Elsa M. Zardini|A. Ramirez","Zardini 41462","South America","Paraguay","Concepción","Estancia Garay-Cué. San Antonio. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.",NA,NA,NA,"1994","10","14","-57.38222","-22.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,"330.00000000",NA,NA,NA,"4","969",NA,NA
"372","2008-05-27 22:02:00-03","MO","MOBOT","97773","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","R. Liesner, 1991 (MO)","Alwyn H. Gentry|James S. Miller","Gentry 54948","South America","Ecuador","Sucumbíos","8 km W of Lumbaque on Quito-Lago Agrio road, 5 km N of highway, edge of Cayambe-Coca National Park. Rich soil.",NA,NA,NA,"1986","7","21","-77.41666","-0.03333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,"2","86-88",NA,NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","98965","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Al Gentry (MO)","Alwyn H. Gentry|Carmen Josse","Gentry 72728","South America","Ecuador","Manabí","Machalilla National Park, Estero Manta Blanca, 2 hours SE of Agua Blanca, dry forest. TRANSECT # 1",NA,NA,NA,"1991","1","24","-80.71666","-1.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"350.00000000","370.00000000",NA,NA,"1","561",NA,NA
"374","2008-05-27 22:02:00-03","MO","MOBOT","74238","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","A.L.B. Sartori (UEC)","Alwyn H. Gentry|A. da Silva","Gentry 58728","South America","Brazil","São Paulo","Santa Genebra Forest Reserve, Barão Geraldo near Campinas. Disturbed semideciduous forest. Transect 3",NA,NA,NA,"1987","8","27","-46.08333","-22.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,"3","87-183",NA,NA
"375","2008-05-27 22:02:00-03","MO","MOBOT","74184","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","A. Gentry","Alwyn H. Gentry|A. da Silva","Gentry 58719","South America","Brazil","São Paulo","Santa Genebra Forest Reserve, Barão Geraldo near Campinas. Disturbed semideciduous forest. Transect 3",NA,NA,NA,"1987","8","27","-46.08333","-22.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,"2","87-183",NA,NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","1715674","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,"Israel G. Vargas C.|et al.","Vargas Caballero 5536","South America","Bolivia","Santa Cruz","Río de Achira, 1 km arriba de las instalaciones de Achira Camping. Valle a lo largo de la quebrada con vegetación ribereña con Erithrina falcata, Salix humboltiana y laderas con bosque deciduo de Schinopsis haenkeana y Myroxylon cf peruiferun.",NA,NA,NA,NA,NA,NA,"-64.25","-17.4",NA,"Florida",NA,NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA
"377","2020-09-09 13:31:22-03","UNESP-IBILCE","SJRP","13954","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Karina G. Melzi & Edlaine R. Avelino",NA,"América do Sul","Brasil","São Paulo","Bosque Municipal",NA,"Árvore 12 m, frutos imaturos;",NA,NA,NA,NA,"-49.3544444","-20.77694444",NA,"São José do Rio Preto",NA,NA,"-49.3544444","-20.77694444",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"378","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","31258","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Rezende, A.A.","1516.0","América do Sul","Brasil","São Paulo","UNESP-IBILCE-Campus de São José do Rio Preto",NA,NA,NA,NA,NA,NA,"-49.3699989318848","-20.8199996948242",NA,"São José do Rio Preto","20305","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"379","2015-05-20 10:35:43-03","UFERSA","MOSS","8842","S","Plantae",NA,NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Oliveira, O.F. de","Oliveira, O.F. de","5094","América do Sul","Brasil","Paraíba","Prado.",NA,"árvore de 15 m. de altura; coletada na mata; rara; n.v. balsamo ou balso.",NA,"1997","06","29","-37.7467","-6.34389",NA,"Catolé do Rocha","21431","auto",NA,NA,"1997","06","30",NA,NA,NA,NA,NA,NA,NA,NA
"380","2015-05-20 10:35:43-03","UFERSA","MOSS","9959","S","Plantae",NA,NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Oliveira, O.F. de","Ernesto Sobrinho, F.","s.n.","América do Sul","Brasil","Rio Grande do Norte","Sítio Serra de São Miguel.",NA,"coletada no riacho; flor branca, perfumada e muito visitada pelas as abelhas e outros insetos.",NA,"2001","08","09","-37.766111","-6.152222",NA,"Almino Afonso",NA,NA,"37W45'58","6S09'08","2006","07","19","400","400",NA,NA,NA,NA,NA,NA
"381","2015-05-20 10:35:43-03","UFERSA","MOSS","9960","S","Plantae",NA,NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Oliveira, O.F. de","Ernesto Sobrinho, F.","s.n.","América do Sul","Brasil","Rio Grande do Norte","Riacho Grande.",NA,"coletado no fundo do riacho.",NA,"2001","09","18","-37.766111","-6.152222",NA,"Almino Afonso",NA,NA,"37W45'58","6S09'08","2006","07","19","236","236",NA,NA,NA,NA,NA,NA
"382","2015-05-20 10:35:43-03","UFERSA","MOSS","9961","S","Plantae",NA,NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.",NA,"Ernesto Sobrinho, F.","s.n.","América do Sul","Brasil","Rio Grande do Norte","Sitio São Miguel.",NA,NA,NA,"2001","08","09","-37.766111","-6.152222",NA,"Almino Afonso",NA,NA,"37W45'58","6S09'08",NA,NA,NA,"400","400",NA,NA,NA,NA,NA,NA
"383","2020-08-31 09:16:11-03","INPA","INPA","78106","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Myroxylon","peruiferum","Myroxylon peruiferum","L.",NA,"Leitão Filho, HF","8175","Southern America","Brasil","São Paulo","Fazenda Santa Genebra. Em mata.",NA,NA,"INPA0078106","1978","07","11","-47.060001373291","-22.8999996185303","INPA0078106 INPA0078106_e","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-08-31 09:16:11-03","INPA","INPA","15557","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Myroxylon","peruiferum","Myroxylon peruiferum","L.","Sartori, ALB","Silveira, P","INPA15557","Southern America","Brasil","São Paulo",NA,NA,NA,"INPA0015557","1931","11","03","-47.6399993896484","-22.7199993133545","INPA0015557 INPA0015557_e INPA0015557_e1","Piracicaba","44778","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-01-09 21:48:31-03","UNICENTRO","HUCO","1134","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Fernande, A.","Fernandes, A.","s.n.",NA,"Brasil","Ceará","Sitio Norte- Serra da Merouca",NA,"Arbóreo; DESC: Arbóreo","HUCO001134","1975","12","05","-40.5456008911133","-3.58889007568359",NA,"Alcântaras","9146","auto",NA,NA,"1975","12","05",NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-03-04 11:05:25-03","UFRB","HURB","20439","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Souza, J.S.",NA,NA,"Brasil","Bahia","Serra da Copioba;",NA,NA,"HURB000020439","2008","01","12","-39.0894012451172","-12.8472003936768",NA,"São Felipe","15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-06-15 15:30:44-03","UNESP-RC","HRCB","74502","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","G.P. Sabino","Sabino",NA,NA,"Brasil","São Paulo","Parque Estadual de Porto Ferreira",NA,NA,NA,NA,NA,NA,"-47.416667","-21.816667",NA,"Porto Ferreira",NA,NA,"47°25'0.0006W","21°49'0.0006S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2017-11-24 14:10:55-02","UFLA","ESAL","12424","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Vilela, EA; et al.","s.n.",NA,"Brasil","Minas Gerais","Macaia, Fazenda Botelho",NA,"árvore; 15,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"Bom Sucesso (Macaia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2017-11-24 14:10:55-02","UFLA","ESAL","22153","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Ary T. Oliveira Filho","Loures, L","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"; ; ;; floresta",NA,NA,NA,NA,"-46.3278007507324","-22.3169002532959",NA,"Inconfidentes","13133","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2017-11-24 14:10:55-02","UFLA","ESAL","16521","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Rodrigues, LA; et al.","309",NA,"Brasil","Minas Gerais",NA,NA,"árvore; 10m; ;; floresta",NA,NA,NA,NA,"-44.9033012390137","-21.511100769043",NA,"Luminárias","19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2018-10-09 16:31:26-03","UFLA","ESAL","18703","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Andreia F. Silva","Argenta, JA; Ribeiro, AO","102",NA,"Brasil","Minas Gerais","Horto I, UNILAVRAS",NA,"árvore; 20m; brancas;",NA,NA,NA,NA,"-44.999444","-21.245278",NA,"Lavras",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2018-10-09 16:31:26-03","UFLA","ESAL","21229","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Argenta, JA; Ribeiro, AO","102",NA,"Brasil","Minas Gerais","Horto I, UNILAVRAS",NA,"árvore; 50cm; amarelas;",NA,NA,NA,NA,"-44.999444","-21.245278",NA,"Lavras",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2017-11-24 14:10:55-02","UFLA","ESAL","18088","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Carvalho, DA","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"árvore; 7,5 m; ;; floresta",NA,NA,NA,NA,"-46.3880996704102","-20.8635997772217",NA,"Alpinópolis","22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-11-24 14:10:55-02","UFLA","ESAL","17624","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Ary T.Oliveira","Rocha, C","s.n.",NA,"Brasil","Minas Gerais",NA,NA,"árvore; 24 m; ;; ripário",NA,NA,NA,NA,"-45.440601348877","-21.1893997192383",NA,"Coqueiral","16658","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-11-24 14:10:55-02","UFLA","ESAL","17022","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Oliveira Filho, AT","Silva, VF","15",NA,"Brasil","Minas Gerais","Faz.Coqueiro",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"-44.7477989196777","-21.1525001525879",NA,"Ibituruna","13047","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-11-24 14:10:55-02","UFLA","ESAL","14902","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Carvalho, DA; et al.","s.n.",NA,"Brasil","Minas Gerais","Mata do Rio Picão",NA,"árvore; 5,0; ;; floresta",NA,NA,NA,NA,"-45.2369003295898","-19.3316993713379",NA,"Martinho Campos","32568","auto",NA,NA,NA,NA,NA,"5","5",NA,NA,NA,NA,NA,NA
"397","2017-11-24 14:10:55-02","UFLA","ESAL","17128","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Oliveira-Filho, AT","Carvalho, WAC","54",NA,"Brasil","Minas Gerais",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"-44.1960983276367","-21.468599319458",NA,"Piedade do Rio Grande","15268","auto",NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA
"398","2017-11-24 14:10:55-02","UFLA","ESAL","16313","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Douglas Carvalho","João Luís Nunes Carvalho","s.n.",NA,"Brasil","Minas Gerais","Faz. Monturo",NA,"árvore; 8.00m; ;",NA,NA,NA,NA,"-45.5952987670898","-21.8922004699707",NA,"São Gonçalo do Sapucai","18245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2017-11-24 14:10:55-02","UFLA","ESAL","25087","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Augusto Gabriel","s.n.",NA,"Brasil","São Paulo","Bosque Rangel Pietraróia",NA,"; ; ;; floresta",NA,NA,NA,NA,"-49.939998626709","-22.2099990844727",NA,"Marília","38865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-12-19 11:18:50-03","UFG","UFG","25589","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Silva, G.P.","Santos, A.A.;; et al.","728",NA,"Brasil","Distrito Federal",NA,NA,NA,"UFG0025589","2000","08","03","-47.9296989440918","-15.7797002792358","UFG0025589","Brasília","70570","auto",NA,NA,"2000","08","01",NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-06-10 10:10:49-03","FZB-BH","BHZB","6269","S","Plantae",NA,NA,"Fabaceae - Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,NA,"Fernandes, M.G.C.",NA,NA,"Brasil","MG","Jardim Botânico da FZB/BH - Praça Nacional, próximo quiosque",NA,"Cultivado. <ll>dwc_commonname:</ll> Bálsamo",NA,"2006","08","18","-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-01-26 13:54:55-03","IMA","MAC","36268","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","D.Cardoso","J.Santino de Assis","3",NA,"Brasil","Rio Grande do Norte",NA,NA,"Árvore ca. de 20m de altura. Frutos com alas amareladas.; Caatinga.","MAC0036268","2008","12","07","-36.917778","-6.273056",NA,"Serra Verde",NA,NA,"-36.917778","-6.273056","2019","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-01-26 13:54:55-03","IMA","MAC","25613","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"F.C.Hoehne","s.n.",NA,"Brasil","São Paulo",NA,NA,"Árvore grande.","MAC0025613","1933","10","04","-47.1300010681152","-23.2999992370605",NA,"Cabreuva","16877","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-01-26 13:54:55-03","IMA","MAC","25563","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","W.Mantovani","A.Custódio-Filho","1196",NA,"Brasil","São Paulo","Parque do Estado.",NA,"Árvore 30m alt., flores brancas. Cultivada.","MAC0025563","1982","08","01","-46.6300010681152","-23.5400009155273",NA,"São Paulo","53584","auto",NA,NA,"1985","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-01-26 13:54:55-03","IMA","MAC","1981","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","C.H.Sterton","D.Andrade-Lima; et al.","s.n.",NA,"Brasil","Paraíba","2km ao N. de Matuba., Na encosta.",NA,"Árvore com ca. de 15-18m de altura.; Encosta da Serra.","MAC0001981","1971","11","26","-35.554272","-7.641075",NA,"Natuba",NA,NA,"-35.554272","-7.641075","1991","05","31",NA,NA,NA,NA,NA,NA,NA,NA
"406","2016-06-27 16:09:53-03","UFPB","EAN","11584","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.",NA,NA,"10883",NA,"Brasil","Paraíba","Cultivada na Fazenda Bela Vista",NA,"Árvore, cerca de 10 m de altura, aromáticas, proveniente do Peru.",NA,"2006","02","21","-35.675","-7.17833",NA,"Serra Redonda","6859","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2016-06-27 16:09:53-03","UFPB","EAN","437","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.","J. Rougan",NA,NA,NA,"Brasil","Rio de Janeiro","Jardim Botânico",NA,"Habitat América Central.",NA,"1941","01","01","-43.2075","-22.9028",NA,"Rio de Janeiro","57442","auto",NA,NA,"1990","04","29",NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-02-04 10:28:57-03","UFRPE","HST","14358","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Vidal F.Mansano","M.F.Gouvea","s.n.",NA,"Brasil","Paraná","Campus da UEL-CCB",NA,"Árvore com 4 m; flores branco-amareladas.","HST014358","1990","09","11","-51.1627998352051","-23.3103008270264",NA,"Londrina","63728","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-09 10:13:18-03","UENF","HUENF","4828","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.",NA,NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual de Guaxindiba",NA,NA,"HUENF00004831","2009","08","11","-41.094444","-21.391389",NA,"São Francisco de Itabapoana",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,"39","39",NA,NA,NA,NA,NA,NA
"410","2021-02-25 10:12:09-03","CVRD","CVRD","1331","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Haroldo C. de Lima","Folli, D.A.","605","América do Sul","BRASIL","ES","Lado direito A.4, RF 89/85.",NA,"<ll>dwc_commonname:</ll> Óleo vermelho","CVRD001331","1986","09","13","-40.08508","-19.134338","CVRD001331","Linhares",NA,NA,"-40,08508","-19,134338","1990","06","30","57","57","Magnoliopsida",NA,NA,NA,NA,NA
"411","2021-02-25 10:12:09-03","CVRD","CVRD","9722","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Domingos A. Folli","Luz, A.A. da","344","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Óleo vermelho","CVRD009722","2006","08","04","-40.855598449707","-19.8019008636475",NA,"Itaguaçu","26990","auto",NA,NA,"2006","11","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
