"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"437","2020-11-10 04:40:00-03","MO","MOBOT","100255046","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. Moraes","Pedro L. R. de Moraes|D.B.O.S. Cardoso|M. Machado","Moraes 2620","2009","4","2","Brazil","Espírito Santo","Santa Teresa","Reserva Biológica de Santa Lúcia.","-40.5294445","-19.9725",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"438","2020-11-10 04:40:00-03","MO","MOBOT","100255052","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. Moraes","Pedro L. R. de Moraes|D.B.O.S. Cardoso","Moraes 2622","2009","4","3","Brazil","Espírito Santo","Santa Teresa","Bonfim.","-40.5894444","-19.9338889",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"439","2017-03-09 10:03:00-03","MO","MOBOT","100958417","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R.de Moraes","D.A. Folli","Folli 5313","2006","7","3","Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Trilha do aceiro Calimã. Flamengo.","-39.991636","-19.160855",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"440","2017-11-21 09:31:00-02","MO","MOBOT","101011436","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","A. Quinet & E.F. Guimarães","C. Baez","Baez 1156","2016","10","7","Brazil","Rio de Janeiro","Teresópolis","Parque Estadual dos Três Picos. Morro Branca de Neve. Trilha ainda em formação florestal.","-42.7572222","-22.3472222",NA,NA,"1541.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"441","2014-11-15 05:40:00-02","MO","MOBOT","1351057","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","J. Guevara (QCA)","Nigel Pitman","Pitman 5601","1999","1",NA,"Ecuador","Napo","Orellana","Yasuni National Park. Kms 46-47 of the Maxus/YPF pipeline road, in the UC Davis primate plot. Mature terra firme forest on hilly terrain.","-76.46666","-0.7",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2014-11-15 05:40:00-02","MO","MOBOT","1351369","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","J. Guevara (QCA)","Nigel Pitman|Tom Delinks","Pitman 1462","1997","8",NA,"Ecuador","Napo","Orellana","Yasuni National Park. Kms 14-15 of the Maxus/YPF pipeline road. E of Juan Tapuy's finca. Mature terra firme forest on flat terrain.","-76.53333","-0.51666",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2008-07-01 03:33:00-03","MO","MOBOT","1537800","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","de Moraes","M.C. Vianna","Vianna 8209","1991","10","31","Brazil","Rio Grande do Sul",NA,"Caxias do Sul Horto Florestal.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2008-07-01 03:33:00-03","MO","MOBOT","1841683","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","de Moraes","J.M. Silva","Silva 3166","2000","2","21","Brazil","Paraná",NA,"Fazenda Primavera (Mun. Adrianópolis.) Floresta atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2017-11-25 05:18:00-02","MO","MOBOT","100181494","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Álvaro J. Pérez C.","Pérez Castañeda 4047","2008","9","9","Ecuador","Orellana",NA,"Parque Nacional Yasuní - ECY, Parcela de 50 ha PDBY, frente a la entrada del sendero 'Chacota'.","-76.5","-0.6333333",NA,NA,"200.00000000","300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"446","2020-11-10 04:40:00-03","MO","MOBOT","1841816","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R. de Moraes","Pedro L. R. de Moraes","Moraes 2381","2001","2","1","Brazil","São Paulo",NA,"Serra do Japi, Jundiaí.","-46.95083","-23.2375",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2008-07-01 03:33:00-03","MO","MOBOT","1841857","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","de Moraes","Roberto M. Klein","Klein 3","1951","11","27","Brazil","Santa Catarina",NA,"Brusque. Mata.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2011-03-30 20:05:00-03","MO","MOBOT","2188425","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Belgrano, M. J.","Juan C. Gamerro|Martin Toursarkissian","Gamerro 154","1958","11","11","Argentina","Misiones","General Manuel Belgrano","San Antonio, Colonia Gral. Belgrano","-53.75","-26.13333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2018-05-17 05:28:00-03","MO","MOBOT","2296835","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Múlgura de Romero, M. E.","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","Múlgura 3212","2002","3","10","Argentina","Misiones","San Pedro","Arroyo Biguá, cerca del pueblo, aguas abajo del tajamar","-54.08333","-26.61666",NA,NA,"510.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2018-02-24 05:31:00-03","MO","MOBOT","2409156","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Tressens, S. G., //","Sara G. Tressens|Victor Maruñak|M. M. Sosa","Tressens 5693","1997","3","20","Argentina","Misiones","General Manuel Belgrano","Ruta 101 y Salto Andresito, ayo. Gramado",NA,NA,NA,NA,"685.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2011-04-15 17:00:00-03","MO","MOBOT","2458428","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Roberto M. Klein|Ulrich G. Eskuche","Klein 1751","1969","9","23","Brazil","Paraná",NA,"Laranjeiras do Sul. NW de Laranjeiras do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2009-07-27 09:37:00-03","MO","MOBOT","3042660","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Auguste F.M. Glaziou","Glaziou 18437","1890",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type"
"453","2009-08-07 05:40:00-03","MO","MOBOT","3124314","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Otto Zöllner","Zöllner 9442","1976",NA,NA,"Chile","Valparaiso",NA,"In province Valparaiso in Lo Rojas near of Quillota.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","3124362","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"O.S. Ribas","Ribas 406","1992",NA,NA,"Brazil","Paraná",NA,"São João do Piraí (mun. Tijucas do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2009-07-09 17:05:00-03","MO","MOBOT","3124393","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Gert G. Hatschbach","Hatschbach 44908","1982","3","2","Brazil","Paraná",NA,"Volta Grande (mun Lapa) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2009-10-14 13:53:00-03","MO","MOBOT","3124418","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Leslie R. Landrum|Sonia S. Landrum","Landrum 8469","1995","1","7","Chile",NA,NA,"Region VIII: Concepcion. Ca. 2 km N of Laraquete, road to Central Hidroelectrico Chivilingo ( Remmnant of natural vegetation along road.","-73.16666","-37.16666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","3124444","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L. Rodrigues de Moraes","Gert G. Hatschbach","Hatschbach 50354","1986","2","15","Brazil","Paraná",NA,"Irati, arredores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2015-05-07 20:15:00-03","MO","MOBOT","3124467","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Sebastián Teillier","Teillier 4668","1986",NA,NA,"Chile",NA,NA,"Quebrada de Maquehua. Curacavi. Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2009-12-04 16:24:00-02","MO","MOBOT","3124587","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L. Rodrigues de Moraes","Gert G. Hatschbach|J.M. Silva","Hatschbach 61401","1994","12","28","Brazil","Paraná",NA,"Parque Estadual das Lauraceas (mun. Bocaiuva do Sul).",NA,NA,NA,NA,"500.00000000","700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2008-05-27 22:02:00-03","MO","MOBOT","3124703","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","L.R. Landrum","Leslie R. Landrum","Landrum 4452","1982","4","7","Chile",NA,NA,"Concepcion: Coastal hills south of Ramuntcho lighthouse. Sclerophyllous vegetation dominated by Peumus, Cryptocarya and Lithraea.","-73.2","-36.75",NA,NA,"2.00000000","40.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2009-12-04 16:24:00-02","MO","MOBOT","3124813","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","H.van der Werrf","Gert G. Hatschbach|J.M. Silva","Hatschbach 53732","1990","1","24","Brazil","Paraná",NA,"Estrada para o Parque das Lauraceas, poute rio Capivari (mun Bocaiuva do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2008-05-27 22:02:00-03","MO","MOBOT","3124974","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Henk van der Werff","Osvaldo Boelcke","Boelcke 6554","1952","2","16","Chile","Valparaiso",NA,"Miraflores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2014-01-04 12:16:00-02","MO","MOBOT","3125056","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Carlos Grandjot","Grandjot s.n.","1931",NA,NA,"Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","3125201","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"C.R. Worth","Worth 16336","1938","11","2","Chile","Coquimbo",NA,"Depto. La Serena, Parque Lambert, ca. 6 km northwest of La Serena on Islon road; sandy soil along roadside.",NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2013-05-07 06:03:00-03","MO","MOBOT","3125234","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Henk van der Werff","Ynés Mexia","Mexia 7852","1936","2","13","Chile",NA,NA,"Provincia & Departmento Curicó. Quilvo, northeast of Curio; in open cultivated land, probably remnant of Original forest.",NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2008-05-27 22:02:00-03","MO","MOBOT","3125347","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","R. Pedro","Gert G. Hatschbach","Hatschbach 33771","1974","1","25","Brazil","Paraná",NA,"Bocaina (mun. Bocaiuva do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2009-07-13 11:42:00-03","MO","MOBOT","3125348","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Otto Zöllner","Zöllner 8585","1975","10","7","Chile","Valparaiso",NA,"In province Valparaiso in Ocoa.",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2009-07-01 16:15:00-03","MO","MOBOT","3125393","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Anonymous","Anonymous s.n.","1828","5",NA,"Chile",NA,NA,"In sylvis montanis Rancagua, Quillota Chili.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2014-01-04 12:16:00-02","MO","MOBOT","3125511","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Carlos Grandjot","Grandjot s.n.",NA,NA,NA,"Chile",NA,NA,"In monte Manquehue prov. Santiago.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2008-05-27 22:02:00-03","MO","MOBOT","3125575","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.P. Monteiro","Monteiro","Monteiro 084","1996","3","22","Brazil",NA,NA,"Estacao Ecologica do Jardim Botanico de Brasilia. Bioma Cerrado. Mata de Galeria. Solo organico.","-47.85","-15.86666",NA,NA,"1025.00000000","1150.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2008-05-27 22:02:00-03","MO","MOBOT","3125621","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Gert G. Hatschbach","Hatschbach 48552","1984","10","25","Brazil","Paraná",NA,"Boa Vista (mun Guaratuba) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2009-07-13 11:42:00-03","MO","MOBOT","3125634","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Otto Zöllner","Zöllner 9283","1977","4","14","Chile","Valparaiso",NA,"In province Valparaiso in Quilpué.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2008-05-27 22:02:00-03","MO","MOBOT","3125674","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","H. van der Werff","Gert G. Hatschbach","Hatschbach 50354","1986","2","15","Brazil","Paraná",NA,"Irati, arredores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2008-05-27 22:02:00-03","MO","MOBOT","3125766","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.P. Monteiro","Monteiro","Monteiro 084","1996","3","22","Brazil",NA,NA,"Estacao Ecologica do Jardim Botanico de Brasilia. Bioma cerrado. Mata de Galeria. Solo organico.","-47.85","-15.86666",NA,NA,"1025.00000000","1150.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2008-05-27 22:02:00-03","MO","MOBOT","3126300","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L. Rodrigues, July","Gert G. Hatschbach","Hatschbach 37305","1975","10","9","Brazil",NA,NA,"Serra do Votuvoru (mun. Rio Branco do Sul) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2011-02-22 17:15:00-03","MO","MOBOT","3126334","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","H. van der Werff","H.Q. Boudet Fernandes","Boudet Fernandes 2602","1988",NA,NA,"Brazil","Espírito Santo",NA,"Santa Teresa, Valsugana Velha, Estação Biológica de Santa Lúica. Floresta pluvial baixo montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2011-12-28 15:30:00-02","MO","MOBOT","3126377","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Luiz Gurgel","Gurgel 46382","1931","11","7","Brazil",NA,NA,"PR., São Matheus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2009-12-04 16:24:00-02","MO","MOBOT","3126478","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L. Rodrigues, July","Gert G. Hatschbach|J.M. Silva","Hatschbach 55766","1991","10","15","Brazil","Paraná",NA,"Rio do Cobre (mun Palmital) Paraná.",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2011-02-26 17:55:00-03","MO","MOBOT","3126584","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L. Rodrigues de Moraes","D.A. Folli","Folli 1368","1991",NA,NA,"Brazil","Espírito Santo",NA,"Fazenda Tapuí. Est. que da acesso à Povoação, lado esquerdo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2008-05-27 22:02:00-03","MO","MOBOT","3126648","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L. Rodgrigues, July","Lyman B. Smith","Smith 12799","1964","10","21","Brazil","Santa Catarina",NA,"Mun. São Miguel d' Oeste: Forest near Paraiso.","-53.66666","-26.56666",NA,NA,"350.00000000","500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2011-02-26 17:55:00-03","MO","MOBOT","3126761","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L. Rodrigues de Moraes","D.A. Folli","Folli 1368","1991",NA,NA,"Brazil","Espírito Santo",NA,"Fazenda Tapuí. Est. que da acesso à Povoação, lado esquerdo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2009-07-13 11:42:00-03","MO","MOBOT","3127704","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Otto Zöllner","Zöllner 8547","1976","4","11","Chile","Valparaiso",NA,"In the Quebrada of Lliu-Lliu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2015-01-24 11:46:00-02","MO","MOBOT","3127745","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"A. Mattos|L. Labouriau","Mattos s.n.","1948","3","1","Brazil",NA,NA,"PR. Acungui.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2009-12-05 05:22:00-02","MO","MOBOT","3127771","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L. Rodrigues de Moraes","Gert G. Hatschbach|O.S. Ribas","Hatschbach 51890","1988","2","19","Brazil","Paraná",NA,"Vila Nova (mun. Rio Negrinho).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2011-03-02 11:04:00-03","MO","MOBOT","3128098","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Knud Rahn|S. Ødum","Rahn 4773","1979","3","25","Chile",NA,NA,"Prov. Talco, La Mina, near Rio Maule.","-70.78333","-35.83333",NA,NA,"950.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2008-05-27 22:02:00-03","MO","MOBOT","3128140","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L. Rodrigues , July","Lyman B. Smith","Smith 8867","1956","12","20","Brazil","Santa Catarina",NA,"13 km. from PU. Mun. Portp União: Pinheiral, bog and ruderal south of Porto União on the road to Matos Costa (42 km",NA,NA,NA,NA,"750.00000000","800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-11-10 04:40:00-03","MO","MOBOT","3359040","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R. de Moraes","Pedro L. R. de Moraes","Moraes 2384","2001","2","1","Brazil",NA,NA,"Serra do Japi, Jundiaí.","-46.94805","-23.23694",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-11-10 04:40:00-03","MO","MOBOT","3359041","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R. de Moraes","Pedro L. R. de Moraes","Moraes 2399","2001","3","19","Brazil",NA,NA,"Parque Estadual de Campos do Jordão, Campos do Jordão.","-45.43611","-22.64972",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-11-10 04:40:00-03","MO","MOBOT","3359042","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P.L.R. Moraes","Pedro L. R. de Moraes","Moraes 2225","2000","9","9","Brazil",NA,NA,"Parque Estadual de Campos do Jordão, Campos do Jordão.","-45.44027","-22.65083",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
