"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","class","order","individualCount","continentOcean","preparationType","infraspecificEpithet","relationshipType","relatedCatalogItem","fieldNumber","previousCatalogNumber","typeStatus"
"187","2009-07-29 21:34:00-03","MO","MOBOT","2141436","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Paul C. Hutchison|K. von Bismarck","1964","9","3","Peru","Cajamarca","Hualgayoc","Río Taulis, upstream 2 hours by horse and 1/2 hour by foot from La Playa.",NA,NA,NA,NA,"2800.00000000","3000.00000000",NA,NA,"Hutchison 6478",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"197",NA,NA
"188","2012-05-09 05:10:00-03","MO","MOBOT","2344773","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","Dematteis, M.",NA,NA,NA,"Massimiliano Dematteis|J.R. Daviña",NA,NA,NA,"Argentina","Misiones","San Ignacio","San Ignacio","-55.53333","-27.26666",NA,NA,NA,NA,NA,NA,"Dematteis 486",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"189","2014-11-16 19:27:00-02","MO","MOBOT","2482430","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Jan C. Lindeman",NA,NA,NA,"Brazil","Paraná",NA,"Guarapuava",NA,NA,NA,NA,NA,NA,NA,NA,"Lindeman 4719",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"190","2009-05-15 13:24:00-03","MO","MOBOT","2513910","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.",NA,NA,NA,NA,"Pedro Jörgensen",NA,NA,NA,"Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 4766",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","2835334","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","G. Pabst",NA,NA,NA,"Lyman B. Smith","1965","1","15","Brazil","Paraná",NA,"Mun Castro: Carambei by Rio Sao Joao.","-50.03333","-24.5",NA,NA,"950.00000000",NA,NA,NA,"Smith 14517",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","2835390","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","G. Pabst, 14 May",NA,NA,NA,"Per Dusén","1909","2","4","Brazil","Paraná",NA,"Capao Grande, in sibula ad trunc arb.",NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 7627",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"193","2017-11-08 10:15:58-02","UNIOESTE","UNOP","7810","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Engels, M.E.","2012","11",NA,"Ferneda Rocha, L.C.; Cardozo, A.P.; Temponi, L.G.; Engels, M.E.; Saka, M.N.; Cardozo, A.P.; Temponi, L.G.; Engels, M.E.; Saka, M.N.","2012","11","28","Brasil","Paraná","Morretes","Parque Nacional Saint Hilaire-Lange. Serra da Prata. Floresta Ombrofila Densa.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"96","30514","Epífita. Flores amarelas, máculas castanhas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-08-29 16:18:56-03","UNIOESTE","UNOP","2845","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Engels, M.E.","2012","11","28","Engels, M.E.; Saka, M.N.; Ferneda Rocha, L.C.; Cardozo, A.P.; Temponi, L.G.; Saka, M.N.; Ferneda Rocha, L.C.; Cardozo, A.P.; Temponi, L.G.","2012","11","28","Brasil","Paraná","Morretes","Parque Nacional Saint-Hilaire & Lange. Trilha da Torre da Prata.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"561","30514","Epífita. Folhas e pseudobulbos verdes. Flores amarelas e castanhas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","12441",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"L. Kollmann; et al","2000","04","26","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML012441","MBML012441","2877",NA,"Mata de encosta. Epifita em falho caido. Fruto verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-07-10 09:48:22-03","MBML","MBML-HERBARIO","14133",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"L. Kollmann","2001","02","23","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML014133","MBML014133","3575",NA,"Epífita na sombra. Sépalas e pétalas amarelas. Labelo marrons e amarelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-07-10 09:48:22-03","MBML","MBML-HERBARIO","29102",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"J. Rossini","2007","01","19","Brasil","Espírito Santo","Santa Leopoldina","Santo Antônio, propriedade Sr. Jamir Gude","-40.548056","-20.058333","40W32'53","20S3'30",NA,NA,"MBML029102","MBML029102","586",NA,"Epífita a 1m, folhas verde-claras, pedicelo amarelado, pétalas e sépalas amarelas no ápice e base marrom, labelo amarelo com máculas marrons próximas a base, coluna amarela. Afloramento rochoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-07-10 09:48:22-03","MBML","MBML-HERBARIO","32899",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","2006","02","16","Brasil","Espírito Santo","Santa Leopoldina","Serra do Ramalhete, Fazenda Caioaba, Prop.: Cláudio Virloni, trilha da divisa, lado esquerdo","-40.470639","-20.058611","40W28'14,3","20S3'31","250","250","MBML032899","MBML032899","1865",NA,"Epífita 3m, flores brancas velhas (SÓ CULTIVO). Interior de mata em regeneração. (Herborizada por R.R. Vervloet em 21/01/2008: flores de cor amarela com máculas marrons.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-07-10 09:48:22-03","MBML","MBML-HERBARIO","33392",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"R.R. Vervloet","2008","02","26","Brasil","Espírito Santo","Santa Teresa","Casa de vegetação MBML","-40.599722","-19.935972","40W35'59","19S56'9,5",NA,NA,"MBML033392","MBML033392","3533",NA,"Epífita, tépalas de cor marrom, labelo de cor amarela. Em cultivo RV 2982. Coletada em Santa Leopoldina, Faz Caioaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-07-10 09:48:22-03","MBML","MBML-HERBARIO","40245",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"A. P. Fontana; K.A. Brahim & S.L. Machado","2007","02","07","Brasil","Espírito Santo","Ibiraçu","APA Goiapaba-açu. Piabas, prop. de Francisco Tófoli. Floresta Ombrófila Densa, mata de encosta.","-40.478889","-19.865833","40W28'44","19S51'57","689","689","MBML040245","MBML040245","2796",NA,"Epífita na sombra. Flores com pétalas e sépalas marrons com ápice amarelo, labelo com ápice dos lóbulos laterais e centro amarelo e base marrom, coluna e calosidades amarelas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","431",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"W. Boone","1986","02","24","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Parque","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"MBML000431","MBML000431","1123",NA,"Epífita a 1,5m do solo, sépalas verde amarronsadas, pétalas amarronzadas, labelo amarelo com mancha marrom, pedúnculo amarelo, ciófila. Em meio líquido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","4580",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"H. Q. Boudet Fernandes","1988","05","09","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Parque","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"MBML004580","MBML004580","2479",NA,"Epífita sobre pitangueira, à 1,8m do solo. Sépalas e pétalas amarelo esverdeadas. Labelo amarelo com calo marrom. Semi-sombra. Herb./Álcool/Culta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","5473",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"L. Kollmann","1988","02","26","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Parque","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"MBML005473","MBML005473","45",NA,"Sépalas e pétalas amarelas com manchas marrons, labelo amarelo com o disco manchado de marrom, herb. Álcool, cult (no orquidário)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","5490",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"Valentim Krause","1988","09","11","Brasil","Espírito Santo","Santa Leopoldina","Santo Antônio","-40.548056","-20.058333","40W32'53","20S3'30",NA,NA,"MBML005490","MBML005490",NA,NA,"Epífita sobre madeira de lei derrubada, estéril. Cult. Orquidário, herb e álcool em 17/02/1989. sépalas e pétalas marrons com extremidade amarela, labelo castanho de lobos amarelos. Flor perfumada, inflorescência de altura das folhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-07-10 09:48:22-03","MBML","MBML-HERBARIO","12990",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"C. N. de Fraga",NA,NA,NA,"Brasil","Espírito Santo","Cariacica","Divisa com a Reserva de Duas Bocas","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"MBML012990","MBML012990","253","18507","Mata Atlântica de encosta 1° e 2° em bom estado de conservação em coleta realizada ao lado esquerdo e direito da estrada do sítio. Pétalas e sépalas castanhos labelo com lobos amarelos.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-07-10 09:48:22-03","MBML","MBML-HERBARIO","38423",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"D.R. Couto","2004","05","02","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,NA,"800","800","MBML038423","MBML038423","101","29430","Holoepífita facultativa. Planta de pequeno porte com haste floral portando poucas flores. Trilha da borda, lado do paredão.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-07-10 09:48:22-03","MBML","MBML-HERBARIO","38442",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"D.R. Couto","2004","11","28","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,NA,"690","690","MBML038442","MBML038442","219","29430","Rupícola na sombra. Planta de pequeno porte com haste floral portando poucas flores. Fragmento do Toti, parte de baixo do fragmento.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-07-10 09:48:22-03","MBML","MBML-HERBARIO","39677",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"A. P. Fontana","2005","01","28","Brasil","Espírito Santo","Santa Leopoldina","Rio Bonito","-40.5297012329102","-20.1005992889404",NA,NA,NA,NA,"MBML039677","MBML039677","1109","23799","Epífita. Flores com sépalas e pétalas marrons com ápice amarelo, labelo com centro marrom com calos amarelos, coluna amarela.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-07-10 09:48:22-03","MBML","MBML-HERBARIO","24311",NA,"Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C. Meneguzzo/2017",NA,NA,NA,"A. P. Fontana","2005","01","28","Brasil","Espírito Santo","Santa Leopoldina","Rio Bonito","-40.5297012329102","-20.1005992889404",NA,NA,NA,NA,"MBML024311","MBML024311","1109","23799","Epífita, flores com sépalas e pétalas marrons com ápice amarelo, labelo amarelo com centro marrom com calos amarelos, coluna amarela.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2017-11-24 14:11:52-02","UFLA","ESAL","22119","S","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","L.R.S.Guimarães, CFHall; T.L. Vieira",NA,NA,NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Caldas","Pião","-46.3367004394531","-22.028600692749",NA,NA,"1","1",NA,NA,"s.n.","29392","; 20, cm; ;","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-07 11:44:46-03","FUVATES","HVAT","2469","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","W. Heberle","2008","09","01","R. Wasun","2005","04","21","Brasil","Paraná","Lapa","Restinga.","-49.715833","-25.769722","-49º42'57''W","-25º46'11''S",NA,NA,"HVAT00002469",NA,"s.n.",NA,"Coletada sobre troncos, no interior da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-07 11:44:46-03","FUVATES","HVAT","1891","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","E. Freitas","2006","07","07","E. Freitas","2005","11","21","Brasil","Rio Grande do Sul","Barão do Triunfo","PCH Morrinhos.","-51.733611","-30.388333","-51º44'1''W","-30º23'18''S",NA,NA,"HVAT00001891",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-07 11:44:46-03","FUVATES","HVAT","3154","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","E. Freitas","2006","09","25","E. Freitas","2006","09","25","Brasil","Rio Grande do Sul","Guaíba","Fazenda São Maximiliano, BR 116, km 308.","-51.325","-30.113889","-51º19'30''W","-30º6'50''S",NA,NA,"HVAT00003154",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-07 11:44:46-03","FUVATES","HVAT","2505","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","W. Heberle","2008","09","15","V. Zagonel","2008","09","15","Brasil","Rio Grande do Sul","Encantado","Lagoa da Garbaldi.","-51.869722","-29.236111","-51º52'11''W","-29º14'10''S",NA,NA,"HVAT00002505",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-06-10 10:11:19-03","FZB-BH","BHZB","8068","S","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes",NA,NA,NA,NA,NA,"Ferreira Junior, C.A. et al.","2011","05","04","Brasil","MG","Belo Horizonte","FZB-BH - Jardim Botânico - Coleção Cerrado","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","CER 2010 007. Pocedência: Serra do Cipó - Santana do Riacho. Epífita.Cultivado","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-01-26 14:12:44-03","CPACT","ECT","1729","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","2020","09","22","T.Perleberg","2007","10","20","Brasil","Rio Grande do Sul","Pelotas","Distrito de Rincão da Cruz, Morro Quilongongo. Nome comum: orquídea. Altitude obida a partir dos dados de coordenadas geográficas.","-52.541667","-31.408056","52º32'30''W","31º24'29''S","223","223","ECT0001729","ECT0001729","184",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-01-26 14:12:44-03","CPACT","ECT","1731","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","2020","09","22","T.Perleberg","2008","09","13","Brasil","Rio Grande do Sul","Pelotas","Distrito de Rincão da Cruz, Morro Quilongongo. Nome comum: orquídea. Altitude obida a partir dos dados de coordenadas geográficas.","-52.541667","-31.408056","52º32'30''W","31º24'29''S","223","223","ECT0001731","ECT0001731","288",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-01-26 14:12:44-03","CPACT","ECT","1730","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","2020","09","22","T.Perleberg","2008","07","13","Brasil","Rio Grande do Sul","Pelotas","Distrito de Rincão da Cruz, Morro Quilongongo. Nome comum: orquídea. Altitude obida a partir dos dados de coordenadas geográficas.","-52.541667","-31.408056","52º32'30''W","31º24'29''S","223","223","ECT0001730","ECT0001730","273",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2014-11-06 16:18:35-02","UFPB","EAN","2472","S","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl","L. P. Felix & G. V. Dornelas","1985","11","07","L. P. Felix ; G. V. Dornelas","1985","10","20","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46",NA,"Flor amarela e marrom.Cultivada por Hélio Pedrosa da Silva (Recife)..Habitat: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2014-11-06 16:18:35-02","UFPB","EAN","4136","S","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl","L. P. Felix","1988","05","18","L. P. Felix ; G. V. Dornelas","1988","05","18","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1045",NA,"Herbáceo; flores amarelas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-09-12 05:00:02-03","US","US","2107387","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes",NA,NA,NA,NA,NA,"F. R. Fosberg & M. Giler","1945","2","14","Ecuador","Loja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23050",NA,NA,NA,NA,"Monocotyledonae","Orchidales","1","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA
"222","2020-09-12 05:00:02-03","US","US","3044558","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes",NA,NA,NA,NA,NA,"G. Hatschbach","1982","10","26","Brazil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"US00023477","US00023477_01","45736","35166",NA,"auto",NA,"Monocotyledonae","Orchidales","1","South America",NA,NA,NA,NA,NA,NA,NA
"223","2020-09-12 05:00:02-03","US","US","2691402","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes",NA,NA,NA,NA,NA,"G. Hatschbach","1966","1","12","Brazil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"US00023480","US00023480_01","13481","35166",NA,"auto",NA,"Monocotyledonae","Orchidales","1","South America",NA,NA,NA,NA,NA,NA,NA
"224","2020-09-12 05:00:02-03","US","US","2403505","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1959","3","20","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"US00023479","US00023479_01","8689",NA,NA,NA,NA,"Monocotyledonae","Orchidales","1","South America",NA,NA,NA,NA,NA,NA,NA
"225","2020-09-12 05:00:02-03","US","US","2564300","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes",NA,NA,NA,NA,NA,"G. Hatschbach","1966","11","23","Brazil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"US00071937","US00071937_01","15262","55154",NA,"auto",NA,"Monocotyledonae","Orchidales","1","South America",NA,NA,NA,NA,NA,NA,NA
"226","2020-09-12 05:00:02-03","US","US","2573065","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes",NA,NA,NA,NA,NA,"L. B. Smith, R. M. Klein & G. Hatschbach","1965","1","15","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"950","950","US00023478","US00023478_01","14517",NA,NA,NA,NA,"Monocotyledonae","Orchidales","1","South America",NA,NA,NA,NA,NA,NA,NA
"227","2020-09-12 05:00:02-03","US","US","1573007","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes",NA,NA,NA,NA,NA,"P. Jorgensen",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4766",NA,NA,NA,NA,"Monocotyledonae","Orchidales","1","South America",NA,NA,NA,NA,NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","1175601","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes",NA,NA,NA,NA,NA,"K. Fiebrig","1909","10",NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6052",NA,NA,NA,NA,"Monocotyledonae","Orchidales","1","South America",NA,NA,NA,NA,NA,NA,NA
"229","2020-09-12 05:00:02-03","US","US","1195908","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes",NA,NA,NA,NA,NA,"A. S. Hitchcock","1923","9","7","Ecuador","Loja",NA,NA,NA,NA,NA,NA,"2200","3100",NA,NA,"21574",NA,NA,NA,NA,"Monocotyledonae","Orchidales","1","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA
"230","2020-09-12 05:00:02-03","US","US","2708148","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum","Booth",NA,NA,NA,NA,"G. Hatschbach","1968","3","8","Brazil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"US00009314","US00009314_01","18689","37295",NA,"auto",NA,"Monocotyledonae","Orchidales","1","South America",NA,NA,NA,NA,NA,NA,NA
"231","2020-09-12 05:00:02-03","US","US","3400329","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum","Booth",NA,NA,NA,NA,"R. A. Wasum","1999","10","31","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"US00632425","US00632425_01","222",NA,NA,NA,NA,"Monocotyledonae","Orchidales","1","South America",NA,NA,NA,NA,NA,NA,NA
"232","2020-09-12 05:00:02-03","US","US","617213","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum","Booth",NA,NA,NA,NA,"Collector unknown","1885","6","26","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00009315","US00009315_01","s.n.",NA,NA,NA,NA,"Monocotyledonae","Orchidales","1","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA
"233","2020-09-02 16:34:53-03","Cenargen","CEN","91652","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2015","01",NA,"Thiago Erir Cadete Meneguzzo","2014","12","16","Brasil","BA","CAMACAN","Reserva Particular do Patrimônio Natural Serra Bonita, Serra Bonita: Trilha das Bromélias.","-39.4958000183105","-15.4191999435425",NA,NA,"905","905","CEN00091652","CEN00091652","986","22686","Bioma Floresta Atlântica, fitofisionomia Floresta Ombrófila Densa Alta Montana. Epífita a 1 m do solo.Doação Botânico do Rio de Janeira, RB 622103.","auto",NA,NA,NA,"1",NA,"Exsicatas",NA,NA,NA,NA,NA,NA
"234","2019-12-09 17:30:35-03","UFPR","EFC","15300","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Santos, T.F.","2018","03","19","Bizarro, O.M.R.; Brotto, M.L.","2016","02","25","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.687575","-24.856025","-48.687575","-24.856025","1100","1100","EFC015300",NA,"142",NA,"Epífita, flores amarelas com manchas marrom. Floresta Ombrófila Densa Altomontana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
