"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","infraspecificEpithet","individualCount","typeStatus","eventTime","fieldNumber"
"296","2015-03-07 09:07:01-03","F","FMNH-SEEDPLANTS","V0180139F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0180139F","V0180139F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"297","2019-01-25 15:42:46-02","IAC","IAC","24374","S","Plantae","Melastomataceae-2.Melastomoideae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","F.S. Meyer","R.M. Pio & M.A.C. Lucena","s/nº","1979","10","04","Brasil","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,NA,NA,NA,"2012","07","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-01-25 15:42:46-02","IAC","IAC","4128","S","Plantae","Melastomataceae-2.Melastomoideae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","F.S. Meyer","J. Santoro","s/nº","1938","12","28","Brasil","São Paulo","Campinas","Jardim do Insituto Agronômico de Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"2012","07","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-01-25 15:42:46-02","IAC","IAC","5314","S","Plantae","Melastomataceae-2.Melastomoideae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","F.S. Meyer","O. Zagatto","s/nº","1939","12","15","Brasil","São Paulo","Campinas","Jardim da residência do Diretor do Instituto Agronômico","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"2012","07","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-07-23 12:13:43-03","CEPLAC","CEPEC","113782","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana",NA,"P. Guimarães","Grande, D. A. de","73","1978","04","06","Brasil","São Paulo","Cananéia","Ilha do Cardoso. Centro de Pesquisas.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-09-22 13:48:54-03","USP","SPFW","3394","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Charlin Manoel Raimundo","Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","681","2007","12","18","Brasil","Santa Catarina",NA,NA,"-48.809444","-26.442417","48º48'34,0''W","26º26'32,7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-09-22 13:48:54-03","USP","SPFW","3504","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Charlin Manoel Raimundo","Weiers, M.S. Raimundo, C.M.; Bilke, F.; Meirelles, J.; Bartz, M.C.","32","2008","01","23","Brasil","Santa Catarina",NA,NA,"-48.680111","-26.369833","48º40'48,4''W","26º22'11,4''S","34","34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-13 16:04:50-03","UNISANTA","HUSC","4361","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Martins, S.E.; Sampaio, P.S.P.","783","2002","02","04","Brasil","São Paulo","Bertioga","Praia de Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arbusto, ca. 1,2m alt., flores roxas.; Área úmida degradada",NA,NA,NA,NA,NA,"37616","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-13 16:04:50-03","UNISANTA","HUSC","8762","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Sampaio, P.S.P.; ; Ancona, M.C.","Ancona, M.C.; Rezende, V.I.; Moschetto, F.","3","2014","11","08","Brasil","São Paulo","Peruíbe","Mineradora Vale do Ribeira, próx. ao Km 240 da Rodovia Padre Manoel da Nóbrega.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arbusto, flores roxas, botões róseos; Floresta alta de restinga seca",NA,NA,"2014","11","10","21922","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-07-02 15:56:01-03","UEM","HUEM","4846","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","S.M. Silva","S.F. Athayde; D.J.S.Carrião","287","1995","04","14","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,"Arvoreta; 2,5 a 3 m de altura; flores roxas; frequente em uma área de capoeira com 8 a 10 anos após perturbação por fogo.; Floresta Ombrófila Densa Atlântica Submontana.","HUEM000007378","HUEM000007378","1995","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-10 11:38:45-03","UNILA","EVB","1997","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","Wasum, R.","4593","2010","04","00","Brasil","Rio Grande do Sul","Caxias do Sul","Bairro Madureira.","-51.1794013977051","-29.1681003570557",NA,NA,"790","790",NA,"EVB001997","EVB001997",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-02-26 18:29:59-03","UEL","FUEL","49174","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F.Guim. & Michelang.",NA,"Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","4977","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro. Interior do fragmento","-48.9225","-27.893333","-48.9225","-27.893333","295","295","IFFSC 226 (Arbusto).","FUEL005424",NA,"2021","02",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-02-26 18:29:59-03","UEL","FUEL","55642","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F.Guim. & Michelang.",NA,"Valduga, E","611","2015","01","21","Brasil","Rio Grande do Sul","Osório","próximo à Lagoa dos Veados. Beira da estrada","-50.169722","-29.897778","-50.169722","-29.897778","7","7",NA,"FUEL055642",NA,"2021","02",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-26 18:29:59-03","UEL","FUEL","19856","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F.Guim. & Michelang.",NA,"Athayde, SF; et al.","287","1995","04","14","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"FUEL005423",NA,"2021","02",NA,"37295","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-26 18:29:59-03","UEL","FUEL","9496","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F.Guim. & Michelang.",NA,"Britez, RM","1126","1986","11","22","Brasil","Paraná","Paranaguá","Ilha do Mel, Ponta Oeste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"FUEL005422",NA,"2021","02",NA,"24916","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-26 18:29:59-03","UEL","FUEL","48034","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F.Guim. & Michelang.",NA,"Wasum, RA","4593","2010","02","19","Brasil","Rio Grande do Sul","Caxias do Sul","Bairro Madureira, terreno baldio","-51.1794013977051","-29.1681003570557",NA,NA,"790","790",NA,"FUEL005421",NA,"2021","02",NA,"49662","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-26 18:29:59-03","UEL","FUEL","42026","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F.Guim. & Michelang.",NA,"Anunciação, EA; Silva, SJG","13","1990","08","23","Brasil","São Paulo","Cananéia","Ilha do Cardoso, estrada para o morro da captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"FUEL005120",NA,"2021","02",NA,"37574","auto","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-08-20 14:58:10-03","UFSC","FLOR","41520","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Mello, A.S.","Nuernberg, A.; Mello, A.S.","171","2011","05","08","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico Costeira de Zimbros.","-48.545278","-27.185278","48º32'43''W","27º11'7''S",NA,NA,"arbustivo, Fruto Maduro, marrom (seco)","FLOR0041520",NA,"2011","05","08",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-08-20 14:58:10-03","UFSC","FLOR","49218","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Hassemer, G.N.; Ferreira, J.P.R.","60","2013","01","23","Brasil","Santa Catarina","Florianópolis","Terreno baldio, perto da Marinas do Campeche, Ilha de Santa Catarina.","-48.509167","-27.680833","48º30'33''W","27º40'51''S","7","7","subarbusto, flor roxa","FLOR0049218",NA,"2013","02",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-08-20 14:58:10-03","UFSC","FLOR","49795","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Ferreira, J.P.R.","Ferreira, J.P.R.; Hassemer, G.N.","226","2012","09","17","Brasil","Santa Catarina","Florianópolis","Aterro da Baía Sul, Costeira do Pirajubaé, Ilha de Santa Catarina.","-48.527222","-27.627778","48º31'38''W","27º37'40''S",NA,NA,"arbusto, flor roxa","FLOR0049795",NA,"2013","07","24",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-08-20 20:40:19-03","UFSC","FLOR","54029","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Ferreira, J.P.R.","Ferreira, J.P.R.; Trevisan, R.","581","2014","02","26","Brasil","Santa Catarina","Imbituba","Arroio, na Lagoa Doce.","-48.683333","-28.172778","48º41'0''W","28º10'22''S",NA,NA,"macrófita aquática anfíbia; flores roxas","FLOR0054029",NA,"2014",NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-08-20 14:58:10-03","UFSC","FLOR","60509","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Caddah, M.K.","Feldhaus Jr, A.; Caddah, M.K.; Quadros, K.E. & Meirelles, J.","11","2016","12","22","Brasil","Santa Catarina","São Francisco do Sul","Baia da Babitonga - Ilha Araújo do Meio.","-48.663889","-26.269444","48º39'50''W","26º16'10''S",NA,NA,"Arvoreta, ca. 3m. Frutos maduros marrons","FLOR0060509",NA,"2016","12","22",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-08-20 14:58:10-03","UFSC","FLOR","64912","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Oliveira, A.A.","Oliveira, A.A.","2890","2016","01","16","Brasil","Santa Catarina","São João Batista","Camboriú.","-48.809444","-27.271111","48º48'34''W","27º16'16''S","119","119","Habito arbustivo. Botão floral imaturo","FLOR0064912","FLOR0064912","2016","01","16",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-08-20 14:58:10-03","UFSC","FLOR","68199","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Giuffre, P.M.W.","Giuffre, P.M.W.; Caddah, M.K.","55","2019","10","25","Brasil","Santa Catarina","Florianópolis","Lagoa Pequena.","-48.4975","-27.778611","48º29'51''W","27º46'43''S","6","6",NA,"FLOR0068199",NA,"2019","11","01",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-08-20 20:40:19-03","UFSC","FLOR","7501","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Falkenberg, D.B.","Falkenberg, D.B.","2394","1985","04","28","Brasil","Rio Grande do Sul","Torres","Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,"20","20","flor 5 pétalas roxas","FLOR0007501",NA,"1985",NA,NA,"20837","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-08-20 20:40:19-03","UFSC","FLOR","6224","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Silva Filho, F.A. da","393","1985","02","28","Brasil","Santa Catarina","Florianópolis","Campeche, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, flor roxa","FLOR0006224",NA,"1985",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-08-20 14:58:10-03","UFSC","FLOR","2065","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6485","1965","12","22","Brasil","Santa Catarina","Florianópolis","Canasvieiras, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","arbusto, flor roxa, 2m altura","FLOR0002065",NA,NA,NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-08-20 14:58:10-03","UFSC","FLOR","2069","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Klein, R.M.; Bresolin, A.","6197","1965","09","14","Brasil","Santa Catarina","Florianópolis","Canasvieiras, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","arbusto, flor roxa, 1m altura","FLOR0002069",NA,NA,NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-08-20 20:40:19-03","UFSC","FLOR","6150","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Souza, M.L.; Paulilo, M.T.S.; Meruvia, M.Y.L. & Rosangela","583","1985","02","06","Brasil","Santa Catarina","Florianópolis","Daniela, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto","FLOR0006150",NA,"1985",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-08-20 20:40:19-03","UFSC","FLOR","20998","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Seiffert, W.Q.","14","1990","09","01","Brasil","Santa Catarina","Florianópolis","Departamento de Aqüicultura, UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, flor roxa, 0,5m altura","FLOR0020998",NA,"1991",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-08-20 20:40:19-03","UFSC","FLOR","22696","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Falkenberg, D.B.","Falkenberg, D.B.; Pereira, E.A.","5951","1992","11","15","Brasil","Santa Catarina","Florianópolis","Dunas da praia da Joaquina, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","arbusto, pétalas roxas, 1m altura. Estames de 2 tamanhos.","FLOR0022696",NA,"1992",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-08-20 14:58:10-03","UFSC","FLOR","5138","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Falkenberg, D.B.; Souza, M.L.","Souza, M.L.; Falkenberg, D.B.","196","1984","01","11","Brasil","Santa Catarina","Florianópolis","Estrada para o Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto","FLOR0005138",NA,NA,NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-08-20 20:40:19-03","UFSC","FLOR","15205","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Silva Filho, F.A. da","Silva Filho, F.A. da","535","1985","10","26","Brasil","Santa Catarina","Florianópolis","Ilha do Campeche.","-48.5491981506348","-27.596700668335",NA,NA,"20","20","arbustivo, flor roxa","FLOR0015205",NA,"1985",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-08-20 20:40:19-03","UFSC","FLOR","7047","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Souza, M.L.; Falkenberg, D.B.","215","1984","01","11","Brasil","Santa Catarina","Florianópolis","Ingleses, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto","FLOR0007047",NA,"1985",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-08-20 20:40:19-03","UFSC","FLOR","6974","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Silva Filho, F.A. da","147","1984","02","08","Brasil","Santa Catarina","Florianópolis","Lagoa da Conceição (próx. Rio Tavares), Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, flor roxa, 1m altura","FLOR0006974",NA,"1984",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-08-20 20:40:19-03","UFSC","FLOR","6973","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Silva Filho, F.A. da","148","1984","02","08","Brasil","Santa Catarina","Florianópolis","Lagoa da Conceição (próx. Rio Tavares), Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, flor roxa, 1m altura","FLOR0006973",NA,"1984",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-08-20 14:58:10-03","UFSC","FLOR","55864","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Nuernberg, A.","Nuernberg, A.; Mello, A.S.","1183","2014","01","18","Brasil","Santa Catarina","Florianópolis","Lagoinha Pequena, Rio tavares.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, flores roxas Habitat: Restinga herbáceo-arbustiva","FLOR0055864",NA,"2014","01","18","27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-08-20 14:58:10-03","UFSC","FLOR","62744","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Mello, A.S.","Mello, A.S.","627","2011","10","20","Brasil","Santa Catarina","Florianópolis","Lagoinha Pequena - Rio Tavares.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbustiva, flores roxas","FLOR0062744","FLOR0062744","2011","10","20","27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-08-20 20:40:19-03","UFSC","FLOR","25688","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Falkenberg, D.B.","Falkenberg, D.B.","7045","1993","12","11","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","arbusto, corola roxa, 1,5m altura","FLOR0025688",NA,"1995",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-08-20 20:40:19-03","UFSC","FLOR","9745","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Falkenberg, D.B.","Falkenberg, D.B.","3068","1985","11","09","Brasil","Santa Catarina","Florianópolis","Morro do Poção, Córrego Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"50","50","arbusto, flor roxa, 2m altura","FLOR0009745",NA,"1985",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-08-20 20:40:19-03","UFSC","FLOR","6223","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Silva Filho, F.A. da","384","1985","02","28","Brasil","Santa Catarina","Florianópolis","Ponta das Almas, Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","arbustivo, flor roxa","FLOR0006223",NA,"1985",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-08-20 20:40:19-03","UFSC","FLOR","22724","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Soldatelli, M.","Falkenberg, D.B.; Amaral; Neves; et alii","6085","1993","02","25","Brasil","Santa Catarina","Florianópolis","Restinga da Praia da Joaquina, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, flor roxa, 1m altura","FLOR0022724",NA,"1993",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-08-20 20:40:19-03","UFSC","FLOR","27796","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Silva Filho, F.A. da; Leite, C.L.","287","1984","12","14","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, flor roxa, 1m altura","FLOR0027796",NA,"1985",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-08-20 20:40:19-03","UFSC","FLOR","27792","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Souza, M.L.; Zanin, A. & Leite, C.L.","525","1984","11","30","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, flor roxa","FLOR0027792",NA,"1984",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-08-20 20:40:19-03","UFSC","FLOR","6156","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Souza, M.L.; Paulilo, M.T.S.; Meruvia, M.Y.L. & Rosangela","578","1985","02","06","Brasil","Santa Catarina","Florianópolis","Saco Grande, Av. Virgílio Carpa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto","FLOR0006156",NA,"1985",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-08-20 20:40:19-03","UFSC","FLOR","3107","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souzam M.L.","Klein, R.M.; Bresolin, A. & Lourteig, A.","7686","1967","12","20","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","arbusto, flor roxa, 3m altura","FLOR0003107",NA,"1983",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-08-20 14:58:10-03","UFSC","FLOR","5163","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Falkenberg, D.B.; Souza, M.L.","Souza, M.L.; Falkenberg, D.B.","224","1984","01","19","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0005163",NA,NA,NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-08-20 20:40:19-03","UFSC","FLOR","6158","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Souza, M.L.; Paulilo, M.T.S.; Meruvia, M.Y.L. & Rosangela","581","1985","02","06","Brasil","Santa Catarina","Florianópolis","Sambaqui, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto","FLOR0006158",NA,"1985",NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-08-20 14:58:10-03","UFSC","FLOR","39299","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Queiroz, M.H. de","9","1989","01","04","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, flor roxa. Tombo original: 31699a.","FLOR0039299",NA,NA,NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
