"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"489","2019-10-07 09:36:58-03","UEFS","HUEFS","212150","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"Menezes, C.M.","335","2004","11","15",NA,"Brasil","Bahia","Mucugê","RPPN - Adília Paraguassu.","-41.3708000183105","-13.0052995681763",NA,NA,NA,"HUEFS0212150","HUEFS0212150",NA,NA,NA,NA,"52493","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"490","2019-10-07 09:36:58-03","UEFS","HUEFS","26117","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J.R.Pirani","Bautista, H.P.","PCD3601","1996","07","14",NA,"Brasil","Bahia","Mucugê","Estrada Igatu-Mucugê, a 7 km do entroncamento com a estrada Anadaraí-Mucugê.","-41.301111","-12.916667","990",NA,NA,"HUEFS0026117","HUEFS0026117","990",NA,"41W18'4''","12S55'0''",NA,NA,"2004","Rosanae","07",NA,NA,NA,NA,NA
"491","2019-10-07 09:36:58-03","UEFS","HUEFS","21177","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J.R.Pirani","Guedes, M.L.S.","PCD1499","1994","12","30",NA,"Brasil","Bahia","Palmeiras","Pai Inácio. Encosta do Morro de Pai Inácio.","-41.466667","-12.45","1040",NA,"Mata ciliar ao longo de um canal de drenagem pluvial. Arenito e colúvio pedregoso.","HUEFS0021177","HUEFS0021177","1040",NA,"41W28'","12S27'",NA,NA,"2004","Rosanae","07",NA,NA,NA,NA,NA
"492","2019-10-07 09:36:58-03","UEFS","HUEFS","100750","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M.Groppo","Carneiro-Torres, D.S.","588","2005","06","27",NA,"Brasil","Bahia","Tapiramutá","Estrada de chão Bonito - Tapiramutá 30 Km de Bonito.","-41.116111","-11.870833","900",NA,"Solo arenoso. Campo limpo.","HUEFS0100750",NA,"900",NA,"41W6'58''","11S52'15''",NA,NA,"2009","Rosanae","06",NA,NA,NA,NA,NA
"493","2019-10-07 09:36:58-03","UEFS","HUEFS","102862","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","T.S.Nunes","Carvalho-Sobrinho, J.G.de","699","2005","10","29",NA,"Brasil","Bahia","Mucugê","Estrada para Guiné.","-41.514167","-12.86","1000",NA,"Mata semi-decidual.","HUEFS0102862",NA,"1000",NA,"41W30'51''","12S51'36''",NA,NA,"2005","Rosanae","12",NA,NA,NA,NA,NA
"494","2019-10-07 09:36:58-03","UEFS","HUEFS","119007","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J.R.Pirani","Cardoso, D.","1804","2007","05","03",NA,"Brasil","Bahia","Morro do Chapéu","BA 052, sentido Mundo Novo-Morro do Chapéu.","-40.866389","-11.662222","753",NA,"Floresta semidecídua.","HUEFS0119007",NA,"753",NA,"40W51'59''","11S39'44''",NA,NA,"2007","Rosanae","10",NA,NA,NA,NA,NA
"495","2019-10-07 09:36:58-03","UEFS","HUEFS","175565","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Melo, E.","10002","2011","06","17",NA,"Brasil","Bahia","Morro do Chapéu","BA 052 estrada para Feira de Santana.","-41.021389","-11.666389","939",NA,NA,"HUEFS0175565","HUEFS0175565","939",NA,"41W1'17''","11S39'59''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"496","2019-10-07 09:36:58-03","UEFS","HUEFS","17895","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M.Groppo","Amorim, A.M.","1332","1993","09","13",NA,"Brasil","Bahia","Una",NA,"-39.083333","-15.15",NA,NA,NA,"HUEFS0017895","HUEFS0017895",NA,NA,"39W5'","15S9'",NA,NA,"2005","Rosanae","08",NA,NA,NA,NA,NA
"497","2019-10-07 09:36:58-03","UEFS","HUEFS","182875","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Matos, E.N.de","591","2011","09","29",NA,"Brasil","Bahia","Vera Cruz","Fazenda Moponga.","-38.786111","-13.091667",NA,NA,"Floresta.","HUEFS0182875","HUEFS0182875",NA,NA,"38W47'10''","13S5'30''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"498","2019-10-07 09:36:58-03","UEFS","HUEFS","18635","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M.Groppo","Queiroz, L.P.de","4206","1994","10","16",NA,"Brasil","Bahia","Seabra",NA,"-41.85","-12.383333",NA,NA,NA,"HUEFS0018635","HUEFS0018635",NA,NA,"41W51'","12S23'",NA,NA,"2005","Rosanae","08",NA,NA,NA,NA,NA
"499","2019-10-07 09:36:58-03","UEFS","HUEFS","205392","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Neves, D.M.","1571","2013","08","03",NA,"Brazil","Bahia","Lençóis","BR 242 para Lençóis +/- 10 km da cidade. Parque Nacional Chapada da Diamantina","-41.363333","-12.525","476",NA,"Floresta estacional semidecidual","HUEFS0205392","HUEFS0205392 HUEFS0205392_01","476",NA,"41W21'48''","12S31'30''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"500","2019-10-07 09:36:58-03","UEFS","HUEFS","21066","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J.R.Pirani","Melo, E.","PCD1319","1994","11","24",NA,"Brasil","Bahia","Lençóis","Serra da Chapadinha, divisa com brejões.","-41.416667","-12.45","750",NA,"Mata de encosta. Afloramentos rochosos.","HUEFS0021066","HUEFS0021066","750",NA,"41W25'","12S27'",NA,NA,"2004","Rosanae","07",NA,NA,NA,NA,NA
"501","2019-10-07 09:36:58-03","UEFS","HUEFS","30501","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M.Groppo","Funch, L.S.","175","1993","04","04",NA,"Brasil","Bahia","Lençóis","Rio Lençóis.","-41.411111","-12.556389","500",NA,NA,"HUEFS0030501","HUEFS0030501","500",NA,"41W24'40''","12S33'23''",NA,NA,"2005","Rosanae","08",NA,NA,NA,NA,NA
"502","2019-10-07 09:36:58-03","UEFS","HUEFS","30510","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M.Groppo","Funch, L.S.","89","1992","11","18",NA,"Brasil","Bahia","Lençóis","Rio Lençóis.","-41.433333","-12.55","600",NA,NA,"HUEFS0030510","HUEFS0030510","600",NA,"41W26'","12S33'",NA,NA,"2005","Rosanae","08",NA,NA,NA,NA,NA
"503","2019-10-07 09:36:58-03","UEFS","HUEFS","43891","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J.R.Pirani","Queiroz, L.P.de","6139","2000","02","18",NA,"Brasil","Bahia","Lençóis","ca. 2,4 km N de Lençóis na estrada para a BR-242.","-41.373333","-12.543056","346",NA,NA,"HUEFS0043891","HUEFS0043891","346",NA,"41W22'24''","12S32'35''",NA,NA,"2004","Rosanae","07",NA,NA,NA,NA,NA
"504","2019-10-07 09:36:58-03","UEFS","HUEFS","46972","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M.Groppo","Carneiro-Torres, D.S.","204","2000","07","11",NA,"Brasil","Bahia","Morro do Chapéu","35 Km L de Morro do Cahpéu na estrada BA 052.","-40.870278","-11.661944","870",NA,"Mata estacional antropizada.","HUEFS0046972","HUEFS0046972","870",NA,"40W52'13''","11S39'43''",NA,NA,"2005","Rosanae","08",NA,NA,NA,NA,NA
"505","2019-10-07 09:36:58-03","UEFS","HUEFS","54896","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M.Groppo","Ribeiro-Filho, A.A.","279","2001","06","07",NA,"Brasil","Bahia","Lençóis","Cabeceira do Rio Mandassaia.","-41.433333","-12.466667",NA,NA,"Mata ciliar.","HUEFS0054896","HUEFS0054896",NA,NA,"41W26'","12S28'",NA,NA,"2009","Rosanae","07",NA,NA,NA,NA,NA
"506","2019-10-07 09:36:58-03","UEFS","HUEFS","60434","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J.R.Pirani","Funch, R.","FCD69","2002","03","30",NA,"Brasil","Bahia","Lençóis",NA,"-41.393889","-12.555556",NA,NA,"Mata perenifólia sob latossolos.","HUEFS0060434","HUEFS0060434",NA,NA,"41W23'38''","12S33'20''",NA,NA,"2004","Rosanae","07",NA,NA,NA,NA,NA
"507","2019-10-07 09:36:58-03","UEFS","HUEFS","68586","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J.R.Pirani","França, F.","3876","2002","12","12",NA,"Brasil","Bahia","Lençóis","Estrada Tanquinho-Wagner, c. 20 km de Tanquinho.","-41.276389","-12.388056",NA,NA,"Mata semidecídua antropizada.","HUEFS0068586","HUEFS0068586",NA,NA,"41W16'35''","12S23'17''",NA,NA,"2004","Rosanae","07",NA,NA,NA,NA,NA
"508","2019-10-07 09:36:58-03","UEFS","HUEFS","7802","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M.Groppo","Almeida, E.de F.","173","1981","09","23",NA,"Brasil","Minas Gerais","Itambé",NA,"-43.316667","-19.35","950",NA,NA,"HUEFS0007802","HUEFS0007802","950",NA,"43W19'","19S21'",NA,NA,"2005","Rosanae","08",NA,NA,NA,NA,NA
"509","2019-10-07 09:36:58-03","UEFS","HUEFS","8407","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J.R.Pirani","Queiroz, L.P.de","1972","1987","10","11",NA,"Brasil","Bahia","Lençóis","7 km N de Lençóis, ao lado da Ba 850.","-41.35","-12.516667","850",NA,"Mata estacional.","HUEFS0008407","HUEFS0008407","850",NA,"41W21'","12S31'",NA,NA,"2004","Rosanae","07",NA,NA,NA,NA,NA
"510","2019-10-07 09:36:58-03","UEFS","HUEFS","98891","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M.Groppo","Funch, L.S.","89","1992","11","17",NA,"Brasil","Bahia","Lençóis","Rio Lençóis.","-41.383333","-12.533333",NA,NA,"Rio acima, parte mais preservada.","HUEFS0098891","HUEFS0098891",NA,NA,"41W23'","12S32'",NA,NA,"2009","Rosanae","07",NA,NA,NA,NA,NA
"511","2019-10-07 09:36:58-03","UEFS","HUEFS","7746","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M.Groppo","Brazão, J.E.M.","11","1978","06","17",NA,"Brasil","Bahia","Bonito",NA,"-41.2658004760742","-11.9694004058838",NA,NA,NA,"HUEFS0007746","HUEFS0007746",NA,NA,NA,NA,"24000","auto","2005","Rosanae","08",NA,NA,NA,NA,NA
"512","2019-12-04 16:39:51-03","FFCLRP","SPFR","10922","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC","Bruniera, C.P.","Pessoa, S.V.A.",NA,"2006","02","15",NA,"Brasil","Rio de Janeiro","Silva Jardim","Fazenda Santa Helena, fragmento mais próximo a BR 101. Área FSH2.","-42.395453","-22.646325",NA,NA,NA,NA,NA,NA,NA,"42o23'43.63W","22o38'46.77S",NA,NA,"2008",NA,"01","23",NA,NA,NA,NA
"513","2019-12-04 16:39:51-03","FFCLRP","SPFR","10923","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC","Bruniera, C.P.","Pessoa, S.V.A.",NA,"2006","02","15",NA,"Brasil","Rio de Janeiro","Silva Jardim","Fazenda Santa Helena, fragmento mais próximo a BR 101. Área FSH2.","-42.395453","-22.646325",NA,NA,"<ll>dwc_commonname:</ll> orelha-de-burro",NA,NA,NA,NA,"42o23'43.63W","22o38'46.77S",NA,NA,"2008",NA,"01","23",NA,NA,NA,NA
"514","2019-12-04 16:39:51-03","FFCLRP","SPFR","13287","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC","Groppo, M.","Assis, A.M.; Fontana, A.P; Faria, K.F.O.; Esgario, C.; Pagung, V.","1104","2005","11","26",NA,"Brasil","Espírito Santo","Santa Leopoldina","Propriedade Família Balbino - Timbuí Seco.","-40.592339","-20.044581",NA,NA,"Floresta Ombrófila Densa Montana em estágio médio/avançado de regeneração - encosta, borda da mata.",NA,NA,NA,NA,"40o35'32.42W","20o2'40.49S",NA,NA,"2011",NA,"03",NA,NA,NA,NA,NA
"515","2019-12-04 16:39:51-03","FFCLRP","SPFR","11156","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC","Groppo, M.","Leoni, L.S.","2486","1994","04","13",NA,"Brasil","Minas Gerais","Bom Jesus do Madeira","Próximo ao Parque Estadual do Brigadeiro; área perturbada.","-42.416667","-20.716667","850",NA,NA,NA,NA,"850",NA,"42o25'W","20o43'S",NA,NA,"2008",NA,"04","11",NA,NA,NA,NA
"516","2019-09-04 18:35:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"517","2015-03-07 09:07:32-03","F","FMNH-SEEDPLANTS","V0178702F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0178702F","V0178702F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"518","2015-03-07 09:07:32-03","F","FMNH-SEEDPLANTS","V0178703F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0178703F","V0178703F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"519","2018-05-14 17:35:34-03","F","FMNH-SEEDPLANTS","V0178698F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","arborea","Hortia arborea",NA,"RRC ID Flag","J. Prado",NA,NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,"V0178698F","V0178698F_01 V0178698F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"CFCR 12059",NA,NA
"520","2015-03-07 09:07:32-03","F","FMNH-SEEDPLANTS","V0178699F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0178699F","V0178699F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"521","2015-03-07 09:07:32-03","F","FMNH-SEEDPLANTS","V0178700F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0178700F","V0178700F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"522","2015-03-07 09:07:32-03","F","FMNH-SEEDPLANTS","V0178701F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0178701F","V0178701F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"523","2018-05-14 17:16:58-03","F","FMNH-SEEDPLANTS","V0178696F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,"W. R. Anderson","8014",NA,NA,NA,"South America","Brazil","Goiás",NA,NA,"-48","-12",NA,NA,NA,"V0178696F","V0178696F_01 V0178696F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"8014",NA,NA
"524","2019-09-04 18:35:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,"D. Vandelli",NA,"1790",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"525","2015-03-07 03:52:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,"E. Forero","9284","1982","4","15","South America","Colombia","Chocó","Bojaya","Hoya del Río Atrato, quebrada del Fuerte, arriba Bellavista","-76.97","6.52","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"526","2015-03-07 03:57:07-03","F","FMNH-SEEDPLANTS","V0090173F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,"M. Groppo","M. Groppo","990","2002","1","31","South America","Brazil","Espírito Santo","Linhares","Reserva Florestal da Companhia Vale do Rio Doce, km 9.15 da estrada do Flamengo. Mata de tabuleiro, solo arenoso.","-40.02","-19.15","70",NA,NA,"V0090173F","V0090173F_01 V0090173F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"527","2015-03-07 09:07:31-03","F","FMNH-SEEDPLANTS","V0178695F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0178695F","V0178695F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"528","2015-03-07 03:57:07-03","F","FMNH-SEEDPLANTS","V0090175F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,"M. Groppo","M. Groppo","655","2001","3","26","South America","Brazil","Minas Gerais","Mariana","Estrada de terra para o distrito de Santo Rita Durao. ca. 3 km de Santa rita Durao. Are de mat nativa, com varios eucaliptais e carvoarias.","-43.42","-20.17",NA,NA,NA,"V0090175F","V0090175F_01 V0090175F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"529","2015-03-07 03:57:07-03","F","FMNH-SEEDPLANTS","V0090176F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,"M. G. da Silva","M. G. da Silva","4601","1979","5","23","South America","Brazil","Rondônia",NA,"Vilhena, arredores do aerporto","-60.08","-12.68",NA,NA,NA,"V0090176F","V0090176F_01 V0090176F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"530","2015-03-07 03:57:07-03","F","FMNH-SEEDPLANTS","V0090177F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,"E. A. Nascimento","U. U. A. Vilela","39","1981","5","31","South America","Brazil","Distrito Federal",NA,"Campo cerrado limpo, proximo ao corrego Melchior em Taguatinga. Acesso pela chacara No. 30, proxima a Furnas","-48.13","-15.83",NA,NA,NA,"V0090177F","V0090177F_01 V0090177F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"531","2018-11-18 21:14:51-02","F","FMNH-SEEDPLANTS","V0090179F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,"E. Pereira","A. P. Duarte","2943","1950","8","28","South America","Brazil","Minas Gerais",NA,"entre Catiara e Patos","-46.67","-19.17","800",NA,NA,"V0090179F","V0090179F_01 V0090179F_02","900",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"532","2018-11-18 21:17:39-02","F","FMNH-SEEDPLANTS","V0090180F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,"A. P. Duarte","2943","1950","8","28","South America","Brazil","Minas Gerais",NA,"entre Catiara e Patos","-46.67","-19.17","800",NA,NA,"V0090180F","V0090180F_01 V0090180F_02","900",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"533","2015-03-07 03:57:07-03","F","FMNH-SEEDPLANTS","V0090181F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,"Mello Barreto","Mello Barreto","4502","1936","6","19","South America","Brazil",NA,NA,"Santa Anna de Patos. Patos","-46.58","-18.83",NA,NA,NA,"V0090181F","V0090181F_01 V0090181F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"534","2015-03-07 09:07:31-03","F","FMNH-SEEDPLANTS","V0178693F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0178693F","V0178693F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"535","2015-03-07 09:07:31-03","F","FMNH-SEEDPLANTS","V0178694F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,"V0178694F","V0178694F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"536","2015-03-07 09:07:32-03","F","FMNH-SEEDPLANTS","V0178697F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0178697F","V0178697F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"537","2015-03-07 03:57:07-03","F","FMNH-SEEDPLANTS","V0090174F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,"M. Groppo","M. Groppo","760","2001","5","17","South America","Brazil","Bahia","Mucugê","Rodovia BA-142, area de mata na beira da estrada. Coleta de Hortia","-41.3472","-13.5072","1120",NA,NA,"V0090174F","V0090174F_01 V0090174F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"538","2019-01-23 11:18:33-02","F","FMNH-SEEDPLANTS","V0071287F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","colombiana","Hortia colombiana",NA,NA,"A. E. Lawrance","392","1932","8","5","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0071287F","V0071287F_01",NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"539","2019-01-23 12:15:20-02","F","FMNH-SEEDPLANTS","V0071288F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Hortia","colombiana","Hortia colombiana",NA,NA,"A. E. Lawrance","392","1932","8","5","South America","Colombia","Boyacá",NA,NA,"-72.5","5.5",NA,NA,NA,"V0071288F","V0071288F_01 V0071288F_02",NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"392",NA,NA
"540","2020-04-29 16:30:23-03","UFVJM","HDJF","4842","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Moreira, SN","Moreira, SN; Pereira, E","2084","2016","08","18","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.4275","-18.904722","851",NA,NA,"HDJF004842","HDJF004842_01","851",NA,"-43.4275","-18.904722",NA,NA,"2016",NA,"06","12",NA,NA,NA,NA
"541","2020-10-14 16:35:28-03","UFVJM","HDJF","7670","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"Paixão, FA","6P39","2019","01","10","Southern America","Brasil","Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Esquerda","-43.296861","-20.269111","603",NA,NA,"HDJF007670","HDJF007670_01","603",NA,"-43.296861","-20.269111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-10-14 16:35:28-03","UFVJM","HDJF","7776","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"Paixão, FA","326P81","2019","05","25","Southern America","Brasil","Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Esquerda","-43.197639","-20.281056","459",NA,NA,"HDJF007776","HDJF007776_01","459",NA,"-43.197639","-20.281056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
