"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","previousCatalogNumber","fieldNumber","sex"
"2440","2020-11-04 17:30:16-03","UEM","HUEM","23901","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","Romagnolo, M.B.","2012","10",NA,"Pascotto, CR","2012","05","28","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, fazenda UEM","-52.877275","-22.598192","-52.877275","-22.598192","268","268","Arbustiva; inflorescência de coloração verde.; Floresta Estacional Semidecidual.","HUEM000009915","HUEM000009915",NA,"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2441","2020-11-04 17:30:16-03","UEM","HUEM","23903","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","Romagnolo, M.B.","2012","10",NA,"Pascotto, CR","2012","05","28","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, fazenda UEM","-52.877275","-22.598192","-52.877275","-22.598192","268","268","Arbustiva; inflorescência de coloração verde.; Floresta Estacional Semidecidual.","HUEM000009916","HUEM000009916",NA,"157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2442","2020-11-04 17:30:16-03","UEM","HUEM","24097","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","Romagnolo, M.B.","2012","10",NA,"Sbais, PG","2012","05","14","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, estrada do Fundão","-52.827383","-22.627364","-52.827383","-22.627364","282","282","Arbustiva; inflorescência de coloração verde.; Floresta Estacional Semidecidual.","HUEM000009917","HUEM000009917",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2443","2020-11-04 17:30:16-03","UEM","HUEM","25052","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","Romagnolo, MB","2012","10",NA,"Sbais, PG","2012","10","15","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, margem direita do Ribeirão Diamante","-52.856056","-22.642278","-52.856056","-22.642278","279","279","Arbustivo, 2m; inflorescência de coloração creme.; Floresta Estacional Semidecidual.","HUEM000009918","HUEM000009918",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2444","2020-11-04 17:30:16-03","UEM","HUEM","25301","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","Romagnolo, MB","2012","12","13","Romagnolo, MB","2012","12","07","Brasil","Paraná","Maringá","Parque Cinquentenário","-51.942572","-23.391561","-51.942572","-23.391561","469","469","Arbustiva, cerca de 2m de altura. Influrescência de coloração verde.; Floresta Estacional Semidecidual","HUEM000009924","HUEM000009924",NA,"3398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2445","2020-11-04 17:30:16-03","UEM","HUEM","25460","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","Landgraf, GO",NA,NA,NA,"Landgraf, GO",NA,NA,NA,"Brasil","Paraná","Diamante do Norte","Remanescente próximo à Estação Ecológica do Caiuá.","-52.853261","-22.643744","-52.853261","-22.643744",NA,NA,NA,"HUEM000019425","HUEM000019425",NA,"112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2446","2020-11-04 17:30:16-03","UEM","HUEM","26230","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","Romagnolo, MB","2013","06",NA,"Tamura, CM; Dainez, MS","2013","03","03","Brasil","Paraná","Maringá","Parque das Palmeiras","-51.940389","-23.384917","-51.940389","-23.384917",NA,NA,"arbóreo com cerca de 2m, inflorescência de coloração verde, infrutescência de coloração verde escuro","HUEM000022941",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447","2020-11-04 17:30:16-03","UEM","HUEM","30984","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Milaneze-Gutierre, MA","2016","11","20","Brasil","Paraná","Maringá","Parque do Ingá.","-51.929444","-23.4275","-51.929444","-23.4275",NA,NA,NA,"HUEM000011502","HUEM000011502",NA,"965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2448","2020-11-04 17:30:16-03","UEM","HUEM","34208","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","Milaneze-Gutierre, MA; Nascimento, JEM","2019","03",NA,"Nascimento, JEM","2018","09","18","Brasil","Paraná","Maringá","Distrito de Iguatemi., Fazenda Experimental de Iguatemi - UEM.","-51.95","-23.416667","-51.95","-23.416667","550","550","Arbusto. Flores de coloração bege, apresenta cheiro. Visitada por abelhas jataí e Euglossini.","HUEM000020419",NA,NA,"116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2449","2020-11-04 17:30:16-03","UEM","HUEM","35652","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Rosa, LYA; Bento Fernandes, CE; Lima, LG Moya, C","2019","04","02","Brasil","Paraná","Maringá","Parque do Ingá","-51.929278","-23.424944","-51.929278","-23.424944","507","507","Arvoreta, cerca de 2,5 m de altura; espigas coloração marrom; interior da mata.","HUEM000022007",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2450","2020-11-04 17:30:16-03","UEM","HUEM","35653","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","Fernandes, LAF","2019","07",NA,"Moya, CU; Titton, M; Bento Fernandes, CE; Lima, LG","2018","11","26","Brasil","Paraná","Maringá","Parque do Ingá","-51.929194","-23.426167","-51.929194","-23.426167","498","498","Arbórea, cerca de 2 m de altura; espiga coloração verde; passarela suspensa.","HUEM000021922",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2451","2020-11-04 17:30:16-03","UEM","HUEM","10542","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","alunos da Agronomia","2004","03","08","Brasil","Paraná","Maringá","Fazenda Experimental de Iguatemi, câmpus UEM","-52.066667","-23.35","-52.066667","-23.35","550","550",NA,"HUEM000009953","HUEM000009953","medium","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2452","2020-11-04 17:30:16-03","UEM","HUEM","10571","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Luz, A; Motoyama, CK; Leonardo; G.Stroher; Aguiar, AC","2004",NA,NA,"Brasil","Paraná","Maringá","Fazenda Experimental de Iguatemi, câmpus UEM","-52.066667","-23.35","-52.066667","-23.35","550","550","Arbusto médio; folhas simples com pequenas espigas verde-claro","HUEM000009954","HUEM000009954","medium","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2453","2020-11-04 17:30:16-03","UEM","HUEM","11440","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Alves, L; Janunzzi, AM; Kutschenko, D","2004","02","10","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.971111","-23.431389","-51.971111","-23.431389","555","555","Arbusto; 1 m de altura; espigas de coloração creme.","HUEM000009949","HUEM000009949","medium","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2454","2019-07-02 15:56:21-03","UEM","HUEM","15094","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","M.Borgo","2002","05","18","Adriana","2002","03","20","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.971111","-23.431389","-51.971111","-23.431389","555","555","Planta com frutos e flores.","HUEM000009950","HUEM000009950","medium","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2455","2019-07-02 15:56:21-03","UEM","HUEM","15339","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","M.Borgo",NA,NA,NA,"Adriana","2001","01","10","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.971111","-23.431389","-51.971111","-23.431389","555","555",NA,"HUEM000009944","HUEM000009944","medium","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2456","2020-11-04 17:30:16-03","UEM","HUEM","15560","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Sakuragui, CM","2002","06","04","Brasil","Paraná","Maringá","rua Guaricá","-51.921944","-23.433333","-51.921944","-23.433333","501","532","arbusto até 1,5m alt.; espigas creme","HUEM000009945","HUEM000009945","medium","1397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2457","2020-11-04 17:30:16-03","UEM","HUEM","16005","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Kawakita, K; E.D. Mauri; F. Ricken","2007","02","14","Brasil","Paraná","Maringá","Parque do Ingá, Solo seco; canteiro 3.","-51.916667","-23.416667","-51.916667","-23.416667","530","530","Arbusto; 2m de alt.; inflorescência de col. verde-claro.","HUEM000009939","HUEM000009939","medium","1128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2458","2020-11-04 17:30:16-03","UEM","HUEM","16010","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Dutra, AM; Kawakita, K; J. Reis; Garcia, RS","2007","03","01","Brasil","Paraná","Maringá","Parque do Ingá, Solo seco; canteiro 8.","-51.916667","-23.416667","-51.916667","-23.416667","530","530","Arbusto.","HUEM000009940","HUEM000009940","medium","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2459","2020-11-04 17:30:16-03","UEM","HUEM","16154","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Elsie F. Guimarães","2009","08","11","Mencacci, PC; M.Curti","1993","06","11","Brasil","Paraná","Porto Rico","rio Paraná, margem esquerda, mata do Araldo, Solo seco.","-53.317272","-22.789133","-53.317272","-22.789133",NA,NA,"Porte herbáceo; flor espiga em botão.","HUEM000022947",NA,"medium","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2460","2020-11-04 17:30:16-03","UEM","HUEM","16209","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Montanher, DR","2005","12","23","Brasil","Paraná","Mandaguaçu","Mata fechada.","-52.083333","-23.333333","-52.083333","-23.333333","580","580","Arbusto","HUEM000009914","HUEM000009914","medium","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461","2020-11-04 17:30:16-03","UEM","HUEM","8197","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Sakuragui, CM","2001","04","03","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.971111","-23.431389","-51.971111","-23.431389","555","555","Arbusto; até 3 m de altura; espigas em vários graus de amadurecimento de creme a verde quando frutos imaturos.","HUEM000009935","HUEM000009935","medium","1309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2462","2019-07-02 15:56:21-03","UEM","HUEM","8969","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"Adriana","2001","06","08","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes, Trilha ao lado da Av. T. Mendes.","-51.971111","-23.431389","-51.971111","-23.431389","555","555","Arbusto com aproximadamente 2 m de altura; caule não variegado; folhas lisas; espigas de cor creme.","HUEM000009941","HUEM000009941","medium","12(1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2463","2019-07-02 15:56:21-03","UEM","HUEM","8970","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","M.Borgo","2002","05","18","Adriana","2001","11","09","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.971111","-23.431389","-51.971111","-23.431389","555","555","Inflorescência verde; arbusto de aproximadamente 2 m de altura.","HUEM000009938","HUEM000009938","medium","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2464","2020-11-04 17:30:16-03","UEM","HUEM","9317","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Lorenzetti, E; Janunzzi, AM","2002","08","24","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.971111","-23.431389","-51.971111","-23.431389","555","555","Subarbusto; inflorescências em espiga de coloração creme quando jovens e pretas quando maduras.","HUEM000009937","HUEM000009937","medium","399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2465","2020-11-04 17:30:17-03","UEM","HUEM","9844","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Janunzzi, AM","2002","10","22","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.971111","-23.431389","-51.971111","-23.431389","555","555","Arvoreta; aproximadamente 2,5 m de altura; com espigas verde-claras.","HUEM000009936","HUEM000009936","medium","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2466","2020-11-04 17:30:17-03","UEM","HUEM","9878","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Lorenzetti, E; Janunzzi, AM","2002","08","17","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.971111","-23.431389","-51.971111","-23.431389","555","555","Arbusto; até 1 m de altura; inflorescências jovens creme.","HUEM000009934","HUEM000009934","medium","395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2467","2019-07-02 15:56:21-03","UEM","HUEM","9885","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","M.Borgo","2002","05","18","Adriana","2002","04","07","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.971111","-23.431389","-51.971111","-23.431389","555","555","Arbusto; com aproximadamente 2 m de altura; inflorescência verde clara; folhas lisas.","HUEM000009951","HUEM000009951","medium","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2468","2020-11-04 17:30:17-03","UEM","HUEM","9933","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Lorenzetti, E; Janunzzi, AM","2003","01","31","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.971111","-23.431389","-51.971111","-23.431389","555","555","Arbusto; aproximadamente 1,5 m de altura.","HUEM000009952","HUEM000009952","medium","762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2469","2020-11-04 17:30:16-03","UEM","HUEM","8999","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Sakuragui, CM; Boni, DS; Barbosa, R","2000","11","30","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"arbusto até 3,0 m de altura; espigas verdes.","HUEM000009927","HUEM000009927",NA,"1261",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2470","2020-11-04 17:30:16-03","UEM","HUEM","7284","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Sakuragui, CM; colaboradores","2000","10","22","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Campus da UEM.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"arbusto com até 2,0 m de altura; espigas creme.","HUEM000009929","HUEM000009929",NA,"1200",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2471","2020-11-04 17:30:16-03","UEM","HUEM","10087","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Janunzzi, AM; Lorenzetti, E","2003","03","09","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da Arara.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"arbusto até 2,0 m de altura; inflorescência creme a verde escuro (quando maduras).","HUEM000009919","HUEM000009919",NA,"802",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2472","2020-11-04 17:30:16-03","UEM","HUEM","9382","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Janunzzi, AM; Lorenzetti, E","2002","09","08","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da Arara.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,NA,"HUEM000009931","HUEM000009931",NA,"508",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2473","2020-11-04 17:30:16-03","UEM","HUEM","9153","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Rosa, CILF; colaboradores","2002","04","28","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da Arara.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"arbusto até 2,0 m de altura; frutos verdes.","HUEM000009932","HUEM000009932",NA,"267",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2474","2020-11-04 17:30:17-03","UEM","HUEM","9735","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Janunzzi, AM; Lorenzetti, E","2002","10","20","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da arara","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Arbusto até 3 m. de altura; inflorescência curvada esverdeada","HUEM000009947","HUEM000009947","medium","649",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2475","2020-11-04 17:30:16-03","UEM","HUEM","9389","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Janunzzi, AM","2002","09","07","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da Cachoeira.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"arbusto até 2,0 m de altura; infrutescência verde.","HUEM000009930","HUEM000009930",NA,"406",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2476","2020-11-04 17:30:16-03","UEM","HUEM","9644","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Janunzzi, AM; Lorenzetti, E","2002","10","19","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,NA,"HUEM000009946","HUEM000009946","medium","557",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2477","2020-11-04 17:30:16-03","UEM","HUEM","9624","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Janunzzi, AM; Lorenzetti, E","2002","10","19","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Arbusto de até 1 m. de altura; folhas com brilho na parte adaxial; espigas curvadas jovens de coloração creme","HUEM000009948","HUEM000009948","medium","537",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2478","2020-11-04 17:30:17-03","UEM","HUEM","9690","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Janunzzi, AM; Lorenzetti, E; et al.","2002","10","19","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Arbusto até 1,6 m. de altura; inflorescência de cor creme","HUEM000009957","HUEM000009957","medium","603",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2479","2020-11-04 17:30:16-03","UEM","HUEM","8868","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Rosa, CILF; Janunzzi, AM","2001","11","10","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha do mico.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"arbusto com aproximadamente 1,0 m de altura; folhas arredondadas com 5 nervuras primárias; flores verdes.","HUEM000009926","HUEM000009926",NA,"49",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2480","2020-11-04 17:30:16-03","UEM","HUEM","9381","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Janunzzi, AM; Lorenzetti, E","2002","09","08","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha do Mico.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,NA,"HUEM000009920","HUEM000009920",NA,"489",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2481","2020-11-04 17:30:16-03","UEM","HUEM","9160","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Rosa, CILF; colaboradores","2002","06","20","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha do Mico.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"arbusto até 2,0 m de altura; inflorescência branca.","HUEM000009925","HUEM000009925",NA,"274",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2482","2020-11-04 17:30:17-03","UEM","HUEM","9727","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Janunzzi, AM; Lorenzetti, E","2002","10","20","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha do Mico","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"Arbusto até 1,5 m. de altura; espigas levemente curvadas esverdeadas","HUEM000009943","HUEM000009943","medium","641",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2483","2020-11-04 17:30:16-03","UEM","HUEM","8826","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"Rosa, CILF; Janunzzi, AM","2001","10","17","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha do Paranapanema.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"arvoreta com até 3,0 m de altura.","HUEM000009928","HUEM000009928",NA,"02",NA,NA,"16110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2484","2020-11-04 17:30:17-03","UEM","HUEM","9867","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Lorenzetti, E","2002","10","15","Brasil","Paraná","Floresta","beira do rio Ivaí","-52.0811004638672","-23.5988998413086",NA,NA,NA,NA,"Subarbusto; até 1,5 m de altura; espiga com flores amarelas.","HUEM000009942","HUEM000009942","medium","s.n.",NA,NA,"11668",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2485","2020-11-04 17:30:16-03","UEM","HUEM","12078","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Bacarin, FL; et al.","2004","01","19","Brasil","Paraná","Maringá","Fazenda Experimental de Iguatemi, câmpus UEM, Câmpus regional da UEM.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Arbusto; 1 m de altura; com inflorescência em forma de espiga.","HUEM000009955","HUEM000009955","medium","s.n.",NA,NA,"19250",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2486","2020-11-04 17:30:16-03","UEM","HUEM","26233","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","Romagnolo, MB","2013","06","25","Tamura, CM; Dainez, MS; Romagnolo, MB","2013","01","09","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"porte arbustivo, altura: 1,5-1,8m, Infrutescência de coloração verde, Inflorescência de coloração creme","HUEM000022942",NA,NA,"1",NA,NA,"19250",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2487","2020-11-04 17:30:16-03","UEM","HUEM","13027","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Guimarães, EF","2009","08","11","Ma.C.Souza","2007","02","07","Brasil","Paraná","Maringá","Parque do Ingá, Subosque da floresta","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Arbusto; ca 2,5m de altura; inflorescência col bege-esverdeada.","HUEM000009956","HUEM000009956","medium","s.n.",NA,NA,"19250",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2488","2020-11-04 17:30:16-03","UEM","HUEM","2953","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Elsie F. Guimarães","2009","08","11","Ma.C.Souza","1993",NA,NA,"Brasil","Paraná","Porto Rico",NA,"-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"Arbustiva; inflorescências de coloração creme.","HUEM000022945",NA,"medium","148",NA,NA,"18063",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2489","2020-11-04 17:30:16-03","UEM","HUEM","2952","S","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","Elsie F. Guimarães","2009","08","11","Ma.C.Souza","1992","09","22","Brasil","Paraná","Porto Rico","fazenda Santa Maria, Remanescente florestal perturbado.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"Arbustiva; inflorescência de coloração creme.","HUEM000022946",NA,"medium","149",NA,NA,"18063",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"2490","2020-11-04 17:30:16-03","UEM","HUEM","7522","S","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"I.Tanaka","1998","07","29","Brasil","Paraná","Porto Rico","rio Paraná, Córrego São Pedro.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"Arbustiva.","HUEM000022950",NA,NA,"219",NA,NA,"18063",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
