"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","country","individualCount","occurrenceRemarks","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","year","month","dayIdentified","recordedBy","recordNumber","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","typeStatus","fieldNumber","relatedCatalogItem","previousCatalogNumber","sex"
"46","2020-01-20 14:40:46-03","UPM","MACK","2617","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrestre; flores com pétalas e sépalas marrons; labelo amarelado","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Gonçalves, G.F.","15A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-01-20 14:40:46-03","UPM","MACK","2618","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrestre; flores amarelas e aromáticas; haste floral: 107 cm","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Gonçalves, G.F.","29B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-01-20 14:40:46-03","UPM","MACK","2613","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrestre; flores amarelas e aromáticas; coletadas na beira da trilha","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Gonçalves, G.F.","29A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-01-20 14:40:46-03","UPM","MACK","2609","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrestre, flores com sépalas e pétalas marrons, labelo amarelo maculado de marrom","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Gonçalves, G.F.","15B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-01-20 14:40:46-03","UPM","MACK","2629","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrícola, haste floral longa, flores amarelas","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Gonçalves, G.F.","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-01-20 14:40:46-03","UPM","MACK","2614","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrestre; flores com pétalas e sépalas marrons, labelo amarelado com mácula marrom; asa da coluna amarela; ginostêmio verde;Haste floral: 128 cm","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Gonçalves, G.F.","13B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-01-20 14:40:46-03","UPM","MACK","2619","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrestre; flores com pétalas e sépalas marrons; labelo amarelado com mácula marrom","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Gonçalves, G.F.","11A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-01-20 14:40:46-03","UPM","MACK","2624","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrestre; haste floral longa de 81 cm; flores amarelas marrons maculados e aromáticas","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Gonçalves, G.F.","12B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-01-20 14:40:46-03","UPM","MACK","2623","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrestre; flores com Sépalas e pétalas marrons; labelo amarelado com mácula no centro; inflorescência 132 cm.","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Gonçalves, G.F.","11B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-01-20 14:40:46-03","UPM","MACK","2622","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrestre; cor amarela","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Albino, A. H. ; et. al","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-01-20 14:40:46-03","UPM","MACK","2615","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrícola; flores amarelas","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Gonçalves, G.F.","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-01-20 14:40:46-03","UPM","MACK","2621","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrestre; flores com Sépalas e pétalas marrons; labelo amarelado com mácula no centro; asa da coluna amarelada; ginostêmio vede","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Gonçalves, G.F.","13B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-01-20 14:40:46-03","UPM","MACK","2620","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrícola; haste floral longa; flores amarelas manchadas de marrom; aromáticas","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Gonçalves, G.F.","12A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-01-20 14:40:46-03","UPM","MACK","2610","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Gonçalves, G.F.; Barros, F.","Brasil",NA,"Terrestre; flor com sépalas e pétalas marrons; labelo amarelado com maculo no centro; asas da coluna amarela e ginostêmio verde","SP","Campos do Jordão","Umuarama; APA Mackenzie; Campo de altitude","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,"2013",NA,NA,"Gonçalves, G.F.","13A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-12-04 15:26:36-03","PUCPR","HUCP","19960","S","Plantae","Monocotiledonea",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase. & N.H.Williams","Kersten, RA","Brasil",NA,NA,"Paraná","Campina Grande do Sul","Morro Camapuã","-49.0553016662598","-25.3055992126465",NA,NA,"55154","auto",NA,NA,"2008","12",NA,"Ariati, V; Vargas, G","161","14",NA,NA,NA,NA,"HUCP00003205","HUCP00003205",NA,NA,NA,NA,NA
"61","2019-12-04 15:26:36-03","PUCPR","HUCP","19030-B","S","Plantae","Monocotiledonea",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase. & N.H.Williams","Kersten, RA","Brasil",NA,NA,"Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,"2007","11",NA,"Selusniaki, M","1696","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:28:41-03","UFBA","ALCB","101614","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Barberena, FFVA","Brasil",NA,"ca. de 50 cm. Pseudobulbos verdes e enrugados. Folhas levemente coriáceas. Sépalas e pétalas amarelas, maculadas de marrom. Labelo com lobos laterais maculados em marrom e lobo central amarelo na face adaxial e maculado na face abaxia","Bahia","Jacobina","Piemonte da Diamantina, Serra do Tombador","-40.701944","-11.250833","-40.701944","-11.250833",NA,NA,"2016","05","2011","09","24","Vieira, TL; Stadnik, A; Moura, L","35","23","Southern America","951","951",NA,"ALCB007818","ALCB007818",NA,NA,NA,NA,NA
"63","2019-10-09 11:28:41-03","UFBA","ALCB","100961","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Vieira, TL","Brasil",NA,"Pseudobulbo verde. Flores amarelas com face abaxial do labelo marrom-maculada.","Bahia","Mucugê","Chapada Diamantina, Trilha atrás do cemitério até o cruzeiro","-41.3708000183105","-13.0052995681763",NA,NA,"52493","auto","2012","05","2011","04",NA,"Roque, N","2977","29","Southern America",NA,NA,NA,"ALCB007815","ALCB007815",NA,NA,NA,NA,NA
"64","2019-10-09 11:28:41-03","UFBA","ALCB","111972","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Amorim, VO","Brasil",NA,"Epífita, flor amarela, manchas marrom claro.; Atlântica.","Paraná","São José dos Pinhais","Castelhanos.","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto","2016","04","1998","02",NA,"Silva, JM; Poliquesi, CB; Barbosa, E","2285","19","Southern America",NA,NA,NA,"ALCB006939","ALCB006939",NA,NA,NA,NA,NA
"65","2019-10-09 11:28:41-03","UFBA","ALCB","00635","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Toscano, AL","Brasil",NA,"espécie rupícola, mas depressões com acúmulo de matt. orgânica-solo. Inflorescência da base do pseudobulbo. ca. 60 a 1,0 m alt.","Bahia","Igatu","Chapada Diamantina, Serra do Andaraí","-41.316667","-12.883333","-41.316667","-12.883333",NA,NA,"1995","11","1973","09",NA,"Pinto, GCP","s/n",NA,"Southern America",NA,NA,NA,"ALCB006941","ALCB006941",NA,NA,NA,NA,NA
"66","2019-10-09 11:28:41-03","UFBA","ALCB","00636","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Vieira, TL","Brasil",NA,"flores amarelas.","Bahia","Lençóis","Chapada Diamantina","-41.383333","-12.566667","-41.383333","-12.566667",NA,NA,"2012","05","1979","04",NA,"Noblick, LR","1160","24","Southern America",NA,NA,NA,"ALCB007814","ALCB007814",NA,NA,NA,NA,NA
"67","2019-10-09 11:28:41-03","UFBA","ALCB","026660","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","Brasil",NA,"planta terrestre. Flores amarelas.","Bahia","São Sebastião do Passé","Recôncavo, Lamarão do Passé","-38.380833","-12.541111","-38.380833","-12.541111",NA,NA,"2019","09","1994","10","23","Guedes, ML","s/n","05","Southern America",NA,NA,NA,"ALCB006943","ALCB006943",NA,NA,NA,NA,NA
"68","2019-10-09 11:28:41-03","UFBA","ALCB","037919","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Vieira, TL","Brasil",NA,"1,20 m, bulbos verdes. Folhas simples. Inflorescência com haste floral verde com tom vináceo, pedúnculos e pedicelos verde-claros, tépalas marron-vináceos com manchas amarelas, labelo amarelo, face externa pintalgadas de vinho, coluna","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41.45","-12.466667","-41.45","-12.466667",NA,NA,"2012","05","1994","11",NA,"Melo, E; França, F; Oliveira, S; Nunes, TS; Souza, E; Ganev, W","PCD1241","22","Southern America","1000","1000",NA,"ALCB006929","ALCB006929",NA,NA,NA,NA,NA
"69","2019-10-09 11:28:41-03","UFBA","ALCB","038354","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Guedes, ML","Brasil",NA,"1,20m, bulbos verdes. Folhas simples. Inflorescência com haste floral verde com tons vináceos; pedículos e pedicelos verde-claros, tépalas marrom-vináceas com manchas amarelas; labelo amarelo, face externa pintelgada de vinho, coluna","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai Inácio.","-41.45","-12.45","-41.45","-12.45",NA,NA,"1998","10","1998","09",NA,"Guedes, ML; Guaré, F; Roque, NF; Martins, DV; Muniz, CV","6133","19","Southern America","800","800",NA,"ALCB006932","ALCB006932",NA,NA,NA,NA,NA
"70","2019-10-09 11:28:41-03","UFBA","ALCB","09076","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Vieira, TL","Brasil",NA,"rupícola em bolsões da rocha cheios de matéria orgânica e solo. Exceção à regra dos 'Oncidium' baianos que são epífitas.","Bahia","Mucugê","Chapada Diamantina, Serra do Capa-Bode","-41.366667","-13","-41.366667","-13",NA,NA,"2012","05","1973","09",NA,"Pinto, GCP","s/n",NA,"Southern America",NA,NA,NA,"ALCB007816","ALCB007816",NA,NA,NA,NA,NA
"71","2019-10-09 11:28:41-03","UFBA","ALCB","10654","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Queiroz, LP de","Brasil",NA,"Rupestre em solo acumulado em fendas.&nf;Pseudo bulbos suculentos,verdes;folhas semi suculentas, discolor. Sépalas e pétalas marrons com traços amarelos; labelo amarelo com calo manchado de &nf;marrom.","Bahia","Palmeiras","Chapada Diamantina, Cachoeira da Fumaça (Glass)","-41.383333","-12.566667","-41.383333","-12.566667",NA,NA,"1983","10","1983","06",NA,"Queiroz, LP de","688","30","Southern America",NA,NA,NA,"ALCB006931","ALCB006931",NA,NA,NA,NA,NA
"72","2019-10-09 11:28:41-03","UFBA","ALCB","10653","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Vieira, TL","Brasil",NA,"rupestre. Folhas coriáceo-carnosa; escapo amarronzado. Flores com sépalas e pétalas amarelas com traços marrons; labelo amarelo-ouro com calo pintalgado de marrom.","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai Inácio","-41.383333","-12.566667","-41.383333","-12.566667",NA,NA,"2012","05","1983","06",NA,"Queiroz, LP de","610","29","Southern America",NA,NA,NA,"ALCB007817","ALCB007817",NA,NA,NA,NA,NA
"73","2019-10-09 11:28:41-03","UFBA","ALCB","104733","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Barberena, FFVA","Brasil",NA,"ca. 1,55 m alt. Folhas concolores; pétalas e sépalas amarelas.","Bahia","Abaíra","Chapada Diamantina, Distrito de Catolés, subida p/ Serra do Barbado","-41.900278","-13.291111","-41.900278","-13.291111",NA,NA,"2016","05","2012","02","24","Ogasawara, HA; Baleeiro-Souza, PC; Ciqueira, GB; Watanabe, MTC","196","26","Southern America","1719","1719",NA,"ALCB007824","ALCB007824",NA,NA,NA,NA,NA
"74","2019-10-09 11:28:41-03","UFBA","ALCB","104762","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Barberena, FFVA","Brasil",NA,"Rupícola. Ca. de 50 cm. Pseudobulbos verdes. Folhas verdes coriáceas. Sépalas e pétalas laterais amarelas maculadas de marrom. Labelo amarelo com calosidade marrom.","Bahia","Mucugê","Chapada Diamantina, Distrito de Guiné. Trilha Guiné-Pati","-41.515833","-12.760556","-41.515833","-12.760556",NA,NA,"2016","05","2012","02","24","Vieira, TL; Santos, MF dos","77","12","Southern America","1096","1096",NA,"ALCB007812","ALCB007812",NA,NA,NA,NA,NA
"75","2019-10-09 11:28:41-03","UFBA","ALCB","105839","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Bastos, CA","Brasil",NA,"em fenda de rocha. 40 cm alt. Pedúnculo verde, corolas amarelas com máculas castanhas.","Bahia","Licínio de Almeida","Serra Geral, Serra do Salto. Estrada para a Fazenda Riacho de Areia","-42.575556","-14.758056","-42.575556","-14.758056",NA,NA,"2013","06","2012","05","27","Roque, N; Santana, FA; Alves, M; Hurbath, F; Azevedo, FP","3590","12","Southern America","1112","1112",NA,"ALCB049708","ALCB049708",NA,NA,NA,NA,NA
"76","2019-10-09 11:28:41-03","UFBA","ALCB","115450","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Guedes, ML","Brasil",NA,"com pseudobulbo. Folhas semicrassas. Escap verde, flores amarelas com labelo pintalgado de marrom.","Bahia","Licínio de Almeida","Trilha para Riacho de Areia.","-42.576111","-14.759167","-42.576111","-14.759167",NA,NA,"2016","11","2014","08",NA,"Guedes, ML; Roque, N; Campos, L; Gandara, A","22185","07","Southern America","1131","1131",NA,"ALCB049713","ALCB049713",NA,NA,NA,NA,NA
"77","2019-11-25 16:51:48-03","UFBA","ALCB","20000","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Toscano, AL","Brasil",NA,"Folhas basais, rígidas. Inflorescência de escapo longo, flores com pétalas amarelas, pintalgadas de marrom. Frequente.; Vegetação rupícola em degraus rochosos. Afloramento rochoso de arenito.","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai Inácio","-41.470833","-12.455556","-41.470833","-12.455556",NA,NA,"1997","10","1994","08",NA,"Orlandi, RP; Stradmann, MTS; Poveda, A; Guedes, ML","PCD416","29","Southern America","1100","1100",NA,"ALCB006928","ALCB006928",NA,NA,NA,NA,NA
"78","2019-10-09 11:28:41-03","UFBA","ALCB","58233","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Carvalho, DN","Brasil",NA,"crescendo associada com 'Vellozia' sobre rochas. Folhas simples. Flores tépalas amarelas com manchas irregulares, acastanhadas. Ocasional.; Campo aberto com arbustos esparsos. Afloramento rochoso de arenito.","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai Inácio, campos aberto e rupestre","-41.470833","-12.455556","-41.470833","-12.455556",NA,NA,"2014","04","1994","10",NA,"Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG; Souza, GR; Cruz, NB","PCD979","25","Southern America","1080","1080",NA,"ALCB007346","ALCB007346",NA,NA,NA,NA,NA
"79","2019-10-09 11:28:41-03","UFBA","ALCB","58651","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Toscano, AL","Brasil",NA,"terrestre. Folhas simples. Flores com tépalas amarelas pintalgadas de vinho. Ocasional.; Com predominância de gramíneas. Afloramento rochoso de arenito.","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha, Rio Mucugezinho","-41.441389","-12.464444","-41.441389","-12.464444",NA,NA,"1997","10","1994","09",NA,"Bautista, HP; Stam, G; Guedes, ML; Giulietti, AM","PCD867","27","Southern America","640","640",NA,"ALCB006927","ALCB006927 ALCB006927_1",NA,NA,NA,NA,NA
"80","2019-10-09 11:28:41-03","UFBA","ALCB","75246","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","Brasil",NA,"de 30cm. Inflorescência panícula com flores amarelas. Ocasional.","Bahia","Abaíra","Chapada Diamantina","-41.65","-13.233333","-41.65","-13.233333",NA,NA,"2019","09","2006","10","23","Guedes, ML; Santos, JS; Carvalho, G; Valadão, RM; Alunos de Botânica III","12735","13","Southern America",NA,NA,NA,"ALCB006942","ALCB006942",NA,NA,NA,NA,NA
"81","2019-10-09 11:28:41-03","UFBA","ALCB","81869","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Toscano, AL","Brasil",NA,"terrestre, pseudobulbo. Folhas lanceoladas, rígidas. Inflorescência em panícula de ráqui longo, flores vistosas amarelas pintalgadas de marrom. Frequente.; Relevo inclinado dominado por gramíneas e ervas. Afloramento rochoso de arenit","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41.438889","-12.455556","-41.438889","-12.455556",NA,NA,"1997","10","1994","07",NA,"Orlandi, RP; Bautista, HP; Pereira, A","PCD282","29","Southern America","900","900",NA,"ALCB006930","ALCB006930",NA,NA,NA,NA,NA
"82","2019-10-09 11:28:41-03","UFBA","ALCB","104800","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Vieira, TL","Brasil",NA,"Ca. de 1m. Flores amarelas com máculas marrons nas sépalas, pétalas e na região do calo do labelo. Face abaxial do labelo também maculada.","Bahia","Jacobina","Piemonte da Diamantina, Serra do Tombador. Próximo às antenas","-40.695278","-11.239444","-40.695278","-11.239444",NA,NA,"2013","04","2011","11",NA,"Vieira, TL; Stadnik, A; Moura, L; Roque, N","44","19","Southern America","950","950",NA,"ALCB007809","ALCB007809",NA,NA,NA,NA,NA
"83","2019-10-09 11:28:41-03","UFBA","ALCB","104801","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Vieira, TL","Brasil",NA,"Ca. de 50 cm. Sépalas e pétalas amarronzadas. Labelo amarelo com calo pintalgado de marrom.","Bahia","Jacobina","Piemonte da Diamantina, Serra do Tombador. Próximo às antenas","-40.695278","-11.239444","-40.695278","-11.239444",NA,NA,"2013","03","2011","11",NA,"Vieira, TL; Stadnik, A; Moura, L; Roque, N","45","19","Southern America","950","950",NA,"ALCB007811","ALCB007811 ALCB007811_1",NA,NA,NA,NA,NA
