"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","infraspecificEpithet","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1059","2015-04-16 14:21:18-03","F","FMNH-SEEDPLANTS","V0325362F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0325362F","Spermatophyta",NA,NA,NA,"V0325362F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1060","2015-04-16 14:21:18-03","F","FMNH-SEEDPLANTS","V0325363F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0325363F","Spermatophyta",NA,NA,NA,"V0325363F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1061","2015-04-16 14:21:18-03","F","FMNH-SEEDPLANTS","V0325364F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0325364F","Spermatophyta",NA,NA,NA,"V0325364F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1062","2015-04-16 14:21:21-03","F","FMNH-SEEDPLANTS","V0325372F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0325372F","Spermatophyta",NA,NA,NA,"V0325372F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1063","2015-04-16 14:21:22-03","F","FMNH-SEEDPLANTS","V0325373F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0325373F","Spermatophyta",NA,NA,NA,"V0325373F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1064","2019-06-11 13:06:33-03","F","FMNH-SEEDPLANTS","V0389405F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","A. H. Gentry","43807","1983","8","29","South America","Peru","Loreto",NA,NA,NA,NA,NA,"V0389405F","Spermatophyta",NA,NA,NA,"V0389405F_01 V0389405F_02",NA,"RRC ID Flag","-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"43807",NA
"1065","2019-06-11 13:07:22-03","F","FMNH-SEEDPLANTS","V0389406F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","G. Klug","3899","1934","10",NA,"South America","Peru","San Martín",NA,NA,NA,NA,NA,"V0389406F","Spermatophyta",NA,NA,NA,"V0389406F_01",NA,"RRC ID Flag","-76.8333","-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3899",NA
"1066","2020-07-23 12:22:34-03","CEPLAC","CEPEC","88594","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","J. G. Jardim","1602","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km depois mais 1,7 ate a sede da Faz. Teimoso. RPPN Serra do Teimoso. Árvore 150.",NA,NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","-39.583333","-15.166667",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,"30/03/2003",NA,NA,NA
"1067","2020-07-23 12:22:34-03","CEPLAC","CEPEC","88079","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","J. G. Jardim","1566","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km depois mais 1,7Km ate a sede da Faz. Teimoso. RPPN Serra do Teimoso. Árvore 104.",NA,NA,"<ll>dwc_commonname:</ll> Bapeba, Açá",NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","-39.583333","-15.166667",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,"30/03/2003",NA,NA,NA
"1068","2020-07-23 12:22:34-03","CEPLAC","CEPEC","88598","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","J. G. Jardim","1598","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km depois mais 1,7Km ate a sede da Faz. Teimoso. RPPN Serra do Teimoso. Árvore 146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","-39.583333","-15.166667",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,"30/03/2003",NA,NA,NA
"1069","2020-07-23 12:22:34-03","CEPLAC","CEPEC","88576","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","J. G. Jardim","1613","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km depois mais 1,7Km ate a sede da Faz. Teimoso. RPPN Serra do Teimoso. Árvore 168.",NA,NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","-39.583333","-15.166667",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,"30/03/2003",NA,NA,NA
"1070","2020-07-23 12:22:34-03","CEPLAC","CEPEC","88358","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","J. G. Jardim","1626","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km depois mais 1,7Km ate a sede da Faz. Teimoso. RPPN Serra do Teimoso. Árvore 188.",NA,NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","-39.583333","-15.166667",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,"30/03/2003",NA,NA,NA
"1071","2020-07-23 12:22:34-03","CEPLAC","CEPEC","82103","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","J. G. Jardim","1890","2000","02","02",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira, entr. Ca. 7,5Km Faz. Teimoso a 1,5Km a E da entrada. Reserva do PPPN, Serra do Teimoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. D. Pennington","-39.583333","-15.166667",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,"02/01/1999",NA,NA,NA
"1072","2020-07-23 12:22:34-03","CEPLAC","CEPEC","79330","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","W. W. Thomas","11793","1998","02","09",NA,"Brasil","Bahia","JUSSARÍ","Serra do Teimoso, 7.5Km ao N de Jussari Rod. p/ Palmira, depois 2Km a W p/ Faz. Teimoso, depois 45min. A W p/ Reserva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","-39.583333","-15.166667",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,"30/03/2003",NA,NA,NA
"1073","2020-07-23 12:22:34-03","CEPLAC","CEPEC","104354","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","P. Fiaschi","2724","2005","02","19",NA,"Brasil","Bahia","ILHÉUS","Rod. Ilhéus/Itacaré (BA-001), na altura do Km 20, estrada a esquerda. Acesso ao Retiro. Ramal vicinal ca. 5,5Km a direita p/ a Lagoa Encantada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Alves-Araújo","-39.117222","-14.586111",NA,NA,NA,NA,"39W7'2","14S35'10",NA,NA,NA,NA,"17/06/2008",NA,NA,NA
"1074","2020-07-23 12:22:34-03","CEPLAC","CEPEC","122713","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Martini, A.",NA,NA,NA,NA,NA,"Brasil","Bahia","URUÇUCA","Estrada de Serra Grande para Uruçuca. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Torre do Celular.",NA,NA,"Individuo D 19.",NA,NA,NA,NA,NA,NA,NA,"Sem Informação","-39.115","-14.499722","380","380",NA,NA,"39W6'54","14S29'59",NA,NA,NA,NA,NA,NA,NA,NA
"1075","2020-07-23 12:22:34-03","CEPLAC","CEPEC","123661","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Piotto, D.","276","2007","06","15",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru",NA,NA,"Floresta secundária, idade: 25 anos, sítio: 7 , linha: 9 , #: 25 , dist.: 47.5 , dap: 7.5 cm, altura: 10 m",NA,NA,NA,NA,NA,NA,NA,"Sem Informação","-39.083333","-14.416667","120","120",NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA,NA,NA
"1076","2020-07-23 12:22:34-03","CEPLAC","CEPEC","128683","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","C. V. Vivas","12","2010","06","11",NA,"Brasil","Bahia","UNA","Reserva Biológica de Una.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. A. Araújo","-39.07","-15.187222",NA,NA,NA,NA,"39W4'12","15S11'14",NA,NA,NA,NA,"07/07/2011",NA,NA,NA
"1077","2020-07-23 12:22:34-03","CEPLAC","CEPEC","128828","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","C. V. Vivas","186","2011","05","11",NA,"Brasil","Bahia","IGRAPIÚNA","Reserva Ecológica da Michelin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. A. Araújo","-39.204722","-13.826944",NA,NA,NA,NA,"39W12'17","13S49'37",NA,NA,NA,NA,"07/07/2011",NA,NA,NA
"1078","2020-07-23 12:22:34-03","CEPLAC","CEPEC","128841","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","C. V. Vivas","202","1980","07","09",NA,"Brasil","Bahia","ILHÉUS","RPPN Mãe da Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. A. Araújo","-39.103056","-14.833889",NA,NA,NA,NA,"39W6'11","14S50'2",NA,NA,NA,NA,"07/07/2011",NA,NA,NA
"1079","2020-07-23 12:22:34-03","CEPLAC","CEPEC","136624","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Nascimento, F.H.F.","43",NA,NA,NA,NA,"Brasil","Bahia","ÁGUA QUENTE",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","2020-07-23 12:22:34-03","CEPLAC","CEPEC","25659","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","G. C. P. Pinto","159","1981","03","23",NA,"Brasil","Bahia","CRISTÓPOLIS","SEM INFORMAÇÃO.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"C. E. Carneiro","-43.883333","-12.25",NA,NA,NA,NA,"43w53'","12S15'",NA,NA,NA,NA,"30/5/2017",NA,NA,NA
"1081","2020-07-23 12:22:34-03","CEPLAC","CEPEC","150306","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Oliveira, N.E.","434","2014","10","27",NA,"Brasil","Bahia","URUÇUCA","Conglomerado BA_1220-1-8-74",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"R. Asprino","-39.06","-14.4",NA,NA,NA,NA,"39W3'36","14S24'0",NA,NA,NA,NA,NA,NA,NA,NA
"1082","2020-07-23 12:22:34-03","CEPLAC","CEPEC","140206","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel",NA,NA,"Indivíduo P91-16",NA,NA,NA,NA,NA,NA,NA,"Sem Informação","-39.133333","-16.333333","100","100",NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA,NA
"1083","2020-07-23 12:22:34-03","CEPLAC","CEPEC","140216","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel",NA,NA,"Indivíduo P96-01",NA,NA,NA,NA,NA,NA,NA,"Sem Informação","-39.133333","-16.333333","100","100",NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA,NA
"1084","2020-07-23 12:22:34-03","CEPLAC","CEPEC","53930","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","W. W. Thomas","8678","1971","10","01",NA,"Brasil","Bahia","URUÇUCA","7,3Km ao N de Serra Grande Rod. P/ Itacaré. Faz. Lagoa do Conj. Sta. Cruz.. Parcela 44. Árvore 2202.",NA,NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,NA,NA,NA,NA,"T. D. Pennington","-39.016667","-14.416667",NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"1085","2020-07-23 12:22:34-03","CEPLAC","CEPEC","59018","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","A. M. de Carvalho","4313","1993","07","27",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão. Entr. KM 46 BA-001 Ilheus/Una. Picada da Bandeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. D. Pennington","-39.083333","-15.15",NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"1086","2020-07-23 12:22:34-03","CEPLAC","CEPEC","63760","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","J. G. Jardim","603","1995","02","09",NA,"Brasil","Bahia","URUÇUCA","7,3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz. Árvore 648.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W. W. Thomas","-39.016667","-14.416667",NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"1087","2020-07-23 12:22:34-03","CEPLAC","CEPEC","141119","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Lopes, L.C.M.","596","2012","07","24",NA,"Brasil","Bahia","UNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sem Informação","-39.097222",NA,NA,NA,NA,NA,"39W5'50","15S10'83",NA,NA,NA,NA,NA,NA,NA,NA
"1088","2020-07-23 12:22:34-03","CEPLAC","CEPEC","64110","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","A. M. de Carvalho","5251","1994","09","27",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1056 parcela n. 27.",NA,NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","-39.069167","-14.781944",NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"1089","2020-07-23 12:22:34-03","CEPLAC","CEPEC","64233","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","A. M. de Carvalho","5490","1995","01","12",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1278 parcela n. 32.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","-39.069167","-14.781944",NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"1090","2020-07-23 12:22:34-03","CEPLAC","CEPEC","64348","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","A. M. de Carvalho","4673","1994","09","18",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 75 parcela n. 3.",NA,NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","-39.069167","-14.781944",NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"1091","2020-07-23 12:22:34-03","CEPLAC","CEPEC","64762","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","A. M. de Carvalho","4832","1994","09","19",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a aprtir da antiga ponte do Rio Fundão. Árvore n. 290 parcela n. 8.",NA,NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","-39.069167","-14.781944",NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"1092","2020-07-23 12:22:34-03","CEPLAC","CEPEC","64805","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","A. M. de Carvalho","4843","1994","09","19",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 305 parcela n. 8.",NA,NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","-39.069167","-14.781944",NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"1093","2020-07-23 12:22:34-03","CEPLAC","CEPEC","88355","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","J. G. Jardim","1629","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km depoi mis 1,7Km ate a sede da Faz. Teimoso RPPN Serra do Teimoso. Árvore 191.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","-39.583333","-15.166667",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,"30/03/2003",NA,NA,NA
"1094","2020-07-23 12:22:34-03","CEPLAC","CEPEC","81078","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","A. M. Amorim","2230","1998","02","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Árvore 409.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","-39.528611","-15.158056",NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,NA,"30/03/2003",NA,NA,NA
"1095","2020-07-23 12:22:34-03","CEPLAC","CEPEC","81394","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","A. M. Amorim","2246","1998","02","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Árvore 452.",NA,NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","-39.516667","-15.158056",NA,NA,NA,NA,"39W31'","15S9'29",NA,NA,NA,NA,"30/03/2003",NA,NA,NA
"1096","2020-07-23 12:22:34-03","CEPLAC","CEPEC","81736","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","A. M. Amorim","2700","1998","11","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","-39.528611","-15.158056",NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,NA,"30/03/2003",NA,NA,NA
"1097","2020-07-23 12:22:34-03","CEPLAC","CEPEC","90615","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","J. G. Jardim","3862","2001","09","12",NA,"Brasil","Bahia","JUSSARÍ","Entrada 7,5Km Rod. Jussari/Palmira. Faz. Teimoso 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 46. Árvore 1274.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","-39.531111","-15.154444",NA,NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,NA,"30/03/2003",NA,NA,NA
"1098","2020-07-23 12:22:34-03","CEPLAC","CEPEC","98691","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","W. W. Thomas","13544","2003","07","25",NA,"Brasil","Bahia","JEQUIÉ","Serra do Castanhão, 14,5Km ao S de Jequié na BR-116, depois 7,5Km ao W (Pousada Corujão) p/ torre da Embratel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Alves-Araújo","-40.190833","-13.939444",NA,NA,NA,NA,"40W11'27","13S56'22",NA,NA,NA,NA,"16/06/2008",NA,NA,NA
"1099","2020-07-23 12:22:34-03","CEPLAC","CEPEC","75405","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","J. L. da Paixão","26","1997","10","29",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC. Quadra D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Alves-Araújo","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"17/06/2008",NA,NA,NA
"1100","2020-07-23 12:22:34-03","CEPLAC","CEPEC","137083","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Nascimento, F.H.F.","599",NA,NA,NA,NA,"Brasil","Bahia","RIO DE CONTAS",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"-41.8114013671875","-13.5789003372192",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27871","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","S. A. Mori","14016","1981","05","14",NA,"Brasil","Bahia","UNA","Maruim, aredores das fazs. Maruim e Dois de Julho, 33Km a W de Olivença. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"1102","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27563","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","S. A. Mori","13747","1981","04","27",NA,"Brasil","Bahia","UNA","Maruim, arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Olivença. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"1103","2020-07-23 12:22:34-03","CEPLAC","CEPEC","75682","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","O. Handro","134","1949","08","18",NA,"Brasil","São Paulo","SÃO PAULO","Jardim Botânico de São Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. M. Pires & M. Fiuza de Melo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"14/05/1980",NA,NA,NA
"1104","2020-07-23 12:22:34-03","CEPLAC","CEPEC","8041","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","T. S. dos Santos","2148","1971","11","13",NA,"Brasil","Bahia","ILHÉUS","Faz. São José, 3Km ao S de Banco Central.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1105","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27648","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","13844","1981","04","30",NA,"Brasil","Bahia","UNA","33Km ao SW Rod. Olivenca/Buerarema. Maruim. Fazs. Maruim e Dois de Julho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1106","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27640","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","13856","1981","04","30",NA,"Brasil","Bahia","UNA","33Km ao SW Rod. Olivenca/Buerarema. Maruim. Fazs. Maruim e Dois de Julho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1107","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27670","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","13820","1981","04","29",NA,"Brasil","Bahia","UNA","Maruim, arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Livença. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"1108","2020-07-23 12:22:34-03","CEPLAC","CEPEC","27823","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","S. A. Mori","13992","1981","05","13",NA,"Brasil","Bahia","UNA","Maruim, arredores das Fazs. Maruim e Dois de Julho, 33Km ao Sw de livenç. Rod. Olivença/Buerarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. D. Pennington","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
